,protected,name,verified,location,id,public_metrics,url,profile_image_url,username,description,entities,pinned_tweet_id
68,False,robert,False,,2610539119,"{'followers_count': 201, 'following_count': 218, 'tweet_count': 2005, 'listed_count': 2}",https://t.co/1hF89oQcTk,https://pbs.twimg.com/profile_images/1370505417613307904/NZ_vjoMF_normal.jpg,robertdujr,live laugh love :),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1hF89oQcTk', 'expanded_url': 'http://robertdu.vsco.co', 'display_url': 'robertdu.vsco.co'}]}}",1287154906399494147
69,False,Mark Barlet - The AbleGamers Guy,True,United States,44614346,"{'followers_count': 5511, 'following_count': 1547, 'tweet_count': 4930, 'listed_count': 88}",https://t.co/qRJYgGVIRP,https://pbs.twimg.com/profile_images/1520187707712020486/B8WGMQhw_normal.jpg,markbarlet,Founder & Executive Director of the @AbleGamers® Charity and Game Accessibility Movement. Service-Disabled USAF Vet. #SoEveryoneCanGame he/him. opinion my own.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qRJYgGVIRP', 'expanded_url': 'https://ablegamers.org', 'display_url': 'ablegamers.org'}]}, 'description': {'hashtags': [{'start': 117, 'end': 135, 'tag': 'SoEveryoneCanGame'}], 'mentions': [{'start': 36, 'end': 47, 'username': 'AbleGamers'}]}}",
70,False,Phil Gooch,False,"London, UK",475706270,"{'followers_count': 1049, 'following_count': 798, 'tweet_count': 10087, 'listed_count': 20}",,https://pbs.twimg.com/profile_images/602598973497593856/u7aEsObp_normal.jpg,Phil_Gooch,Founder @scholarcy. Builds things that learn to extract useful stuff. Dabbles in music. Personal views,"{'description': {'mentions': [{'start': 8, 'end': 18, 'username': 'scholarcy'}]}}",
71,False,Harshit Batra,False,India,2481804180,"{'followers_count': 6, 'following_count': 381, 'tweet_count': 146, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1482955530733690882/XptPumTC_normal.jpg,batra_exe,,,
72,False,Sameer Sandhu,False,,30634020,"{'followers_count': 603, 'following_count': 980, 'tweet_count': 7666, 'listed_count': 16}",https://t.co/Imxcb86we3,https://pbs.twimg.com/profile_images/1100603232601194496/7dSXd46T_normal.jpg,djsameer,DJ | Music Producer | Audio Engineer | Mixing & Mastering Engineer | Founder: @TCProjekt,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Imxcb86we3', 'expanded_url': 'http://www.thecollectiveprojekt.com', 'display_url': 'thecollectiveprojekt.com'}]}, 'description': {'mentions': [{'start': 78, 'end': 88, 'username': 'TCProjekt'}]}}",
73,False,Blake,False,Michigan,598936577,"{'followers_count': 117, 'following_count': 433, 'tweet_count': 3770, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1493429985486557188/CIodkXmR_normal.jpg,2xCurlerBlake,medical research | Michigander | sportsball complaining enthusiast | dummy,,
74,False,AccoAko,False,Tokyo,1000626686,"{'followers_count': 178, 'following_count': 985, 'tweet_count': 9716, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1403913397226250245/xeoHmRxQ_normal.jpg,acco_ako,音楽と宇宙開発  and more。,,
75,False,professional menace,False,wherever you’re not ,726770758165364736,"{'followers_count': 43, 'following_count': 71, 'tweet_count': 1674, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1477346634031939592/mPRVXNtk_normal.jpg,gigi_yikes,she/her | black,,
76,False,Allan Moyle,False,"Mount Eden, Auckland",28217332,"{'followers_count': 916, 'following_count': 1149, 'tweet_count': 36054, 'listed_count': 17}",https://t.co/b2tNrX3cWJ,https://pbs.twimg.com/profile_images/1247462373125849089/hHfzmcJq_normal.jpg,moylea,"MrsM's houseboy, a further distanced, but still on call Dad. Gadget tragic + music, sport, photography & beer. 
Liferaft ready @anrkyal@mstdn.social","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b2tNrX3cWJ', 'expanded_url': 'http://postcode1024.tumblr.com/', 'display_url': 'postcode1024.tumblr.com'}]}}",
77,False,"Alberta, Canada",False,,3247693179,"{'followers_count': 335, 'following_count': 402, 'tweet_count': 2907, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1504634336531918848/sk78SByn_normal.jpg,dprobinson00,"Titus 3:3-7
Bury Fb '22
🇧🇷🇧🇷🇧🇷",,1120696413451694080
78,False,حسان,False,"Islamabad, Pakistan",1061920843729657856,"{'followers_count': 136, 'following_count': 104, 'tweet_count': 6110, 'listed_count': 0}",https://t.co/NeoaeubGkV,https://pbs.twimg.com/profile_images/1432387200587550722/jEVOhuLS_normal.jpg,hassaantanwir,| Streets | | Portraiture | | Allah HU |,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NeoaeubGkV', 'expanded_url': 'https://www.instagram.com/hassaantanwir/', 'display_url': 'instagram.com/hassaantanwir/'}]}}",
79,False,しのぶ,False,,5529422,"{'followers_count': 690, 'following_count': 44, 'tweet_count': 27939, 'listed_count': 28}",,https://pbs.twimg.com/profile_images/22228002/4.00.4_normal.jpg,sinobu,,,
80,False,moriah.ˢᵐ,False,21 • she/her ,2325028210,"{'followers_count': 3428, 'following_count': 5000, 'tweet_count': 185956, 'listed_count': 18}",,https://pbs.twimg.com/profile_images/1521181939813789696/rQOlTSVL_normal.jpg,svftwang,*♡∞:｡.｡fan acc//multi｡.｡:∞♡*,,1502150740952846342
81,False,🌼,False,♊️♌️♏️,1254065261616877573,"{'followers_count': 13, 'following_count': 734, 'tweet_count': 6288, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1254075123771965441/feXZ0pTc_normal.jpg,inacityalone,"s/he • 20↑ • bandom, j/kpop, anime, seiyuu, danmei, youtube, games+ • sometimes nsfw",,
82,False,Johnny Boy,False,"Laveen, AZ",3223715594,"{'followers_count': 281, 'following_count': 184, 'tweet_count': 35635, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1379153487943004160/JSySw-vz_normal.jpg,prkrjhnstn,USAF Veteran #OnePride #WreckEmTech @jhnnjhnstn 💍,"{'description': {'hashtags': [{'start': 13, 'end': 22, 'tag': 'OnePride'}, {'start': 23, 'end': 35, 'tag': 'WreckEmTech'}], 'mentions': [{'start': 36, 'end': 47, 'username': 'jhnnjhnstn'}]}}",
83,False,Naresh Dixit P S,False,"Bengaluru South, India",154483697,"{'followers_count': 1657, 'following_count': 743, 'tweet_count': 91820, 'listed_count': 57}",https://t.co/SarnqyMGqG,https://pbs.twimg.com/profile_images/1493983706716925953/hIUAUA1d_normal.jpg,nareshdixit82,Faculty / Proud Hindu/ Tweets are personal views,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SarnqyMGqG', 'expanded_url': 'http://nareshdixit.wordpress.com', 'display_url': 'nareshdixit.wordpress.com'}]}}",
84,False,sus sauce,False,mav + owen + rune he/they 18,874029586576588800,"{'followers_count': 267, 'following_count': 288, 'tweet_count': 22246, 'listed_count': 7}",https://t.co/YgcqNsrtkW,https://pbs.twimg.com/profile_images/1517355200301862912/CWKcAoJU_normal.jpg,yamiaos,baby i bet you and i could make that slug have a reaction • m/w @katzejunge i: @ug0nba,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YgcqNsrtkW', 'expanded_url': 'http://txti.es/bunfish', 'display_url': 'txti.es/bunfish'}]}, 'description': {'mentions': [{'start': 64, 'end': 75, 'username': 'katzejunge'}, {'start': 79, 'end': 86, 'username': 'ug0nba'}]}}",1477855179382747136
85,False,Mrs Shrini,False,Hindustan,109850270,"{'followers_count': 5949, 'following_count': 1567, 'tweet_count': 145507, 'listed_count': 70}",,https://pbs.twimg.com/profile_images/1512687721915248641/cLeIllR6_normal.jpg,bezubaan,"ॐ सर्वेषां स्वस्तिर्भवतु सर्वेषां शान्तिर्भवतु । 
सर्वेषां पूर्णं भवतु सर्वेषां मङ्गलं भवतु ॥ 
ॐ शान्तिः शान्तिः शान्तिः !!",,
86,False,Rodrigo Rojo Pizarro (Yoyi),False,"Santiago, Chile",11136922,"{'followers_count': 1089, 'following_count': 2288, 'tweet_count': 20442, 'listed_count': 35}",https://t.co/Vqc2EnX97M,https://pbs.twimg.com/profile_images/1495536472434393092/xrZR9vzd_normal.jpg,rodrigorojop,"Hiperkinético, soñador y lector empedernido. Marketing Digital, Tech y Gaming ☕. Since 1988, ¡Vívelo hoy! 🔥","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Vqc2EnX97M', 'expanded_url': 'https://linktr.ee/rodrigorojo', 'display_url': 'linktr.ee/rodrigorojo'}]}}",537994085165191170
87,False,Virginia Sanoja 🌏,False,"Santa Cruz de Tenerife, Spain",265445995,"{'followers_count': 433, 'following_count': 1620, 'tweet_count': 15727, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1087712092621295616/AnzY2tbj_normal.jpg,vmsanoja,"Mamá de óliver y olivia. 
Ya muy pocas cosas me sorprenden.",,
88,False,くらやん🐾,False,いつも心は舞浜に,267040983,"{'followers_count': 301, 'following_count': 620, 'tweet_count': 11966, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1424273203346612231/XIdVjq3Y_normal.jpg,chip_n_dale_402,デール🐿🔴オタク。遠方組ゆえ、なかなかイン出来ない鬱憤を晴らすべくタイムラインを🐿で埋め尽くしてほくそ笑む日々。食べ物の話題多め😋さつまいも🍠の申し子(←楓さん命名)推し🎸の弟子w,,1389742730390081536
89,False,Fernanda,False,Peru,809231414080262145,"{'followers_count': 585, 'following_count': 231, 'tweet_count': 20856, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1508904915896311812/i_aoSagN_normal.jpg,1metrosesenta,"Tragicomedia andante. Sarcasmo, poesía.",,
90,False,Parthasarathy Chaganty,False,"Mumbai, India",105461977,"{'followers_count': 456, 'following_count': 2975, 'tweet_count': 14649, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/969593921864126465/pPOUf0i4_normal.jpg,pchaganty,"I learn, therefore I am.
(with apologies to Descartes)",,
91,False,Damon Priest,False,"Manchester, New Jersey",104169376,"{'followers_count': 92, 'following_count': 325, 'tweet_count': 8291, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/917194232506535936/aKBWHta7_normal.jpg,zeicthefreak,"Yes, I'm a nerd and yes that is Lobo holding Pinkie Pie's severed head.",,
92,False,shankaranand,False,Bangalore,97228519,"{'followers_count': 56, 'following_count': 183, 'tweet_count': 1918, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1356553203693752320/G7J85f0Y_normal.jpg,anandblr66,,,
93,False,nessa,False,cw: dawson's rw,834147239039729670,"{'followers_count': 825, 'following_count': 990, 'tweet_count': 27289, 'listed_count': 17}",https://t.co/AMZofQmcfh,https://pbs.twimg.com/profile_images/1521824923429310465/141CgRxH_normal.jpg,brookewlkrs,i think today might be someday,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AMZofQmcfh', 'expanded_url': 'https://brookewlkrs.carrd.co', 'display_url': 'brookewlkrs.carrd.co'}]}}",1514486530051608585
94,False,Neil Gemmell,False,"Dunedin City, New Zealand",3308427048,"{'followers_count': 3289, 'following_count': 1913, 'tweet_count': 8315, 'listed_count': 28}",https://t.co/aCeAYZnc58,https://pbs.twimg.com/profile_images/1349509120039084037/UQgRabX0_normal.jpg,ProfGemmell,Geneticist @Otago doing pure and applied science in Aotearoa New Zealand. Opinions my own. Gaffs/typos may be due to mind-altering parasites or lack of coffee.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aCeAYZnc58', 'expanded_url': 'http://gemmell-lab.otago.ac.nz', 'display_url': 'gemmell-lab.otago.ac.nz'}]}, 'description': {'mentions': [{'start': 11, 'end': 17, 'username': 'Otago'}]}}",
95,False,Hannah Shaw,False,"Manchester, England",132234885,"{'followers_count': 1165, 'following_count': 1075, 'tweet_count': 22809, 'listed_count': 17}",,https://pbs.twimg.com/profile_images/1516878744996261894/1ONqHfAq_normal.jpg,hcshaw13,Living someone’s dream.,,1352610074695495680
96,False,The Pertal Sober 🇪🇸,False,,312886970,"{'followers_count': 131, 'following_count': 495, 'tweet_count': 19943, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1405573529408520196/BTIveP-s_normal.jpg,albertiwell,"""El comercio es al hombre lo que la música a las fieras"".
The Pertal Sober, 2021 circa.

Inversiones, QUEEN, Motos,  Concebollista, de Bilbao.",,
97,False,The Legend27,False,The Edge,1395165337,"{'followers_count': 107, 'following_count': 523, 'tweet_count': 3677, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/838587256675905536/XjG5JsM1_normal.jpg,GaboNoKami,"Pies en la tierra, mente en las nubes.",,
98,False,Danielle🌎 🌱 Ⓥ,False,"Oakland, California",31431858,"{'followers_count': 3149, 'following_count': 4926, 'tweet_count': 48682, 'listed_count': 67}",,https://pbs.twimg.com/profile_images/897604295276716032/3uEIqk1o_normal.jpg,OaklandEyrie,"compassion activist, antispeciesist, neurodivergent, #GoVegan, #StopWearingPetrochemicals (we/us/our)","{'description': {'hashtags': [{'start': 53, 'end': 61, 'tag': 'GoVegan'}, {'start': 63, 'end': 89, 'tag': 'StopWearingPetrochemicals'}]}}",
99,False,H_,False,London,1389345498126028805,"{'followers_count': 69, 'following_count': 168, 'tweet_count': 2593, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1405615526861324297/pLbn6rx4_normal.jpg,_HJ3p,Manga reader,,
904036115476348933,False,La del Kalimotxo 🤫💜,False,perreo hasta el suelo ,,"{'followers_count': 395, 'following_count': 508, 'tweet_count': 5949, 'listed_count': 0}",https://t.co/xqj6xiJk8q,https://pbs.twimg.com/profile_images/1512799051720368133/aBSvrf6f_normal.jpg,aalbaa2905,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xqj6xiJk8q', 'expanded_url': 'https://instagram.com/aalbaa2903?utm_medium=copy_link', 'display_url': 'instagram.com/aalbaa2903?utm…'}]}}",1331689101087666178
1442575537596080128,False,Jamal Nasir,False,"Rawalpindi, Pakistan",,"{'followers_count': 203, 'following_count': 641, 'tweet_count': 887, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1504208637429956611/KuN7Sn7a_normal.jpg,jamalnasir274,Project Management Intern at TiE Islamabad Chapter - PR Associate Youth Economic Forum - Founder PosterBoy - Student of BPA at NUST,,
47095480,False,Rachael,False,"Carlisle, Cumbria, England",,"{'followers_count': 1011, 'following_count': 2068, 'tweet_count': 32031, 'listed_count': 25}",,https://pbs.twimg.com/profile_images/1508021295681789955/MME9lmSB_normal.jpg,_rachdixon,"I can be found travelling around the country watching Musical Theatre...Singer/ukulele/cajon player for Ukes Akimbo..
support @officialcufc and @ChelseaFCW","{'description': {'mentions': [{'start': 126, 'end': 139, 'username': 'officialcufc'}, {'start': 144, 'end': 155, 'username': 'ChelseaFCW'}]}}",1489997414832422912
1152252115739381761,False,ᅠℬ｡ SW DAY !,False,🇦🇷 ❚ yuta&jeonghan love bot.,,"{'followers_count': 450, 'following_count': 329, 'tweet_count': 27658, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1514967247252504579/2tlhMcVC_normal.jpg,thstarborn,┏┉┉ ❚ 生化学  •  𝐁𝐈𝐎𝐂𝐇𝐄𝐌 STUDENT｡ ㅤ❪ 24 • She/her • INTJ-T • Roleplayer ➥ #sᴛᴀʀɢᴀᴢᴇʀ ❫ ♡ﾉ．ㅤ#𝐃𝐈𝐍_𝐃𝐉𝐀𝐑𝐈𝐍: I'm with you until we both fall.,"{'description': {'hashtags': [{'start': 71, 'end': 81, 'tag': 'sᴛᴀʀɢᴀᴢᴇʀ'}]}}",1304215794377805825
1123268694,False,Ally Maloney,False,London,,"{'followers_count': 3406, 'following_count': 4454, 'tweet_count': 31470, 'listed_count': 5}",https://t.co/SLP1AdcvO1,https://pbs.twimg.com/profile_images/1477621615290732544/jckxDBdU_normal.jpg,Little_Physio,@sedonsfc physio | @barkingfc physio | NHS specialist physio | @thefinbagshow @RepossSTPodcast 💙A little physio goes a long way💙,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SLP1AdcvO1', 'expanded_url': 'https://www.instagram.com/littlephysio/', 'display_url': 'instagram.com/littlephysio/'}]}, 'description': {'mentions': [{'start': 0, 'end': 9, 'username': 'sedonsfc'}, {'start': 19, 'end': 29, 'username': 'barkingfc'}, {'start': 63, 'end': 77, 'username': 'thefinbagshow'}, {'start': 78, 'end': 94, 'username': 'RepossSTPodcast'}]}}",1378123504277716993
1193326078762405894,False,Carum Sarene 🌻,False,Feywilds,,"{'followers_count': 398, 'following_count': 1444, 'tweet_count': 5516, 'listed_count': 1}",https://t.co/VgihidAZTF,https://pbs.twimg.com/profile_images/1487295238607679489/bpWDPSgi_normal.jpg,CarumSarene,"Dice - D&D - MtG 🔞

Discord: CarumSarene#7825

They/Them; She/Her; 27
Intersex, Polyamorous, Pansexual

More info on Ko-Fi

IG: MixTheSatyr
Twitch: MixTheSatyr","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VgihidAZTF', 'expanded_url': 'https://ko-fi.com/carum', 'display_url': 'ko-fi.com/carum'}]}}",1520644555166687232
874267342674337797,False,ごろ,False,,,"{'followers_count': 140, 'following_count': 240, 'tweet_count': 3658, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1435982728252440585/slmnh1pb_normal.jpg,hyou_star,当たり障りの無い人間を目指します。@mizugor←鍵,"{'description': {'mentions': [{'start': 17, 'end': 25, 'username': 'mizugor'}]}}",1421555338977824770
1249529213624782849,False,camila🍒,False,"Buenos Aires, Argentina",,"{'followers_count': 112, 'following_count': 96, 'tweet_count': 4220, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1519290693092626432/Nub5nIcR_normal.jpg,CamzBelen,borracho siempre voy descontrolado o o o o,,
542910509,False,💤 :o 🫵 💤,False,"SUCKA FREE CITY, CA",,"{'followers_count': 1208, 'following_count': 605, 'tweet_count': 34627, 'listed_count': 2}",https://t.co/16Bc7RtUui,https://pbs.twimg.com/profile_images/1521645048684683264/_dw_VLoy_normal.jpg,zachontopsoon,retired music fan,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/16Bc7RtUui', 'expanded_url': 'https://www.goodreads.com/user/show/68987737', 'display_url': 'goodreads.com/user/show/6898…'}]}}",1512086398135795715
