,entities,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,pinned_tweet_id,location
69574521,,False,春菊食い,https://pbs.twimg.com/profile_images/1518167345688375296/Ji9zFmnv_normal.jpg,"{'followers_count': 182, 'following_count': 187, 'tweet_count': 72029, 'listed_count': 11}",,furenji,,ふれんじ,False,,My G is go chill
30309136,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 2, 'following_count': 59, 'tweet_count': 255, 'listed_count': 1}",,Gary_Lynch,,Gary Lynch,False,,
844218036,,False,,https://pbs.twimg.com/profile_images/1497593464908824577/oDmYAV2z_normal.jpg,"{'followers_count': 10, 'following_count': 59, 'tweet_count': 716, 'listed_count': 0}",,jesfermar75,,Jesus Fernandez,False,,
156494856,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VdNeSurOlc', 'expanded_url': 'http://www.avalos.cat', 'display_url': 'avalos.cat'}]}, 'description': {'mentions': [{'start': 102, 'end': 114, 'username': 'ConsellxRep'}]}}",False,Mestre i psicopedagog. Especialitzat en Tecnologia Educativa i interessat en la Innovació Pedagògica. @ConsellxRep,https://pbs.twimg.com/profile_images/1419984038597693440/IUctbRTN_normal.jpg,"{'followers_count': 335, 'following_count': 786, 'tweet_count': 12613, 'listed_count': 6}",https://t.co/VdNeSurOlc,raavca,,Ramon Àvalos Calomarde🎗️,False,,"Sabadell, Països Catalans"
144143406,,False,"Kelimelerini yükselt, sesini değil. Yağmurdur çiçekleri büyüten, gök gürültüsü değil...",https://pbs.twimg.com/profile_images/746208683512586246/sRomkSo9_normal.jpg,"{'followers_count': 56, 'following_count': 1014, 'tweet_count': 1314, 'listed_count': 0}",,serhat_ipekci,,Serhat,False,,
320769348,,False,ゲームと車とロードバイクとスノボで構成されている芋です。某所では〇〇バターという名前で生息しています。最近はスプラトゥーン2ばっかしてる。弾実視聴者,https://pbs.twimg.com/profile_images/1431494560039854083/MDydU1lK_normal.jpg,"{'followers_count': 41, 'following_count': 46, 'tweet_count': 22276, 'listed_count': 0}",,runrun_troro,,とろろ,False,1492277752841764867,おふとん
739071527669354496,,False,party with my tears,https://pbs.twimg.com/profile_images/1486180215533576193/Jy3xao_0_normal.jpg,"{'followers_count': 2026, 'following_count': 481, 'tweet_count': 36262, 'listed_count': 126}",,bIazedsivan,,emma,False,1297674973084098560,she/her 18
593842675,"{'description': {'mentions': [{'start': 96, 'end': 106, 'username': 'jamboofit'}, {'start': 124, 'end': 131, 'username': 'Baylor'}]}}",False,"Follower of Christ, husband, father, sports junkie, player of all sports-master of none, C.P.T. @jamboofit graduate of Thee @Baylor University-Sic'em Bears!🐻",https://pbs.twimg.com/profile_images/1447601569860628491/lsIxEYgA_normal.jpg,"{'followers_count': 195, 'following_count': 543, 'tweet_count': 2631, 'listed_count': 2}",,jamboo74,,James Booth,False,,
1391329520397991937,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pxn7etaSFr', 'expanded_url': 'https://www.instagram.com/ladybabilonya/', 'display_url': 'instagram.com/ladybabilonya/'}]}, 'description': {'hashtags': [{'start': 20, 'end': 34, 'tag': 'digitalartist'}, {'start': 37, 'end': 53, 'tag': 'graphicdesigner'}]}}",False,chibi since 1993 || #digitalartist - #graphicdesigner ENG/ESP,https://pbs.twimg.com/profile_images/1517063416673886208/VD3-inQa_normal.jpg,"{'followers_count': 154, 'following_count': 333, 'tweet_count': 2265, 'listed_count': 0}",https://t.co/pxn7etaSFr,LadyBabilonyart,,Ladybabilonya ✨ Mery | COMS OPEN,False,1391337472886546434,Cádiz - Málaga
231626439,,False,,https://pbs.twimg.com/profile_images/1276224278866743296/nmv_jj5N_normal.jpg,"{'followers_count': 213, 'following_count': 453, 'tweet_count': 3618, 'listed_count': 0}",,kimberleygrande,,Asa Breed,False,,"Alaska, USA"
135191681,,False,まるち あちこちでかけたい ワクチン3回済み ／ 競技かるた(A級39点／B級公認読手) サイクリング ・旅行◦散歩・油そば ・担々麺・日本酒・ボドゲ・スプラトゥーン・orasで初めてポケモン始めた／独身卒業した／駅メモ・あるくと◦国盗り 内輪なツイート多いですがご容赦下さい,https://pbs.twimg.com/profile_images/1463516282880663552/XdMnznvl_normal.jpg,"{'followers_count': 652, 'following_count': 853, 'tweet_count': 69547, 'listed_count': 20}",,haratchatta,,はら◎ち,False,,東京都南部＋全国各地
1056740787302543360,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ej5LImBSLD', 'expanded_url': 'https://akiratakanaka.wixsite.com/home', 'display_url': 'akiratakanaka.wixsite.com/home'}]}}",False,気ままに小説を書いてます( ・∇・)n  執筆の合間に何の役にも立たないこともつぶやいています♪  ＊＊＊ 最新作『成り上がりCEOと偽装結婚～一途な彼に優しく束縛される～』(ill:三枝真弓先生)アマゾナイトノベルズさんから絶賛、配信中♪,https://pbs.twimg.com/profile_images/1452780552579272704/5mK6hBCw_normal.jpg,"{'followers_count': 161, 'following_count': 99, 'tweet_count': 17113, 'listed_count': 1}",https://t.co/ej5LImBSLD,akira_takanaka,,高中 彰良🌿,False,1504318573816455168,北関東のどこか
704889473130217472,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SUyPxq3wdx', 'expanded_url': 'https://twitter.com/jcsrake/status/820513436341768192?s=21', 'display_url': 'twitter.com/jcsrake/status…'}]}, 'description': {'mentions': [{'start': 29, 'end': 43, 'username': 'jctwitchclips'}]}}",False,former rake. clip editor for @jctwitchclips on here & IG. ☻ {she/her},https://pbs.twimg.com/profile_images/1518063115614793732/XuWg6A4i_normal.jpg,"{'followers_count': 10865, 'following_count': 989, 'tweet_count': 137009, 'listed_count': 321}",https://t.co/SUyPxq3wdx,z0lexi,,zo ☾ TODAY Rx MAR DAY,False,1403969098363588615,
137808169,,False,"BVB, Böhse Onkelz, der W, Matt Gonzo Roehr, Veritas Maximus, Pe Schorowski, Bret Hart, TBBT, 8 Simple Rules, SchleFaZ, Young Sheldon, Kalkofes Mattscheibe",https://pbs.twimg.com/profile_images/1026779652218646530/NCU4LRmf_normal.jpg,"{'followers_count': 534, 'following_count': 1490, 'tweet_count': 51871, 'listed_count': 5}",,BengieA42,,Maik Fichtner,False,,"Gotha, Deutschland"
1065432584426008576,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qGxNHGpkWh', 'expanded_url': 'https://analyticaltrapfronto.bigcartel.com/', 'display_url': 'analyticaltrapfronto.bigcartel.com'}]}}",False,,https://pbs.twimg.com/profile_images/1502557789402673157/hcsoLz6L_normal.jpg,"{'followers_count': 45, 'following_count': 122, 'tweet_count': 426, 'listed_count': 1}",https://t.co/qGxNHGpkWh,jboog99,,Jboog🥷🏿,False,1325131630214868992,"Baltimore, MD"
343485916,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dkqs3SIfT1', 'expanded_url': 'http://instagram.com/noemipg97', 'display_url': 'instagram.com/noemipg97'}]}}",False,04🌙🐶❤,https://pbs.twimg.com/profile_images/1458513082456678400/rdlQVmtd_normal.jpg,"{'followers_count': 74, 'following_count': 77, 'tweet_count': 4188, 'listed_count': 1}",https://t.co/dkqs3SIfT1,noemi_pg97,,Noemí,False,,Barcelona
58920930,,False,"Genel Cerrah, Laparoskopi, Endoskopi, Kanser, Endokrin Cerrahisi, Tenis, Kayak, Kitap, Ekonomi, Film, ⚽️🏀🎾 💙💛",https://pbs.twimg.com/profile_images/1395686377812017155/gOkuh4_m_normal.jpg,"{'followers_count': 3887, 'following_count': 1968, 'tweet_count': 15559, 'listed_count': 27}",,sbozkurk,,Suat Bozkürk,False,1251272200000360449,turkey
100453107,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/prQlKLTS82', 'expanded_url': 'http://outofthebluedennishopper.com', 'display_url': 'outofthebluedennishopper.com'}]}, 'description': {'hashtags': [{'start': 9, 'end': 30, 'tag': 'DiscoveryProductions'}, {'start': 32, 'end': 45, 'tag': 'DennisHopper'}], 'mentions': [{'start': 46, 'end': 62, 'username': 'HoppermovieOOTB'}, {'start': 79, 'end': 88, 'username': 'rfamovie'}, {'start': 89, 'end': 103, 'username': 'thegoodbreast'}, {'start': 104, 'end': 115, 'username': 'devotifilm'}]}}",False,"Producer #DiscoveryProductions: #DennisHopper @HoppermovieOOTB 4K Restoration, @rfamovie @thegoodbreast @devotifilm: Motto: ""Work hard and be nice to people.""",https://pbs.twimg.com/profile_images/756762133/elizabeth_karr_233_rt_small_normal.jpg,"{'followers_count': 9303, 'following_count': 3566, 'tweet_count': 106643, 'listed_count': 766}",https://t.co/prQlKLTS82,elizabethkarr,,Elizabeth Karr,False,1520141667713503232,"Los Angeles, California"
1095926389138546688,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OrhPrjRJHH', 'expanded_url': 'https://instagram.com/trisnaprasatria?igshid=15xcmg285ib2h', 'display_url': 'instagram.com/trisnaprasatri…'}]}}",False,🎸🦎🏀,https://pbs.twimg.com/profile_images/1473540031507619840/qR75wr9C_normal.jpg,"{'followers_count': 38, 'following_count': 132, 'tweet_count': 860, 'listed_count': 0}",https://t.co/OrhPrjRJHH,peachvaranus,,dekna,False,,
200624998,,False,☾ naive and hopeful and lost. rjb ♥,https://pbs.twimg.com/profile_images/1286951180246155264/tGsrdDee_normal.jpg,"{'followers_count': 854, 'following_count': 763, 'tweet_count': 32411, 'listed_count': 8}",,sianeleanor_,,sian //,False,958779159945334784,
293486683,,False,,https://pbs.twimg.com/profile_images/1438052088370634755/4R2ezGgi_normal.jpg,"{'followers_count': 54, 'following_count': 270, 'tweet_count': 2402, 'listed_count': 0}",,duygusalpanda,,kbrrdvn,False,,
2444603700,,False,"若者もすなるついったーといふものさせていただきます始めてみました
たぶんそんなに呟かない
rtは多め",https://pbs.twimg.com/profile_images/757531389499617280/HfAjSjGv_normal.jpg,"{'followers_count': 186, 'following_count': 155, 'tweet_count': 182629, 'listed_count': 5}",,pythagoras2014,,Nokia,False,,
2984278906,"{'description': {'mentions': [{'start': 47, 'end': 56, 'username': 'elerayme'}]}}",False,"tengo un chocho en el sobaco, tú qué tienes
ig:@elerayme",https://pbs.twimg.com/profile_images/1429392693734543360/Es3JddUr_normal.jpg,"{'followers_count': 335, 'following_count': 119, 'tweet_count': 48550, 'listed_count': 5}",,lapucheross,,Keko Jones,False,1132278563992948736,
1149792107495854080,,False,"kiss me, try to fix it, could you just try to listen?",https://pbs.twimg.com/profile_images/1521602374317621248/FL79u8Z1_normal.jpg,"{'followers_count': 435, 'following_count': 635, 'tweet_count': 9226, 'listed_count': 4}",,aImcstlcve,,mia 🍯,False,1397213826156830722,the good place ⊹ she/her
105642684,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AomkxYd7hW', 'expanded_url': 'http://www6.airnet.ne.jp/scmbm/', 'display_url': 'www6.airnet.ne.jp/scmbm/'}]}}",False,中小企業診断士で、2019年7月に事務所を開業しました。東京協会認定の「デジタル経営研究会」の会長を務めています。機械工学科卒で、会社員でもあります。造船の設計部門の経験が6年、その後に化学会社へ移り、IT部門で20年、内部監査部門で10年。IT部門の後半では、SAPのERP導入プロジェクトを取りまとめました。,https://pbs.twimg.com/profile_images/935401068/tw-jibun_normal.jpg,"{'followers_count': 482, 'following_count': 629, 'tweet_count': 3134, 'listed_count': 28}",https://t.co/AomkxYd7hW,uotanik,,Danny魚谷,False,,千葉県
42072441,,False,"I observe, occasionally comment and do Expos and sh!t...",https://pbs.twimg.com/profile_images/1516965861340467201/dvN9r9zz_normal.jpg,"{'followers_count': 331, 'following_count': 271, 'tweet_count': 12117, 'listed_count': 2}",,ShannaMars,,Selassie I Pickney,False,,Trinidad and Tobago
1398487816795951108,,False,"Into everything football, manga, and MMA.",https://pbs.twimg.com/profile_images/1398488194111270918/6_kuz8wC_normal.jpg,"{'followers_count': 10, 'following_count': 150, 'tweet_count': 709, 'listed_count': 0}",,papermechanics,,Malay Goswami,False,,
117271625,,False,愛犬マシューと愛車VWゴルフとガンバ大阪と横浜DeNAベイスターズとペールエールとアイラモルトとサウナと仏像鑑賞とラジオが好きな人。ラッキーアイテムは手ぬぐい。欲しいグッズは自分でデザインしがち。,https://pbs.twimg.com/profile_images/1520160265697841152/nVuQ53L-_normal.jpg,"{'followers_count': 948, 'following_count': 867, 'tweet_count': 159044, 'listed_count': 0}",,fumjakki,,ふみやん,False,1143839659820122113,N:55°37′59″  W:06°09′09″
2895161000,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/quQpumgJfF', 'expanded_url': 'https://www.lezhin.com/ko/comic/gentleman', 'display_url': 'lezhin.com/ko/comic/gentl…'}]}}",False,"명동젠틀맨, 무균격리구역 AA아파트의 스토리 작가 미스와플입니다.",https://pbs.twimg.com/profile_images/1479959270607421443/RuW7hP5W_normal.jpg,"{'followers_count': 322, 'following_count': 146, 'tweet_count': 44741, 'listed_count': 18}",https://t.co/quQpumgJfF,ladywaffle,,미스와플,False,1479958166251388928,
43594398,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'mangyan'}, {'start': 9, 'end': 17, 'tag': 'ginebra'}, {'start': 18, 'end': 33, 'tag': 'MNTimberwolves'}, {'start': 34, 'end': 41, 'tag': 'PUPian'}]}}",False,#mangyan #ginebra #MNTimberwolves #PUPian,https://pbs.twimg.com/profile_images/788940084418535424/j78uGj_6_normal.jpg,"{'followers_count': 364, 'following_count': 300, 'tweet_count': 62932, 'listed_count': 8}",,riolm_21,,Rio Manibo,False,638188385631399936,Calapan | Manila | Pasig
3387589881,,False,"spread the light, be the light",https://pbs.twimg.com/profile_images/1323407809543888898/4fZbPHH-_normal.jpg,"{'followers_count': 95, 'following_count': 198, 'tweet_count': 528, 'listed_count': 0}",,impostersam,,Sam 💖,False,,"New York, NY"
23359916,,False,"True Gary Girl & long time Take That fan 😀😚. Proud receiver of many likes, retweets, replies and 2 DMs from our Captain 😁😘",https://pbs.twimg.com/profile_images/1470164985926017028/PIx8RhJT_normal.jpg,"{'followers_count': 713, 'following_count': 1047, 'tweet_count': 19564, 'listed_count': 0}",,sarsar1973,,GarysWestcountryWonderSarah💙❤💛💚💜,False,1006652908627222528,
1040180903551664128,,False,siempre del lado gallardista de la vida,https://pbs.twimg.com/profile_images/1498819907038945281/OfU0obZM_normal.jpg,"{'followers_count': 35, 'following_count': 123, 'tweet_count': 303, 'listed_count': 0}",,jjuanni_,,Juani,False,,
1449802109944320008,,False,valosever/hasarsız erkek/1.92/anonum ama cirkin degilim/aşk adamı/matematik profesörü/evcimen,https://pbs.twimg.com/profile_images/1512377775600148485/CjZ0LwEO_normal.jpg,"{'followers_count': 273, 'following_count': 280, 'tweet_count': 995, 'listed_count': 0}",,psikolojiks0run,,Alper,False,1505527205698453508,İzmir
856970354656501760,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bCbdlpCL4N', 'expanded_url': 'http://www.austinmacauley.com/us/book/seeing-and-hearing-imaginary-things', 'display_url': 'austinmacauley.com/us/book/seeing…'}]}}",False,"I’m real and love to write music. I am a published author of, “Seeing and Hearing Imaginary Things.”. The book is sold on Amazon, Barnes & Noble, and Kindle.",https://pbs.twimg.com/profile_images/1241700407686172672/TtbVpB8I_normal.jpg,"{'followers_count': 35, 'following_count': 173, 'tweet_count': 1286, 'listed_count': 0}",https://t.co/bCbdlpCL4N,JeffPetereit,,Jeff Petereit,False,,"Texas, USA"
143120187,,False,Reivindicador histórico de Vilma Palma e Vampiros,https://pbs.twimg.com/profile_images/378800000728001053/915dbee4bb66735edc5451f86033485c_normal.jpeg,"{'followers_count': 414, 'following_count': 939, 'tweet_count': 69251, 'listed_count': 13}",,_neocai_,,César,False,,Rosario
83405134,,False,"Hayatımın özeti: Aile, kitap, kedi, dil/ceviri, Istanbul, Datca, Kandıra.           Like ≠ Approval",https://pbs.twimg.com/profile_images/1504750130758664192/23Sr8Ls2_normal.jpg,"{'followers_count': 801, 'following_count': 959, 'tweet_count': 25188, 'listed_count': 7}",,zeygdn,,Zeynep G.,False,977540614391771136,
11821992,,False,Wait. I said that?,https://pbs.twimg.com/profile_images/1512832657960407040/JvuQYh8l_normal.jpg,"{'followers_count': 69, 'following_count': 186, 'tweet_count': 2755, 'listed_count': 0}",,gionull,,IssThatGio,False,1369802252316151809,"35.367509,-118.909697"
42245463,,False,Madridista/Data Engineer/Scientist,https://pbs.twimg.com/profile_images/1344387478225121280/7MXTkH-g_normal.jpg,"{'followers_count': 370, 'following_count': 435, 'tweet_count': 11121, 'listed_count': 1}",,Abedinho,,Abiodun Dare,False,,
162623344,,False,家具屋 光 星 日本酒 写真 ポルノグラフィティ,https://pbs.twimg.com/profile_images/1164207559550464001/HOgwQpx__normal.jpg,"{'followers_count': 115, 'following_count': 119, 'tweet_count': 30159, 'listed_count': 0}",,kawashin58,,∠takumi,False,1170977432288915462,カヌマ
44999766,,False,if I speak I’ll be in big trouble. Big trouble. and I don’t want to be in big trouble.,https://pbs.twimg.com/profile_images/1498834585857236992/VNhSdIuJ_normal.jpg,"{'followers_count': 567, 'following_count': 2321, 'tweet_count': 46885, 'listed_count': 6}",,WepaPapi,,i Never Lusted You,False,1010868711782305794,"Porto, Portugal"
19065648,,False,Rumprogrammierender Papa und Konzertgänger. Auf zwei Rädern unterwegs. Obviously.,https://pbs.twimg.com/profile_images/467767561581391872/i4NJQyg5_normal.jpeg,"{'followers_count': 176, 'following_count': 170, 'tweet_count': 4148, 'listed_count': 11}",,comdoxx,,Malte,False,,Bremen
134700552,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vGZiYiJh9h', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/37NBV4LWSMH1R?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}}",False,刹那主義者/HAPPY SWINGER,https://pbs.twimg.com/profile_images/1500423189603971072/UYLoOycl_normal.jpg,"{'followers_count': 1303, 'following_count': 3191, 'tweet_count': 59908, 'listed_count': 20}",https://t.co/vGZiYiJh9h,55taro,,KZNT(かず) 🅨,False,,無軌道
2474927905,,False,フットサル、FC東京、フルマニュアル、カレー屋巡り。猫アレルギー持ちの猫好き。たまにめちゃくちゃな英語を話します。TOEIC920,https://pbs.twimg.com/profile_images/527699911010041856/iHVtBNya_normal.jpeg,"{'followers_count': 69, 'following_count': 207, 'tweet_count': 4677, 'listed_count': 9}",,sotarou_vov,,sotarou,False,,
110834121,,False,Adventures of a heartkid living in Sin City.,https://pbs.twimg.com/profile_images/1373131404716822530/sy8UKRuZ_normal.jpg,"{'followers_count': 216, 'following_count': 248, 'tweet_count': 7496, 'listed_count': 5}",,IzzyCDC2000,,Izzy,False,,
99726513,,False,Hello,https://pbs.twimg.com/profile_images/1183351804643479552/aPIyhaCU_normal.jpg,"{'followers_count': 2719, 'following_count': 3524, 'tweet_count': 50421, 'listed_count': 12}",,LightBluish95,,Georgia 🦉,False,,
6369812,,False,"Ageing vegan atheist nerd & supposed bassist. He/him.

Insta: juandelaforet",https://pbs.twimg.com/profile_images/1450560120471965697/uGtyBAq6_normal.jpg,"{'followers_count': 6170, 'following_count': 4445, 'tweet_count': 36693, 'listed_count': 51}",,Juandelaforet,,John Smith Ⓥ,False,1283679051132080129,United Kingdom
2816707283,,False,神戸出身、2000年からイギリス在住。現在、南岸方面の大学で地味に応用研究の日々。趣味はそれなりにあったはずだけど、イギリスでは美術展や劇・ダンス・コンサートを観に・聴きに行くとかしかしていない。,https://pbs.twimg.com/profile_images/958492892187774979/qmtXQAuh_normal.jpg,"{'followers_count': 475, 'following_count': 961, 'tweet_count': 17094, 'listed_count': 12}",,riesatori,,rie.s,False,1113571602648768513,"Southampton, England"
27590870,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tUgwt5csEd', 'expanded_url': 'http://Instagram.com/subhadeepmisra', 'display_url': 'Instagram.com/subhadeepmisra'}]}}",False,https://t.co/tUgwt5csEd,https://pbs.twimg.com/profile_images/1505334532345823234/5WzW_CVQ_normal.jpg,"{'followers_count': 77, 'following_count': 580, 'tweet_count': 2043, 'listed_count': 1}",,subhadeepmisra,,Subhadeep Misra 🇺🇦,False,,"Calcutta, India"
1363556861136486403,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ruUaHkpd68', 'expanded_url': 'https://solo.to/eeleyez', 'display_url': 'solo.to/eeleyez'}]}}",False,18 | i think i make banger tweets but who knows,https://pbs.twimg.com/profile_images/1428966203989573633/-6Msx69t_normal.jpg,"{'followers_count': 48, 'following_count': 126, 'tweet_count': 1206, 'listed_count': 2}",https://t.co/ruUaHkpd68,eeleyez,,elliot♡ | ah,False,1397674595143016448,he/they
1298727489045434368,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2a98qxTo5C', 'expanded_url': 'https://www.youtube.com/channel/UCTdU_QCL7CNmvgtAX5K834A', 'display_url': 'youtube.com/channel/UCTdU_…'}]}, 'description': {'hashtags': [{'start': 18, 'end': 26, 'tag': 'Teacher'}, {'start': 74, 'end': 81, 'tag': 'Author'}]}}",False,"8th grade Science #Teacher by day, Author by night ☕ Wakelet Ambassador 🌊 #Author Jean Stone Crime Series 🔎  Crocheter 🧶 Herbalist 🍀",https://pbs.twimg.com/profile_images/1514954672968249348/lqjWHSef_normal.jpg,"{'followers_count': 330, 'following_count': 349, 'tweet_count': 687, 'listed_count': 2}",https://t.co/2a98qxTo5C,MrsMSummer,,"Mrs.Summer M.Ed, Author",False,1520506752646717442,
5769902,,False,gangan(24)です。自称旅人ですが、最近、飛行機・電車・バス旅を全くできておりません。活動拠点は西九州です。仕事はフルスタックエンジニア的なことをやっています。,https://pbs.twimg.com/profile_images/1323559332/icon20100310-3_normal.jpg,"{'followers_count': 903, 'following_count': 821, 'tweet_count': 64960, 'listed_count': 89}",,gangan,,gangan(24),False,1515280091286503433,"Kyushu, Japan"
944122217163513857,,False,Financial models and hatred for cabbages. I am not responsible for people making inaccurate assumptions out of my tweets. Most shadow-banned account on Twitter!,https://pbs.twimg.com/profile_images/1436942354955472905/QWcZuqxa_normal.jpg,"{'followers_count': 569, 'following_count': 147, 'tweet_count': 35473, 'listed_count': 1}",,foamfarm,,snubby,False,,
456839367,,False,"Husband, Swim Dad of 4,
Sr Software Developer, multimedia buff",https://pbs.twimg.com/profile_images/824697174978166788/6z2bYfV3_normal.jpg,"{'followers_count': 96, 'following_count': 530, 'tweet_count': 2621, 'listed_count': 1}",,SwimDadx4,,Swim Dad 🏊‍♀️🏊‍♂️🏊‍♂️🏊‍♀️,False,,
746784084,,False,RO(Trudr鯖)・FF14(バハ鯖) ・グラブル・アリスギア ・アークナイツ・アイギス・その他やったりやらなかったり。ソシャゲ沼から片足出したらプラモ沼に落ちた。,https://pbs.twimg.com/profile_images/1273454240438996992/k-clULMH_normal.jpg,"{'followers_count': 158, 'following_count': 260, 'tweet_count': 168712, 'listed_count': 7}",,iroha_XION524,,紫咲彩葉,False,,現実とTwitterの狭間
369500165,"{'description': {'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/qny0G6x9yq', 'expanded_url': 'https://youtu.be/0lKCA89G6b8', 'display_url': 'youtu.be/0lKCA89G6b8'}]}}",False,"uyanmakla, anlamakla, bilmekle ben âmenna     https://t.co/qny0G6x9yq",https://pbs.twimg.com/profile_images/1242562945835585537/1y1b49oL_normal.jpg,"{'followers_count': 202, 'following_count': 256, 'tweet_count': 2965, 'listed_count': 0}",,nurtencakir53,,Nurten,False,731958194159915011,"İstanbul, Türkiye"
4248471437,,False,"Aristotle’s promise is this:
If you want a virtue, act as if you already have it and then it will be yours.Change comes through action. Act first, then become",https://pbs.twimg.com/profile_images/1428331686257909766/-z7EnEpf_normal.jpg,"{'followers_count': 2022, 'following_count': 929, 'tweet_count': 246540, 'listed_count': 24}",,sarantisn,,nikolopoulos🇬🇷🇨🇦,False,1512179981127979012,"Patra, Greece born in Toronto "
275735115,,False,読書大好き/絵本も好き/作家サイン本は宝物/怪談が大大大っ嫌いっだったのに今はその奥深さにどっぷりハマってる。が活字のみ/小説すばる・小説新潮が毎月楽しみ♡和装・ソーイング・カエルグッズ好き,https://pbs.twimg.com/profile_images/860590664399990785/fRdJ-kk5_normal.jpg,"{'followers_count': 174, 'following_count': 201, 'tweet_count': 23865, 'listed_count': 4}",,kekeronron,,けけろんろん,False,,京都府　南部
3310631639,"{'description': {'hashtags': [{'start': 65, 'end': 76, 'tag': 'Lalifóbica'}, {'start': 77, 'end': 89, 'tag': 'Scentaholic'}, {'start': 90, 'end': 104, 'tag': 'TonyLevinista'}]}}",False,"Why on earth are we here?
Surely not to live in pain and fear 🎶

#Lalifóbica #Scentaholic #TonyLevinista",https://pbs.twimg.com/profile_images/1520540086818861056/n2vQYVFw_normal.jpg,"{'followers_count': 1105, 'following_count': 827, 'tweet_count': 70980, 'listed_count': 24}",,fleurdegrasse,,Mad ButterFleur 🦋 ☘️🎶,False,1247190453725921291,Cloud nine
58250792,,False,he/him. fuck Jason Kenney.,https://pbs.twimg.com/profile_images/1071153822511194113/ikkKK1pK_normal.jpg,"{'followers_count': 363, 'following_count': 794, 'tweet_count': 30696, 'listed_count': 4}",,franceeezy,,Fran,False,792454552125595648,#behappy
1228203714776682498,,False,,https://pbs.twimg.com/profile_images/1408177411020230659/Uw18JT9__normal.jpg,"{'followers_count': 24, 'following_count': 679, 'tweet_count': 220, 'listed_count': 0}",,LupeAvan,,Guadalupe Avancini,False,,
1455766338266275844,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fwzBxBaP2A', 'expanded_url': 'https://archiveofourown.org/users/stillattherestaurant', 'display_url': 'archiveofourown.org/users/stillatt…'}]}}",False,"the west wing, occasionally the newsroom + gilmore girls // i'm doing things, things with paper! // i've never stopped loving you. you were spectacular tonight.",https://pbs.twimg.com/profile_images/1514852222877966336/btVzoTIa_normal.jpg,"{'followers_count': 69, 'following_count': 69, 'tweet_count': 1887, 'listed_count': 0}",https://t.co/fwzBxBaP2A,thingswithpaper,,aurora 💌,False,1481964431655706628,she/her | 18 | australia
4173361,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/bqBSbeG52b', 'expanded_url': 'http://www.thewayfarer.info/', 'display_url': 'thewayfarer.info'}]}}",False,"I like to go far by my way, so Wayfarer has been my nickname on the net since 1996. It's not related to the Ray Ban sunglasses nor to the boat of the same name.",https://pbs.twimg.com/profile_images/1316331779993804800/pJ6tE8SK_normal.jpg,"{'followers_count': 1780, 'following_count': 3040, 'tweet_count': 56162, 'listed_count': 38}",http://t.co/bqBSbeG52b,Wayfarer,,Wayfarer,False,1251631220368257025,"Móstoles, Madrid, Spain"
1369895635,"{'description': {'hashtags': [{'start': 5, 'end': 21, 'tag': 'chouliséeTehora'}]}}",False,j’ai #chouliséeTehora,https://pbs.twimg.com/profile_images/1490262839516405762/g7X_CJai_normal.jpg,"{'followers_count': 615, 'following_count': 644, 'tweet_count': 42282, 'listed_count': 30}",,Chouliee,,Ju,False,1430540779622121474,Ailleurs et partout
1416403440528510983,,False,"Tarikatçı, ırkçı faşist, sosyal adalet, illuminati, şeriatçı kemalizm, 300'ler meclisi, Arapsever, Sabetay Sevi'nin askeri, Bill Gates & Rockefeller fan club.",https://pbs.twimg.com/profile_images/1505856010098987008/1qN5heTq_normal.jpg,"{'followers_count': 81, 'following_count': 43, 'tweet_count': 5016, 'listed_count': 1}",,Sunni_Turk,,Turagay Noyan ✡,False,1475786668468756481,TANRI'NIN DEDİĞİ OLUR
