,id,profile_image_url,url,public_metrics,username,protected,name,description,location,verified,entities,pinned_tweet_id
524944878,,https://pbs.twimg.com/profile_images/1512853793259593735/m1w2QkH7_normal.jpg,,"{'followers_count': 4750, 'following_count': 647, 'tweet_count': 14540, 'listed_count': 43}",StaxRL,False,Sean Stackhouse,"Commentator/Host for @RLEsports #RIVALS & RLCS, CRL, and #IntelWorldOpen. PA Announcer @BlackBearNation; Coach/Announcer @AthleticsMCI

Contact: stax@csa.gg","Pittsfield, Maine",False,"{'description': {'hashtags': [{'start': 32, 'end': 39, 'tag': 'RIVALS'}, {'start': 57, 'end': 72, 'tag': 'IntelWorldOpen'}], 'mentions': [{'start': 21, 'end': 31, 'username': 'RLEsports'}, {'start': 87, 'end': 103, 'username': 'BlackBearNation'}, {'start': 121, 'end': 134, 'username': 'AthleticsMCI'}]}}",1137320091882807296
1484208211636850690,,https://pbs.twimg.com/profile_images/1484208337382035458/Lzbf81BM_normal.png,,"{'followers_count': 2, 'following_count': 29, 'tweet_count': 90, 'listed_count': 0}",yalcinozgul0805,False,Yalçın ÖZGÜL,,,False,,
366704230,,https://pbs.twimg.com/profile_images/1518008296044519424/rOEPsQiL_normal.jpg,,"{'followers_count': 848, 'following_count': 834, 'tweet_count': 60101, 'listed_count': 1}",Bombonn97,False,Kali 🐙,"I see it, I like it, I want it, I got it. 

#25",New Zealand,False,,
544078737,,https://pbs.twimg.com/profile_images/1474769758910558211/ijfxNdaE_normal.jpg,https://t.co/ylN01qIECW,"{'followers_count': 1260, 'following_count': 1720, 'tweet_count': 82665, 'listed_count': 30}",matryo_sika,False,matryosika@ニッケル,"matryosikaです。  いし・むし・ほしがすき。  たまに電気で遊ぶ。  すうがくも好き。  自称地球惑星科学系。  くらーけん。
Planetary Science/Earth Science/Astronomy/Mathematical Physics",地球圏/月/エイトケン盆地,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ylN01qIECW', 'expanded_url': 'https://www.flickr.com/photos/118464285@N07/', 'display_url': 'flickr.com/photos/1184642…'}]}}",1246013167156596737
36350852,,https://pbs.twimg.com/profile_images/1505057100568969219/Fz3Z6qBk_normal.jpg,,"{'followers_count': 1616, 'following_count': 1221, 'tweet_count': 24156, 'listed_count': 3}",SsoziMichael_,False,Ssozi Michael ⏳,"α ρєяƒєcтìσиìsт Wìтн α procrastinator cσмρℓєx | cursed with thoughts that come in 140 characters |

In a Love/Hate relationship with MUFC ⚽ 😒",hogwarts,False,,
145088193,,https://pbs.twimg.com/profile_images/1522240516519342082/aCYAKPgx_normal.jpg,,"{'followers_count': 76, 'following_count': 337, 'tweet_count': 53913, 'listed_count': 2}",XindaNobody,False,🌩Xinda⁷ ⟭⟬ Blue&Grey🌩,"Forever Fangyrl.   🔞  
🔃 Heavy | Are we Moots?  Don't spam with/RT requests, then. | Not even my cries will mourn me. | Standing on the edge of cliff. Live.🌩",☁Blue & Grey | Void☁,False,,1516981735333974017
1279971169366491141,,https://pbs.twimg.com/profile_images/1498354645395468288/dRP52rd1_normal.jpg,,"{'followers_count': 41, 'following_count': 245, 'tweet_count': 1645, 'listed_count': 0}",slowwweekend,False,slowwweekend,juara 1 paling mahir parkir pararel senasional,,False,,1479792354164817920
223088658,,https://pbs.twimg.com/profile_images/1363713725966864387/_LF0k6cQ_normal.jpg,https://t.co/Gca57bjiJJ,"{'followers_count': 34, 'following_count': 153, 'tweet_count': 1072, 'listed_count': 0}",suddenshiv,False,Shiva Kumar 🇮🇳,Biodegradeable,"Bengaluru, India",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Gca57bjiJJ', 'expanded_url': 'http://sudden-elevenses.blogspot.com', 'display_url': 'sudden-elevenses.blogspot.com'}]}}",
378256430,,https://pbs.twimg.com/profile_images/801786897173450752/cIj9kiH2_normal.jpg,,"{'followers_count': 209, 'following_count': 353, 'tweet_count': 10709, 'listed_count': 5}",GolfGirlTexas,False,GolfGirlTexas 🇺🇸⛳️🏇🐶🐶🐾,Terri Martin Obsessed golfer meets handicapper! Huge Shackleford & Chrome fan! Star Trek & Star Wars! Have 2 children ... er doggies! #Republican2022🇺🇸,"Texas, USA",False,"{'description': {'hashtags': [{'start': 134, 'end': 149, 'tag': 'Republican2022'}]}}",1407116086022135813
1445511343688216577,,https://pbs.twimg.com/profile_images/1500445183313334273/EiFZm64m_normal.jpg,,"{'followers_count': 8, 'following_count': 287, 'tweet_count': 396, 'listed_count': 0}",solomill0,False,solomill0,"Gilipolleces, canciones, playlists raras y el Wordle cada mañana mientras cago.","Murcia, Spain",False,,1518632139519971333
975055563552935937,,https://pbs.twimg.com/profile_images/1516528549309693968/K7H8Sjx9_normal.jpg,,"{'followers_count': 14, 'following_count': 56, 'tweet_count': 107, 'listed_count': 0}",TheLeighton27,False,Leighton,This is practically just my wordle scores at this point,"Pennsylvania, USA",False,,1324393140179083270
20576557,,https://pbs.twimg.com/profile_images/1487509254978379787/8gvJbPGT_normal.jpg,,"{'followers_count': 332, 'following_count': 771, 'tweet_count': 4372, 'listed_count': 0}",superkayuse,False,Kayuse,,Hertfordshire ,False,,821307717616812032
1097934995467972613,,https://pbs.twimg.com/profile_images/1519567745267888128/ZJV9ayE0_normal.png,https://t.co/pSfLAhRncO,"{'followers_count': 969, 'following_count': 2029, 'tweet_count': 30602, 'listed_count': 12}",ShadowDemonGD,False,Shadow (💚) #FREELEAFY,Vent/Priv: @ShadowV3nt | he/him | Christian | Cis | straight | Aroflux | 16 | ISTP-T | LGBTQ+ supporter | Polyam | American | Autism | ADHD | BLM | DMs are open,"Queens, NY",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pSfLAhRncO', 'expanded_url': 'https://shadowdemongd.carrd.co/', 'display_url': 'shadowdemongd.carrd.co'}]}, 'description': {'mentions': [{'start': 11, 'end': 22, 'username': 'ShadowV3nt'}]}}",1479755315113611267
17492214,,https://pbs.twimg.com/profile_images/1367250063265837057/sdrEubvc_normal.jpg,,"{'followers_count': 625, 'following_count': 1129, 'tweet_count': 13321, 'listed_count': 44}",s10dem,False,Sergio Diez de Medina,"Scientist, entrepreneur.
No, you don't have a theory.",Santiago-Chile,False,,1095885033628463104
611371834,,https://pbs.twimg.com/profile_images/1229255511348043776/CKeWY7ji_normal.jpg,,"{'followers_count': 112, 'following_count': 781, 'tweet_count': 6124, 'listed_count': 4}",udtabilly,False,Shravan,Diss and Datt,"Bengaluru, India",False,,1109855475560931328
68062559,,https://pbs.twimg.com/profile_images/380243132/twitter_photo_normal.jpg,,"{'followers_count': 133, 'following_count': 820, 'tweet_count': 42650, 'listed_count': 8}",chasrobison,False,Charles H. Robison,"retired military, orange county democrat","Fullerton, CA ",False,,
1169411713999020033,,https://pbs.twimg.com/profile_images/1429535898597797893/8hNgGM_N_normal.jpg,,"{'followers_count': 168, 'following_count': 456, 'tweet_count': 14487, 'listed_count': 0}",shelly_laughing,False,Morm to you,"I'm not a follower of the #metoo or #believeallwomen BS!...I have my own thoughts/opinions, I don't follow anyone...I make my own path and I'm proud of it!....I",,False,"{'description': {'hashtags': [{'start': 26, 'end': 32, 'tag': 'metoo'}, {'start': 36, 'end': 52, 'tag': 'believeallwomen'}]}}",
382066872,,https://pbs.twimg.com/profile_images/1410864049856913409/FMeLTq38_normal.jpg,,"{'followers_count': 33, 'following_count': 240, 'tweet_count': 1575, 'listed_count': 0}",joaco_ind,False,Joaquin Indacochea,,Peru,False,,
1519445396665540608,,https://pbs.twimg.com/profile_images/1519446189472903168/S7lNsfBT_normal.jpg,,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 7, 'listed_count': 0}",TeaWordle,False,Carlo Tea but Wordle Only,My own Wordle account to avoid spamming my tl,,False,,
454380650,,https://pbs.twimg.com/profile_images/1384630621939634177/GzGuAi7a_normal.jpg,,"{'followers_count': 12487, 'following_count': 9203, 'tweet_count': 54095, 'listed_count': 46}",maxmufc7,False,Max MUFC,#MUFC - Gold Season Ticket - Director - Chartered Management Accountant - Love Romania 🇷🇴 (Cluj ❤️) & Moldova 🇲🇩 (Chisinau ❤️),Old Trafford,False,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'MUFC'}]}}",1454557311607975939
22400718,,https://pbs.twimg.com/profile_images/2225759856/image_normal.jpg,,"{'followers_count': 10, 'following_count': 200, 'tweet_count': 220, 'listed_count': 0}",LyndellSami,False,Sam Paley,,,False,,
2899929414,,https://pbs.twimg.com/profile_images/1465957184953458690/Mhj2sCFQ_normal.jpg,,"{'followers_count': 1678, 'following_count': 1905, 'tweet_count': 84935, 'listed_count': 30}",GeoffSchuler,False,"Geoff Schuler, Inventor of “Get the f*^%ing vax”","The most exciting phrase to hear in science, the one that heralds new discoveries, is not 'Eureka!' but 'That's funny...' Isaac Asimov. Pronouns: he/him",Australia,False,,
109343037,,https://pbs.twimg.com/profile_images/1374255753381429249/_IPmBhkb_normal.jpg,,"{'followers_count': 62, 'following_count': 200, 'tweet_count': 619, 'listed_count': 1}",mireyadamas,False,Mireya Damas,,,False,,
50863085,,https://pbs.twimg.com/profile_images/1510555824879546368/dwLAugJc_normal.jpg,https://t.co/4gFrpXvZVV,"{'followers_count': 4514, 'following_count': 599, 'tweet_count': 11996, 'listed_count': 4}",hsynum,False,حُسین,literally nothing.,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4gFrpXvZVV', 'expanded_url': 'http://t.me/purplious', 'display_url': 't.me/purplious'}]}}",1484577178238996482
114978482,,https://pbs.twimg.com/profile_images/1514303953609003008/0ziBpN33_normal.jpg,,"{'followers_count': 510, 'following_count': 369, 'tweet_count': 265593, 'listed_count': 85}",baseballbabe_92,False,E is for Erin 🌻,"Baseball is my favorite season. Whiskey, beer & wine are my poisons. Bibliophile. Meet you at the statue in an hour. #letsgetvaccinated #boosted #prochoice",Mother Earth ,False,"{'description': {'hashtags': [{'start': 117, 'end': 135, 'tag': 'letsgetvaccinated'}, {'start': 136, 'end': 144, 'tag': 'boosted'}, {'start': 145, 'end': 155, 'tag': 'prochoice'}]}}",1174389282624045056
633389121,,https://pbs.twimg.com/profile_images/1464772128281092112/OaAcbBlI_normal.jpg,https://t.co/9y0G82w4AC,"{'followers_count': 232, 'following_count': 449, 'tweet_count': 11783, 'listed_count': 3}",VaporStrike19,False,Vaporstrike,"Dork, Streamer, Nerd

With @dictkateor13",Mars,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9y0G82w4AC', 'expanded_url': 'https://mylinks.ai/vaporstrike', 'display_url': 'mylinks.ai/vaporstrike'}]}, 'description': {'mentions': [{'start': 27, 'end': 40, 'username': 'dictkateor13'}]}}",
1367420755223396353,,https://pbs.twimg.com/profile_images/1400374028674637826/hywddpOM_normal.png,,"{'followers_count': 48, 'following_count': 352, 'tweet_count': 1436, 'listed_count': 0}",montesvlc,False,montesvlc,,,False,,
21945104,,https://pbs.twimg.com/profile_images/1446252956471398402/BJ3Z6pF2_normal.jpg,,"{'followers_count': 30295, 'following_count': 29513, 'tweet_count': 9109, 'listed_count': 28}",donnie_mercer,False,Donnie Mercer,Proudly Green Forest born and raised. Woo pig 🐗.,,False,,765745740098461696
1442924561952034816,,https://pbs.twimg.com/profile_images/1521340257018564615/SkNlIiWh_normal.jpg,,"{'followers_count': 23, 'following_count': 57, 'tweet_count': 2164, 'listed_count': 0}",ASSRlNA,False,jimbo on #TeamMonetRaja,#1 karebear & enemy of the state of kwangya,he/him + seasian,False,,1510859449380003843
459930933,,https://pbs.twimg.com/profile_images/416707062954229760/kZNUub-E_normal.jpeg,,"{'followers_count': 168, 'following_count': 324, 'tweet_count': 14585, 'listed_count': 5}",JuanDiegoPalac3,False,Diego,,Catalunya,False,,
45573089,,https://pbs.twimg.com/profile_images/1028795019832963073/zSQaCtvi_normal.jpg,,"{'followers_count': 49, 'following_count': 475, 'tweet_count': 367, 'listed_count': 2}",FplBkk,False,FPL_BKK,All things about Fantasy Premier League #FPL. Bangkok based.,"Bangkok, Thailand",False,"{'description': {'hashtags': [{'start': 40, 'end': 44, 'tag': 'FPL'}]}}",
1571733450,,https://pbs.twimg.com/profile_images/1259104623597514752/o_4iI4D4_normal.jpg,,"{'followers_count': 21, 'following_count': 24, 'tweet_count': 655, 'listed_count': 0}",sivachowdary109,False,siva kamma,Btech graduate. #jrNTR #TDPTwitter #CBN,Hyderabad ,False,"{'description': {'hashtags': [{'start': 16, 'end': 22, 'tag': 'jrNTR'}, {'start': 23, 'end': 34, 'tag': 'TDPTwitter'}, {'start': 35, 'end': 39, 'tag': 'CBN'}]}}",
235468830,,https://pbs.twimg.com/profile_images/816009632258854917/7ZeM0WI8_normal.jpg,,"{'followers_count': 47, 'following_count': 196, 'tweet_count': 1481, 'listed_count': 1}",Alberttacos,False,Albert,"Amant del volei de casa, @cvspsp","N 41º08.207', E 1º14.987'",False,"{'description': {'mentions': [{'start': 25, 'end': 32, 'username': 'cvspsp'}]}}",
77990098,,https://pbs.twimg.com/profile_images/1497230466042445826/F9EtW1V0_normal.jpg,,"{'followers_count': 255, 'following_count': 599, 'tweet_count': 226904, 'listed_count': 2}",sasipal,False,⋆ pino 🎮 58 ˚ ༘,🍁 isfj ✨ mk/jen/hc/jaem 🌈 📨 DM 24/7 #sasipalxupdate #sasipalxreview,nct,False,"{'description': {'hashtags': [{'start': 36, 'end': 51, 'tag': 'sasipalxupdate'}, {'start': 52, 'end': 67, 'tag': 'sasipalxreview'}]}}",1519129101386534912
1489150278859296772,,https://pbs.twimg.com/profile_images/1489159604583821312/roMPi8_V_normal.jpg,,"{'followers_count': 6, 'following_count': 98, 'tweet_count': 192, 'listed_count': 0}",dendrophalaen,False,listen to hadestown live original cast recordings,angie | 21+ | they/them | offtopic account where i RT even more than on my main @dellabeat,,False,"{'description': {'mentions': [{'start': 80, 'end': 90, 'username': 'dellabeat'}]}}",
2532416077,,https://pbs.twimg.com/profile_images/760032647238127616/nXOoqlqI_normal.jpg,,"{'followers_count': 92, 'following_count': 272, 'tweet_count': 80171, 'listed_count': 1}",SATORIN78,False,さとりん,ニチアサキッズ、ガンダム、イバライガー、電源不要系、とかとか・・・。 娘小4、息子小2。 スプラトゥーン2 A〜Sループ 、FEヒーローズ、コトダマン、ポケモンGO赤TL43コード5364 8286 0496,ほしいも,False,,1326724749502763010
1468797552975699970,,https://pbs.twimg.com/profile_images/1521669957985087488/9yi1yuCM_normal.jpg,https://t.co/p97ki9kHDl,"{'followers_count': 610, 'following_count': 733, 'tweet_count': 8179, 'listed_count': 3}",InFacsimile,False,Yossarian,everyday i know half of what I used to know/ now and naiver,India,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/p97ki9kHDl', 'expanded_url': 'https://twitter.com/search?q=from:infacsimile/exclude:replies', 'display_url': 'twitter.com/search?q=from:…'}]}}",1470301094207057923
28504917,,https://pbs.twimg.com/profile_images/1641631556/29068e0e-2490-4fd8-9263-e07f25ca1953_normal.png,http://t.co/6xYZAzK6kp,"{'followers_count': 57, 'following_count': 146, 'tweet_count': 17495, 'listed_count': 1}",MightyIsidor,False,Isidor Drake,You shall know me as the Proud Unfailing Enlightened Warrior of Myth!,Neo Rimuldar!?,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/6xYZAzK6kp', 'expanded_url': 'http://dragonquestcosmos.wikia.com/wiki/Main_Page', 'display_url': 'dragonquestcosmos.wikia.com/wiki/Main_Page'}]}}",
391063491,,https://pbs.twimg.com/profile_images/1522042474037800960/FvBCMrxJ_normal.jpg,,"{'followers_count': 1047, 'following_count': 4571, 'tweet_count': 106295, 'listed_count': 5}",neuronerdx,False,"Russian warship, go f*ck yourself!",Neuroscience ‘n’ Stuff,,False,,1480721263026864131
754137622260379648,,https://pbs.twimg.com/profile_images/1207112955109814272/LKw6A4lk_normal.jpg,,"{'followers_count': 96, 'following_count': 1115, 'tweet_count': 545, 'listed_count': 0}",boston_alias,False,Chris,he/him,"Boston, MA",False,,1478682250510278659
19123949,,https://pbs.twimg.com/profile_images/1518207454508683265/PORbBAyu_normal.jpg,https://t.co/m6R7VpLiKp,"{'followers_count': 574, 'following_count': 241, 'tweet_count': 78566, 'listed_count': 15}",katconb,False,kathryn 🏠,"Wherever I go, you bring me home. 🇵🇭🏳️‍🌈🧷♿️ #BlackLivesMatter #TransRights #fatliberation",she/her,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m6R7VpLiKp', 'expanded_url': 'https://anti-asianviolenceresources.carrd.co/', 'display_url': 'anti-asianviolenceresources.carrd.co'}]}, 'description': {'hashtags': [{'start': 44, 'end': 61, 'tag': 'BlackLivesMatter'}, {'start': 62, 'end': 74, 'tag': 'TransRights'}, {'start': 75, 'end': 89, 'tag': 'fatliberation'}]}}",1190855799532326914
70691724,,https://pbs.twimg.com/profile_images/1509830146206973979/-PqcHKBB_normal.jpg,,"{'followers_count': 63, 'following_count': 451, 'tweet_count': 1855, 'listed_count': 0}",misterspoons,False,Steve Chrispin,"locked down happy husband and father, wisden collector and Liverpool fan. All views are my own.",east yorkshire,False,,1286060308973400065
18831406,,https://pbs.twimg.com/profile_images/1487187837246009346/lGsVQ2rL_normal.jpg,,"{'followers_count': 130, 'following_count': 95, 'tweet_count': 10876, 'listed_count': 4}",Darc_Miz,False,Darc Miz solo Queue 2 💎 @ ApexLegends🇺🇸🇵🇭🇯🇵,"Oh wait, you were serious?  Let me laugh even harder.","Agrestic, CA",False,,
9961142,,https://pbs.twimg.com/profile_images/1473917414366666755/FLQp3L8K_normal.jpg,https://t.co/buDriAN0aB,"{'followers_count': 628, 'following_count': 177, 'tweet_count': 22778, 'listed_count': 98}",x333xxx,False,John Fox,"CX, UX, digital strategy, service design, IT trainer, web, social media, email marketing, customer service, digital storyteller - 25+ yrs experience #employme","Ringwood, England",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/buDriAN0aB', 'expanded_url': 'http://www.linkedin.com/in/x333xxx', 'display_url': 'linkedin.com/in/x333xxx'}]}, 'description': {'hashtags': [{'start': 149, 'end': 158, 'tag': 'employme'}]}}",
1081769546589995008,,https://pbs.twimg.com/profile_images/1081770178117947392/8NVWc_eL_normal.jpg,https://t.co/BM9aXYz9Qj,"{'followers_count': 32, 'following_count': 321, 'tweet_count': 404, 'listed_count': 0}",takahashi_nyako,False,ねこりんた(ワーママ),人事コンサル→国内大手→ITベンチャー、人事・労務専門からITサービス部隊へ/1歳児のワーママ/プロ野球好き(G党)/政治経済・子育て系多め,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BM9aXYz9Qj', 'expanded_url': 'https://brian-nyako24.hatenadiary.com', 'display_url': 'brian-nyako24.hatenadiary.com'}]}}",
545117428,,https://pbs.twimg.com/profile_images/1386466431923937280/yu0R62qD_normal.jpg,https://t.co/ag6cAgu2eC,"{'followers_count': 403, 'following_count': 415, 'tweet_count': 47369, 'listed_count': 11}",Tomoa_KIRIE,False,切江智亜,YouTube→https://t.co/FOB1lXzhrr… 二次創作中心サークル「大東狂帝國」の長。活動ジャンル→艦これ/駅メモ/東方+鉄道、その他→ホロライブ/アズレン/けもフレ/大友克洋/笑点/浦和の調ちゃん/BTTF,ネオサイタマ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ag6cAgu2eC', 'expanded_url': 'https://www.pixiv.net/users/1346900', 'display_url': 'pixiv.net/users/1346900'}]}, 'description': {'urls': [{'start': 8, 'end': 31, 'url': 'https://t.co/FOB1lXzhrr', 'expanded_url': 'http://youtube.com/channel/UCpIlv', 'display_url': 'youtube.com/channel/UCpIlv'}]}}",1511328534727630848
1224417606595153921,,https://pbs.twimg.com/profile_images/1319753574725857281/6TJ5N1bo_normal.jpg,,"{'followers_count': 2195, 'following_count': 2958, 'tweet_count': 47985, 'listed_count': 4}",PitukoR,False,Pituko - Oligarca Ruso Autopercibido.,"La realidad imita a Twitter.

Comunista carnívoro, Bilardista en lo social, Monárquico del S. XVI, Publio Clodio Conducción, 戸川純 ファン アカウント","Argentuza, inepcia sofisticada",False,,1322716012589010945
631856493,,https://pbs.twimg.com/profile_images/1483321621574299650/Vqjcy-lC_normal.jpg,,"{'followers_count': 161, 'following_count': 981, 'tweet_count': 3072, 'listed_count': 3}",JanDzoe,False,Jan 🧐,"into science, technology, politics, financial markets & zeppelins 🏳️‍🌈 🇩🇪 🇪🇺 🐩 INTP",Berlin,False,,1498666688883134476
1497242037523038216,,https://pbs.twimg.com/profile_images/1507295805996249088/xm5BVxue_normal.jpg,,"{'followers_count': 2, 'following_count': 8, 'tweet_count': 1431, 'listed_count': 0}",T_A_Forotiya,False,T_A_Fotz,"Rebranding
:
Becoming",In GOD'S Hands,False,,1521907388051300357
1443680952,,https://pbs.twimg.com/profile_images/1479560028201832455/4GVAKDor_normal.jpg,https://t.co/rdn5nPONCu,"{'followers_count': 1942, 'following_count': 580, 'tweet_count': 161399, 'listed_count': 28}",Giada_Aro,False,franky doyle 🎩💙,"Astronomy in reverse, it was me who was discovered || Poppins || someday 💖 {she/her}",with Kristen in Venice,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rdn5nPONCu', 'expanded_url': 'https://youtu.be/nAFy68ebCDw', 'display_url': 'youtu.be/nAFy68ebCDw'}]}}",1167730650390159363
932124273304580096,,https://pbs.twimg.com/profile_images/1011090688119922688/D3Ad9oqt_normal.jpg,,"{'followers_count': 6, 'following_count': 66, 'tweet_count': 251, 'listed_count': 0}",3Sawyer,False,Peyton Sawyer,,,False,,
1342681558281580545,,https://pbs.twimg.com/profile_images/1469874992863191045/egZ9rJU1_normal.jpg,,"{'followers_count': 222, 'following_count': 331, 'tweet_count': 581, 'listed_count': 0}",AldusM1501,False,Emperor of the Red Jews,"@NASA alone sustains my faith in humanity. ""Palestine"" is as real as Narnia or Westeros. 16 Psyche is my spirit animal.",Disraelia,False,"{'description': {'mentions': [{'start': 0, 'end': 5, 'username': 'NASA'}]}}",1522028376608882688
2972874586,,https://pbs.twimg.com/profile_images/1206984258612580352/agFGlzzB_normal.jpg,https://t.co/rb2RDdMMSv,"{'followers_count': 348, 'following_count': 545, 'tweet_count': 2349, 'listed_count': 1}",thegourmetboys,False,The Gourmet Boys,Tandem riding foodies who love eating out. Sharing our experiences to give you some recommendations #thegourmetboys,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rb2RDdMMSv', 'expanded_url': 'https://linktr.ee/Thegourmetboys', 'display_url': 'linktr.ee/Thegourmetboys'}]}, 'description': {'hashtags': [{'start': 100, 'end': 115, 'tag': 'thegourmetboys'}]}}",
16197464,,https://pbs.twimg.com/profile_images/1518817845261774848/FkNGPQ8o_normal.jpg,,"{'followers_count': 469, 'following_count': 456, 'tweet_count': 41281, 'listed_count': 13}",msiarabbitowner,False,8.24,又帅又可爱 🏀// 🚴‍♂️// 🏋️‍♂️// 🇲🇾’s filth,Malaysia,False,,1511273331026456578
938825346660548609,,https://pbs.twimg.com/profile_images/1520969218161713154/7ZHygPTm_normal.jpg,https://t.co/8aSgwLoi4t,"{'followers_count': 57, 'following_count': 471, 'tweet_count': 3238, 'listed_count': 0}",Joc3lynRose,False,j🌠celyn,"cougs, cats, hawks, a’s | tweets are my own | snhu geoscience | she/her","Spokane, WA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8aSgwLoi4t', 'expanded_url': 'http://louisamaymarch.tumblr.com', 'display_url': 'louisamaymarch.tumblr.com'}]}}",1489836565928894465
403022891,,https://pbs.twimg.com/profile_images/1517625554710708224/nPSf2fkP_normal.jpg,https://t.co/XbrGnMJyPd,"{'followers_count': 354, 'following_count': 1001, 'tweet_count': 5199, 'listed_count': 7}",VideoJoeYo,False,Joe Trask 🇺🇦,"30 • He/Him • Photographer • Videographer • Christian • I also love dogs, otters, and memes.

$ClearWolfAvenue","Virginia, USA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XbrGnMJyPd', 'expanded_url': 'http://www.jtvisuals.net', 'display_url': 'jtvisuals.net'}]}}",
951193369220386816,,https://pbs.twimg.com/profile_images/951195362756382721/BiEooXHm_normal.jpg,,"{'followers_count': 22, 'following_count': 164, 'tweet_count': 309, 'listed_count': 0}",Quintillion1264,False,G.Q. Kemerson,Posting my Wordle results is Twitter's best feature,11756,False,,
136302349,,https://pbs.twimg.com/profile_images/859920431/cjwatson_normal.png,https://t.co/UZO2g6StrL,"{'followers_count': 888, 'following_count': 210, 'tweet_count': 5514, 'listed_count': 32}",colmmacuait,False,Colin Watson,"Irish geek.  Happily married, father of four, polyam, he/they.  Debian, Ubuntu, and https://t.co/ZA11Yw3Xan developer.  Tá mé ag foghlaim na Gaeilge.","Cambridgeshire, England",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UZO2g6StrL', 'expanded_url': 'https://www.chiark.greenend.org.uk/~cjwatson/', 'display_url': 'chiark.greenend.org.uk/~cjwatson/'}]}, 'description': {'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/ZA11Yw3Xan', 'expanded_url': 'http://launchpad.net', 'display_url': 'launchpad.net'}]}}",
1343103288657395714,,https://pbs.twimg.com/profile_images/1419797058370736129/Btmgfv-l_normal.jpg,,"{'followers_count': 0, 'following_count': 43, 'tweet_count': 62, 'listed_count': 0}",LisaHcoffeemom,False,Lisa Colucci-Hammonds,"Mother, Wife, loves cheering for waterpolo son and acting/tap dancing daughter.","California, USA",False,,
155556275,,https://pbs.twimg.com/profile_images/1363079275/IMGP0283_normal.JPG,,"{'followers_count': 7, 'following_count': 23, 'tweet_count': 1039, 'listed_count': 0}",Hirattsuma,False,Hiram Rerun,"■子煩悩(娘2人)
■デジカメ好き
■ポケモンgo
■fate go
■FITBOXING2
■スプラトゥーン2
■あつ森
■ベランダでプランター菜園","Tokyo, JPN",False,,
14533559,,https://pbs.twimg.com/profile_images/1507232720333811712/pXI704_z_normal.jpg,https://t.co/7UK6d5iRYp,"{'followers_count': 8205, 'following_count': 479, 'tweet_count': 332769, 'listed_count': 151}",shonatiger,False,shonatiger 💫,"Warrior unicorn. Reader. Snr Books Editor @sundaylongread. Book reviews @thecontinent_. Personal acct.
Books tweets: @shonareads.","Harare, Zimbabwe",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7UK6d5iRYp', 'expanded_url': 'http://shonareads.wordpress.com', 'display_url': 'shonareads.wordpress.com'}]}, 'description': {'mentions': [{'start': 42, 'end': 57, 'username': 'sundaylongread'}, {'start': 72, 'end': 86, 'username': 'thecontinent_'}, {'start': 117, 'end': 128, 'username': 'shonareads'}]}}",1512723581981143044
84970230,,https://pbs.twimg.com/profile_images/1515842960528654344/_EYdoaLJ_normal.jpg,https://t.co/4CV534Rev3,"{'followers_count': 395, 'following_count': 252, 'tweet_count': 64030, 'listed_count': 11}",nicovalentim,False,nico,"putaria, crime e touhou ▪ ele/dele",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4CV534Rev3', 'expanded_url': 'https://100hundred.tumblr.com/', 'display_url': '100hundred.tumblr.com'}]}}",1447704359555502082
1387498238,,https://pbs.twimg.com/profile_images/1519962991139205121/5NiyW246_normal.jpg,,"{'followers_count': 3866, 'following_count': 2112, 'tweet_count': 64333, 'listed_count': 9}",martagar75,False,Marta,"Tinc 1 premi #Trunyort. 

                              Twitter m'ha canviat la vida.",Parets del Vallès ,False,"{'description': {'hashtags': [{'start': 13, 'end': 22, 'tag': 'Trunyort'}]}}",1183330682694709249
