,name,url,protected,profile_image_url,id,username,public_metrics,description,verified,location,pinned_tweet_id,entities
2818584206,ronylito,,False,https://pbs.twimg.com/profile_images/1401262518127976453/RLTyTLEL_normal.jpg,,ronylito76,"{'followers_count': 338, 'following_count': 983, 'tweet_count': 7718, 'listed_count': 0}","solo estare con los ke conmigo kieran estar
adoro a mi familia",False,,1349023935795515394,
2468725103,laura perez,,False,https://pbs.twimg.com/profile_images/1485047273004359681/XJdhNCWd_normal.jpg,,lauraperez1188,"{'followers_count': 31, 'following_count': 390, 'tweet_count': 334, 'listed_count': 1}",📸 itslaulloret,False,,,
382153338,Christina 🌻,https://t.co/Srps4ajzG5,False,https://pbs.twimg.com/profile_images/1519718669202325504/Kc82PUV7_normal.jpg,,arunningmess,"{'followers_count': 1862, 'following_count': 664, 'tweet_count': 28734, 'listed_count': 74}","Runner 🏃🏻‍♀️ | Blog writer | Coffee, music and baseball | 1/3 of @ultra_ordinary | Chicago Marathon 2022",False,,1519678038702792704,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Srps4ajzG5', 'expanded_url': 'http://arunningmess.com', 'display_url': 'arunningmess.com'}]}, 'description': {'mentions': [{'start': 65, 'end': 80, 'username': 'ultra_ordinary'}]}}"
1073605231060180993,이플💜ᵂᶦᵗʰʸᵒᵘ⚡𝑺𝑳𝑶𝑾,,False,https://pbs.twimg.com/profile_images/1512947882575675397/KoReyZn9_normal.jpg,,OvOr_ipple,"{'followers_count': 115, 'following_count': 196, 'tweet_count': 49136, 'listed_count': 0}",fan account / 💜아미💜/ 7방탄 진심인 사람 / 🔆알괘스 빼고 지뢰 없어유🔅/박제 : #나중에_이플_박제,False,,1520996995804016640,"{'description': {'hashtags': [{'start': 54, 'end': 64, 'tag': '나중에_이플_박제'}]}}"
55559601,Scott Coe 🇺🇦 Stamford Poet Laureate,https://t.co/BJdfgN0R0Y,False,https://pbs.twimg.com/profile_images/1274395865956995075/NVr-w7Jw_normal.jpg,,ScottACoe,"{'followers_count': 3112, 'following_count': 2999, 'tweet_count': 10061, 'listed_count': 218}","#Actor, #Artist, #Lyricist / #Poet, Philosopher, #Writer & Filmmaker. All my own Poetry is (c) Scott Coe. #Stamford #Peterborough",False,Great Britain,1147468607984754688,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BJdfgN0R0Y', 'expanded_url': 'http://www.scottcoe.co.uk', 'display_url': 'scottcoe.co.uk'}]}, 'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': 'Actor'}, {'start': 8, 'end': 15, 'tag': 'Artist'}, {'start': 17, 'end': 26, 'tag': 'Lyricist'}, {'start': 29, 'end': 34, 'tag': 'Poet'}, {'start': 49, 'end': 56, 'tag': 'Writer'}, {'start': 106, 'end': 115, 'tag': 'Stamford'}, {'start': 116, 'end': 129, 'tag': 'Peterborough'}]}}"
34529227,tittus,,False,https://pbs.twimg.com/profile_images/1509606581419356179/_cN2sFkD_normal.jpg,,tittotoledo,"{'followers_count': 256, 'following_count': 1328, 'tweet_count': 20880, 'listed_count': 5}","viajero del tiempo, humor negro, grupo B, la fruta no es postre",False,"santiago, chile",,
27523651,"Madhusree⚕️ Singh, MD",,False,https://pbs.twimg.com/profile_images/1520616912601853952/EGYvGPYK_normal.jpg,,thinkalot,"{'followers_count': 3779, 'following_count': 4772, 'tweet_count': 225205, 'listed_count': 418}","WordNerd.TreeHugger.
#PrimaryCare #Ethics 
Read. Write. Walk. Watch birds.
Science based advocate. I own my views(can change them, too)

Assoc.Editor ACP JC",False,Twitter,812763160096731136,"{'description': {'hashtags': [{'start': 21, 'end': 33, 'tag': 'PrimaryCare'}, {'start': 34, 'end': 41, 'tag': 'Ethics'}]}}"
244046619,RealBleuGenes,,False,https://pbs.twimg.com/profile_images/1228971737/Paris_Old_Style_normal.jpg,,realBlueGenes,"{'followers_count': 23, 'following_count': 296, 'tweet_count': 2278, 'listed_count': 2}","Lifelong Democrat, California Native, Architect, Husband, Father, Grandfather, Golfer, USC Alum",False,"Colorado, USA",,
1000151172966051840,天気図,,False,https://pbs.twimg.com/profile_images/1484138048925597698/1Lj3viWI_normal.png,,Nav_57kk,"{'followers_count': 698, 'following_count': 631, 'tweet_count': 21925, 'listed_count': 6}",京都府　21歳　男性,False,ハワイ,,
223945401,Aaron Manton,https://t.co/UKRPZVeADn,False,https://pbs.twimg.com/profile_images/1400917383804489733/tNmF7rWN_normal.jpg,,mantonaaron,"{'followers_count': 1216, 'following_count': 945, 'tweet_count': 16702, 'listed_count': 26}",Strategic communications professional. Recovering former political staffer. Insubordinate and churlish.,False,Tkaronto,1512429250900545538,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UKRPZVeADn', 'expanded_url': 'http://aaronmanton.com', 'display_url': 'aaronmanton.com'}]}}"
51710533,Alma Azama,https://t.co/gbuoqEyEJU,False,https://pbs.twimg.com/profile_images/1501568199456100354/Xna7Y0tm_normal.jpg,,yuluis,"{'followers_count': 66, 'following_count': 91, 'tweet_count': 4412, 'listed_count': 0}","🇺🇸 Hope Smiles from the threshold of the year to come, Whispering 'it will be happier'... 🇺🇸",False,"Brockton, MA 🇺🇸",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gbuoqEyEJU', 'expanded_url': 'http://bit.ly/manifest__2022', 'display_url': 'bit.ly/manifest__2022'}]}}"
364663234,Mia Johnson,,False,https://pbs.twimg.com/profile_images/1365478862021414916/-LkThOWl_normal.jpg,,Miamor90_,"{'followers_count': 392, 'following_count': 330, 'tweet_count': 6587, 'listed_count': 3}",From Chi-Town now in Chatt.,False,Chattanooga,1487944320720281604,
1940858425,ғᴇᴀᴛ.언니디노(ʀᴇᴀᴛ)🦦🦖🍀,,False,https://pbs.twimg.com/profile_images/1518153440526241792/o3KkGbD4_normal.jpg,,ffdddn,"{'followers_count': 48, 'following_count': 126, 'tweet_count': 103793, 'listed_count': 4}",ɪɴᴛᴊ-ᴛ 👑💎🥕🦦🦖🐰😇🐈🐯🐼⑰💙💗🍀,False,♡ 디노 • 문준휘 • 정한 ♡ ,1500516809447194624,
888365949748998152,L🐆,,False,https://pbs.twimg.com/profile_images/1493180700845039625/OMk-HRRF_normal.jpg,,llaramenendezz,"{'followers_count': 252, 'following_count': 182, 'tweet_count': 1056, 'listed_count': 0}",Asturias:) ♀️,False,"Principado de Asturias, España",,
27805306,Kristen Hinson,,False,https://pbs.twimg.com/profile_images/534971466866241536/dK4ZR9xu_normal.jpeg,,kristenhinson,"{'followers_count': 109, 'following_count': 206, 'tweet_count': 4753, 'listed_count': 0}",My husband says I'm my biggest fan...he's probably right. Lover of music & pop culture.,False,Kentucky,,
1666107332,Rory Moser,,False,https://pbs.twimg.com/profile_images/1117141750882025472/QNK_E1F2_normal.jpg,,rmoser1,"{'followers_count': 104, 'following_count': 222, 'tweet_count': 1841, 'listed_count': 0}","Here mostly for the fun stuff, food stuff and of course dogs.",False,,,
87948569,Sir Andy Bell #Don't Whack Moles#FBPE#rEUnite3.5%,,False,https://pbs.twimg.com/profile_images/1266442351913979906/0_a104Av_normal.jpg,,CretanRunner,"{'followers_count': 1378, 'following_count': 1790, 'tweet_count': 9488, 'listed_count': 1}","No longer an ex-pat enjoying Crete. Now a ukulele player and a Grumpy Old Man. Rejoiner, what else is there. Triple jabbed. Pro EU & anti Johnson.",False,Lancashire,,
1253858622385389571,Ju,,False,https://pbs.twimg.com/profile_images/1452310024387182594/jUn76F01_normal.jpg,,julicondrio,"{'followers_count': 118, 'following_count': 203, 'tweet_count': 3391, 'listed_count': 0}",No one dies from love,False,,1304827986504343553,
80612922,pleng,,False,https://pbs.twimg.com/profile_images/903640958549483520/wwVStTNs_normal.jpg,,devilpleng,"{'followers_count': 52, 'following_count': 280, 'tweet_count': 5198, 'listed_count': 3}","♪ When everything's made to be broken, I just want u to know who I am ♫",False,,,
905300342140698625,KBobChicken,,False,https://pbs.twimg.com/profile_images/905627832633589760/uUEBXLnY_normal.jpg,,KristenFink6,"{'followers_count': 50, 'following_count': 261, 'tweet_count': 1975, 'listed_count': 0}",🗽,False,"Portland, OR",,
154985688,♿💜-Ye Olde Dragon-💜♿ stands with 🇺🇦,https://t.co/38wvNOiTgi,False,https://pbs.twimg.com/profile_images/1521913137687150604/HuM4t_To_normal.jpg,,DraconicVerses,"{'followers_count': 1560, 'following_count': 2060, 'tweet_count': 72709, 'listed_count': 81}","aka Jim-
Warlock of the Polyhedron
Twitch Affiliate
He/Him
💜Ace💜
Graphic Designer
Bard
DungeonMeister
Cat-Dad
Mets Fan
♿Chronic Pain Sufferer♿
May BE a Dragon",False,"Long Island, NY",1459232021268639745,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/38wvNOiTgi', 'expanded_url': 'http://tee.pub/lic/DraconicVerses', 'display_url': 'tee.pub/lic/DraconicVe…'}]}}"
357689152,Edem,https://t.co/06edI9BfLH,False,https://pbs.twimg.com/profile_images/1495078814665396232/M2hvUFSf_normal.jpg,,aristo_dem,"{'followers_count': 920, 'following_count': 777, 'tweet_count': 5274, 'listed_count': 0}","Champions of the world!.  An Accountant. The designated survivor, first of my name.",False,"Accra, Ghana",965155255498498049,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/06edI9BfLH', 'expanded_url': 'https://curiouscat.me/EdemA', 'display_url': 'curiouscat.me/EdemA'}]}}"
3255823914,Tyler Gellasch,,False,https://pbs.twimg.com/profile_images/1298456504467587072/HldR4psT_normal.jpg,,TylerGellasch,"{'followers_count': 2927, 'following_count': 2081, 'tweet_count': 18979, 'listed_count': 92}","Capital markets and econ policy, with a side of life. Executive Director of @healthymkts. This is just me, but my girls are cooler.",False,,,"{'description': {'mentions': [{'start': 76, 'end': 88, 'username': 'healthymkts'}]}}"
59531904,Daniela Galeas Moya,https://t.co/GE7I7Umnzj,False,https://pbs.twimg.com/profile_images/1522052668247711744/AKxAzcoN_normal.jpg,,DaniGaleasMoya_,"{'followers_count': 1508, 'following_count': 1075, 'tweet_count': 54621, 'listed_count': 5}",Lost in translation.,False,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GE7I7Umnzj', 'expanded_url': 'http://instagram.com/danigaleasmoya', 'display_url': 'instagram.com/danigaleasmoya'}]}}"
5687592,John Pierce,https://t.co/eoWSrDDsmH,False,https://pbs.twimg.com/profile_images/1469694462360277001/y3IZY2x2_normal.jpg,,jrpierce,"{'followers_count': 7625, 'following_count': 4421, 'tweet_count': 47889, 'listed_count': 60}","Lawyer, translator, publisher. Interests:  history, literature, mysteries, music. My tweets do not imply approval or agreement.  😊",False,Massachusetts,1238801343562858496,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eoWSrDDsmH', 'expanded_url': 'https://amzn.to/3Ip5vSp', 'display_url': 'amzn.to/3Ip5vSp'}]}}"
22643653,Tom Barrett,,False,https://pbs.twimg.com/profile_images/514289760970342400/Ld_PtoUC_normal.jpeg,,IrishFourth,"{'followers_count': 45, 'following_count': 200, 'tweet_count': 3053, 'listed_count': 1}",Vaxxed and Boosted. D&D geek. Futurama subject matter expert.,False,"Washington, USA",,
902796266,Sam Ziggity,,False,https://pbs.twimg.com/profile_images/1363947556846268416/g9OB7P_U_normal.jpg,,SamZiggity,"{'followers_count': 55, 'following_count': 451, 'tweet_count': 12458, 'listed_count': 2}",“I like the way you work it. I got to bag it up.” Arthritic Stripper // Virgo // Hufflepuff,False,,674093167478632452,
1124182152,すみお,https://t.co/r3fgsPBvvs,False,https://pbs.twimg.com/profile_images/1379342328683393029/jI6sciaZ_normal.jpg,,sumio09251111,"{'followers_count': 289, 'following_count': 346, 'tweet_count': 147420, 'listed_count': 7}","原嘉孝くんの人。前歯とダンスと文章が最高にすき。とうひだいじに。お肌もだいじに。筋肉はほどほどで。行かぬ後悔より行って反省(しない)のスタイルで生きてます。Be yourself.Everyone else is already taken.
V6は原点。",False,現場,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/r3fgsPBvvs', 'expanded_url': 'https://j-island.net/movie/play/id/1058', 'display_url': 'j-island.net/movie/play/id/…'}]}}"
56398350,Donna J,,False,https://pbs.twimg.com/profile_images/1245683814879367169/cTyrnM_P_normal.jpg,,Auggies_Mom,"{'followers_count': 17, 'following_count': 36, 'tweet_count': 922, 'listed_count': 0}",Dachshund mom …nothing is impossible in fact the word is “I’m possible” live your dream I’m lucky enough to live where you go vacation ☀️🌴⛱,False,Sunny SWFL,,
1476391166195216384,Kaylen Superville,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,KaylenSupervil1,"{'followers_count': 0, 'following_count': 34, 'tweet_count': 134, 'listed_count': 0}",,False,,,
818725262,Jeremy,,False,https://pbs.twimg.com/profile_images/1483468370779508736/a1sLrct1_normal.jpg,,jscruggs15,"{'followers_count': 799, 'following_count': 3102, 'tweet_count': 1479, 'listed_count': 0}","Sooner for Life!!! If you ain’t with US, you’re against US!!! Dallas Cowboys fan, Texas Rangers fan, Okc Thunder fan!! God bless the USA!!",False,,,
1405727958266908672,Jeremy,,False,https://pbs.twimg.com/profile_images/1519841446290808832/57Z7wJlB_normal.jpg,,jsbo87,"{'followers_count': 10, 'following_count': 72, 'tweet_count': 146, 'listed_count': 0}",Husband. Father. Reader. Thinker. Peanut butter enthusiast.,False,"Colorado, USA",,
4753313864,🗻Shoji Kimono🗻@開封中毒,,False,https://pbs.twimg.com/profile_images/687268523349917697/j1R7Fllx_normal.jpg,,the_h1st,"{'followers_count': 725, 'following_count': 345, 'tweet_count': 3558, 'listed_count': 9}",趣味アカ。好きなことは、#MTG #MTGアリーナ #将棋 #将棋ウォーズ #麻雀 #雀魂 #ミリオンダウト #クイズ #Quizknock #謎解き #SCRAP #オリパ開封 #福袋開封 #カードショップ巡り 重度の開封依存症を発症しております。よかったらフォローしてやって下さい🙇‍♂️,False,,1519317698484015104,"{'description': {'hashtags': [{'start': 12, 'end': 16, 'tag': 'MTG'}, {'start': 17, 'end': 25, 'tag': 'MTGアリーナ'}, {'start': 26, 'end': 29, 'tag': '将棋'}, {'start': 30, 'end': 37, 'tag': '将棋ウォーズ'}, {'start': 38, 'end': 41, 'tag': '麻雀'}, {'start': 42, 'end': 45, 'tag': '雀魂'}, {'start': 46, 'end': 54, 'tag': 'ミリオンダウト'}, {'start': 55, 'end': 59, 'tag': 'クイズ'}, {'start': 60, 'end': 70, 'tag': 'Quizknock'}, {'start': 71, 'end': 75, 'tag': '謎解き'}, {'start': 76, 'end': 82, 'tag': 'SCRAP'}, {'start': 83, 'end': 89, 'tag': 'オリパ開封'}, {'start': 90, 'end': 95, 'tag': '福袋開封'}, {'start': 96, 'end': 106, 'tag': 'カードショップ巡り'}]}}"
1051071604262821888,Uniboner,,False,https://pbs.twimg.com/profile_images/1509529994002718721/vui08m_e_normal.jpg,,happydoodles420,"{'followers_count': 46, 'following_count': 686, 'tweet_count': 229, 'listed_count': 1}",,False,,1512083708584468483,
2527418821,thream tovion,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,ThreamT,"{'followers_count': 7, 'following_count': 59, 'tweet_count': 125, 'listed_count': 0}",,False,,,
1473506161,Nora,,False,https://pbs.twimg.com/profile_images/1498750690616872962/lAkdrI4w_normal.jpg,,norakrane,"{'followers_count': 7, 'following_count': 35, 'tweet_count': 3317, 'listed_count': 0}","I don't make the rules, I just exist here.",False,Earth. For now.,,
1149406154,Jacqui,,False,https://pbs.twimg.com/profile_images/929615528322142208/9xXL5RKs_normal.jpg,,DoddsJacqui,"{'followers_count': 49, 'following_count': 375, 'tweet_count': 1118, 'listed_count': 0}",,False,,,
38771054,Mike Quinn,https://t.co/MOZJyK300G,False,https://pbs.twimg.com/profile_images/1455553073087229962/wN8MFfJ-_normal.jpg,,mikequinn_,"{'followers_count': 656, 'following_count': 568, 'tweet_count': 36976, 'listed_count': 51}","husband to @georgettequinn, father, HR Systems Analyst, cubs, redbirds, bears, bulls, blackhawks technology lover, #RedbirdTwitter, https://t.co/LBfDUdD9Eh admin",False,"Carlock, IL",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MOZJyK300G', 'expanded_url': 'https://www.redbirdfan.net', 'display_url': 'redbirdfan.net'}]}, 'description': {'urls': [{'start': 132, 'end': 155, 'url': 'https://t.co/LBfDUdD9Eh', 'expanded_url': 'http://Redbirdfan.net', 'display_url': 'Redbirdfan.net'}], 'hashtags': [{'start': 115, 'end': 130, 'tag': 'RedbirdTwitter'}], 'mentions': [{'start': 11, 'end': 26, 'username': 'georgettequinn'}]}}"
77928770,고준용,http://t.co/BdnkgFBai1,False,https://pbs.twimg.com/profile_images/440340528/20090425_normal.jpg,,bulxazo,"{'followers_count': 15, 'following_count': 50, 'tweet_count': 216, 'listed_count': 0}","언제나 21살.
요즘 빠져있는 게임은 돌죽 071
요즘 빠져있는 사람은 내아들
요즘 빠져있는 스마트폰은 쿼티자판을 가진 안드로이드
요즘 빠져있는 미드는 금요일밤의전등
요즘 빠져있는 업무는 유지보수 - 벗어나고파~",False,서울,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/BdnkgFBai1', 'expanded_url': 'http://about.me/xazo', 'display_url': 'about.me/xazo'}]}}"
1938885624,Banehowl,https://t.co/AExA8FPTl4,False,https://pbs.twimg.com/profile_images/1333102430960009216/09WomMpo_normal.jpg,,408Banehowl,"{'followers_count': 54, 'following_count': 179, 'tweet_count': 1949, 'listed_count': 3}","Variety Streamer, Let's Plays, and shenanigans.",False,California,710845172624465920,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AExA8FPTl4', 'expanded_url': 'http://twitch.tv/banehowl', 'display_url': 'twitch.tv/banehowl'}]}}"
2442844947,✨ 🦆meg🦆 ✨,,False,https://pbs.twimg.com/profile_images/1459935944182833157/-mUwu_cM_normal.jpg,,dduckmeg,"{'followers_count': 55, 'following_count': 78, 'tweet_count': 3021, 'listed_count': 1}",she/her•kpop since 2012• BTS•EXO•ATEEZ•NCT•Twitch mod ⚔️•Cat mom of 5•💜•,False,United States,,
521767297,Roxine Behrens,,False,https://pbs.twimg.com/profile_images/1195683840964136963/PneViXNj_normal.jpg,,RoxineBehrens,"{'followers_count': 310, 'following_count': 243, 'tweet_count': 4332, 'listed_count': 13}",Child advocate who supports survivors of child sexual abuse (CSA) in their recovery and empowers them to use their voices to protect other children.,False,,,
2828272832,WinthropSt.Coalition,,False,https://pbs.twimg.com/profile_images/514459801368010752/vpgJ3Zhd_normal.jpeg,,SAVEtheDearborn,"{'followers_count': 371, 'following_count': 597, 'tweet_count': 4425, 'listed_count': 0}","Advocacy group of abutters, residents, neighborhood associations, non-profits and churches who want to save the BPS school building",False,Roxbury MA ,,
940993826738589696,bomie 🦚 | ✘♥,https://t.co/pDZQ1cjBdI,False,https://pbs.twimg.com/profile_images/1514363993778888706/kU07HZrq_normal.png,,eternalbom,"{'followers_count': 173, 'following_count': 411, 'tweet_count': 29727, 'listed_count': 1}","#ARMY²⁰¹⁷💜 / mostly #MOA²⁰¹⁹💙
i think im a good, dramatic, çilekeş, amele and enayi person ( ꈍᴗꈍ) | istp | she/her | https://t.co/tVn7sgyVmM",False,"TXT_Turkey, BGT☆",1503084914186625026,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pDZQ1cjBdI', 'expanded_url': 'https://youtu.be/JzODRUBBXpc', 'display_url': 'youtu.be/JzODRUBBXpc'}]}, 'description': {'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/tVn7sgyVmM', 'expanded_url': 'https://eternalbomie.carrd.co/', 'display_url': 'eternalbomie.carrd.co'}], 'hashtags': [{'start': 0, 'end': 5, 'tag': 'ARMY'}, {'start': 20, 'end': 24, 'tag': 'MOA'}]}}"
15216982,Demetrius Harvey,https://t.co/L23bgv6HJU,False,https://pbs.twimg.com/profile_images/1490437329751842816/TRpbPXam_normal.jpg,,Demetrius82,"{'followers_count': 13043, 'following_count': 1902, 'tweet_count': 63724, 'listed_count': 300}",Deputy Editor for @SI_AllGators covering Gators athletics and Beat Writer covering Jaguars for @BigCatCountry || Opinions are my own. FAU 🦉 Alum. 🎙️ Bleav,True,"Jacksonville, FL",1511811605457248266,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L23bgv6HJU', 'expanded_url': 'http://AllGators.com', 'display_url': 'AllGators.com'}]}, 'description': {'mentions': [{'start': 18, 'end': 31, 'username': 'SI_AllGators'}, {'start': 95, 'end': 109, 'username': 'BigCatCountry'}]}}"
295866931,GoldFriend🦋💛,,False,https://pbs.twimg.com/profile_images/1043551286916988928/ZUgwV9T1_normal.jpg,,sahgma,"{'followers_count': 452, 'following_count': 1818, 'tweet_count': 9079, 'listed_count': 7}","What the caterpillar calls the end of the world, the Master calls a butterfly. - Bach",False,"Florida, USA",,
966674748745900033,Matt,,False,https://pbs.twimg.com/profile_images/1391886413742977028/Jom6uBKE_normal.jpg,,Space_Tides,"{'followers_count': 13, 'following_count': 144, 'tweet_count': 1073, 'listed_count': 4}",post my wordle and tweet into the wind,False,Queens,1297636372501663744,
105166980,Alejandro W Johanson,,False,https://pbs.twimg.com/profile_images/1031316320950931457/sQ0rGbOV_normal.jpg,,alejohanson,"{'followers_count': 147, 'following_count': 1169, 'tweet_count': 6014, 'listed_count': 2}","Es mejor - le pedí - que te calles:
no me gusta invertir en quimeras.
Me han traído hasta aquí tus caderas,
no tu corazón.",False,"Gualeguaychú, Argentina",,
66221959,Angeles,,False,https://pbs.twimg.com/profile_images/1147305523437559808/A3gFaIaT_normal.jpg,,Angelesmd,"{'followers_count': 79, 'following_count': 336, 'tweet_count': 324, 'listed_count': 0}",,False,,,
329773175,Kim Rennie,,False,https://pbs.twimg.com/profile_images/1059149420913147904/N6G7hCri_normal.jpg,,bluejaysfankim,"{'followers_count': 636, 'following_count': 1295, 'tweet_count': 15474, 'listed_count': 25}","Mom, Grade 3 teacher and huge Jays fan :) My opinions are my own.",False,"Burlington, ON, Canada",,
955453555,Phayvanh Luekhamhan,https://t.co/B6qtn8jHzs,False,https://pbs.twimg.com/profile_images/963444402776674308/-H8pUS8X_normal.jpg,,phayv,"{'followers_count': 1725, 'following_count': 2530, 'tweet_count': 14655, 'listed_count': 54}","ED @CALMontpelier, poet, foraging my way thru Year 4 of my 10-yr path. Hobbies incl Lunch • she/her • trickster/creatrix • Laotian refugee in #VT",False,"Barre, VT",1510037595836846087,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B6qtn8jHzs', 'expanded_url': 'https://ko-fi.com/phayvanh', 'display_url': 'ko-fi.com/phayvanh'}]}, 'description': {'hashtags': [{'start': 142, 'end': 145, 'tag': 'VT'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'CALMontpelier'}]}}"
1040221127237423104,Matt,,False,https://pbs.twimg.com/profile_images/1489992059226361857/N2Hc4EpW_normal.jpg,,massguy781,"{'followers_count': 12, 'following_count': 47, 'tweet_count': 248, 'listed_count': 0}","Lover of music, books, movies",False,Massachusetts,,
626768825,Keith Fournier,,False,https://pbs.twimg.com/profile_images/1490365313715744773/7qiocA8R_normal.jpg,,DarealK4nier,"{'followers_count': 87, 'following_count': 388, 'tweet_count': 7053, 'listed_count': 2}","Duke FTW, all tweets strictly my own, RT's probably = endorsements",False,"Lake Forest, IL",1252556476536754176,
926663491,Michael Doyle,https://t.co/Q0k6r5hDIG,False,https://pbs.twimg.com/profile_images/1473342727400181769/maloMUZo_normal.jpg,,mikeydoyle,"{'followers_count': 431, 'following_count': 894, 'tweet_count': 5992, 'listed_count': 24}",Software engineer @google working on @crashlytics. Previously @Twitter & @GoldmanSachs. Author of @nasutils. Avid snowboarder and @Yankees fan. @RPI alum.,False,"West Concord, MA",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q0k6r5hDIG', 'expanded_url': 'http://github.com/MichaelDoyle', 'display_url': 'github.com/MichaelDoyle'}]}, 'description': {'mentions': [{'start': 18, 'end': 25, 'username': 'google'}, {'start': 37, 'end': 49, 'username': 'crashlytics'}, {'start': 62, 'end': 70, 'username': 'Twitter'}, {'start': 73, 'end': 86, 'username': 'GoldmanSachs'}, {'start': 98, 'end': 107, 'username': 'nasutils'}, {'start': 130, 'end': 138, 'username': 'Yankees'}, {'start': 144, 'end': 148, 'username': 'RPI'}]}}"
1488018761529499648,Wordle Lover,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,wordle4ever,"{'followers_count': 0, 'following_count': 9, 'tweet_count': 94, 'listed_count': 0}",Just Wordle scores,False,,,
1298925752,ForeBERT,https://t.co/zeOPaBKA53,False,https://pbs.twimg.com/profile_images/1212006340245127168/3BT3YhrT_normal.jpg,,AlbertoSiton,"{'followers_count': 373, 'following_count': 364, 'tweet_count': 7389, 'listed_count': 1}",Math Teacher | Please subscribe to my channel for Math Lessons for Junior and Senior High School.,False,"Quezon City, National Capital ",934642274268352513,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zeOPaBKA53', 'expanded_url': 'https://www.youtube.com/channel/UCgE-KvQFMbDuF39T3ZLSOMQ', 'display_url': 'youtube.com/channel/UCgE-K…'}]}}"
3295620312,Bradley Amiel Julian,https://t.co/wKsXRfjFxa,False,https://pbs.twimg.com/profile_images/1111166867803123713/LL03u6EU_normal.jpg,,BradleyAmiel,"{'followers_count': 1833, 'following_count': 4923, 'tweet_count': 16887, 'listed_count': 38}","Voice/Actor. He/Him/Dude.
I love Jesus, baseball, RPGs, Sci-Fi and comics. Anti-Racist, Anti-Bully.
Social Justice Masters Student. 
Seeking representation.",False,"Little Rock, AR",1408241871621664768,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wKsXRfjFxa', 'expanded_url': 'http://imdb.com/rg/an_share/name/name/nm8220907/', 'display_url': 'imdb.com/rg/an_share/na…'}]}}"
1189078794113470464,Sandy⁷,,False,https://pbs.twimg.com/profile_images/1517738365453357057/vyGr2JBM_normal.jpg,,BreathtakingJK,"{'followers_count': 25, 'following_count': 124, 'tweet_count': 246, 'listed_count': 0}","I can’t just say, cheer up no matter what but in the midst of that difficulty, try to find that small happiness. 050419, 050519, 112721, 041622",False,,,
258126291,noodle plus ULTRA!,,False,https://pbs.twimg.com/profile_images/1074605309115727872/Mp3hXzyW_normal.jpg,,noodleflames,"{'followers_count': 182, 'following_count': 228, 'tweet_count': 16037, 'listed_count': 0}",Third Coast Born,False,,,
1007669351187714048,appa yip yip,,False,https://pbs.twimg.com/profile_images/1511936060653244416/AbdBreXr_normal.jpg,,sundryherbs,"{'followers_count': 206, 'following_count': 499, 'tweet_count': 8430, 'listed_count': 1}",🧅🧄 make agentic decisions communally !,False,gech 23 | she/they,1346297045007667202,
1249386779586826245,🇺🇲♦️RollinOnTheRiver♦️🇺🇲,,False,https://pbs.twimg.com/profile_images/1453536779651399685/Yt0kQfrx_normal.jpg,,riverstrolling,"{'followers_count': 304, 'following_count': 1539, 'tweet_count': 5449, 'listed_count': 0}","The Hero's Journey: Departure- Initiation-Return 
🇺🇸Land of the Free, Because of the Brave🇺🇸",False,"Freedom Zone, FL",,
62936236,laura,,False,https://pbs.twimg.com/profile_images/1096850430682902528/Y4kPR7Kp_normal.png,,llxnne,"{'followers_count': 464, 'following_count': 472, 'tweet_count': 166349, 'listed_count': 15}",she/her,False,215,,
3186984074,xxjessicat,,False,https://pbs.twimg.com/profile_images/1515108753674227714/cCgCpG58_normal.jpg,,jessworkss,"{'followers_count': 102, 'following_count': 197, 'tweet_count': 352, 'listed_count': 0}",🐈🎧📱💻🎮🐕👟 she/her,False,"North Carolina, USA",,
