,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,entities,pinned_tweet_id
183648615,"Madrid, Comunidad de Madrid",Pat Green 🦆,False,,False,"{'followers_count': 377, 'following_count': 248, 'tweet_count': 39735, 'listed_count': 3}",Historiadora y bibliotecaria. Déspota ilustrada y superviviente. Paladina de las causas perdidas. Roja. Cúmulo de pequeños desastres. |♀🌱🏳️‍🌈♠️|T.D.,https://pbs.twimg.com/profile_images/1385643316897853448/14gTmnKW_normal.jpg,MrsYogur,,,1032939991570309120
22028759,"California, USA",Alejandra Gomez,False,,False,"{'followers_count': 213, 'following_count': 166, 'tweet_count': 9802, 'listed_count': 2}",LOVE LA! Go Dodgers! #Ramily #RamsHouse #DHRBC,https://pbs.twimg.com/profile_images/1485678480196964352/sPqp23Wd_normal.jpg,keepitalex,,"{'description': {'hashtags': [{'start': 21, 'end': 28, 'tag': 'Ramily'}, {'start': 29, 'end': 39, 'tag': 'RamsHouse'}, {'start': 40, 'end': 46, 'tag': 'DHRBC'}]}}",
1496696974778634246,"Richmond Hill, NY",Wordle Unlimited,False,https://t.co/f6IkM05lsl,False,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 27, 'listed_count': 0}","Daily tweet stats for Wordle Unlimited. Wordle, the NYT puzzles, BigBrain, a few others.",https://pbs.twimg.com/profile_images/1496698415782129664/KjrPPZpw_normal.jpg,LoisWal78023820,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/f6IkM05lsl', 'expanded_url': 'https://wordle-unlimited.io/', 'display_url': 'wordle-unlimited.io'}]}}",
1478945311737405440,,mOminousRex,False,https://t.co/nhx1Uc4uN0,False,"{'followers_count': 34, 'following_count': 172, 'tweet_count': 1208, 'listed_count': 0}","nsfw content 👀⚠️🔞🔞⚠️👀 ADULTS ONLY SW Fanfic writer, smut/fluff, they said “get a hobby”…so this’ll do🙌 I also take hard left turns, so buckle up🤨",https://pbs.twimg.com/profile_images/1522068053860753409/YzZWcXHH_normal.jpg,hondos_spawn,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nhx1Uc4uN0', 'expanded_url': 'https://archiveofourown.org/users/mOminousRex/works', 'display_url': 'archiveofourown.org/users/mOminous…'}]}}",1522044246894981120
1416876274962862080,,SnappyGamingTV,False,https://t.co/6uJnR2I32m,False,"{'followers_count': 316, 'following_count': 291, 'tweet_count': 2314, 'listed_count': 1}","The Home of SnappyGamingTV (Mum&Son) ❤️drop us a follow here and on twitch 😊 AFFILIATE ❤️regular streams&videos of roblox, assassins creed,gangbeasts and more!",https://pbs.twimg.com/profile_images/1469814656260882438/0sx67RpF_normal.jpg,SnappyGamingTV,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6uJnR2I32m', 'expanded_url': 'https://www.twitch.tv/snappygamingtv', 'display_url': 'twitch.tv/snappygamingtv'}]}}",1418002075032694789
22874033,"Tucson, AZ",amanda k,False,,False,"{'followers_count': 63, 'following_count': 236, 'tweet_count': 9336, 'listed_count': 8}","bibliophile, editor, feminist, mom to one sassy toddler and one sassy doggo, she/her",https://pbs.twimg.com/profile_images/1355004588210851842/OH8Goqa7_normal.jpg,amandabanana86,,,
217067396,"Chiang Mai, Thailand",🌸 내 왕자님 🌨,False,,False,"{'followers_count': 163, 'following_count': 307, 'tweet_count': 74247, 'listed_count': 0}",☆ 내꺼하자!! ♡ 사랑하자!! ☆ INFINITE ● EXO ● MONSTA X ● RED VELVET ● NCT ● 김태연 ● 박지훈 ● 송중기 ● 런닝맨 ● 놀래미 ● 아는 형님 ● ٩꒰ ˘ ³˘꒱۶~♡Interested in Korean Variety-Drama-Song ♫ ♬,https://pbs.twimg.com/profile_images/1504361293976784896/S_v11UVs_normal.jpg,crapeitize,,,1493830699278688257
363986602,"San Jose, Costa Rica",Monica Mora Mata,False,,False,"{'followers_count': 8105, 'following_count': 2114, 'tweet_count': 180814, 'listed_count': 30}","Amo la montaña, viajar, el cine y leer 🏞️💚✈️🎬📚",https://pbs.twimg.com/profile_images/1248271729031442432/U2ZvgJdV_normal.jpg,moesse888,,,1515320266641006594
2928733698,"Chiang Mai, Thailand",MayMay1A,False,https://t.co/ypRhITGrKg,False,"{'followers_count': 165, 'following_count': 192, 'tweet_count': 54735, 'listed_count': 5}",💚GOT7 YOU ARE MY EVERYTHING💚 ~ 🤟🏻|GOT7 DAY6 TWICE SKZ ITZY XH NMIXX | WG miss A | 👦🏻BOY STORY 🌈NiziU 🐹YaoChen JYP NATION #Paritw #กิตงาย #เจมส์มาร์,https://pbs.twimg.com/profile_images/1310806204885524481/BHu1qKQB_normal.jpg,MayMay_PimPa,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ypRhITGrKg', 'expanded_url': 'https://ask.fm/May_Bam2110', 'display_url': 'ask.fm/May_Bam2110'}]}, 'description': {'hashtags': [{'start': 121, 'end': 128, 'tag': 'Paritw'}, {'start': 129, 'end': 136, 'tag': 'กิตงาย'}, {'start': 137, 'end': 147, 'tag': 'เจมส์มาร์'}]}}",1276410921007509505
4894571836,sa heart ni titlekrt ♥,♡Aybiii♡,False,,False,"{'followers_count': 514, 'following_count': 654, 'tweet_count': 38804, 'listed_count': 7}","A multifandom potato 🥔

Bachelor in Unproductive Major in Cramming 🎓",https://pbs.twimg.com/profile_images/1515689025042280448/fGiUmlaB_normal.jpg,softsmoothshiny,,,1303509090140708864
1292753573751566336,,chinon,False,https://t.co/5FL3SacFMP,False,"{'followers_count': 6, 'following_count': 27, 'tweet_count': 36, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1415640927469592576/jsLKKRST_normal.jpg,chin0n_,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5FL3SacFMP', 'expanded_url': 'http://instagram.com/chi_nonnon', 'display_url': 'instagram.com/chi_nonnon'}]}}",
55080267,Chile,MonitaPorteña,False,,False,"{'followers_count': 793, 'following_count': 731, 'tweet_count': 85670, 'listed_count': 0}","monita porteña viviendo en Viña. 
pecuniam manu, uvula at terram.",https://pbs.twimg.com/profile_images/3245483690/33abe969fdef9568597b0eb19757490e_normal.jpeg,monamala,,,
4663826707,Southern USA,K-Bee🐝🌻🎆🎇❤️🤍💙🧨🎂,False,,False,"{'followers_count': 525, 'following_count': 610, 'tweet_count': 34064, 'listed_count': 0}",Retired Junior High English Teacher.😀 Rarely tweet but love to reply! Mom to three springer spaniels and five cats that sadly are all OTR🌈.,https://pbs.twimg.com/profile_images/1223417480846172160/rENq_TS8_normal.jpg,KarenBennett61,,,
426068871,"Ex-Southsea, now Havant, Hants",Tabitha Teddy ʕ•ᴥ•ʔ,False,,False,"{'followers_count': 2117, 'following_count': 1327, 'tweet_count': 42148, 'listed_count': 30}","Cute wee bear, with a background in books. Observing the world from perspective of her 12"" height. Not an official libeary bear. Goth, rock & metal.",https://pbs.twimg.com/profile_images/1395437533685862407/YBjeBrWg_normal.jpg,TabithaTeddy,,,
3078406345,,Luis Miguel,False,,False,"{'followers_count': 184, 'following_count': 146, 'tweet_count': 7802, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1476912574973321254/iH3DDM2__normal.jpg,luis11_miguel,,,1494819794473918464
1849578962,"Accra, Ghana",ThreeThousand,False,,False,"{'followers_count': 542, 'following_count': 463, 'tweet_count': 13975, 'listed_count': 0}",Top Tier✨,https://pbs.twimg.com/profile_images/1342497348828733440/Q4TZ5Fz0_normal.jpg,kpaii101,,,
1039742767,"Zamora, España",🐍,False,https://t.co/Dt5RdS2yF3,False,"{'followers_count': 820, 'following_count': 606, 'tweet_count': 16169, 'listed_count': 3}",en realidad soy un bebé,https://pbs.twimg.com/profile_images/1512405102287597574/teiuhHci_normal.jpg,criis_temprano,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Dt5RdS2yF3', 'expanded_url': 'http://paypal.me/cristemprano', 'display_url': 'paypal.me/cristemprano'}]}}",1162380498976550912
4874530206,México,ElLibrerodeValentina,False,https://t.co/hI5ooM68JD,False,"{'followers_count': 29597, 'following_count': 928, 'tweet_count': 19219, 'listed_count': 112}",ᒪectora compulsiva // Hablo de libros en YouTube y en todos lados // ✉️: ellibrerodevalentina@dogmacreators.com,https://pbs.twimg.com/profile_images/1520631964881113089/LVucX5KP_normal.jpg,LibreroDeVal,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hI5ooM68JD', 'expanded_url': 'http://www.elibrerodevalentina.mx', 'display_url': 'elibrerodevalentina.mx'}]}}",
1156329486620733440,My house,Rex,False,https://t.co/SjQKwQRRU1,False,"{'followers_count': 8, 'following_count': 74, 'tweet_count': 1956, 'listed_count': 0}",19 - Autistic - ADHD - He/Him - Canadian,https://pbs.twimg.com/profile_images/1518335386761760768/J1GmRI7h_normal.jpg,VenomRex02,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SjQKwQRRU1', 'expanded_url': 'https://youtube.com/watch?v=AINfHRXx1kQ', 'display_url': 'youtube.com/watch?v=AINfHR…'}]}}",1156416087459864577
1121089374748278784,,Chini,False,,False,"{'followers_count': 13, 'following_count': 158, 'tweet_count': 211, 'listed_count': 0}",Pues vaya...,https://pbs.twimg.com/profile_images/1121089547436199937/Po1nYOGX_normal.jpg,Patrisiess,,,
297340554,,Celia Clarke,False,,False,"{'followers_count': 310, 'following_count': 529, 'tweet_count': 7281, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000328357711/f4594fe17626c10247845349e20d7d8b_normal.jpeg,ClarkeCelia,,,
193417702,"Chicago, IL",Nick Plessas,False,,False,"{'followers_count': 2144, 'following_count': 4315, 'tweet_count': 496088, 'listed_count': 95}","Army-R.A. 
A.S.A. All the Way! 
Vietnam Japan 
De Paul",https://pbs.twimg.com/profile_images/378800000187162266/2498fe46690a98d71fa9ccb207eb1da9_normal.jpeg,NickASAVet,,,
26876056,westside of Chicago w/ ❤️,Bunna Wunna,False,https://t.co/H9n5KKZ4SY,False,"{'followers_count': 1654, 'following_count': 1661, 'tweet_count': 138235, 'listed_count': 16}",My girl @asiaashl3y and I DJ --- @thelab3l #LONGLIVERICO,https://pbs.twimg.com/profile_images/1519353008336871424/MdtJoX4-_normal.jpg,Lust_ForLife,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/H9n5KKZ4SY', 'expanded_url': 'http://www.thelab3l.com', 'display_url': 'thelab3l.com'}]}, 'description': {'hashtags': [{'start': 43, 'end': 56, 'tag': 'LONGLIVERICO'}], 'mentions': [{'start': 8, 'end': 19, 'username': 'asiaashl3y'}, {'start': 33, 'end': 42, 'username': 'thelab3l'}]}}",
422781909,,Ryan Dierker,False,,False,"{'followers_count': 135, 'following_count': 830, 'tweet_count': 636, 'listed_count': 2}","Washington, D.C.",https://pbs.twimg.com/profile_images/937452373290770432/Hv07NtnM_normal.jpg,ryandierker1,,,
1163457725570965504,"Marquette, MI",Luke Ghiardi,False,https://t.co/LTVCWwM4k3,False,"{'followers_count': 601, 'following_count': 682, 'tweet_count': 13293, 'listed_count': 6}",Sports Director mediaBrew Communications | Sports Drive 3-4pm @foxsportsmqt | Voice of the Marquette Redmen| 1/2 @brewcastshow | @MaizenBrew,https://pbs.twimg.com/profile_images/1300896662752292865/IxLzEBfH_normal.jpg,LukeGhiardi,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LTVCWwM4k3', 'expanded_url': 'https://staatalent.com/client/luke-ghiardi/', 'display_url': 'staatalent.com/client/luke-gh…'}]}, 'description': {'mentions': [{'start': 62, 'end': 75, 'username': 'foxsportsmqt'}, {'start': 113, 'end': 126, 'username': 'brewcastshow'}, {'start': 129, 'end': 140, 'username': 'MaizenBrew'}]}}",
813172807693647872,"Benavidez, Buenos Aires",𝙰𝚐𝚞𝚜𝚝𝚒𝚗𝚊,False,https://t.co/G3VulY73hU,False,"{'followers_count': 428, 'following_count': 418, 'tweet_count': 40003, 'listed_count': 0}",𝙱𝚊𝚒𝚕𝚊 𝚕𝚊 𝚜𝚞𝚎𝚛𝚝𝚎 𝚊 𝚖𝚒 𝚊𝚕𝚛𝚎𝚍𝚎𝚍𝚘𝚛 🧡,https://pbs.twimg.com/profile_images/1385946810372562952/1kNcrWK7_normal.jpg,delbiancoagus_,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G3VulY73hU', 'expanded_url': 'http://instagram.com/delbiancoagus', 'display_url': 'instagram.com/delbiancoagus'}]}}",937590576307998720
60993797,Argentina,Ana May Zubiría,False,https://t.co/zjBDDb6W9h,False,"{'followers_count': 373, 'following_count': 871, 'tweet_count': 14519, 'listed_count': 2}",Argenguaya o Urutina 🇦🇷🇺🇾 - Sayagués Laso por mi madre - Riverplatense de ley - Defensor Defensor,https://pbs.twimg.com/profile_images/499916661583921152/Jlqcf6d5_normal.jpeg,anamayzubiria,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zjBDDb6W9h', 'expanded_url': 'http://www.expertosendivorcios.com.ar', 'display_url': 'expertosendivorcios.com.ar'}]}}",1506048058693492741
291709318,,お牡蠣,False,,False,"{'followers_count': 37, 'following_count': 691, 'tweet_count': 14960, 'listed_count': 0}",☁︎,https://pbs.twimg.com/profile_images/1353000695687856130/TdJD1wLI_normal.jpg,curemaneeee,,,705053314946195457
1333566644640215040,she/her 16,jae ☂︎🍂 49 DAYS,False,https://t.co/FOpRPPeqcm,False,"{'followers_count': 1118, 'following_count': 919, 'tweet_count': 3870, 'listed_count': 16}",multifandom / mainly tua,https://pbs.twimg.com/profile_images/1521600123687559170/AhNrlXyE_normal.jpg,saturnseance,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FOpRPPeqcm', 'expanded_url': 'https://saturnseance.carrd.co/', 'display_url': 'saturnseance.carrd.co'}]}}",1521284130113265669
1427312764536586241,"Los Angeles, CA",Evan Sowards,False,https://t.co/JK88rxNvCZ,False,"{'followers_count': 3242, 'following_count': 757, 'tweet_count': 16705, 'listed_count': 37}",RIP to the OG account @EvanSowards. Chief People Dude @49ersHub. Professional Whiteclaw aficionado. Emo kid til I die.,https://pbs.twimg.com/profile_images/1486060858438422528/QbtK1-Hr_normal.jpg,Burner_Sowards,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JK88rxNvCZ', 'expanded_url': 'http://www.the49ersHub.com', 'display_url': 'the49ersHub.com'}]}, 'description': {'mentions': [{'start': 22, 'end': 34, 'username': 'EvanSowards'}, {'start': 54, 'end': 63, 'username': '49ersHub'}]}}",1454867743308611585
32881697,"Springfield, MO, USA",Emily Letterman,False,,False,"{'followers_count': 697, 'following_count': 799, 'tweet_count': 24336, 'listed_count': 23}",writer • artist • baker • fur mom • #happywife • waiting for #letterbaby • she/her,https://pbs.twimg.com/profile_images/1138267502499250177/Pwi8QlaT_normal.jpg,EmilyLetterman,,"{'description': {'hashtags': [{'start': 36, 'end': 46, 'tag': 'happywife'}, {'start': 61, 'end': 72, 'tag': 'letterbaby'}]}}",1159647486497234944
2308944650,"Nashville, TN",Jennifer Hill (she/her),False,https://t.co/qQ2n9tP8WO,False,"{'followers_count': 188, 'following_count': 1083, 'tweet_count': 283, 'listed_count': 0}",Jenn not Jenny. Education policy @nashvillepef. Lifelong learner. Views are my own and subject to change.,https://pbs.twimg.com/profile_images/1128405741113696257/bXro2iwQ_normal.jpg,notagagirl,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qQ2n9tP8WO', 'expanded_url': 'https://www.linkedin.com/in/jenniferhill37212/', 'display_url': 'linkedin.com/in/jenniferhil…'}]}, 'description': {'mentions': [{'start': 33, 'end': 46, 'username': 'nashvillepef'}]}}",
114455059,福岡市,ozz,False,,False,"{'followers_count': 346, 'following_count': 495, 'tweet_count': 60911, 'listed_count': 26}",アビスパ福岡だったり、メタルだったり。基本的には、んなとこで。,https://pbs.twimg.com/profile_images/1124627890711121921/tMBoY-9N_normal.jpg,invisible_chain,,,
1118267465191055366,,Monigua 🔻,False,,False,"{'followers_count': 113, 'following_count': 191, 'tweet_count': 6309, 'listed_count': 0}",Sólo se quejarme y llorar. De vez en cuando me ducho,https://pbs.twimg.com/profile_images/1453702853663641605/lCYCb9ON_normal.jpg,AznarMonii,,,1482314390401605636
1129960130,Jamaica,Blondie,False,,False,"{'followers_count': 379, 'following_count': 381, 'tweet_count': 57834, 'listed_count': 6}","I don't trust anyone who doesn't laugh.
I don't trust anyone who laughs too much.",https://pbs.twimg.com/profile_images/1229118045345525771/2_76jsrd_normal.jpg,Blonde_tweeting,,,1353328786151002113
2748682354,,в | для вордл и артов,False,,False,"{'followers_count': 0, 'following_count': 5, 'tweet_count': 89, 'listed_count': 0}",🤩,https://pbs.twimg.com/profile_images/1517326860291559426/f2blt3mf_normal.jpg,hheartofglass,,,
704140488807297024,"Texas, USA",x - Ryan.P (52-24-6 110PTS),False,,False,"{'followers_count': 6, 'following_count': 116, 'tweet_count': 525, 'listed_count': 0}","#NoQuitInNY #RepBX
PLAYOFF TIME",https://pbs.twimg.com/profile_images/1487064773703479298/kijKpS9c_normal.jpg,OpRypop04,,"{'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'NoQuitInNY'}, {'start': 12, 'end': 18, 'tag': 'RepBX'}]}}",1062530011767492608
101605213,Dénia,Carlos Conejo,False,,False,"{'followers_count': 523, 'following_count': 469, 'tweet_count': 7154, 'listed_count': 23}",Un ilicitano en la Marina Alta. 🌴🦐,https://pbs.twimg.com/profile_images/1427323868474220548/2RaxZp3D_normal.jpg,Carlos_Conejo_,,,
47637662,"Fukuoka, Japan",D'Arcy Palmer (Слава Україні!),False,,False,"{'followers_count': 81, 'following_count': 943, 'tweet_count': 7061, 'listed_count': 2}",Canadian/American; Winnipeg Jets fan; he/him; “member” of ANTIFA,https://pbs.twimg.com/profile_images/447879032/darcytoronto_normal.jpg,tomservo50,,,1395374941726416905
509613642,,just Margi 🇺🇦,False,,False,"{'followers_count': 1231, 'following_count': 944, 'tweet_count': 81199, 'listed_count': 46}","Tall RN who likes all sports. Life isn’t about getting it right, because nobody does. It’s quality, not quantity. Tweets are my own",https://pbs.twimg.com/profile_images/1504641964687376394/jyV5A0PH_normal.jpg,MargiCulp,,,
38594117,New Jersey,zain,False,,False,"{'followers_count': 719, 'following_count': 926, 'tweet_count': 27230, 'listed_count': 19}","In this world my aim is to make you smile, make you rise against the tides & most important of all, be your friend. #Shia #313✌️",https://pbs.twimg.com/profile_images/1251345991921524736/cfL9EHKC_normal.jpg,zainss,,"{'description': {'hashtags': [{'start': 116, 'end': 121, 'tag': 'Shia'}]}}",1066902677702017024
324112863,"Paradise, IN",ѕαѕнα 🐉,False,,False,"{'followers_count': 1133, 'following_count': 193, 'tweet_count': 105209, 'listed_count': 35}",ʙʟᴀᴄᴋ ᴄᴀᴅɪʟʟᴀᴄ ᴀɴᴅ ᴀ ᴘᴀᴄᴋ ᴏꜰ ᴘᴀᴍᴘᴇʀꜱ 🍑,https://pbs.twimg.com/profile_images/1518282386236137472/-0734pde_normal.jpg,iSasha,,,
416899425,"Liverpool, England",Jay Gorman,False,,False,"{'followers_count': 209, 'following_count': 1288, 'tweet_count': 2489, 'listed_count': 0}",@Rovers @AEWrestling,https://pbs.twimg.com/profile_images/1229005533388165121/vSgFQ6Xv_normal.jpg,jaygorm91,,"{'description': {'mentions': [{'start': 0, 'end': 7, 'username': 'Rovers'}, {'start': 8, 'end': 20, 'username': 'AEWrestling'}]}}",1251226231309250560
1187070121715609602,,hater (in my chad era),False,,False,"{'followers_count': 287, 'following_count': 271, 'tweet_count': 24681, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1518294397909090305/kKyOp0Eo_normal.jpg,cziler_,,,1489694915210747908
2848917033,,juan caso,False,,False,"{'followers_count': 1, 'following_count': 30, 'tweet_count': 31, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,juanfcaso,,,
140971179,ΞthΞrΞum,androolloyd.eth | 🇺🇦 Slava Ukraini! 🇺🇦 | 🦇 🔊,False,https://t.co/jpPMlAzQzr,False,"{'followers_count': 6787, 'following_count': 5538, 'tweet_count': 42764, 'listed_count': 169}",@AstariaXYZ | @pleasrDAO | flipping bits through timΞ | master of robbing peter to pay paul | advice from cat gif == featured on @rektHQ,https://pbs.twimg.com/profile_images/2330930976/a3p0kvbcpdy3jmf9gv6u_normal.gif,androolloyd,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jpPMlAzQzr', 'expanded_url': 'https://github.com/androolloyd', 'display_url': 'github.com/androolloyd'}]}, 'description': {'mentions': [{'start': 0, 'end': 11, 'username': 'AstariaXYZ'}, {'start': 14, 'end': 24, 'username': 'pleasrDAO'}, {'start': 129, 'end': 136, 'username': 'rektHQ'}]}}",1518026899678765056
988805229448781825,"Wallingford, CT",Jacob Searing-Light Newblood,False,https://t.co/iDyK7UhqId,False,"{'followers_count': 56, 'following_count': 286, 'tweet_count': 2801, 'listed_count': 0}","Plays FFXIV #Blamung
-
22/Male
-
They Never Left Me
-
Its Easier to clean our messes together :D
-
Love You!",https://pbs.twimg.com/profile_images/1517321561556111362/fjWkHgv5_normal.jpg,JacobNewblood,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iDyK7UhqId', 'expanded_url': 'https://na.finalfantasyxiv.com/lodestone/character/19505940/', 'display_url': 'na.finalfantasyxiv.com/lodestone/char…'}]}, 'description': {'hashtags': [{'start': 12, 'end': 20, 'tag': 'Blamung'}]}}",1287051354393980931
16215882,"Vermont, USA",Kittens,False,,False,"{'followers_count': 3, 'following_count': 51, 'tweet_count': 404, 'listed_count': 0}",🐍 This is just how I upload animal crossing screenshots to my computer,https://pbs.twimg.com/profile_images/1113823097281482752/Alf6g-_J_normal.png,OhNoDumThoughts,,,
2651359668,,J ♛,False,https://t.co/vqMyO10bJ4,False,"{'followers_count': 235, 'following_count': 277, 'tweet_count': 27858, 'listed_count': 1}",🇲🇽 | UIC'23 | 🎨 📸 | Alex 🥰| she/her | click the link in my bio!! BLM,https://pbs.twimg.com/profile_images/1387903728125194244/-i_wFboi_normal.jpg,trippyxnia,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vqMyO10bJ4', 'expanded_url': 'https://blacklivesmatters.carrd.co/', 'display_url': 'blacklivesmatters.carrd.co'}]}}",1426643421972869120
834503946815184896,"British Columbia, Canada",Cheryl Lausch,False,,False,"{'followers_count': 11547, 'following_count': 11063, 'tweet_count': 42698, 'listed_count': 10}","Mom. Wife. Nurse. Film extra. From Fargo, ND, 🇺🇸 to Vancouver Island🇨🇦#Resist 🇺🇦🌊🇺🇦🌊🇺🇦🌊 No DMs #DrCole",https://pbs.twimg.com/profile_images/1460893880786685952/2TRk9w0o_normal.jpg,cheryllausch,,"{'description': {'hashtags': [{'start': 70, 'end': 77, 'tag': 'Resist'}, {'start': 95, 'end': 102, 'tag': 'DrCole'}]}}",
51502802,,✌🏼❤️😎🐾 Abracadeborah,False,,False,"{'followers_count': 4294, 'following_count': 4193, 'tweet_count': 12446, 'listed_count': 3}","Just an angel with a tilted halo.😇#MAGA 🇺🇸 🚫DMs. Retired Flight Attendant Love my husband, kids and grandchildren to the beach 🏖 My pronouns WTF/FFS/OMG 🚚",https://pbs.twimg.com/profile_images/1497595600455491586/Bu1klFgC_normal.jpg,53flowerchild,,"{'description': {'hashtags': [{'start': 34, 'end': 39, 'tag': 'MAGA'}]}}",1443265546099757060
61516001,"Ottawa, Ontario",Doug Coughler,False,,False,"{'followers_count': 39, 'following_count': 257, 'tweet_count': 1665, 'listed_count': 1}",https://t.co/MrPhsT5JUk,https://pbs.twimg.com/profile_images/1351538938213773312/7_HnmE8Q_normal.jpg,dcoughler,,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MrPhsT5JUk', 'expanded_url': 'http://linktr.ee/dcoughler', 'display_url': 'linktr.ee/dcoughler'}]}}",
22527030,"Pemberton, NJ",Burr 🇸🇻🇺🇸,False,https://t.co/lEoFOIjVVx,False,"{'followers_count': 181, 'following_count': 506, 'tweet_count': 15628, 'listed_count': 10}","Washington Football Fan 🏈
Daughter/Sister/Friend
B.S. in Business Management 📚
6-time auntie
Anything else? Just ask",https://pbs.twimg.com/profile_images/1468389448962478085/rIN5NhJn_normal.jpg,APLofyoureye,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lEoFOIjVVx', 'expanded_url': 'http://www.facebook.com/doublemint2', 'display_url': 'facebook.com/doublemint2'}]}}",1420347334156763145
15087660,Center of Observable Universe,Dave (Lost in this code),False,https://t.co/otjf89lcKm,False,"{'followers_count': 1557, 'following_count': 2912, 'tweet_count': 172633, 'listed_count': 257}",Developer. Musician. Old Internet Person. Unlikely Social Hub. He/him. I'm 6'3'' & maintain a consistent panda bear shape. @shadowcat_mst called me a nerd.,https://pbs.twimg.com/profile_images/1506833214593290243/qHrPANzv_normal.jpg,JacobyDave,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/otjf89lcKm', 'expanded_url': 'https://jacoby.github.io/', 'display_url': 'jacoby.github.io'}]}, 'description': {'mentions': [{'start': 123, 'end': 137, 'username': 'shadowcat_mst'}]}}",1517261955068747778
29845761,"Perth, Western Australia",Cody Reid 皿,False,,False,"{'followers_count': 1191, 'following_count': 1678, 'tweet_count': 55055, 'listed_count': 17}","Met paramore 05/13/13 and 06/25/14, Hayley RTd August 1st 2013, Hayley tweeted October 4th 2013, Hayley and lights wrote out my tats",https://pbs.twimg.com/profile_images/709628657191555072/9ZwJTNnn_normal.jpg,Cody_Reid,,,386016794810408960
2960730486,Costa Rica,Barrio,False,,False,"{'followers_count': 728, 'following_count': 1636, 'tweet_count': 21258, 'listed_count': 2}","Me gusta leer y escribir, las aves, el fútbol, la política y la economía y todo de lo que no sepa nada. 
Amo a mis 3 gatas pero solo dos me corresponden 😟",https://pbs.twimg.com/profile_images/1253122739323404290/cgx5rCrb_normal.jpg,estebanbm82,,,1468389585419911169
2535192242,usually somewhere,TySrHr 🌻,False,https://t.co/bzrIVN4OcB,False,"{'followers_count': 190, 'following_count': 288, 'tweet_count': 27062, 'listed_count': 1}","If you are welcoming you are welcomed, but a functioning government will help anyone who needs it. (Thanks for the welcome-in quote, Dirty 🥬!)",https://pbs.twimg.com/profile_images/1488537633743675397/31fd2XNF_normal.jpg,4Prtty,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bzrIVN4OcB', 'expanded_url': 'https://invisiblepeople.tv/how-important-is-it-to-us-that-no-one-gets-anything-for-free-ever/amp/', 'display_url': 'invisiblepeople.tv/how-important-…'}]}}",1522118778791682048
376208576,"Florida, Vte. López",Ezequiel,False,https://t.co/hYgYnPma8e,False,"{'followers_count': 249, 'following_count': 190, 'tweet_count': 5160, 'listed_count': 0}",ENTER ⚫,https://pbs.twimg.com/profile_images/1013827830151565312/FmjgIA79_normal.jpg,Ezeqiel10M,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hYgYnPma8e', 'expanded_url': 'http://www.facebook.com/ezeqielm.10', 'display_url': 'facebook.com/ezeqielm.10'}]}}",
21618962,low end,darryl,False,,False,"{'followers_count': 926, 'following_count': 988, 'tweet_count': 19709, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1494379859115749382/Xmq4nl8v_normal.jpg,darrylturnbow,,,1047548333055725568
126163445,Earth,MR.Walker,False,,False,"{'followers_count': 19, 'following_count': 176, 'tweet_count': 701, 'listed_count': 0}",Nope.,https://pbs.twimg.com/profile_images/796568468/profile_normal.jpg,Fundiphead,,,
