,verified,description,protected,url,public_metrics,location,profile_image_url,pinned_tweet_id,name,id,username,entities
366780819,False,,False,,"{'followers_count': 1182, 'following_count': 866, 'tweet_count': 35095, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1442705713017638913/tRwq9OSU_normal.jpg,1499572205436366851,yaa,,_etnasa,
2271715104,False,May Death Never Stop You,False,,"{'followers_count': 46, 'following_count': 29, 'tweet_count': 414, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1514641438902222850/QPNepRn6_normal.jpg,743657478001426432,BM,,TheLayzySaint,
204133956,False,It’s all happening,False,,"{'followers_count': 436, 'following_count': 311, 'tweet_count': 29997, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1495504449497825284/L5PsPw4r_normal.jpg,,Alexis 🌹,,mimilexx,
1482425111462367233,False,"storyteller, perseverer, learner @umjschool and the world around me. she/they. scooter's my best pal.",False,https://t.co/2gZv61RUx7,"{'followers_count': 58, 'following_count': 181, 'tweet_count': 86, 'listed_count': 0}","Missoula, MT",https://pbs.twimg.com/profile_images/1513726098483384325/HzY8Gnb0_normal.jpg,1488342513807024131,carry bear spray!,,randi__will,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2gZv61RUx7', 'expanded_url': 'https://linktr.ee/yogitherandi', 'display_url': 'linktr.ee/yogitherandi'}]}, 'description': {'mentions': [{'start': 33, 'end': 43, 'username': 'umjschool'}]}}"
355991644,False,Die Died Died; Go Went Gone,False,https://t.co/84VFDOktn5,"{'followers_count': 605, 'following_count': 566, 'tweet_count': 17743, 'listed_count': 0}",Salatiga — Jatinangor,https://pbs.twimg.com/profile_images/1339237776085020672/WTU5NMKV_normal.jpg,,cursed,,Diegukguk,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/84VFDOktn5', 'expanded_url': 'http://gilanada.com', 'display_url': 'gilanada.com'}]}}"
485074335,False,"Licensed architect✊🏿

#photography #streetart #architecture @Arsenal...not in that order.",False,,"{'followers_count': 371, 'following_count': 342, 'tweet_count': 1575, 'listed_count': 4}",Los Angeles,https://pbs.twimg.com/profile_images/1505782379373215748/ApfDRu2y_normal.jpg,,blk arch,,blkarchitect,"{'description': {'hashtags': [{'start': 22, 'end': 34, 'tag': 'photography'}, {'start': 35, 'end': 45, 'tag': 'streetart'}, {'start': 46, 'end': 59, 'tag': 'architecture'}], 'mentions': [{'start': 60, 'end': 68, 'username': 'Arsenal'}]}}"
1049772456968253440,False,yoo pui pui | she/her,False,https://t.co/dfjhwE4zhf,"{'followers_count': 570, 'following_count': 557, 'tweet_count': 12301, 'listed_count': 1}",tel♥️,https://pbs.twimg.com/profile_images/1522220224363524097/gbeaq9om_normal.jpg,1498698692512993282,zild | LET LENI LEAD🌸,,jiliwmapagmahal,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dfjhwE4zhf', 'expanded_url': 'https://open.spotify.com/track/2wEjPgOCEczmjlvq60LyQi?si=0OOpSaRAQ5GVabn54BH7RA&utm_source=copy-link', 'display_url': 'open.spotify.com/track/2wEjPgOC…'}]}}"
1306685779876421643,False,"Twitch Streamer Haha 
Coffee Drinker Hoho
Just a regular dude Hehe
What a hoot Huhu
Come say Hihi",False,https://t.co/Ijq8oWIVKz,"{'followers_count': 63, 'following_count': 476, 'tweet_count': 946, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1484256798337032194/fQBfW29Y_normal.jpg,,Night_Owl_Coffee,,N1ghtOwlCoffee,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ijq8oWIVKz', 'expanded_url': 'http://twitch.tv/Night_owl_coffee', 'display_url': 'twitch.tv/Night_owl_coff…'}]}}"
2890415174,False,七瀬です。RT多いのでフォロー非推奨,False,https://t.co/SgH72Ryf9J,"{'followers_count': 251, 'following_count': 4995, 'tweet_count': 124868, 'listed_count': 8}",VA-11 Hall-A,https://pbs.twimg.com/profile_images/1311498620206682113/3wdLK_O-_normal.jpg,1372591547082940416,七瀬,,joya_game,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SgH72Ryf9J', 'expanded_url': 'https://megido72-portal.com/forum/thread/5a210f41ac667c591909ca00/post/5b4972163d83956e4c000000', 'display_url': 'megido72-portal.com/forum/thread/5…'}]}}"
815247564555612164,False,☭,False,,"{'followers_count': 1449, 'following_count': 1317, 'tweet_count': 46826, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1215231681805914113/r0PsfaUo_normal.jpg,1075876359090642944,Roseate Spoonbill,,apiarism,
737702108,False,"retired, reader, Giants fan,",False,,"{'followers_count': 40, 'following_count': 114, 'tweet_count': 277, 'listed_count': 1}",San Francisco,https://pbs.twimg.com/profile_images/1291479958406086657/_MDxBLCp_normal.jpg,,Frances Neagley,,fneagley,
1282561059581304833,False,He/Him They/Them,False,,"{'followers_count': 16, 'following_count': 180, 'tweet_count': 345, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1363757935671865345/VzThF-ml_normal.jpg,1372891371938443265,pxydy,,pxydy,
187546419,False,なんちゃって研究職/Baysters/Splatoon/ﾊﾀﾗｷﾀｸﾅｰｲ,False,,"{'followers_count': 225, 'following_count': 194, 'tweet_count': 26737, 'listed_count': 15}",関東,https://pbs.twimg.com/profile_images/1392228717120819201/Dbmy68ad_normal.jpg,869194048791130113,ぷいぷい,,Yuan_T_Brown,
2190852212,False,,False,,"{'followers_count': 7, 'following_count': 257, 'tweet_count': 834, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1202635181296717824/kqTCn-0f_normal.jpg,,L,,sanaatada,
172171867,False,"He/Him

Tiktok: Aussie_Ossan

Roleplaying: Waiting for the universe to bring me a group to GM for.",False,,"{'followers_count': 227, 'following_count': 1060, 'tweet_count': 38288, 'listed_count': 12}","Tokyo, Japan",https://pbs.twimg.com/profile_images/1329331528938135554/uIRDa558_normal.jpg,1518755291826774016,Aussie Ossan,,sycolution,
1020184156624564229,False,BLM | ♏︎☼ ♍︎☽ ♑︎↑ | infp | cat parent and gamer spouse | lots of wordle emoji boards | nonBInary 🏳️‍⚧️🏳️‍🌈 | 22,False,,"{'followers_count': 306, 'following_count': 569, 'tweet_count': 5918, 'listed_count': 0}",atx ,https://pbs.twimg.com/profile_images/1501342595527622660/Uxqwwgso_normal.jpg,1449914460785844226,faye ☭ (any pronouns era),,haikcute,
561566519,False,I'm interested in the things that bring us together. The ones that nobody wants to talk about...,False,https://t.co/yJgKsqEOLN,"{'followers_count': 142, 'following_count': 325, 'tweet_count': 508, 'listed_count': 2}","Vancouver, BC",https://pbs.twimg.com/profile_images/989576361441349632/eHObXDHm_normal.jpg,,Robbie Romu,,42StillNoClue,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yJgKsqEOLN', 'expanded_url': 'http://www.42stillnoclue.com', 'display_url': '42stillnoclue.com'}]}}"
1702097904,False,laser engraver. i make art. maybe i'll post some sometimes. wear a mask. she/her,False,,"{'followers_count': 38, 'following_count': 168, 'tweet_count': 2215, 'listed_count': 1}",America,https://pbs.twimg.com/profile_images/853259364865421317/IFTnbuNF_normal.jpg,,Ashley,,abstruse_Glitch,
6704212,False,Support human rights and democracy. Stop China from destroying the world!,False,https://t.co/tEB9Hhn9Df,"{'followers_count': 923, 'following_count': 183, 'tweet_count': 27373, 'listed_count': 76}","Taipei, Taiwan",https://pbs.twimg.com/profile_images/1494243917474443267/axii9QHH_normal.jpg,,vshchen,,vshchen,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tEB9Hhn9Df', 'expanded_url': 'https://blog.vincent-chen.com', 'display_url': 'blog.vincent-chen.com'}]}}"
1293334676,False,"趣味はanime, comics, light novel, game",False,,"{'followers_count': 73, 'following_count': 702, 'tweet_count': 876, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/676757167521718273/YE0eBLj5_normal.jpg,,空立,,justinlapsora,
276536897,False,구독계. 성인.,False,,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 49, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/2855349944/d682fa8f0240f36ce27c103d9302b46e_normal.png,,카네포라,,canephora12696,
247138147,False,Enjoying the latter in a greater way!,False,,"{'followers_count': 447, 'following_count': 307, 'tweet_count': 20324, 'listed_count': 3}",Dwelling in Goshen,https://pbs.twimg.com/profile_images/1479799846525620224/kpoxpLAt_normal.jpg,,Charisse Rogers,,Readywriter1,
3978691,False,"shinji_leo_kono for English 沖縄在住ですが、東京にもいます。
http://t.co/AKqAl6Xd
blog http://t.co/GJxLDV7A",False,http://t.co/tJKjk9lYCu,"{'followers_count': 6625, 'following_count': 6920, 'tweet_count': 186399, 'listed_count': 464}","Okinawa, Japan",https://pbs.twimg.com/profile_images/2198042994/DSC02173_normal.jpg,,Shinji Kono,,shinji_kono,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/tJKjk9lYCu', 'expanded_url': 'http://ie.u-ryukyu.ac.jp/~kono/', 'display_url': 'ie.u-ryukyu.ac.jp/~kono/'}]}, 'description': {'urls': [{'start': 46, 'end': 66, 'url': 'http://t.co/AKqAl6Xd', 'expanded_url': 'http://www.facebook.com/shinji.kono', 'display_url': 'facebook.com/shinji.kono'}, {'start': 73, 'end': 93, 'url': 'http://t.co/GJxLDV7A', 'expanded_url': 'http://seeker-s-eye.blogspot.com/', 'display_url': 'seeker-s-eye.blogspot.com'}]}}"
1370816707602702338,False,"𝔼ℕ𝕋𝕁 𝟛𝕨𝟜 | 𝔰𝔦𝔡𝔦𝔫𝔤 𝔴𝔦𝔱𝔥 𝔇𝔞𝔯𝔨 𝔏𝔬𝔯𝔡𝔰 𝔰𝔦𝔫𝔠𝔢 1998 | she/them or he/them, i don't mind either one | 🇮🇩",False,https://t.co/hz7nlsXSnR,"{'followers_count': 28, 'following_count': 29, 'tweet_count': 344, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1479749726853480450/GLCFoySC_normal.jpg,1479754131795439617,𝓜𝑒𝓎𝓇𝒾𝓃,,meirinasoe,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hz7nlsXSnR', 'expanded_url': 'http://meirinasoe.carrd.co', 'display_url': 'meirinasoe.carrd.co'}]}}"
1335223936917889024,False,"борюсь с тревожностью. ищу себя.

в бессрочном отпуске от гоночек (возможно, вернусь, но это не точно).

счастлива в отношениях со @Stiv4F1 🥰",False,,"{'followers_count': 247, 'following_count': 211, 'tweet_count': 15009, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1501847650727075840/7tHMf2Yc_normal.jpg,1498293723641307140,Tangerine 💙🤍💚,,VBsemsem,"{'description': {'mentions': [{'start': 131, 'end': 139, 'username': 'Stiv4F1'}]}}"
47042184,False,Resister/Christian/Indian/Writer/Teacher/Preacher/Scholar/Mother/Grandmother/SocialActivist/Radical,False,https://t.co/oKGqYpLheT,"{'followers_count': 93, 'following_count': 159, 'tweet_count': 860, 'listed_count': 0}",Omaha,https://pbs.twimg.com/profile_images/1503203130674417669/EM10yVMk_normal.jpg,,Pamela Jean Owens,,pamelajeanowens,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oKGqYpLheT', 'expanded_url': 'http://marykay.com/pamelajean', 'display_url': 'marykay.com/pamelajean'}]}}"
222646817,False,語学/言語学(主に音声学)/フランス語(DELF B2)/英語(TOEIC800点台)/中国語(HSK3級)/自転車貧脚クソ雑魚クライマー(謙遜じゃないです)/空手の段を持ってたりします/アーチェリー経験あり,False,,"{'followers_count': 1759, 'following_count': 1520, 'tweet_count': 207943, 'listed_count': 52}",,https://pbs.twimg.com/profile_images/3329523499/0c2361213453dc8b7f4faa859c498de9_normal.png,1009996115599507456,ジェイク,,oJAKEt,
153015205,False,✝️John 3:17 ✨ TX ⭐️ NH 🇺🇸 Semper Liber * #1100cc * #justride * #Fallen7🎗Marine Mom*AF Wife*Army Brat *Constitutionalist *Horses *K9 *Motorcycles **SaddleUp**,False,,"{'followers_count': 217, 'following_count': 499, 'tweet_count': 313, 'listed_count': 0}",New Hampshire Live Free or Die,https://pbs.twimg.com/profile_images/1509935038657409034/2KVq5IMH_normal.jpg,,✨NikT of the Niemands,,NiktNiemand,"{'description': {'hashtags': [{'start': 41, 'end': 48, 'tag': '1100cc'}, {'start': 51, 'end': 60, 'tag': 'justride'}, {'start': 63, 'end': 71, 'tag': 'Fallen7'}]}}"
978401763601494016,False,"Writer, blowhard, loon

He/him/himb",False,,"{'followers_count': 100, 'following_count': 337, 'tweet_count': 14239, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1041671053603303424/sW4eA-F9_normal.jpg,1098477142667456512,Star Dino Prison Facilities,,cochengo_,
1125438400075427841,False,"詳細 https://t.co/ctrFatQ6LK
TRPGに狂い中  原神もやってる　20↑  第五腐有・基本左右固定なし雑食 TRPG関係のことはぜ〜んぶプロフカードに書いてあります🙋",False,https://t.co/YD34k2jJcS,"{'followers_count': 156, 'following_count': 45, 'tweet_count': 9167, 'listed_count': 8}",北の東の北の右の方,https://pbs.twimg.com/profile_images/1510817330385002500/cFWyWZ-0_normal.jpg,1513390742693359618,セッカニン,,snow_yu26,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YD34k2jJcS', 'expanded_url': 'https://profcard.info/u/kUe95QSEYOegICRmWoPFcHiVRIh2', 'display_url': 'profcard.info/u/kUe95QSEYOeg…'}]}, 'description': {'urls': [{'start': 3, 'end': 26, 'url': 'https://t.co/ctrFatQ6LK', 'expanded_url': 'http://twpf.jp/snow_yu26', 'display_url': 'twpf.jp/snow_yu26'}]}}"
757604259416330240,False,안녕 난 린프,False,,"{'followers_count': 0, 'following_count': 87, 'tweet_count': 16028, 'listed_count': 0}",🌌,https://pbs.twimg.com/profile_images/1505220772045881347/NNyFBKeM_normal.jpg,1506922359541821441,홍짜,,hoizza_9,
1115267670918569984,False,Ass or tits ? BRO Nolan Ayers Oliver Turloghh Lochlainn,False,,"{'followers_count': 393, 'following_count': 402, 'tweet_count': 34523, 'listed_count': 5}",she/her ,https://pbs.twimg.com/profile_images/1515269187576295428/rBtTHC_w_normal.jpg,1497081830780014592,eya 🔫,,satelyoon,
128790202,False,"여명의 빛 Tani ㅡ_ㅜV 12/Mar/2011

왕을 몰락시킨 자 Tani ㅡ_ㅡV 17/Aug/2010",False,,"{'followers_count': 86, 'following_count': 142, 'tweet_count': 22446, 'listed_count': 3}",오그리마,https://pbs.twimg.com/profile_images/1509927856054288386/Mw1xh7Ms_normal.jpg,945553447276879872,Tani,,TaniRules,
550369004,False,,False,,"{'followers_count': 75, 'following_count': 77, 'tweet_count': 1482, 'listed_count': 3}",The Netherlands,https://pbs.twimg.com/profile_images/1501074534983680001/aFliIhEx_normal.jpg,1287276791288213504,wash_rinse_repeat,,Veshgp,
6079212,False,空の軌跡が大好きだったので他の軌跡もやってます。正直惰性でやってる。現在は美味しそうな名前でPC版暁の軌跡プレイ中。あとは漫画とかSFとか柴犬とかテニス好き,False,,"{'followers_count': 8, 'following_count': 82, 'tweet_count': 956, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1201888116291887109/IYnbQ_j0_normal.jpg,,gstron,,gstron,
1495563298447794180,False,Wife of @crazycoach_tv | mama of 3 | St. Louis Cardinals fan | emote creator | and all the other things ❤️,False,,"{'followers_count': 41, 'following_count': 38, 'tweet_count': 124, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1501383403131871235/ybCRhkTI_normal.jpg,,Mrs. CrazyCoach,,MrsCrazyCoach,"{'description': {'mentions': [{'start': 8, 'end': 22, 'username': 'crazycoach_tv'}]}}"
1404787008,False,b612➿neverendingsummer⛱🧤,False,,"{'followers_count': 429, 'following_count': 1486, 'tweet_count': 148885, 'listed_count': 4}",‎𓈒 * 👩🏼‍🎨🍎♡🪜 ,https://pbs.twimg.com/profile_images/1442477309592670213/pb-6SzCw_normal.jpg,,ped🦕,,0endingsummer,
136676531,False,年間100万～150万程度をCygamesに投げる仕事をしています。,False,,"{'followers_count': 89, 'following_count': 404, 'tweet_count': 22649, 'listed_count': 1}",ちば,https://pbs.twimg.com/profile_images/876077723550007296/NcZO9I6y_normal.jpg,1322620718484389888,Sunny,,roudou7,
10874172,False,"adirondack adventurer, friend of dogs and most people. 
Exec. Dir. @DepotTheatre",False,,"{'followers_count': 1715, 'following_count': 1913, 'tweet_count': 7448, 'listed_count': 99}","ÜT: 41.454464,-70.558951",https://pbs.twimg.com/profile_images/1201605253940043777/WB9WDhTt_normal.jpg,,kim rielly,,krielly,"{'description': {'mentions': [{'start': 67, 'end': 80, 'username': 'DepotTheatre'}]}}"
909370048656969729,False,,False,,"{'followers_count': 176, 'following_count': 192, 'tweet_count': 87249, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1515173043844583425/06CNKYm__normal.jpg,,たかぽよ,,18takapoyo,
550859925,False,"""Long before blades and sorcery are needed, words... can save a soul."" 🇺🇸🇵🇭",False,https://t.co/6ZWn1uDiI7,"{'followers_count': 272, 'following_count': 281, 'tweet_count': 5122, 'listed_count': 2}",Demacia,https://pbs.twimg.com/profile_images/1437420235968204800/KeFy8OLL_normal.jpg,,abe froman,,DontAFK,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6ZWn1uDiI7', 'expanded_url': 'http://dontafk.com/', 'display_url': 'dontafk.com'}]}}"
24760283,False,"“Changing the world, one macaron at a time.” progressive mom, nana, astrologer, teacher, writer, baker. I follow back! 💗 she/her/hers 🏳️‍🌈",False,https://t.co/P2wrAZ8cOs,"{'followers_count': 1492, 'following_count': 4995, 'tweet_count': 127156, 'listed_count': 27}",City of Angels and OC,https://pbs.twimg.com/profile_images/1501187166642130949/3LZkZ5e8_normal.jpg,1501205312564436992,The French Resistance 🇫🇷🇺🇦🌞#Bakers4Democracy,,OuraniaSeven,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/P2wrAZ8cOs', 'expanded_url': 'https://www.facebook.com/ouraniaseven', 'display_url': 'facebook.com/ouraniaseven'}]}}"
469767355,False,,False,,"{'followers_count': 59, 'following_count': 183, 'tweet_count': 3205, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/378800000087522466/ed12da05ac58dfde92facfa40b985fdb_normal.jpeg,,Iria,,Iriacor,
369364348,True,📺 @kxly4news morning news anchor | 🎙 @wsucougars radio host | proud @WSUPullman alum | #MosesLake native | #GoCougs #Seahawks #Sounders #COYS,False,https://t.co/hQAQ7IrZhV,"{'followers_count': 7504, 'following_count': 3437, 'tweet_count': 43494, 'listed_count': 179}","Spokane, WA",https://pbs.twimg.com/profile_images/1419643661839519748/XZjiJsHL_normal.jpg,1517175910654373889,Derek Deis,,DerekKXLY,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hQAQ7IrZhV', 'expanded_url': 'https://www.facebook.com/Derek-Deis-KXLY-245619655477284/', 'display_url': 'facebook.com/Derek-Deis-KXL…'}]}, 'description': {'hashtags': [{'start': 87, 'end': 97, 'tag': 'MosesLake'}, {'start': 107, 'end': 115, 'tag': 'GoCougs'}, {'start': 116, 'end': 125, 'tag': 'Seahawks'}, {'start': 126, 'end': 135, 'tag': 'Sounders'}, {'start': 136, 'end': 141, 'tag': 'COYS'}], 'mentions': [{'start': 2, 'end': 12, 'username': 'kxly4news'}, {'start': 37, 'end': 48, 'username': 'wsucougars'}, {'start': 68, 'end': 79, 'username': 'WSUPullman'}]}}"
108032018,False,三重県津市のエンジニア兼代表取締役社長。システム開発とかWebとかecとか。如何に先を読むかを常に考えております。美容サロン経営。チーム安政柑というYoutubeチャンネルやってます。メンバー→にしはら（@24nisi）、マスコットのAnちゃん（@anchan_teamansc）ゴルフ⛳️にどっぷりベスト85,False,https://t.co/bE2sZd4a9G,"{'followers_count': 281, 'following_count': 324, 'tweet_count': 12295, 'listed_count': 7}",三重 津市,https://pbs.twimg.com/profile_images/1402799841399300099/areWWEEm_normal.jpg,1402822656181768195,よーすけ⛳️ゆるゴルフな人＠Renderise inc.／チーム安政柑🍊,,yamamoto_yosuke,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bE2sZd4a9G', 'expanded_url': 'https://www.youtube.com/channel/UCWsLMYInZ--BWKTgL6dRFWQ', 'display_url': 'youtube.com/channel/UCWsLM…'}]}, 'description': {'mentions': [{'start': 102, 'end': 109, 'username': '24nisi'}, {'start': 123, 'end': 139, 'username': 'anchan_teamansc'}]}}"
1161780799617798145,False,"✌️No sabés ni como me llamo
No se como te llamás
Sólo sé que lo sé todo
Lo que vos no me contás.",False,,"{'followers_count': 394, 'following_count': 506, 'tweet_count': 5296, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1161781241177432066/2iDh_r-l_normal.jpg,1417491779830571013,Blanca Esperanza,,BlancaE21270199,
209949451,False,"나에게는 50가지 그림자가 있어,,",False,https://t.co/JuHoDajtFc,"{'followers_count': 389, 'following_count': 129, 'tweet_count': 36766, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/925026471663452160/Eoq0QD3E_normal.jpg,1451128523595284481,🌞🌛,,_haedal,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JuHoDajtFc', 'expanded_url': 'https://peing.net/ko/_haedal', 'display_url': 'peing.net/ko/_haedal'}]}}"
1077104396,False,刻みつけたいの 消えることない記憶,False,https://t.co/8Qi8QO3ZbG,"{'followers_count': 843, 'following_count': 2430, 'tweet_count': 361881, 'listed_count': 13}",6弦24F  (B),https://pbs.twimg.com/profile_images/1396069928407470082/G8FZYprQ_normal.jpg,1519346950989963264,キュアょぅι゛ょ,,hrd3_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8Qi8QO3ZbG', 'expanded_url': 'https://little-ojisan.hatenablog.com/', 'display_url': 'little-ojisan.hatenablog.com'}]}}"
708160355986317313,False,,False,,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 26, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Ganesh,,Ganesh114315502,
1453163577704017920,False,wlllll Iliana#3131 | #PrimaFacie 2022 will be my year wagmi,False,,"{'followers_count': 176, 'following_count': 596, 'tweet_count': 1427, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1480433886257561607/EkcAvF1D_normal.jpg,1520435759542530048,lliana 🌸,,llianamonkettes,"{'description': {'hashtags': [{'start': 21, 'end': 32, 'tag': 'PrimaFacie'}]}}"
1241677720032931840,False,"拙者も修行の身。日々精進でごさるよ。|
note:https://t.co/eLiZ7J1LwD",False,,"{'followers_count': 41, 'following_count': 143, 'tweet_count': 712, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1472562186254172164/wPdX9Wuq_normal.jpg,1430229296652558337,おきみやげ,,okimiyage452,"{'description': {'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/eLiZ7J1LwD', 'expanded_url': 'http://note.com/okimiyage452', 'display_url': 'note.com/okimiyage452'}]}}"
126926134,False,"ドラクエウォークしながらPodcast聴き散歩おじさん。コレステロール値が上がってきたのでリングフィットを日課に。
VR、ガジェット系に足を踏み入れつつ、Linux、セキュリティ、ネットワーク、サーバサイドを浅く広く嗜みつつWeb系Windows系に移行気味。.NETがんばります。ファミコンと同級生。",False,https://t.co/Qd35TyUNvX,"{'followers_count': 186, 'following_count': 244, 'tweet_count': 35893, 'listed_count': 10}",Sh15uya,https://pbs.twimg.com/profile_images/1364600504358113283/fJIolzwN_normal.jpg,,聖(ひじり)＠ゴールデンサムイ,,hijili2,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Qd35TyUNvX', 'expanded_url': 'https://fun.hijili.net/', 'display_url': 'fun.hijili.net'}]}}"
22336784,False,"Well, does he like butter tarts?",False,,"{'followers_count': 104, 'following_count': 158, 'tweet_count': 8589, 'listed_count': 0}",Los Angeles,https://pbs.twimg.com/profile_images/1163647155313106944/8V0_mQgy_normal.jpg,1013113264190808064,Danielle Schwartz,,tvsfun,
56685233,False,Festina lente. | Ginagalingan ko. Para kay Mama.,False,https://t.co/9lWc2Cz8wi,"{'followers_count': 68, 'following_count': 280, 'tweet_count': 6008, 'listed_count': 0}",Pasig City,https://pbs.twimg.com/profile_images/1208209490769629184/Z-VWOOFI_normal.jpg,1412582354141421570,Andrew.Jhumil,,jhumilpalma,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9lWc2Cz8wi', 'expanded_url': 'http://Instagram.com/jhumilpalma', 'display_url': 'Instagram.com/jhumilpalma'}]}}"
1360862892,False,#1 steven seagal hater (any pronouns) |22| enby,False,,"{'followers_count': 225, 'following_count': 568, 'tweet_count': 17057, 'listed_count': 1}",California,https://pbs.twimg.com/profile_images/1516437053499592704/QTqEJrwt_normal.jpg,1486411655697231875,dork,,daisomad,
390421364,False,"Electrical Engineer in the Nuclear Industry.  Husband, Father, Blackhawks, Cubs and Bears.  In that order.",False,,"{'followers_count': 41, 'following_count': 71, 'tweet_count': 3149, 'listed_count': 3}","Edwardsville, IL",https://pbs.twimg.com/profile_images/3289744866/cbcf83db7022938c2345d13c20995c18_normal.jpeg,,Bruce Hunt,,71pinto,
138674316,False,✝️ Son of God 🤵 Genevieve's Husband 🌮 El Rancho Store Director 🎸 Musician 🤓 Star Wars 📚 Comic Books 🎟️ Movies  🤹 Twitter is my entertainment commentary.,False,https://t.co/HEyCN4F1KB,"{'followers_count': 223, 'following_count': 269, 'tweet_count': 7618, 'listed_count': 7}",Texas,https://pbs.twimg.com/profile_images/3023178487/aa22cde4dd0176b92579af7d44846146_normal.jpeg,,Micah Ulibarri,,handlebarjawa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HEyCN4F1KB', 'expanded_url': 'http://www.facebook.com/micah.ulibarri', 'display_url': 'facebook.com/micah.ulibarri'}]}}"
1294262468462538753,False,"*Icon by @mohara629*

凌仲(@LingZhongplus)嘅獨角獸
自稱藝術家 成日覺得自己係天才
畫畫電繪唔太靚 主要係idea正(自己覺得)
熱情奔放 創意無限
99%認真 70% 9up

69%認真9up",False,,"{'followers_count': 119, 'following_count': 196, 'tweet_count': 1945, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1514218894667706372/jxXH-Lnn_normal.jpg,1491381219711664130,Glass Hammer,,glass_hammer_hk,"{'description': {'mentions': [{'start': 9, 'end': 19, 'username': 'mohara629'}, {'start': 25, 'end': 39, 'username': 'LingZhongplus'}]}}"
30760362,False,Deep thinker; Tea drinker ॐ 🇹🇹 🌱 Virgo ✨,False,,"{'followers_count': 1852, 'following_count': 698, 'tweet_count': 153682, 'listed_count': 21}",Nueva York,https://pbs.twimg.com/profile_images/1324811932755501057/nk3gZaJf_normal.jpg,1278741810286931968,Sailor Goon 🌙,,the_olivia,
1513646298,False,Christian.  Retired Soldier/Police Officer,False,,"{'followers_count': 9, 'following_count': 159, 'tweet_count': 16, 'listed_count': 0}",Northern Ireland,https://pbs.twimg.com/profile_images/1520761133916991489/EZkswtmN_normal.jpg,,Mandy Wilson 🌻,,mandywil50,
522390339,False,噫無情,False,https://t.co/qfyer1QgE4,"{'followers_count': 289, 'following_count': 273, 'tweet_count': 31945, 'listed_count': 3}",向かいのホーム 路地裏の窓,https://pbs.twimg.com/profile_images/1469221945652625409/WTVlJK1k_normal.jpg,1383051310316941316,モブ,,MojoPin1275,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qfyer1QgE4', 'expanded_url': 'http://www.lastfm.jp/user/mojo_pin1275', 'display_url': 'lastfm.jp/user/mojo_pin1…'}]}}"
