,location,verified,description,username,url,protected,name,id,public_metrics,profile_image_url,pinned_tweet_id,entities
3044832512,"Texas, USA",False,🇺🇦Stand with Ukraine🇺🇦 DEMOCRACY+EQUALITY+VOTING RIGHTS 💙 Democrat. #BidenHarris #KHive®️ 🐝💛 #IamWithHer IG: tamd_activist,TamDActivist,,False,🇺🇦The Roy Kent of Fighting Disinformation💛🐝,,"{'followers_count': 1593, 'following_count': 2917, 'tweet_count': 19149, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1518661686638661633/p37rd05V_normal.jpg,1521846487977766914,"{'description': {'hashtags': [{'start': 68, 'end': 80, 'tag': 'BidenHarris'}, {'start': 81, 'end': 87, 'tag': 'KHive'}, {'start': 93, 'end': 104, 'tag': 'IamWithHer'}]}}"
4335181,日本 東京,False,寺本秀雄 / 冷えに弱いゲーム企画系会社員（自動車関係） / DJ（house、kpop） / 自宅デスクチューナー / ハウスミュージックラウンジ「秋葉原住宅」（ @ahl_house ）棟梁 / spinnage,spinn,https://t.co/kMqahLpBK5,False,Hideo.Teramoto,,"{'followers_count': 1219, 'following_count': 1110, 'tweet_count': 24221, 'listed_count': 40}",https://pbs.twimg.com/profile_images/1246838039772463105/HL4ZcOeL_normal.jpg,1434091386807078913,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kMqahLpBK5', 'expanded_url': 'https://note.com/spinnote/n/na4d3da125e92', 'display_url': 'note.com/spinnote/n/na4…'}]}, 'description': {'mentions': [{'start': 83, 'end': 93, 'username': 'ahl_house'}]}}"
4848505499,,False,"ニコニコ動画でマインクラフトのゆっくり実況をさせていただいてます きざはしるか と申します。男です。 Twitterには、主に動画の進捗とかを呟いていくと思います。【FM→🪨⛏️】
ほしいもの：https://t.co/gs2wFGi49P
icon : @MOMO_UYU様／header : @unikku様",KizahashiLuca,https://t.co/GHmUo8Idic,False,きざはしるか,,"{'followers_count': 485, 'following_count': 490, 'tweet_count': 18692, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1509780744318889986/k5aWCm6S_normal.jpg,1506196134435647489,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GHmUo8Idic', 'expanded_url': 'https://kizahashiluca.github.io/', 'display_url': 'kizahashiluca.github.io'}]}, 'description': {'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/gs2wFGi49P', 'expanded_url': 'http://amzn.asia/3S6MrM5', 'display_url': 'amzn.asia/3S6MrM5'}], 'mentions': [{'start': 128, 'end': 137, 'username': 'MOMO_UYU'}, {'start': 148, 'end': 155, 'username': 'unikku'}]}}"
2879534593,クソネコホスピタル,False,おもしろワーカー🧙‍♂️,sitcaty,,False,諦,,"{'followers_count': 1380, 'following_count': 1020, 'tweet_count': 6625, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1464426698771144707/DIrvLo-Z_normal.jpg,1460145698138058755,
764899140,,False,De Rosario y de Central!!!,MartinPaladini,http://t.co/X7VnHnqO5Q,False,Martín Paladini,,"{'followers_count': 158, 'following_count': 671, 'tweet_count': 2445, 'listed_count': 1}",https://pbs.twimg.com/profile_images/616945137273434113/uK7ZchKC_normal.jpg,812504593452175360,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/X7VnHnqO5Q', 'expanded_url': 'http://www.instagram.com/mapalrc', 'display_url': 'instagram.com/mapalrc'}]}}"
96761374,粉もん文化圏,False,21 壊死性筋膜炎 2型糖尿病 網膜症→翌2月💊無し(A1c 5.7)元 臨床検査業界人。🏫ボランティアで学習支援 支援級・放課後教室・校区活動etc. 息子手帳B ひろのぶ党UG Beatles 魚民 中居君 BTS(選ぶならホビペン) あつ森 DQウォーク👟猫バカ民💕 食事や血糖値 言葉ゲームツイ,7e313,,False,7alien 🕊-15㌔,,"{'followers_count': 229, 'following_count': 650, 'tweet_count': 10641, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1237909217039642625/M2UUepjX_normal.jpg,1514581595357073415,
192569180,,False,"Graduada en Ciencias Ambientales por la UCLM, siempre enganchada a algún buen libro, amante del teatro, de la F1 y de la naturaleza 

🌱 Resiliencia 🌱",Estercita2,,False,Ester García-Bueno,,"{'followers_count': 270, 'following_count': 535, 'tweet_count': 11078, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1046510509997137926/JCxGH7iW_normal.jpg,,
1498145490877046786,ランゲルハンス島,False,お手柔らかにお願いします。 固ツイ見てください。 インスタはリンクへ。いいね欄の閲覧は自己責任でお願いします。 縮小→@Doudemoii_sub_,Doudemoii_703_,https://t.co/cQfNgkJ4CS,False,人生どうでも飯田橋,,"{'followers_count': 876, 'following_count': 1174, 'tweet_count': 5369, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1518586672723628032/q7S2nLkv_normal.jpg,1498151354203729920,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cQfNgkJ4CS', 'expanded_url': 'http://instagram.com/doudemoii_703_', 'display_url': 'instagram.com/doudemoii_703_'}]}, 'description': {'mentions': [{'start': 59, 'end': 74, 'username': 'Doudemoii_sub_'}]}}"
10694342,,False,"🐤🐤🐤🐤🐤🐤🐥　 ﾌﾟｲﾌﾟｲ　 🍺🍺🍺🍺🍺🍺🍻
作品 :
https://t.co/eZvxwT7GWC | 
https://t.co/OHbjyPQchS | 
https://t.co/UuUsPYyVcB |
https://t.co/EeA0VBqFyZ",kituneponyo,https://t.co/SShj1LON2h,False,🐢　🐢　🐢,,"{'followers_count': 3500, 'following_count': 3347, 'tweet_count': 167061, 'listed_count': 101}",https://pbs.twimg.com/profile_images/1444770446977634306/h5riM9Nf_normal.jpg,1166413178902732800,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SShj1LON2h', 'expanded_url': 'https://meow.fan/u/k', 'display_url': 'meow.fan/u/k'}]}, 'description': {'urls': [{'start': 30, 'end': 53, 'url': 'https://t.co/eZvxwT7GWC', 'expanded_url': 'http://meow.fan', 'display_url': 'meow.fan'}, {'start': 57, 'end': 80, 'url': 'https://t.co/OHbjyPQchS', 'expanded_url': 'http://manga.okiba.jp', 'display_url': 'manga.okiba.jp'}, {'start': 84, 'end': 107, 'url': 'https://t.co/UuUsPYyVcB', 'expanded_url': 'http://menhe.land', 'display_url': 'menhe.land'}, {'start': 110, 'end': 133, 'url': 'https://t.co/EeA0VBqFyZ', 'expanded_url': 'http://ponpoko.booth.pm', 'display_url': 'ponpoko.booth.pm'}]}}"
342071778,心の迷宮,False,こいつマジで口悪いよ？,Yark_Medhici,https://t.co/AsY1wcoukP,False,ヤーク,,"{'followers_count': 582, 'following_count': 331, 'tweet_count': 530096, 'listed_count': 23}",https://pbs.twimg.com/profile_images/1405302554532016133/MpeGa38A_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AsY1wcoukP', 'expanded_url': 'http://yark.hatenablog.com/entry/20120129/1327801150', 'display_url': 'yark.hatenablog.com/entry/20120129…'}]}}"
43459240,"Mansfield, Ohio",False,Proud parent. Magic player. Sports fanatic.  Stock market junkie.,bergdorfer23,,False,Robert Berger,,"{'followers_count': 136, 'following_count': 1277, 'tweet_count': 2762, 'listed_count': 8}",https://pbs.twimg.com/profile_images/681851245/20080103163109990019_normal.gif,,
1435615787083960327,It's cold,False,"Ctr/Alt/Del
Gay Hispanic
""Doesn't matter how silly your words seem, If they're coming from the heart with no lies, nobody will laugh at you, at least I won't""",Heliosx01,,False,Hx00,,"{'followers_count': 21, 'following_count': 84, 'tweet_count': 2676, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1518593699294240768/vvm4KWIA_normal.png,,
1356222801179381774,シンオウ地方,False,フォローする前にぜひツイフィ(https://t.co/YgyKH8RaKo)ノーツとエコーズの呟きがメインのはずなアカウント。,komugi053,,False,こむぎ,,"{'followers_count': 141, 'following_count': 192, 'tweet_count': 11920, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1520070391573540864/YwYCCv25_normal.jpg,1481921772014301185,"{'description': {'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/YgyKH8RaKo', 'expanded_url': 'https://twpf.jp/komugi053', 'display_url': 'twpf.jp/komugi053'}]}}"
1043858400621158406,,False,ドリアンからのなんばオタ。卒業しても彩推し。柚巴・さだはる・あーのん推し増し中。ドラクエXⅡが生きる希望。  towaco / チーム湯豆腐 / 音速兄貴 / ふぁんぽん / シナモロール / ドラゴンクエスト,yuz_none_saq,,False,ゆずぽょ,,"{'followers_count': 8, 'following_count': 42, 'tweet_count': 1966, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1043864345371987968/yMT4Kz_8_normal.jpg,,
796200708177395712,,False,マリオ35をサ終まで無言で毎日配信していた人。古戦場中だけ団長。 アイコンは(@penpeta_toka)からの頂きモノ。 最近はGT7。,grbr_hoshino_pi,,False,Pichan,,"{'followers_count': 92, 'following_count': 104, 'tweet_count': 6438, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1391285628323602441/HWkaQd37_normal.jpg,1442130216415940610,"{'description': {'mentions': [{'start': 39, 'end': 52, 'username': 'penpeta_toka'}]}}"
15422078,"Reston, VA",False,Co-creator of @SmartPeoplePod #podcast - 10 years+ 🎧 https://t.co/T4XDoqVf2W | Principal Product Manager at @TeamBrightspot |  Former @GA and @Deloitte,jonrojas,https://t.co/sivgraowpm,False,Jon Rojas (Smart People Podcast),,"{'followers_count': 744, 'following_count': 606, 'tweet_count': 11528, 'listed_count': 35}",https://pbs.twimg.com/profile_images/1060388749828390912/AElYUDSO_normal.jpg,1501339012937752580,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sivgraowpm', 'expanded_url': 'https://jonathanrojas.com', 'display_url': 'jonathanrojas.com'}]}, 'description': {'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/T4XDoqVf2W', 'expanded_url': 'http://smartpeoplepodcast.com', 'display_url': 'smartpeoplepodcast.com'}], 'hashtags': [{'start': 30, 'end': 38, 'tag': 'podcast'}], 'mentions': [{'start': 14, 'end': 29, 'username': 'SmartPeoplePod'}, {'start': 108, 'end': 123, 'username': 'TeamBrightspot'}, {'start': 134, 'end': 137, 'username': 'GA'}, {'start': 142, 'end': 151, 'username': 'Deloitte'}]}}"
2879767327,🗻🍵静岡市🍊🍢,False,"ラジオが好きでよく聴いています。
高1娘&小5息子の子育て奮闘中。昭和歌謡育ち。推し→Original Love田島貴男さん。花や空。ときどき読書。",wonder_future72,,False,•*¨*•mimi ⋆*,,"{'followers_count': 132, 'following_count': 173, 'tweet_count': 23822, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1053803712563503104/pKz-EaRT_normal.png,,
116638215,ぃ横浜市,False,NO WAR & love。東京も大阪も落語好き。長唄三味線初心者。プロレス格闘技観戦歴あり。時事問題世界情勢RT多し。いだてん・朝ドラ・歌舞伎・音楽・プリンス・吉川晃司・紅ゆずるさん・この世界の片隅に・宝塚星組好き全組鑑賞・パッサァレ・ことなこせお・ﾀﾞﾊﾞﾊﾞﾊﾞｰﾝ・ﾀﾐ。FRB御自由に。スパム等ブロック。,Crowofdawning,,False,ぽ ん 手洗いマスク睡眠確保💙💛,,"{'followers_count': 1469, 'following_count': 1395, 'tweet_count': 130221, 'listed_count': 33}",https://pbs.twimg.com/profile_images/1035913473660616704/Zw6pZ6ur_normal.jpg,1511655059989606402,
1533770880,東京 北区,False,理工展連絡会OB 第68期情報局長 / 早稲田 総機 4年 wsg研 / 2017知能ロボコン C04 / SS17 / UTAGS / 阪神ファン（他球団とも仲良くしたいタイプ）,makochan1209,https://t.co/RcP84XAcUG,False,まこちゃん,,"{'followers_count': 342, 'following_count': 423, 'tweet_count': 21710, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1382124290368102401/k4JRPXk6_normal.jpg,1423962192827744258,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RcP84XAcUG', 'expanded_url': 'https://qiita.com/makochan1209', 'display_url': 'qiita.com/makochan1209'}]}}"
1374351783565295624,,False,自粛期間中でBiSHにハマりました！(アイコンは、当たった缶バッチ😇) (ちくわ→→ねこ祭に名前変わりました)リンリン推し📞🐑箱推し PEDRO好き,chikuwabish,,False,ねこ祭,,"{'followers_count': 2027, 'following_count': 1969, 'tweet_count': 59718, 'listed_count': 19}",https://pbs.twimg.com/profile_images/1374354276034646019/_z-xoPUT_normal.jpg,,
4300928376,,False,エヴリデイドリーム,genghis_khan8,,False,ラム,,"{'followers_count': 34, 'following_count': 195, 'tweet_count': 1550, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1107643140649803776/tW3zpN-Y_normal.jpg,,
91771413,東京都国分寺市,False,クルマ/JUKE 15RX→JUKE NISMO RS/ゲーム/音ゲー/弐寺(SP:AC八段 INF八段),g_u_nex,,False,ぐね,,"{'followers_count': 310, 'following_count': 344, 'tweet_count': 133623, 'listed_count': 34}",https://pbs.twimg.com/profile_images/932499274117537792/1WJgUQXF_normal.jpg,948535564722057216,
1281950526637105152,アイコンはうさめーかーさん　成人済,False,えのまちとおるです 天上天下唯我独尊帝都騎殺です / Do NOT repost or use my works,hdtitkstnv,https://t.co/MFQC2RkuwZ,False,トイレットペーパー買え,,"{'followers_count': 1784, 'following_count': 54, 'tweet_count': 37566, 'listed_count': 17}",https://pbs.twimg.com/profile_images/1502661148029906947/HjaoNMLJ_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MFQC2RkuwZ', 'expanded_url': 'https://odaibako.net/u/hdtitkstnv', 'display_url': 'odaibako.net/u/hdtitkstnv'}]}}"
996686755,虹の国,False,"ハ･A･ルと書いてハルと呼びます🍩
❤オズワルド❤逆巻レイジ❤ルイス❤キンベエ❤メイス❤小西克幸さん&森久保祥太郎さんが好き❤
あっちこっちに沼があるオタク詳しくはツイフィへどうぞ!!  20↑",hatuneharuka,https://t.co/9VvRCzaZU7,False,🍩ハ･A･ル🍩,,"{'followers_count': 445, 'following_count': 885, 'tweet_count': 48440, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1521809659199311872/TOd0a7NH_normal.jpg,1516793851138109449,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9VvRCzaZU7', 'expanded_url': 'http://twpf.jp/hatuneharuka', 'display_url': 'twpf.jp/hatuneharuka'}]}}"
5929272,Kobe ⇔ Osaka ⇔ Kyoto,False,20↑ // 「地獄のなかで茶屋をひらいて飲み物とお菓子を供している感じ」 // she/her // icon by @yyuta342,sillat,https://t.co/l0vLmwDioW,False,さいらと,,"{'followers_count': 2409, 'following_count': 2070, 'tweet_count': 125309, 'listed_count': 175}",https://pbs.twimg.com/profile_images/977846247095648262/8n9g3v6__normal.png,1510557113004670976,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l0vLmwDioW', 'expanded_url': 'https://about.me/sillat', 'display_url': 'about.me/sillat'}]}, 'description': {'mentions': [{'start': 60, 'end': 69, 'username': 'yyuta342'}]}}"
1693617894,チュニジア第三の都市,False,かゐんです🌯,SakumaKain,https://t.co/OUXH8N5KmG,False,かゐん,,"{'followers_count': 482, 'following_count': 298, 'tweet_count': 143599, 'listed_count': 40}",https://pbs.twimg.com/profile_images/1450362897566081030/C9T6zVtv_normal.png,1519368296243810305,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OUXH8N5KmG', 'expanded_url': 'https://www.nicovideo.jp/mylist/54032007', 'display_url': 'nicovideo.jp/mylist/54032007'}]}}"
84995113,便所,False,萌黄です/18歳未満からのフォローはブロックします pixiv→https://t.co/kSPNMpXLbD 2.5用→@2_megojsn_5 仕事用(成人向)→ @MEG_ojisan 匿名で物申したい時→ https://t.co/sAzvAXbmgN,122_moegi,https://t.co/MluI6JbJN0,False,萌おじ,,"{'followers_count': 1802, 'following_count': 110, 'tweet_count': 220026, 'listed_count': 35}",https://pbs.twimg.com/profile_images/1487077083352223746/dl5SP4Wh_normal.jpg,1517165547691323393,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MluI6JbJN0', 'expanded_url': 'http://twpf.jp/122_moegi', 'display_url': 'twpf.jp/122_moegi'}]}, 'description': {'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/kSPNMpXLbD', 'expanded_url': 'http://pixiv.net/users/796718', 'display_url': 'pixiv.net/users/796718'}, {'start': 107, 'end': 130, 'url': 'https://t.co/sAzvAXbmgN', 'expanded_url': 'http://odaibako.net/u/122_moegi', 'display_url': 'odaibako.net/u/122_moegi'}], 'mentions': [{'start': 61, 'end': 73, 'username': '2_megojsn_5'}, {'start': 84, 'end': 95, 'username': 'MEG_ojisan'}]}}"
3772559172,Israel,False,"Veli KÜÇÜK, Benjamin Netanyahu, Vladimir Putin 🇹🇷🇷🇺🇮🇱",elgosterziplama,,False,Vladimir Vladimirovich,,"{'followers_count': 44, 'following_count': 145, 'tweet_count': 3908, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1460404231580663810/_Y-4J2AL_normal.jpg,1475920451239092236,
914103680898539520,ジャパリパーク中央研究所（JPCI）・サンカイチホー,False,"けものフレンズ箱推し勢。名前の由来は☕と東武の📳🕊から。
しぃ援隊 / ❌ジャパリ団団員 / ちく輪 / じゅうみん / ニコチー(配信視聴勢) / フリッパー / KF3ID:187769360(枠有)…",AssamT25,,False,アッサムT🐾,,"{'followers_count': 127, 'following_count': 520, 'tweet_count': 6423, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1473320273378430977/BGC0AlYP_normal.jpg,1276507167894339587,
1289528648907673600,,False,本当の自分、とは,dokimuki,https://t.co/mkbhgMg1gt,False,ドキム,,"{'followers_count': 85, 'following_count': 135, 'tweet_count': 17994, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1483488561714561024/gmXaOhYD_normal.jpg,1490756623828094976,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mkbhgMg1gt', 'expanded_url': 'https://ichi.pro/jinrui-no-zetsumetsu-o-yosokushita-osoroshii-kenkyu-39924430866555', 'display_url': 'ichi.pro/jinrui-no-zets…'}]}}"
7668632,"Vancouver, BC, Canada",False,"Web designer, writer, researcher, raw food advocate for cats/dogs, paleo/keto/carnivore diet advocate for humans",ablewebs,https://t.co/LBifoJQfmW,False,Andrea Wilson,,"{'followers_count': 785, 'following_count': 828, 'tweet_count': 1550, 'listed_count': 20}",https://pbs.twimg.com/profile_images/1108986582/andrea-aug-08-smr-sharp_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LBifoJQfmW', 'expanded_url': 'http://www.ablewebs.com', 'display_url': 'ablewebs.com'}]}}"
15105138,"New York, NY",False,"she/her. Cheesehead in NYC. 
Avid Reader.
Progressive. 
Vaccinated.


I may or may not be a walking #BenFolds Encyclopedia: @thesuburbsUK",allisoncc,https://t.co/t86cLnnmwD,False,Allison S,,"{'followers_count': 622, 'following_count': 961, 'tweet_count': 68097, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1509543579156455426/kTO8yO4M_normal.jpg,1507069145594183689,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t86cLnnmwD', 'expanded_url': 'http://www.last.fm/user/ChudleyCannons', 'display_url': 'last.fm/user/ChudleyCa…'}]}, 'description': {'hashtags': [{'start': 100, 'end': 109, 'tag': 'BenFolds'}], 'mentions': [{'start': 124, 'end': 137, 'username': 'thesuburbsUK'}]}}"
279416317,気の赴くままに,False,あうと部イエロー。金と収入と金運の色。雑食カードゲーマー、MTGメインで遊戯王とかデュエマとか。ボードゲーム魔人、ドミニオンが熱い。ゲームは好きだが上手くはない。アイコンはあうと部筆頭絵描きのＧＢ(@BYBY_GB)作。推し球団用アカウント(@kuzusyu_bay),kuzusyu,,False,須川@憂鬱モード,,"{'followers_count': 188, 'following_count': 319, 'tweet_count': 146481, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1350700370893262849/YZHCvglO_normal.jpg,1504113685056278530,"{'description': {'mentions': [{'start': 99, 'end': 107, 'username': 'BYBY_GB'}, {'start': 121, 'end': 133, 'username': 'kuzusyu_bay'}]}}"
132907470,,False,i stood there beside myself thinking hard about the weather,bodysnatching,,False,금맴맴,,"{'followers_count': 5016, 'following_count': 953, 'tweet_count': 99877, 'listed_count': 34}",https://pbs.twimg.com/profile_images/1515362287565307904/ou0B4uaD_normal.jpg,1224730975084527617,
2552031997,,False,She/her | Variety Streamer (currently hiatus) | Family of @supcreators (avatar by @Miiapup),AlisaWhiteheart,https://t.co/8CxzzS64cU,False,Alisa Whiteheart {SC},,"{'followers_count': 69, 'following_count': 235, 'tweet_count': 660, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1487537225789181959/J6HTeSdH_normal.jpg,1108086457288151040,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8CxzzS64cU', 'expanded_url': 'http://twitch.tv/alisawhiteheart', 'display_url': 'twitch.tv/alisawhiteheart'}]}, 'description': {'mentions': [{'start': 58, 'end': 70, 'username': 'supcreators'}, {'start': 82, 'end': 90, 'username': 'Miiapup'}]}}"
3076607995,関西,False,生存確認のため始めました。 特撮好き。たまに浮上しては変なことを呟きます。アンチ自民,KumaXMttb,,False,しるばーばいん,,"{'followers_count': 20, 'following_count': 18, 'tweet_count': 9246, 'listed_count': 0}",https://pbs.twimg.com/profile_images/576360530975145985/44oWvDwe_normal.jpeg,,
2744997529,SW-2101-2597-7814,False,백수 | 할말은 직멘이나 디엠 부탁드립니다 | 슻겜 위주로 여러 게임 잡식하는 중 | 일상트 많아요 | 선멘 선디엠 매우 환영 | drawn by 옙비님,nin_dhks103,https://t.co/CKbkrgu5OY,False,M부우관,,"{'followers_count': 23, 'following_count': 76, 'tweet_count': 31760, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1510670949938450432/dWlC07sN_normal.jpg,1477580208878149633,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CKbkrgu5OY', 'expanded_url': 'http://twpf.jp/nin_dhks103', 'display_url': 'twpf.jp/nin_dhks103'}]}}"
2301631723,,False,イキリ陰キャ,coca_cola0720,https://t.co/N0PMbSdkuQ,False,マウント陰キャ鈿さん,,"{'followers_count': 83, 'following_count': 154, 'tweet_count': 6843, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1520810725975162880/LAOnellx_normal.jpg,1492536306530156552,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N0PMbSdkuQ', 'expanded_url': 'https://donate.wikimedia.org/w/index.php?title=Special:LandingPage&country=JP&uselang=ja&utm_medium=', 'display_url': 'donate.wikimedia.org/w/index.php?ti…'}]}}"
1283738772,"Qtesiphon ,اشکانیان",False,成人済み ぴ: https://t.co/7UIE9oXjG9 ぷ: https://t.co/mpcIhfHvff の:https://t.co/BTZdVMVZGW つらみ止め 自解釈エコーチェンバー,frifriopanchu,,False,有Q,,"{'followers_count': 7277, 'following_count': 517, 'tweet_count': 72668, 'listed_count': 99}",https://pbs.twimg.com/profile_images/1518443849605353472/GNhuz0XC_normal.jpg,1505564119453220864,"{'description': {'urls': [{'start': 8, 'end': 31, 'url': 'https://t.co/7UIE9oXjG9', 'expanded_url': 'http://pixiv.me/frifriopanchu', 'display_url': 'pixiv.me/frifriopanchu'}, {'start': 35, 'end': 58, 'url': 'https://t.co/mpcIhfHvff', 'expanded_url': 'http://twpf.jp/frifriopanchu', 'display_url': 'twpf.jp/frifriopanchu'}, {'start': 61, 'end': 84, 'url': 'https://t.co/BTZdVMVZGW', 'expanded_url': 'http://note.com/frifriopanchuuu', 'display_url': 'note.com/frifriopanchuuu'}]}}"
911223998549078016,Alpha Geminorum,False,"豆腐13th→SIT(B2/材料工/デジクリ/教職)
自分のことを文字書きだと思いこんでいるオタク/歴史/言語
干し芋: https://t.co/3YvbLuayho…
文字垢: @shanchuan3000
縮小: @Vsqrt3",Esqrt2,https://t.co/ICcymlU4yG,False,イカ爆弾🇷🇪土2土4プレプロ,,"{'followers_count': 1052, 'following_count': 1069, 'tweet_count': 44919, 'listed_count': 23}",https://pbs.twimg.com/profile_images/1512449791854268421/hR6JTFQD_normal.png,1510592204666212356,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ICcymlU4yG', 'expanded_url': 'https://www.nicovideo.jp/user/30531070/video', 'display_url': 'nicovideo.jp/user/30531070/…'}]}, 'description': {'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/3YvbLuayho', 'expanded_url': 'http://docs.google.com/spreadsheets/d', 'display_url': 'docs.google.com/spreadsheets/d'}], 'mentions': [{'start': 91, 'end': 105, 'username': 'shanchuan3000'}, {'start': 110, 'end': 117, 'username': 'Vsqrt3'}]}}"
44580416,"Gyeonggi-do, Republic of Korea",False,매니아/건담/여함장/메카닉/츤데레/포니테일/환협지,Elbanza,,False,김 의현,,"{'followers_count': 100, 'following_count': 80, 'tweet_count': 17761, 'listed_count': 5}",https://pbs.twimg.com/profile_images/581326444468436992/lN2cj6Yw_normal.jpg,,
1465661110103818244,,False,,FernandaQuattr1,,False,Fernanda Quattrini,,"{'followers_count': 3, 'following_count': 69, 'tweet_count': 91, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1465761788050300933/PKgdRkv7_normal.jpg,,
607684063,"Ohio, USA",False,"28 | I stream occasionally and invite all to join. Dark humor, metal loving, weight lifting sith | heavy language, adult situations | no minors",Sithplayer_,https://t.co/SzCxfFcTX0,False,Sithplayer,,"{'followers_count': 794, 'following_count': 1071, 'tweet_count': 23792, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1510299526036344835/lpenVWZ6_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SzCxfFcTX0', 'expanded_url': 'https://twitch.tv/sithplayer', 'display_url': 'twitch.tv/sithplayer'}]}}"
1700921605,,False,,AngelDSL_,,False,Luis Angel ,,"{'followers_count': 9, 'following_count': 319, 'tweet_count': 315, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1398635767904280576/lRQrwbeQ_normal.jpg,,
72613707,"Visalia, CA",False,Added hands to the Barbie styling head. Now writes & shills pistachios.,christinatee,,False,christine trageser,,"{'followers_count': 355, 'following_count': 559, 'tweet_count': 5441, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1424528711773134852/zzVh2DV9_normal.jpg,,
711663950,Earth but keeping options open,False,Educator/Student Content Creator TCS TCSMS #Antiracist #Ally #PBL #Inquiry #Equity #MakerEd #TEDEd #Books #Reading #Media Creator: #uncletoddtime,ToddLaVogue,https://t.co/h8GLV8kYN5,False,Todd LaVogue (he/him),,"{'followers_count': 3097, 'following_count': 1279, 'tweet_count': 20105, 'listed_count': 341}",https://pbs.twimg.com/profile_images/1280998755425308680/cuaU9irk_normal.jpg,1472025399081283599,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h8GLV8kYN5', 'expanded_url': 'http://kidacademy.org', 'display_url': 'kidacademy.org'}]}, 'description': {'hashtags': [{'start': 43, 'end': 54, 'tag': 'Antiracist'}, {'start': 55, 'end': 60, 'tag': 'Ally'}, {'start': 61, 'end': 65, 'tag': 'PBL'}, {'start': 66, 'end': 74, 'tag': 'Inquiry'}, {'start': 75, 'end': 82, 'tag': 'Equity'}, {'start': 83, 'end': 91, 'tag': 'MakerEd'}, {'start': 92, 'end': 98, 'tag': 'TEDEd'}, {'start': 99, 'end': 105, 'tag': 'Books'}, {'start': 106, 'end': 114, 'tag': 'Reading'}, {'start': 115, 'end': 121, 'tag': 'Media'}, {'start': 131, 'end': 145, 'tag': 'uncletoddtime'}]}}"
