,description,url,verified,profile_image_url,location,id,pinned_tweet_id,username,entities,name,protected,public_metrics
1131095498935480320,"Cuenta dedicada a dar a conocer todo lo relacionado con Antequera, tanto lo bueno como lo malo. Sin colores, ni ideologías.",,False,https://pbs.twimg.com/profile_images/1131095861751103489/yRXYx7tY_normal.jpg,,,1397935769663291400,Mochano4,,Antequerano,False,"{'followers_count': 583, 'following_count': 809, 'tweet_count': 8368, 'listed_count': 0}"
302262147,,,False,https://pbs.twimg.com/profile_images/378800000078728053/109c56a6493d41dd9735ab97fe1e7c34_normal.jpeg,,,1352524791257956352,CmCris2407,,Krys 🇪🇸🇪🇺🌍🪐🌈,False,"{'followers_count': 97, 'following_count': 590, 'tweet_count': 5147, 'listed_count': 0}"
75532882,"Irish Lad born in Spain 🇮🇪🇪🇸

Alpine Skiing ⛷

Munster & Irish Rugby ☘🏉

Either cruising the 🛫☁️, or the 🗻⛷.

Views are my own, not those of my Employer.",,False,https://pbs.twimg.com/profile_images/1501646272440066048/lwPwIQSh_normal.jpg,Ireland - Spain,,,SierraCharlieBr,,Sierra Charlie Bravo,False,"{'followers_count': 458, 'following_count': 1322, 'tweet_count': 8141, 'listed_count': 2}"
1397891897943760897,"Demand all ingredients are #ForestFriendly #CommunityFriendly and #WorkerFriendly, not just one minor ingredient!",,False,https://pbs.twimg.com/profile_images/1488400215505707008/fkPVDoHf_normal.jpg,,,1520735764627476480,forests4apes,"{'description': {'hashtags': [{'start': 27, 'end': 42, 'tag': 'ForestFriendly'}, {'start': 43, 'end': 61, 'tag': 'CommunityFriendly'}, {'start': 66, 'end': 81, 'tag': 'WorkerFriendly'}]}}",Kong – exposing #boycottPalmoil #ecoFascism,False,"{'followers_count': 80, 'following_count': 149, 'tweet_count': 4926, 'listed_count': 0}"
158504514,"Curly, specky leftie. Lover of tank tops, cats & geese. Likes to run, but not uphill. Partial to a curry & a drop of white wine. No DMs please.",,False,https://pbs.twimg.com/profile_images/1518900801602826240/F6yfxmGk_normal.jpg,Northumberland,,1098337308615553024,lesleyeagan,,Lesley 💙,False,"{'followers_count': 213, 'following_count': 177, 'tweet_count': 15463, 'listed_count': 0}"
932744847534051331,"@WestminsterTory Councillor, candidate for the new-boundary West End ward. Chairman of Westminster City Pension Fund. Retweets not endorsements",,False,https://pbs.twimg.com/profile_images/935042557809168384/SuEhZoSt_normal.jpg,"West End, London",,1520763591971987458,Cllr_Eoghain_LM,"{'description': {'mentions': [{'start': 0, 'end': 16, 'username': 'WestminsterTory'}]}}",Cllr Eoghain Leo Murphy,False,"{'followers_count': 522, 'following_count': 1303, 'tweet_count': 2062, 'listed_count': 9}"
3320539727,"Aspirant writer, cricket fan, dad - retweeting does not mean agreement, but does mean interest",,False,https://pbs.twimg.com/profile_images/1500051337349931008/1i63YYeE_normal.jpg,,,,JasonRyder1970,,Jason Mark Ryder,False,"{'followers_count': 283, 'following_count': 877, 'tweet_count': 37991, 'listed_count': 23}"
359332484,https://t.co/bBb8S7QCTo,,False,https://pbs.twimg.com/profile_images/3567872951/fa3c961334035bd73d58894d0b512441_normal.jpeg,,,1481511326396604418,ismaa_lg,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bBb8S7QCTo', 'expanded_url': 'https://www.instagram.com/ismaa.lg', 'display_url': 'instagram.com/ismaa.lg'}]}}",Isma,False,"{'followers_count': 69, 'following_count': 534, 'tweet_count': 11291, 'listed_count': 1}"
2337837011,"Питер. Люблю футбол, как и большинство Петербуржцев топлю за FCSM, байк 🚵‍♂️ шоссе",,False,https://pbs.twimg.com/profile_images/1246164350848598016/lV_TPwYP_normal.jpg,"Saint Petersburg, Russia",,,mynameis_76,,Сан Саныч,False,"{'followers_count': 261, 'following_count': 325, 'tweet_count': 18892, 'listed_count': 1}"
1340980712409714688,master at failed ratios,https://t.co/pSZMu15ccI,False,https://pbs.twimg.com/profile_images/1517591025912786944/2wZ2H4-9_normal.jpg,,,,cockji,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pSZMu15ccI', 'expanded_url': 'https://soundcloud.app.goo.gl/9cLr3YkWMZUWNEeV9', 'display_url': 'soundcloud.app.goo.gl/9cLr3YkWMZUWNE…'}]}}",c0ckji🐔,False,"{'followers_count': 11, 'following_count': 236, 'tweet_count': 654, 'listed_count': 0}"
132534403,,,False,https://pbs.twimg.com/profile_images/1202999177673871361/vPxcDk3j_normal.jpg, Manchester,,1258408754019696640,willsmum76,,Amanda Bailey,False,"{'followers_count': 16, 'following_count': 43, 'tweet_count': 560, 'listed_count': 0}"
161754297,"Menorquín, enfermero de urgencias. Aficionado a los deportes, videojuegos, gadgets y astronomía.",,False,https://pbs.twimg.com/profile_images/1074653036671315968/oNl_seJL_normal.jpg,Roquetes,,,jordiorfila,,Jordjevic,False,"{'followers_count': 302, 'following_count': 296, 'tweet_count': 8894, 'listed_count': 18}"
1224767320318468098,wakawaka eh eh,,False,https://pbs.twimg.com/profile_images/1392830981565034498/mdbZ0QT4_normal.jpg,Moderdonia,,,drpresi_,,diego es buen chaval es un buen chico,False,"{'followers_count': 77, 'following_count': 182, 'tweet_count': 2066, 'listed_count': 0}"
730269496368336896,,,False,https://pbs.twimg.com/profile_images/817311514432602113/XudtMAFD_normal.jpg,,,,gold_audrey,,Audrey Gold,False,"{'followers_count': 47, 'following_count': 803, 'tweet_count': 3776, 'listed_count': 1}"
1230956144669188096,🌹,,False,https://pbs.twimg.com/profile_images/1379751669358022658/bw5dKbYf_normal.jpg,,,,albagnzlzz,,alba,False,"{'followers_count': 68, 'following_count': 90, 'tweet_count': 2151, 'listed_count': 0}"
267366972,"Me gustan los libros en edición de bolsillo.
Soy feminancy así que en esta cuenta no se admiten terfas.
Cuidao que ya tengo una edad.",,False,https://pbs.twimg.com/profile_images/718331301686812672/xNvZvh-T_normal.jpg,,,,bannfaith,,Leticia,False,"{'followers_count': 533, 'following_count': 310, 'tweet_count': 51150, 'listed_count': 12}"
22785022,"TOG, had fun with Terry Wogan raised millions for CIN. Love @bignormski1. work with veterans.Trustee for Lee Hub. GOPF. Togs forever Facebook group",https://t.co/geAsY5J9QV,False,https://pbs.twimg.com/profile_images/1515217305206198272/gWNOxdDV_normal.jpg,UK,,,HellenBach,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/geAsY5J9QV', 'expanded_url': 'http://www.togsforever.co.uk', 'display_url': 'togsforever.co.uk'}]}, 'description': {'mentions': [{'start': 60, 'end': 72, 'username': 'bignormski1'}]}}",Hellen Bach,False,"{'followers_count': 9045, 'following_count': 9502, 'tweet_count': 71240, 'listed_count': 127}"
1613819677,Sin rebote no hay jugada. NBA y videojuegos mis principales aficiones. #StrenghtInNumbers💪🏻 #DubNation,,False,https://pbs.twimg.com/profile_images/1487604510281420802/W9yNkQOf_normal.jpg,Córdoba y Alcala de Guadaira,,1430979070003720195,AlvaroCardOli,"{'description': {'hashtags': [{'start': 71, 'end': 89, 'tag': 'StrenghtInNumbers'}, {'start': 92, 'end': 102, 'tag': 'DubNation'}]}}",Hallvarðr,False,"{'followers_count': 550, 'following_count': 384, 'tweet_count': 99646, 'listed_count': 62}"
3342974363,"Irish League football, football and sports history,  current affairs",,False,https://pbs.twimg.com/profile_images/893945287923949568/aOTH0sPP_normal.jpg,"Belfast, Northern Ireland, UK",,1352213269918978050,crusaders1898,,Martin J. Moore,False,"{'followers_count': 1106, 'following_count': 2144, 'tweet_count': 40531, 'listed_count': 6}"
553041684,مُسلم عربي قُح - قارئ وبعض الاحيان فيلسوف 🗽........  Ph.D. of Political Science @ohiostate,,False,https://pbs.twimg.com/profile_images/1496604722735812615/tprVJvF-_normal.jpg,مكتبي المُبجل :),,1488585062954291208,Wafranqe,"{'description': {'mentions': [{'start': 80, 'end': 90, 'username': 'ohiostate'}]}}",ملكّع :),False,"{'followers_count': 170, 'following_count': 237, 'tweet_count': 461, 'listed_count': 1}"
205859593,"We keep everything filed under 'S', for 'Stuff'. Team marmotte-chocolat. Tous les Chats sont Beaux. 🐘 toybox@framapiaf.org (fr), toybox@nrw.social (de)",,False,https://pbs.twimg.com/profile_images/1476611424227143682/z4Utr2uc_normal.jpg,Germany,,1519277909738930177,ToyBox42,,toybox,False,"{'followers_count': 135, 'following_count': 297, 'tweet_count': 27975, 'listed_count': 15}"
1453977493,slowly learning that life is okay. https://t.co/VpqPFaC0rP,,False,https://pbs.twimg.com/profile_images/1481223176319389697/81OVXJR2_normal.jpg,"Palma, Illes Balears",,1367198663060189188,sanegremarcos,"{'description': {'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/VpqPFaC0rP', 'expanded_url': 'https://instagram.com/sanegremarcos98?igshid=bjurfwi9u9rt', 'display_url': 'instagram.com/sanegremarcos9…'}]}}",sixtinain :),False,"{'followers_count': 854, 'following_count': 731, 'tweet_count': 153820, 'listed_count': 9}"
303243297,"🟨🟥⬆️
Steel strike, miners strike, poll tax....a socialist education.",,False,https://pbs.twimg.com/profile_images/1366025902094749697/Z7FRsMvx_normal.jpg,,,,carl_dennis,,Carl Dennis 💙💜,False,"{'followers_count': 804, 'following_count': 1601, 'tweet_count': 13851, 'listed_count': 4}"
313313758,Psicólogo y educador.,https://t.co/YWeMHcKrzU,False,https://pbs.twimg.com/profile_images/1202315255344435200/bfT9CIIF_normal.jpg,España,,1194955252207882244,FranciscoJGarca,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YWeMHcKrzU', 'expanded_url': 'https://sentirsebienpsicologia.blogspot.com.es', 'display_url': 'sentirsebienpsicologia.blogspot.com.es'}]}}",Francisco J. García,False,"{'followers_count': 88, 'following_count': 316, 'tweet_count': 3133, 'listed_count': 1}"
247034939,"Jugador de Basket y corredor de trail , aficionado del Ucam Murcia y ahora miembro de los sufridores :-)",,False,https://pbs.twimg.com/profile_images/1485510281417605123/hIwLRPvQ_normal.jpg,Algezares,,,eduriton,,Edu🇪🇸🇪🇸🇪🇸,False,"{'followers_count': 315, 'following_count': 718, 'tweet_count': 5535, 'listed_count': 6}"
1142260603093958656,Sports lover. Animal lover. Kindness and positivity can change the world. #Loveislove #Win4Wynonna #Earper #Wayhaught #Helsinger #Chiefs #Charmed (she/her) 30+,,False,https://pbs.twimg.com/profile_images/1142261526629441536/354FS-43_normal.jpg,United States,,,DuckyOdd,"{'description': {'hashtags': [{'start': 74, 'end': 85, 'tag': 'Loveislove'}, {'start': 86, 'end': 98, 'tag': 'Win4Wynonna'}, {'start': 99, 'end': 106, 'tag': 'Earper'}, {'start': 107, 'end': 117, 'tag': 'Wayhaught'}, {'start': 118, 'end': 128, 'tag': 'Helsinger'}, {'start': 129, 'end': 136, 'tag': 'Chiefs'}, {'start': 137, 'end': 145, 'tag': 'Charmed'}]}}",OneOddDucky,False,"{'followers_count': 1495, 'following_count': 2442, 'tweet_count': 79152, 'listed_count': 3}"
4913984838,| 22 | Libra | He/Him 🏳️‍⚧️ | Pan | I post art & also ramble a lot! Support lgbtq+ people & creators! Work email: olliewollyy@gmail.com,https://t.co/6c0KC4ChzZ,False,https://pbs.twimg.com/profile_images/1315127906448879619/wQzyUJf2_normal.jpg,,,1405934583267299334,ollie__wolly,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6c0KC4ChzZ', 'expanded_url': 'https://linktr.ee/olliewolly', 'display_url': 'linktr.ee/olliewolly'}]}}",olliewolly,False,"{'followers_count': 225, 'following_count': 496, 'tweet_count': 18583, 'listed_count': 0}"
343904666,目標: 機嫌良く過ごす＋今年はもうちょっとこぎれいに&体を動かす。基本的に低浮上。,,False,https://pbs.twimg.com/profile_images/1475485448/_________001_normal.JPG,,,,akikoklingel,,くたわん🌸🍀,False,"{'followers_count': 91, 'following_count': 147, 'tweet_count': 2670, 'listed_count': 1}"
45672246,Pro Europe 🇪🇺🇨🇭💙 #FBPE #FBPA,,False,https://pbs.twimg.com/profile_images/783444712271253504/ypTJKzPE_normal.jpg,European Union🇪🇺,,,FelicityLacey,"{'description': {'hashtags': [{'start': 17, 'end': 22, 'tag': 'FBPE'}, {'start': 23, 'end': 28, 'tag': 'FBPA'}]}}",Felicity Lacey,False,"{'followers_count': 856, 'following_count': 1468, 'tweet_count': 26058, 'listed_count': 15}"
43639166,"A vivir el aquí y el ahora.
No dejes de vivir tu momento 🌎🌍🌏
Celebrando cada día mi vida.
Venezuela es mi país, pero ahora estoy en mi hogar.",,False,https://pbs.twimg.com/profile_images/1357419764340183040/Cz0n-GCX_normal.jpg,,,,alexciber15,,Alex Bolivar,False,"{'followers_count': 234, 'following_count': 109, 'tweet_count': 265, 'listed_count': 1}"
229647951,Problem. Problem solver. He/Him. Co-founder of Mandem quiz team,,False,https://pbs.twimg.com/profile_images/1496948212430778385/8Xa8ckr6_normal.jpg,,,1379349000021815300,Ling_14,,#AllMen,False,"{'followers_count': 673, 'following_count': 673, 'tweet_count': 51325, 'listed_count': 2}"
1504091623,"🏴󠁧󠁢󠁷󠁬󠁳󠁿 Dog lover, cat tolerator. Diagnosed with Aspergers 2017. Married mum of 3. Personal account. Bit of cycling and running slowly.",,False,https://pbs.twimg.com/profile_images/1516357280412880897/ib6wlQpK_normal.jpg,,,,beckyboopta,,Bec,False,"{'followers_count': 1209, 'following_count': 1995, 'tweet_count': 7915, 'listed_count': 1}"
1470993361,a bad bird from jerz.,,False,https://pbs.twimg.com/profile_images/1482903200508305408/34qqckdg_normal.jpg,"Very, Very New Jersey ",,1392805186075340802,wowtiana,,burrrrrata,False,"{'followers_count': 133, 'following_count': 148, 'tweet_count': 18628, 'listed_count': 0}"
94583063,"Real name’s Andy. Proud Yorkshiremen living on the dark side. Bradford City, Miami Dolphins, Crown Green Bowls and Old Skool House music",,False,https://pbs.twimg.com/profile_images/1480154380947140613/MpPmSjl0_normal.jpg,Yorkshire,,,MichaelOsolcock,,Donald Grump,False,"{'followers_count': 256, 'following_count': 748, 'tweet_count': 6444, 'listed_count': 1}"
98629761,,,False,https://pbs.twimg.com/profile_images/1441794769336688640/SZ3kyG5A_normal.jpg,Essex ,,,DaveJBurgess,,Dave Burgess,False,"{'followers_count': 94, 'following_count': 257, 'tweet_count': 5753, 'listed_count': 4}"
695660382095089666,,,False,https://pbs.twimg.com/profile_images/1519046226158796802/FLVSnnH__normal.jpg,,,,verseaucisse,,Mélenchon on va t'emmener à Matignon,False,"{'followers_count': 4141, 'following_count': 3094, 'tweet_count': 78516, 'listed_count': 16}"
7292202,,,False,https://pbs.twimg.com/profile_images/485099945/reindeer_sack_normal.jpg,,,,madmary,,Mary Clarke,False,"{'followers_count': 401, 'following_count': 731, 'tweet_count': 24702, 'listed_count': 4}"
79161200,"Cornwall based author, writing uplifting fiction with a liberal sprinkling of Cornish magic! A Secret Gift, 2021, The Garden by the Sea - 2022 @0neMoreChapter_",https://t.co/MTznJn609z,False,https://pbs.twimg.com/profile_images/1454422831597596672/MnkuKZE0_normal.jpg,Cornwall UK,,1522126433535070208,amandajames61,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MTznJn609z', 'expanded_url': 'https://www.amazon.co.uk/Amanda-James/e/B00BO7XBNQ/ref=dp_byline_cont_pop_ebooks_1', 'display_url': 'amazon.co.uk/Amanda-James/e…'}]}, 'description': {'mentions': [{'start': 143, 'end': 159, 'username': '0neMoreChapter_'}]}}",Mandy James,False,"{'followers_count': 4901, 'following_count': 1481, 'tweet_count': 93159, 'listed_count': 193}"
1043637923063549952,33|✝️|🏳️‍🌈|🟩🌻|He/They|@NBCWeakestLink contestant!,,False,https://pbs.twimg.com/profile_images/1510886550271250434/ofSLqJNS_normal.jpg,"Denver, CO",,1519144304593321986,IanMorrisonCO,"{'description': {'mentions': [{'start': 22, 'end': 37, 'username': 'NBCWeakestLink'}]}}",Ian Morrison,False,"{'followers_count': 239, 'following_count': 415, 'tweet_count': 9774, 'listed_count': 1}"
352308915,most days my chakras need realignment,,False,https://pbs.twimg.com/profile_images/1514384929433477123/17Z3_kFg_normal.jpg,,,,TessSiree,,T.Rex 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇺🇦,False,"{'followers_count': 138, 'following_count': 228, 'tweet_count': 15331, 'listed_count': 0}"
802501726645403648,12#  BMG,,False,https://pbs.twimg.com/profile_images/1430589143755657216/r8MZe_gq_normal.jpg,"Pineda de Mar, España",,1467434625115037698,_viictor03,,victorr,False,"{'followers_count': 67, 'following_count': 210, 'tweet_count': 4409, 'listed_count': 0}"
2273229487,灰色と青,,False,https://pbs.twimg.com/profile_images/1473492632647385092/m2ou5TtE_normal.jpg,,,,ru40_,,るうか,False,"{'followers_count': 325, 'following_count': 416, 'tweet_count': 152215, 'listed_count': 12}"
2606844808,Digital & social media professional who has views & opinions of his own. Kind of terrified how far onto the slippery slope of fascism we’ve strayed #FBPE,https://t.co/wYoMki497N,False,https://pbs.twimg.com/profile_images/1517530580388352000/pE9NZQj9_normal.jpg,"London, England",,818181760345370624,mcgough_p,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wYoMki497N', 'expanded_url': 'https://www.instagram.com/phillipnotphilip/', 'display_url': 'instagram.com/phillipnotphil…'}]}, 'description': {'hashtags': [{'start': 148, 'end': 153, 'tag': 'FBPE'}]}}",PhillipNotPhilip,False,"{'followers_count': 4225, 'following_count': 4996, 'tweet_count': 111262, 'listed_count': 27}"
1087035262826397696,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,AytenYasaraytn1,,Ayten Yasar @aytnyasar,False,"{'followers_count': 2, 'following_count': 120, 'tweet_count': 48, 'listed_count': 0}"
132920214,,,False,https://pbs.twimg.com/profile_images/1502917005644599302/l7jRLHTd_normal.jpg,Johannesburg,,,xtina_leuna,,Moipone xtina leuna,False,"{'followers_count': 126, 'following_count': 101, 'tweet_count': 1737, 'listed_count': 0}"
48979831,"Senior Specialist, Reporting @HomesEngland. Rest of time I read books & comics. Views are my own & likes/retweets don't necessarily mean I agree.",,False,https://pbs.twimg.com/profile_images/1316721453539250179/UEiSvbyi_normal.jpg,Burgess Hill and London,,,johnpotten,"{'description': {'mentions': [{'start': 29, 'end': 42, 'username': 'HomesEngland'}]}}",John Potten,False,"{'followers_count': 204, 'following_count': 246, 'tweet_count': 7203, 'listed_count': 4}"
3035329474,"Socialist, Bowieboy and Hammer. Previously in TU and Employment Law. Now busy growing plants and ornamental grasses for sale. I’m on the left and Mr Eno right.",,False,https://pbs.twimg.com/profile_images/1195344694332526593/nd9R5nyE_normal.jpg,"Ex-London now Norfolk, UK",,,KevMil58,,KafkaKev,False,"{'followers_count': 118, 'following_count': 1185, 'tweet_count': 4252, 'listed_count': 0}"
2978198716,"27, she/her. My love of cats, Nintendo, and my gf exceeds all else. Icon by @springexalt. Header by @lou_quorice. Screenshots: @screenakur.",,False,https://pbs.twimg.com/profile_images/1389751397999054848/Ti0K0lZw_normal.jpg,"Wisconsin, USA",,1479428717453754372,roxakur,"{'description': {'mentions': [{'start': 76, 'end': 88, 'username': 'springexalt'}, {'start': 100, 'end': 112, 'username': 'lou_quorice'}, {'start': 127, 'end': 138, 'username': 'screenakur'}]}}",Paige 🐈🏳️‍🌈,False,"{'followers_count': 150, 'following_count': 256, 'tweet_count': 26062, 'listed_count': 2}"
11071922,Actor. | Dad. | TV Critic | Coffee snob. | Words: @RottenTomatoes @lamag @inverse | Rep: Saint Talent | Was a nerd on TV before nerds on TV were cool. | He/him,https://t.co/BtT7AmRgiM,True,https://pbs.twimg.com/profile_images/1442355912107200518/r_JaePjb_normal.jpg,"Los Angeles, CA",,1476967244852649985,AaronFlux,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BtT7AmRgiM', 'expanded_url': 'https://linktr.ee/aaronpruner', 'display_url': 'linktr.ee/aaronpruner'}]}, 'description': {'mentions': [{'start': 50, 'end': 65, 'username': 'RottenTomatoes'}, {'start': 66, 'end': 72, 'username': 'lamag'}, {'start': 73, 'end': 81, 'username': 'inverse'}]}}",Aaron Pruner,False,"{'followers_count': 3494, 'following_count': 923, 'tweet_count': 75103, 'listed_count': 111}"
1363015008188207108,pagod lang,,False,https://pbs.twimg.com/profile_images/1514939991025061889/Qsnp-wMf_normal.jpg,"Dagupan City, Ilocos Region",,,dannycorons,,haniel,False,"{'followers_count': 145, 'following_count': 133, 'tweet_count': 2667, 'listed_count': 0}"
1143265068647374859,el circo sigue mientras haya quien le aplauda a los payasos,https://t.co/10NDYaZ6sk,False,https://pbs.twimg.com/profile_images/1469057411898134528/uyHxwyIN_normal.jpg,"Comunidad de Madrid, España",,1196197410231529473,evaguillamon_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/10NDYaZ6sk', 'expanded_url': 'https://www.instagram.com/p/CCTofgOqERD/?igshid=1rxk4zesagzgq', 'display_url': 'instagram.com/p/CCTofgOqERD/…'}]}}",guillamón.🦋💜,False,"{'followers_count': 82, 'following_count': 205, 'tweet_count': 3483, 'listed_count': 0}"
825437696327827456,"Currently re-evaluating my identity, please accept this bio as a placeholder",,False,https://pbs.twimg.com/profile_images/1094372920548306945/0Njvx2An_normal.jpg,,,1468405948888727552,onelonelystory,,Mim ♥️,False,"{'followers_count': 107, 'following_count': 271, 'tweet_count': 9081, 'listed_count': 0}"
25671086,I buy my ham from Costco,,False,https://pbs.twimg.com/profile_images/572153015953719297/UD3pA-zd_normal.jpeg,Hittin switches on bitches,,,coz_dog,,coz dog,False,"{'followers_count': 143, 'following_count': 491, 'tweet_count': 5509, 'listed_count': 2}"
1022964904507125765,"20.
odeio twitter.
Deus no céu e Temer na terra.
Epstein didn't kill himself.
é isso.",,False,https://pbs.twimg.com/profile_images/1490872393073672194/sZmPc40A_normal.png,,,1217308679613054977,NaoFumoTabaco,,Luidor 🚫🧢,False,"{'followers_count': 60, 'following_count': 884, 'tweet_count': 3159, 'listed_count': 1}"
1130242778066235392,Nat,,False,https://pbs.twimg.com/profile_images/1420363939569885186/qt_8Uwvq_normal.jpg,Wednesfield,,,Natalie54056779,,Natalie Reynolds🇺🇦,False,"{'followers_count': 23, 'following_count': 82, 'tweet_count': 126, 'listed_count': 0}"
353510308,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Palma de Mallorca,,,jaumect,,Jaume CT,False,"{'followers_count': 18, 'following_count': 104, 'tweet_count': 28, 'listed_count': 1}"
256085999,,,False,https://pbs.twimg.com/profile_images/1458450213383942144/kpArBMcx_normal.jpg,"Marbella, Spain",,,ladivinebergere,,Rosy Pascual,False,"{'followers_count': 2, 'following_count': 29, 'tweet_count': 52, 'listed_count': 0}"
29687709,1959-1982-1992 y pocas fechas más,,False,https://pbs.twimg.com/profile_images/861921878876749824/YGIrI0Qb_normal.jpg,"ÜT: 40.745898,-3.786907",,,fmolinero,,Francisco Molinero,False,"{'followers_count': 193, 'following_count': 184, 'tweet_count': 1476, 'listed_count': 2}"
119788282,"Gwr/Husband, Tad/Dad, Taid/Grand-dad, Wedi ymddeol/Retired, Corau Meibion/Male Voice Choirs, Yr Eglwys/Church, Cerdded/Walking, Seiclo/Cycling",,False,https://pbs.twimg.com/profile_images/671810154862628866/v7m0DPs3_normal.jpg,"Bangor, Cymru,UK",,,Dungarvo,,David Price,False,"{'followers_count': 130, 'following_count': 174, 'tweet_count': 3908, 'listed_count': 11}"
46325887,Software Engineer.,https://t.co/TYgjYg4uqU,False,https://pbs.twimg.com/profile_images/744366307856945152/6x3nhHRp_normal.jpg,"Yokohama, Japan",,,hiraku_wfs,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TYgjYg4uqU', 'expanded_url': 'https://www.linkedin.com/in/hiraku-toyooka-992a4274', 'display_url': 'linkedin.com/in/hiraku-toyo…'}]}}",Hiraku Toyooka,False,"{'followers_count': 609, 'following_count': 1018, 'tweet_count': 20077, 'listed_count': 47}"
284026066,"Feo, fuerte y formal / No me sigan que estoy perdido / Me falta calle / Me llamo Bryan y no soy delincuente / IG: bryanfvg",,False,https://pbs.twimg.com/profile_images/1421945219189252104/AXLLo_ah_normal.jpg,"Community of Madrid, Spain",,1433847116732960771,bryan_fvg,,Bryan Vásquez,False,"{'followers_count': 550, 'following_count': 872, 'tweet_count': 38482, 'listed_count': 2}"
322468334,"Nacido 12 de agosto del 1971
Un saludo desde Mijas Costa (Malaga)",https://t.co/hj3uZpJxNt,False,https://pbs.twimg.com/profile_images/1021328065681600512/kKIFHo2O_normal.jpg,Mijas costa (Malaga),,,Ellokoa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hj3uZpJxNt', 'expanded_url': 'https://www.youtube.com/user/lokiji1234567', 'display_url': 'youtube.com/user/lokiji123…'}]}}",Lokoa Elloko,False,"{'followers_count': 625, 'following_count': 82, 'tweet_count': 6828, 'listed_count': 4}"
18085545,"33 y.o. ✝️🏳️‍🌈 geeko gecko, occasional kilt wearer. @GreenPartyCO, BLM, Antifa. PFP by Larcen/Yoteface",,False,https://pbs.twimg.com/profile_images/1521545656401203201/vUTA4d02_normal.jpg,Arapaho/Cheyenne (Denver),,1508959366430564368,Ian_Gecko,"{'description': {'mentions': [{'start': 52, 'end': 65, 'username': 'GreenPartyCO'}]}}",Guac is Extra! 🌯🥑,False,"{'followers_count': 1140, 'following_count': 2860, 'tweet_count': 79048, 'listed_count': 22}"
1012381506411646978,She/They ~ 🌻 Oscar Elikya 🌻 ¦¦ She never wanted to ʙᴇʟᴏɴɢ. They wanted to be 𝓯𝓻𝓮𝓮. ¦¦ Medicina UAM 🩺 ¦¦ 21,https://t.co/xc7q0MYZWa,False,https://pbs.twimg.com/profile_images/1520717409744740354/MRqNIvCT_normal.jpg,Mira detrás de ti,,1458118073366589447,aliciacfunes,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xc7q0MYZWa', 'expanded_url': 'https://linktr.ee/alicia_cfunes', 'display_url': 'linktr.ee/alicia_cfunes'}]}}",Ali ✨ ~ 🌸🪷,False,"{'followers_count': 310, 'following_count': 490, 'tweet_count': 13953, 'listed_count': 4}"
1027119710746370048,"memes, llantos y drogas. 

tus padres me querrán más a mí que a ti, tenlo claro",,False,https://pbs.twimg.com/profile_images/1407327906561409030/k1CHAKBT_normal.jpg,vega baja,,1244187686065311746,Javier4Rayos,,Rayos,False,"{'followers_count': 200, 'following_count': 266, 'tweet_count': 8330, 'listed_count': 0}"
1590668280,,,False,https://pbs.twimg.com/profile_images/1366704566163628035/hO5VzMyu_normal.jpg,The Happy Valley(Stocksbridge),,,jasperowl,,Jasper,False,"{'followers_count': 84, 'following_count': 290, 'tweet_count': 1213, 'listed_count': 0}"
4659250887,❝Wᴏᴜʟᴅ ʏᴏᴜ ᴋɪɴᴅʟʏ?❞ » ¿A ϙᴜᴇ́ ɴᴏ ʟᴏ ʜᴀᴄᴇs ᴇɴ sᴇɪs ᴍᴇsᴇs﹐ ᴄᴀʀᴀᴄᴜʟᴏ? vibes. » TOBLERONE FIDDLESTICKS said I'm a great friend.,,False,https://pbs.twimg.com/profile_images/1521570884875599877/YskcDwkN_normal.jpg,Rᴀᴘᴛᴜʀᴇ | #FanAccount,,968926514216566784,piopotata,,Potata,False,"{'followers_count': 217, 'following_count': 98, 'tweet_count': 66619, 'listed_count': 3}"
