id,in_reply_to_user_id,entities,lang,text,referenced_tweets,created_at,conversation_id,possibly_sensitive,context_annotations,public_metrics,source,author_id,reply_settings,geo,attachments
1521624085792542722,,,en,"Wordle 318 2/6

🟩⬛🟨⬛⬛
🟩🟩🟩🟩🟩

hehe",,2022-05-03T22:53:47.000Z,1521624085792542722,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,3509101394,everyone,,
1521624083284508672,,,en,"Wordle 319 4/6

⬛🟨🟩⬛⬛
⬛⬛⬛🟨⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",,2022-05-03T22:53:46.000Z,1521624083284508672,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,151413145,everyone,,
1521624062195343362,,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/auACMX5gDZ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Fue con trampa pero weno Wordle (ES)  #117 2/6

⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/auACMX5gDZ",,2022-05-03T22:53:41.000Z,1521624062195343362,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,591474686,everyone,,
1521624050581135360,,,en,"Wordle 319 6/6

🟩⬜⬜⬜⬜
🟩⬜🟩⬜⬜
⬜⬜🟨⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟨⬜
🟩🟩🟩🟩🟩",,2022-05-03T22:53:38.000Z,1521624050581135360,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1384073425145135112,everyone,,
1521624030184611841,,"{'urls': [{'start': 131, 'end': 154, 'url': 'https://t.co/LrxLk02Kbw', 'expanded_url': 'https://taximanli.github.io/kotobade-asobou', 'display_url': 'taximanli.github.io/kotobade-asobou'}]}",ja,"Two things that I hate in Japanese wordle:
1. Foreign borrowed words 
2. Similar sounding words

Kotobade Asobou 言葉で遊ぼう 101 12/12?
https://t.co/LrxLk02Kbw
⬜🟩⬜⬜
🟩🟩⬜⬜
🟩🟩↔️🟩
🟩🟩↔️🟩
🟩🟩↔️🟩
🟩🟩⬜🟩
🟩🟩↔️🟩
🟩🟩↔️🟩
🟩🟩↔️🟩
🟩🟩↔️🟩
🟩🟩↔️🟩
🟩🟩🟩🟩",,2022-05-03T22:53:33.000Z,1521624030184611841,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,867547231385116673,everyone,,
1521624024886878208,,,en,"Wordle 319 3/6

⬛🟩⬛🟨⬛
⬛🟩🟩🟨⬛
🟩🟩🟩🟩🟩",,2022-05-03T22:53:32.000Z,1521624024886878208,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1101992763019546624,everyone,,
1521624022395543555,,,en,"Wordle 318 6/6

⬛⬛🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",,2022-05-03T22:53:32.000Z,1521624022395543555,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,91633315,everyone,,
1521624013792972800,,"{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/rOogVzjz3L', 'expanded_url': 'http://k-wordle.com', 'display_url': 'k-wordle.com'}], 'hashtags': [{'start': 0, 'end': 3, 'tag': '한글'}, {'start': 4, 'end': 7, 'tag': '워들'}, {'start': 8, 'end': 15, 'tag': 'Korean'}, {'start': 16, 'end': 23, 'tag': 'Wordle'}]}",und,"#한글 #워들 #Korean #Wordle https://t.co/rOogVzjz3L 196 5/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜⬜🟨🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:53:29.000Z,1521624013792972800,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1286419204552286208,everyone,,
1521624011658215426,,,en,"Wordle 318 3/6

⬛🟨🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:53:29.000Z,1521624011658215426,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,763953916451041280,everyone,,
1521623989151354880,,,en,"Wordle 319 4/6

⬜⬜🟨⬜⬜
🟩⬜🟩⬜⬜
🟩🟨🟨⬜⬜
🟩🟩🟩🟩🟩",,2022-05-03T22:53:24.000Z,1521623989151354880,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2427338532,everyone,,
1521623977260883968,,"{'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/UmYzX0Wo7e', 'expanded_url': 'http://Kordle.Kr', 'display_url': 'Kordle.Kr'}, {'start': 97, 'end': 120, 'url': 'https://t.co/tDP4b6mDq0', 'expanded_url': 'https://jhlov.github.io/wordle', 'display_url': 'jhlov.github.io/wordle'}]}",ko,"트리플크라운~ 오늘 하루는 운수가 좋으려나🤔

꼬들 123 3/6 https://t.co/UmYzX0Wo7e 🔥10
🟩🟨⬜🟨⬜⬜
🟩⬜🟨⬜🟨⬜
🟩🟩🟩🟩🟩🟩
워들 205 3/6
https://t.co/tDP4b6mDq0
🟨🟨🟨⬜⬜
⬜⬜🟩🟩🟨
🟩🟩🟩🟩🟩
Wordle 319 3/6
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:53:21.000Z,1521623977260883968,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1521379030037311488,everyone,,
1521623968792338432,271003559,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/OYhNKpX25p', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Wordle (ES)  #117 4/6

⬜⬜⬜⬜🟩
⬜🟩⬜⬜🟩
🟨🟩⬜⬜🟩
🟩🟩🟩🟩🟩

https://t.co/OYhNKpX25p","[{'type': 'replied_to', 'id': '1521244427263520768'}]",2022-05-03T22:53:19.000Z,1505916074461741062,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,271003559,everyone,,
1521623965374255104,,"{'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/7FtQzZ9duw', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 61, 'end': 72, 'tag': 'ポケモンWordle'}]}",ja,"ポケモンWordle 3/10

⬛⬛⬛⬛🟩
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩

https://t.co/7FtQzZ9duw
 #ポケモンWordle",,2022-05-03T22:53:18.000Z,1521623965374255104,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,58618680,everyone,,
1521623961523482625,,,ja,"Wordle 319 4/6

⬛🟨⬛🟨⬛
⬛🟨⬛⬛🟨
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

少し上手になった☺️",,2022-05-03T22:53:17.000Z,1521623961523482625,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1093044980568866816,everyone,,
1521623953646796800,,,en,"Wordle 318 3/6

🟨⬜🟩⬜⬜
⬜🟨🟩⬜🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:53:15.000Z,1521623953646796800,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1499660981823315970,everyone,,
1521623951478333441,,,en,"Wordle 318 5/6

🟨⬛🟩⬛⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:53:15.000Z,1521623951478333441,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,375179296,everyone,,
1521623938996002818,,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/VJyVLx4Gk5', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",en,"Telmo

Wordle (ES)  #117 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/VJyVLx4Gk5",,2022-05-03T22:53:12.000Z,1521623938996002818,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,594849955,everyone,,
1521623934495608837,730108992433819648,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/X3dBtjfUzK', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",fr,"Le Mot (@WordleFR) #115 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩🟩⬛⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

https://t.co/X3dBtjfUzK","[{'type': 'replied_to', 'id': '1521622261547126789'}]",2022-05-03T22:53:11.000Z,1521622261547126789,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,730108992433819648,everyone,,
1521623925800714240,,"{'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/xifRTc5sS5', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",de,"Wördl 319 5/6* 🔥3

🟨🟩⬛⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

https://t.co/xifRTc5sS5",,2022-05-03T22:53:08.000Z,1521623925800714240,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,887824423847428096,everyone,,
1521623920998490112,,,ja,"Wordle 319 3/6

⬛🟨⬛⬛🟨
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩　

よし",,2022-05-03T22:53:07.000Z,1521623920998490112,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1262674177770663937,everyone,,
1521623917789696003,,,en,"Wordle 318 4/6*

⬜🟨🟨🟩⬜
🟩⬜🟨🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩
Pleased with today’s performance.",,2022-05-03T22:53:07.000Z,1521623917789696003,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,1290376067354681346,everyone,,
1521623915080175624,293591050,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",en,"#Wordle 318 4/6

⬜🟨⬜⬜⬜
⬜🟩🟨⬜⬜
⬜🟩⬜🟩🟨
🟩🟩🟩🟩🟩 
Maypole","[{'type': 'replied_to', 'id': '1521623340326309890'}]",2022-05-03T22:53:06.000Z,1521623340326309890,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,293591050,everyone,,
1521623909720027136,,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/t1BiTUTGsB', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",ja,"ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛🟩⬛
⬛🟩⬛⬛🟨
⬛🟩⬛⬛🟨

https://t.co/t1BiTUTGsB
 #ポケモンWordle",,2022-05-03T22:53:05.000Z,1521623909720027136,False,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1167761982,everyone,,
1521623880200343554,,,en,"Wordle 318 4/6

⬛⬛🟨⬛⬛
🟨⬛🟨⬛🟨
🟩⬛🟨🟩⬛
🟩🟩🟩🟩🟩",,2022-05-03T22:52:58.000Z,1521623880200343554,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,194258598,everyone,,
1521623876576284672,,,ja,"Wordle 319 2/6

⬛🟨🟨🟨🟨
🟩🟩🟩🟩🟩
久しぶりに2発目で正解。",,2022-05-03T22:52:57.000Z,1521623876576284672,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,80186270,everyone,,
1521623844405989376,,,en,"Wordle 318 3/6

🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩… magic 🔥",,2022-05-03T22:52:49.000Z,1521623844405989376,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,232236942,everyone,,
1521623836877549569,,,ja,"Wordle 319 3/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩
すごいぞ",,2022-05-03T22:52:47.000Z,1521623836877549569,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,124442007,everyone,,
1521623824394973184,,,en,"Wordle 319 3/6

⬜🟨⬜⬜⬜
🟩⬜🟩🟨⬜
🟩🟩🟩🟩🟩",,2022-05-03T22:52:44.000Z,1521623824394973184,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,80505783,everyone,,
1521623818183188482,,,en,"Wordle 318 5/6

🟨🟨⬜⬜⬜
⬜🟨🟩🟨⬜
🟨⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:52:43.000Z,1521623818183188482,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,30927431,everyone,,
1521623817336270848,,,en,"Wordle 319 4/6

🟨⬜⬜⬜⬜
⬜⬜⬜🟨🟨
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",,2022-05-03T22:52:43.000Z,1521623817336270848,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,88585972,everyone,,
1521623792249974789,,,en,"Wordle 318 5/6

⬛⬛🟨🟩⬛
⬛⬛🟩⬛🟨
⬛🟩🟩🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:52:37.000Z,1521623792249974789,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1247006958936305667,everyone,,
1521623789855178752,,,en,"Wordle 319 3/6

🟨⬛⬛🟩⬛
🟩⬛⬛🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:52:36.000Z,1521623789855178752,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1455496418802618374,everyone,,
1521623786772082688,,,en,"Wordle 319 2/6

⬜🟩⬜🟨🟨
🟩🟩🟩🟩🟩",,2022-05-03T22:52:35.000Z,1521623786772082688,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,1272968465058426880,everyone,,
1521623783609667584,,,en,"Wordle 319 3/6

⬜⬜🟩🟨⬜
🟨⬜🟩⬜🟨
🟩🟩🟩🟩🟩",,2022-05-03T22:52:35.000Z,1521623783609667584,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,1333111764070883328,everyone,,
1521623770158444544,,,en,"Wordle 319 5/6

🟨⬜🟩⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",,2022-05-03T22:52:31.000Z,1521623770158444544,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,1351146311832236033,everyone,,
1521623761639903233,,,en,"Wordle 318 4/6

🟨⬛🟩⬛⬛
🟨⬛⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",,2022-05-03T22:52:29.000Z,1521623761639903233,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,4893262045,everyone,,
1521623761438400512,,,ja,"過去一時間かからずにたどり着いたかも
Wordle 319 3/6

⬛⬛🟨🟨⬛
🟨🟨🟨🟨⬛
🟩🟩🟩🟩🟩",,2022-05-03T22:52:29.000Z,1521623761438400512,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for Android,712987546054033408,everyone,,
1521623746481590272,,"{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/yRlBqoC09A', 'expanded_url': 'https://www.nytimes.com/games/wordle/index.html', 'display_url': 'nytimes.com/games/wordle/i…'}], 'hashtags': [{'start': 90, 'end': 97, 'tag': 'Wordle'}]}",ja,"Wordle 319 3/6

⬜⬜🟩⬜⬜
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩

そこそこ開いたから3手目狙ったけど・・・

え？これ？ホント、これ？
ってかなり疑いながら入れちゃったｗ

 #Wordle 🔻1日1問 英単語推測パズル
https://t.co/yRlBqoC09A",,2022-05-03T22:52:26.000Z,1521623746481590272,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App,1455171700677509121,everyone,,
1521623745126969344,,,en,"Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟨🟨🟩⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",,2022-05-03T22:52:25.000Z,1521623745126969344,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1324850831359987712,everyone,,
