id,profile_image_url,description,name,public_metrics,url,protected,verified,username,location,pinned_tweet_id,entities
25839265,https://pbs.twimg.com/profile_images/794229630882299904/3C6-OwqY_normal.jpg,Just a nobody trying to be a somebody someday.,Shnnn,"{'followers_count': 770, 'following_count': 208, 'tweet_count': 41535, 'listed_count': 24}",,False,False,shannzilla,"ÜT: 3.180745,101.693968",1.3534861697496392e+18,
1363509524498243584,https://pbs.twimg.com/profile_images/1368918643057201154/tmVKIsbc_normal.jpg,"外資系IT企業勤務｜40代｜妻1子2｜雰囲気長期投資｜ $VT, $VTI, $VIG, $VYM, $QYLD, $XYLD ｜ポルシェ マカン乗り｜ #休職 経験有｜目標:202x年配当1000万円/年達成して #FIRE 地方移住 ∠(ﾟДﾟ)／ｲｪｰｲ

ユルユルと心穏やかに。",くらげ ଳ 全方位雰囲気戦略投資家 ∠(ﾟДﾟ)／ｲｪｰｲ,"{'followers_count': 3477, 'following_count': 496, 'tweet_count': 13926, 'listed_count': 21}",https://t.co/YmpA5pMRFL,False,False,firejp2021,"Tokyo, Japan",1.5117086315022623e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YmpA5pMRFL', 'expanded_url': 'http://fire-jp.com', 'display_url': 'fire-jp.com'}]}, 'description': {'hashtags': [{'start': 77, 'end': 80, 'tag': '休職'}, {'start': 108, 'end': 113, 'tag': 'FIRE'}], 'cashtags': [{'start': 28, 'end': 31, 'tag': 'VT'}, {'start': 33, 'end': 37, 'tag': 'VTI'}, {'start': 39, 'end': 43, 'tag': 'VIG'}, {'start': 45, 'end': 49, 'tag': 'VYM'}, {'start': 51, 'end': 56, 'tag': 'QYLD'}, {'start': 58, 'end': 63, 'tag': 'XYLD'}]}}"
1045503325666402304,https://pbs.twimg.com/profile_images/1474899481539665922/0rpdfJFJ_normal.jpg,,dinyo ,"{'followers_count': 97, 'following_count': 29, 'tweet_count': 2610, 'listed_count': 0}",,False,False,parkdinhoo,,1.499306252056236e+18,
2473229046,https://pbs.twimg.com/profile_images/1260540534709354496/rcXcaOD6_normal.jpg,好きなもの ・ボードゲーム（非電源ゲーム） ・漫画（アフタヌーン、RYU、スピリッツあたりがメイン。後４コマ） ライトノベル（最近は少なめ） この辺についてぼちぼちつぶやくおっさん。,ヨースコー🕊🏭,"{'followers_count': 420, 'following_count': 237, 'tweet_count': 20872, 'listed_count': 22}",,False,False,yosukoedo,千葉,,
921898521258704896,https://pbs.twimg.com/profile_images/1347738942909468673/OzwNlAmz_normal.jpg,"多忙ましまし、留守多め、TL見逃しがち。
セイバー大好き✨
検索からいいね等してしまいます。FRBお気軽にどうぞ。
「54字の物語」等の創作アカウントはこちら→@saturn142900",芳々,"{'followers_count': 89, 'following_count': 161, 'tweet_count': 43673, 'listed_count': 1}",https://t.co/VPeEfX8emq,False,False,yoshi5552003yj,,1.2891194503276913e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VPeEfX8emq', 'expanded_url': 'http://yoshi-kanso.hatenablog.com', 'display_url': 'yoshi-kanso.hatenablog.com'}]}, 'description': {'mentions': [{'start': 80, 'end': 93, 'username': 'saturn142900'}]}}"
1478262207758667776,https://pbs.twimg.com/profile_images/1491187942995501064/1z9f8y2I_normal.jpg,"Doğa, Edebiyat, Diziler, Müzik, Nostalji/90'lar 🎶🥰  Sevdiğim herkes ve her şey... 💙💚🎧🌸🕊️✍️

@cemilamiafan",güneş,"{'followers_count': 65, 'following_count': 209, 'tweet_count': 1798, 'listed_count': 0}",,False,False,gunesce_,,1.5158573757014426e+18,"{'description': {'mentions': [{'start': 92, 'end': 105, 'username': 'cemilamiafan'}]}}"
1004168345627889664,https://pbs.twimg.com/profile_images/1464006032485715971/5TnRdBlR_normal.jpg,,sarahme⁷ | BLM | #StopAsianHate,"{'followers_count': 23, 'following_count': 183, 'tweet_count': 3724, 'listed_count': 0}",,False,False,sarahme_3,,,
2857506960,https://pbs.twimg.com/profile_images/1183798493334274049/y-6-WJQ4_normal.jpg,A Webcomic Twitter (she/her),Dirt Thief Michelle - BLM,"{'followers_count': 326, 'following_count': 1674, 'tweet_count': 17882, 'listed_count': 12}",https://t.co/N1WRSbtryO,False,False,maviacomic,"Delaware, USA",1.349175410077139e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N1WRSbtryO', 'expanded_url': 'https://michelledee.wixsite.com/deedraws', 'display_url': 'michelledee.wixsite.com/deedraws'}]}}"
145658184,https://pbs.twimg.com/profile_images/1522172086198112258/o9aDLtvC_normal.jpg,"RDJ.💖 | Tony Stark ❤️ | Stevetony rights | X-men | Cherik | Messi | DinLuke | Multifandom | EN/TH - she/her, nsfw 18+",☀️⎊ kim ⎊🌻,"{'followers_count': 1338, 'following_count': 801, 'tweet_count': 163773, 'listed_count': 19}",,False,False,khimTF,,1.0289691140841718e+18,
2581911,https://pbs.twimg.com/profile_images/1421730988254662665/Jw8jlVzy_normal.jpg,「完璧じゃなくていい、とにかく一回終わらせろ。というか、午前中やったとこまで、午後に見せて」って誰かが言ってました 「初めになぜやるのかを理解し、次に何をやるのかを理解し、最後にどうやってやるのかを考えるんだ」って誰かが言ってました 「問題が起きた時は、初めに何が起きているかを理解し、次になぜ起きているかを理解し、最,ʇɟnʞɐƃɐ,"{'followers_count': 326, 'following_count': 242, 'tweet_count': 99911, 'listed_count': 28}",,False,False,tfukaga,東西線→京葉線→りんかい線,1.0975191388246098e+18,
86239734,https://pbs.twimg.com/profile_images/467370801440624640/OnR6MbmL_normal.jpeg,,Megha,"{'followers_count': 185, 'following_count': 272, 'tweet_count': 842, 'listed_count': 9}",,False,False,dsmegha,Mysore,,
1101823771583881216,https://pbs.twimg.com/profile_images/1372723382224031746/Sx5Vlmmy_normal.jpg,"An Adhder with a love for Internet ❤️.                             
Last Hiperfixation: BTC / Current obsession: Google",soy yo,"{'followers_count': 136, 'following_count': 842, 'tweet_count': 3049, 'listed_count': 6}",,False,False,Elacanelon1,,1.4977671408120095e+18,
4754368462,https://pbs.twimg.com/profile_images/1267446022982316032/PrPFxXSF_normal.jpg,bbb,SANCHEZ 🇱🇻,"{'followers_count': 5, 'following_count': 23, 'tweet_count': 812, 'listed_count': 0}",,False,False,SanchezRiga,"Rīga, Latvija",8.532558072150467e+17,
45192935,https://pbs.twimg.com/profile_images/995332771739553798/SoO7GgXJ_normal.jpg,,Caroline Morgan,"{'followers_count': 452, 'following_count': 4508, 'tweet_count': 2626, 'listed_count': 6}",,False,False,blackginger8,N.Yorks,,
1078475252,https://pbs.twimg.com/profile_images/1522174228862500864/G43PvcLY_normal.png,"진명: 요이 / … 여, 여자친구가… 바보여도 좋아…?",🌸127💚💛욤포,"{'followers_count': 111, 'following_count': 125, 'tweet_count': 285780, 'listed_count': 5}",,False,False,_Yooi,💚💙151009~ * 💚💛211231~,1.350296454175236e+18,
4920645762,https://pbs.twimg.com/profile_images/1472834655259086848/PpGCFUU2_normal.jpg,東北大M2/あなたが思うより健康です,naphthalene,"{'followers_count': 777, 'following_count': 805, 'tweet_count': 25862, 'listed_count': 15}",https://t.co/CRARZfVaIe,False,False,k_naphthalene,片平,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CRARZfVaIe', 'expanded_url': 'https://peing.net/ja/naphthalene', 'display_url': 'peing.net/ja/naphthalene'}]}}"
865421626086572032,https://pbs.twimg.com/profile_images/1509876952009969670/Vq42ypxM_normal.jpg,"あなたの隣家に不動りんか♪
ライトノベルや百合漫画が好きで、登場人物が住む物件という視点から作品を紹介したいなと思っています。いろんなゲームの話もしたい。立ち絵は動きません。不動なので（ここ大事）
推しマーク🏠　ファンアート健全→#不動の間取り図　不健全→#不動の契約書　ママは秘密です♡",不動りんか,"{'followers_count': 71, 'following_count': 67, 'tweet_count': 8059, 'listed_count': 4}",https://t.co/m1DMg7NyhM,False,False,lincaestate,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m1DMg7NyhM', 'expanded_url': 'https://www.youtube.com/channel/UCTf6gQzE7thE9fRdeZa9bZg/featured', 'display_url': 'youtube.com/channel/UCTf6g…'}]}, 'description': {'hashtags': [{'start': 115, 'end': 123, 'tag': '不動の間取り図'}, {'start': 128, 'end': 135, 'tag': '不動の契約書'}]}}"
45448214,https://pbs.twimg.com/profile_images/1300437966498734080/-sRjSMgb_normal.jpg,"A loathsome, offensive brute, yet I can’t look away.",Jon 🖐,"{'followers_count': 196, 'following_count': 296, 'tweet_count': 1414, 'listed_count': 8}",https://t.co/BIGqK0l6Eg,False,False,jonsiglow,✋,1.5209576259152937e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BIGqK0l6Eg', 'expanded_url': 'https://linktr.ee/Jonsiglow', 'display_url': 'linktr.ee/Jonsiglow'}]}}"
315962411,https://pbs.twimg.com/profile_images/3464643499/4499efd647492fdbca32133f35a3f44b_normal.jpeg,You failed because you had the wrong dream. Knowing is half the battle. #insuretech #ai #ioT        https://t.co/2uUcRoqOa1    Obligatory views = own,Daniel Bernstein,"{'followers_count': 187, 'following_count': 562, 'tweet_count': 1775, 'listed_count': 62}",,False,False,DCBernstein17,Boston,,"{'description': {'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/2uUcRoqOa1', 'expanded_url': 'https://about.me/daniel_bernstein', 'display_url': 'about.me/daniel_bernste…'}], 'hashtags': [{'start': 72, 'end': 83, 'tag': 'insuretech'}, {'start': 84, 'end': 87, 'tag': 'ai'}, {'start': 88, 'end': 92, 'tag': 'ioT'}]}}"
832912657,https://pbs.twimg.com/profile_images/1481838167724822528/fnbbLl3m_normal.jpg,三重在住の忍者でござる。Twitterによく出没したり潜伏したりしています。ご縁があればよろしくお願いします(*´-`) スプラとモンハンとマイクラが大好きです♪ボードゲームも色々やります！ロボットアニメ好き！カードゲームもそこそこ知ってます！MTGやってます！FF14始めました。ネトゲ廃人です。,紅さん🏮🔥🍷@毎日がエブリデイ,"{'followers_count': 1194, 'following_count': 1345, 'tweet_count': 191653, 'listed_count': 38}",,False,False,bocellerw,青の世界　三重,1.5207856102521078e+18,
998453868483690496,https://pbs.twimg.com/profile_images/1498972706183598082/Y_-l4BSW_normal.jpg,,bel △⃒⃘,"{'followers_count': 435, 'following_count': 139, 'tweet_count': 4595, 'listed_count': 0}",https://t.co/xvui47Ep0o,False,False,euwbele,"Papar, Sabah",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xvui47Ep0o', 'expanded_url': 'https://www.instagram.com/euwbele/', 'display_url': 'instagram.com/euwbele/'}]}}"
957783498089050112,https://pbs.twimg.com/profile_images/1422961858688978945/hq9ffZsZ_normal.jpg,Passionate Pediatrician. Marvelous Mom. Children/Vaccine/Physician Advocate. #RAwarrior #PatientsFirst #ChampionofYES #MedicineNotHealthcare Tweets mine,"Christina Dewey, MD, FAAP","{'followers_count': 6153, 'following_count': 3860, 'tweet_count': 18860, 'listed_count': 80}",https://t.co/QLijjDMQnS,False,False,PedsMamaDoc,"Minneapolis, MN",1.463517149184598e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QLijjDMQnS', 'expanded_url': 'https://linktr.ee/PedsMamaDoc', 'display_url': 'linktr.ee/PedsMamaDoc'}]}, 'description': {'hashtags': [{'start': 77, 'end': 87, 'tag': 'RAwarrior'}, {'start': 88, 'end': 102, 'tag': 'PatientsFirst'}, {'start': 103, 'end': 117, 'tag': 'ChampionofYES'}, {'start': 118, 'end': 140, 'tag': 'MedicineNotHealthcare'}]}}"
1460573665427619840,https://pbs.twimg.com/profile_images/1477122163929137152/o7fSfKcb_normal.jpg,"🏳️‍⚧️ Enby AroAce ☂️
INTP 
HSP 
고양이를 사랑한답니다
이것저것 다(?) 하는 계정",몰랑몰랑,"{'followers_count': 53, 'following_count': 75, 'tweet_count': 673, 'listed_count': 2}",,False,False,dkeifidkal,,1.4771280941339197e+18,
357882514,https://pbs.twimg.com/profile_images/1370119800194789382/1q96Sye7_normal.jpg,"B.A. in Theatre History and Performance Texts with a Minor in Dance. Will eat all of your ice cream. CUCUMBER SANDWICHES She/her/hers Y Yo a ti, Cas",Kayla Ann Sonnenfeld 💙💚,"{'followers_count': 101, 'following_count': 258, 'tweet_count': 4648, 'listed_count': 0}",https://t.co/0H9KIPji5L,False,False,koriand39r,"New York, NY",1.263049024011219e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0H9KIPji5L', 'expanded_url': 'http://instagram.com/koriand39r', 'display_url': 'instagram.com/koriand39r'}]}}"
102160810,https://pbs.twimg.com/profile_images/1511738080901967874/71PO_ZXl_normal.jpg,"Ingeniero Arquitecto, con especialización en Legislación de la Construcción y Gestoria en la CDMX, aspirante a DRO",DANIEL CERVANTES,"{'followers_count': 129, 'following_count': 665, 'tweet_count': 727, 'listed_count': 0}",,False,False,DanOso_cm,Cuauhtemoc D.F ,,
1448342693030027264,https://pbs.twimg.com/profile_images/1500956654749237256/1I27ZdZl_normal.jpg,illustrator she/her,Didi🪐,"{'followers_count': 15, 'following_count': 40, 'tweet_count': 155, 'listed_count': 0}",https://t.co/FhUQyq7KDD,False,False,DidiSaturn,,1.4513679294973256e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FhUQyq7KDD', 'expanded_url': 'https://beacons.ai/didisaturn', 'display_url': 'beacons.ai/didisaturn'}]}}"
1065907359367741440,https://pbs.twimg.com/profile_images/1515278905493524481/9MGF-TU7_normal.jpg,Not Perfect…but Genuine!!,ZJ,"{'followers_count': 249, 'following_count': 187, 'tweet_count': 8794, 'listed_count': 0}",,False,False,minditzubin,,1.0668757306869637e+18,
1263914260062777344,https://pbs.twimg.com/profile_images/1263924395401240577/qcgHr4rV_normal.jpg,"Im from planet Positivity!I share Truth, Justice and the Pirate way!I have powerful optimistic fun traits!I surround myself with SuperHeroes!",JodoFett1111Part 2 Pirate Positivity!,"{'followers_count': 5222, 'following_count': 5741, 'tweet_count': 368465, 'listed_count': 25}",,False,False,fett1111,,,
1464537876,https://pbs.twimg.com/profile_images/1276761005033316352/6q6_PlYE_normal.jpg,カメラ(OLYMPUS OM-D E- M10 Mark III)/カラオケ/ラブライブ！🍅🍊🎙(Я🌙🍭✨🎀🙌)/ごきんじょ/ポケモン/ポケモンGO/アイコンは友達、ヘッダーはゆらあ @koma6_0813 さんから,えーれ@Aqours6th東京ドーム両日,"{'followers_count': 691, 'following_count': 643, 'tweet_count': 104931, 'listed_count': 28}",https://t.co/hMKDhYLHMN,False,False,fmtwsbng,ヨシノシティのごきんじょのSimple女町,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hMKDhYLHMN', 'expanded_url': 'https://www.instagram.com/aski_ahre_sho', 'display_url': 'instagram.com/aski_ahre_sho'}]}, 'description': {'mentions': [{'start': 92, 'end': 103, 'username': 'koma6_0813'}]}}"
55621106,https://pbs.twimg.com/profile_images/378800000012068689/3ede589f10ca9e58c31d10a0fdd5a8c6_normal.jpeg,"Busy, happily married mom, principal. Loves family, teaching, reading & dark chocolate. Always learning, reflecting & trying to grow.",Amy Romem,"{'followers_count': 546, 'following_count': 1080, 'tweet_count': 3411, 'listed_count': 23}",,False,False,AmyRomem,,,
118736907,https://pbs.twimg.com/profile_images/519415914819620864/SPQNM9lP_normal.jpeg,"professionally progressive cabbit, the proletariat 反日検定1級保持者（2004.8）",プロきゃびっと,"{'followers_count': 1123, 'following_count': 14, 'tweet_count': 21833, 'listed_count': 67}",,False,False,procabbit,ふとんのなかがのぞましい,1.0087229711652209e+18,
22361065,https://pbs.twimg.com/profile_images/1216150923136753664/K9nYH33s_normal.jpg,"I'm just a girl, standing in front of a boy, asking for some toast. Wife of @dreadpiratemick. Geek. Dice nerd. She/Her",Om Nom Nomicron,"{'followers_count': 448, 'following_count': 887, 'tweet_count': 47556, 'listed_count': 18}",,False,False,easybeinggreenx,Ngunnawal Land ,,"{'description': {'mentions': [{'start': 76, 'end': 92, 'username': 'dreadpiratemick'}]}}"
1273302947414151168,https://pbs.twimg.com/profile_images/1474234127083720705/3HeFHP3j_normal.jpg,"🌈
He/him
Female artists supremacy.
Hopefully would one day enjoy the experience one as that of those international fans out there.",Raj Kunwar ²⁰⁰¹,"{'followers_count': 483, 'following_count': 1222, 'tweet_count': 31534, 'listed_count': 0}",,False,False,rkaezz13,"Visakhapatnam, India",1.5031997063313572e+18,
23750409,https://pbs.twimg.com/profile_images/1458252061347221509/XR128NI2_normal.jpg,Creative Producer + Writer on @deadstaticdrive. “Like Mae West with a head injury”. Author 'Game Changers' (Affirm Press). ✉️ leena@reuben.games ✉️,Leena 🌵,"{'followers_count': 11402, 'following_count': 2160, 'tweet_count': 82483, 'listed_count': 277}",https://t.co/Y0eJgm283F,False,False,LeenaVanD,Melbourne 🏳️‍🌈,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Y0eJgm283F', 'expanded_url': 'http://leenavandeventer.com', 'display_url': 'leenavandeventer.com'}]}, 'description': {'mentions': [{'start': 30, 'end': 46, 'username': 'deadstaticdrive'}]}}"
18050271,https://pbs.twimg.com/profile_images/1437108366069821443/xFOqV-un_normal.jpg,News Anchor at FOX 5 San Diego,RaoulMartinezTV,"{'followers_count': 15925, 'following_count': 1784, 'tweet_count': 77027, 'listed_count': 341}",https://t.co/5ZCvGma1AJ,False,True,RaoulMartinezTV,San Diego,1.5223371343628534e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5ZCvGma1AJ', 'expanded_url': 'http://facebook.com/RaoulMartinezFox5SanDiego', 'display_url': 'facebook.com/RaoulMartinezF…'}]}}"
37041037,https://pbs.twimg.com/profile_images/1399655921945518080/by99DXN3_normal.jpg,"Technical producer @Fox12Oregon. Graduate of the University of Oregon. Native of Eugene, OR. Here live, not a cat. Posts, thoughts, and opinions are my own.",Steven Anderson,"{'followers_count': 264, 'following_count': 1516, 'tweet_count': 2208, 'listed_count': 4}",,False,False,TVSteveAnderson,"Portland, OR",,"{'description': {'mentions': [{'start': 19, 'end': 31, 'username': 'Fox12Oregon'}]}}"
755996684954570752,https://pbs.twimg.com/profile_images/1479689524968144896/pW2etzSl_normal.jpg,"I ʟᴇᴛ ɢᴏ ᴏғ ᴍʏ ᴄʟᴀɪᴍ ᴏɴ ʏᴏᴜ, ɪᴛ’s ᴀ ғʀᴇᴇ ᴡᴏʀʟᴅ ⚖️",ᴛʏʀᴇʟʟ ⑧,"{'followers_count': 67, 'following_count': 474, 'tweet_count': 1040, 'listed_count': 0}",https://t.co/gk1znpzfgF,False,False,trillrell__,"Baltimore, MD",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gk1znpzfgF', 'expanded_url': 'https://instagram.com/ller.ty?igshid=3t1xqhce761q', 'display_url': 'instagram.com/ller.ty?igshid…'}]}}"
117630963,https://pbs.twimg.com/profile_images/1243239735193108480/rWHxyDHP_normal.jpg,"Daughter, Wife, Mother, Physical Therapist",Deepika Goyal Saxena,"{'followers_count': 7, 'following_count': 28, 'tweet_count': 253, 'listed_count': 2}",,False,False,CallmeDG,"Cary, NC",,
1516763274812944384,https://pbs.twimg.com/profile_images/1516763395730460674/SQwpnmju_normal.png,,Juz Timepass,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 128, 'listed_count': 0}",,False,False,juztimepasss,,,
150219770,https://pbs.twimg.com/profile_images/1293258752464949251/2nJMa0GL_normal.jpg,,Barb_F,"{'followers_count': 48, 'following_count': 297, 'tweet_count': 374, 'listed_count': 0}",,False,False,Barb_VF,Argentina,,
748013385095200768,https://pbs.twimg.com/profile_images/1494266439741542404/o7XhYLos_normal.jpg,super ultra top secret alt acc | imma just post random stuff here :) |main: @qubox5,𝙦,"{'followers_count': 95, 'following_count': 679, 'tweet_count': 783, 'listed_count': 0}",,False,False,Qubox6,,1.4917201621097554e+18,"{'description': {'mentions': [{'start': 76, 'end': 83, 'username': 'qubox5'}]}}"
146398585,https://pbs.twimg.com/profile_images/1192713024/image_normal.jpg,３度の飯より野球観戦、ということはさすがにありませんが、１０食当たり１試合くらいは見てるかも。アイスホッケーは５０食当たり１試合くらい観戦。他のスポーツもよく観に行きます。基本、現場観戦主義。将棋も少しは指せます。 一応応援しているチーム:千葉ロッテマリーンズ、HC栃木日光アイスバックス、アイシンシーホース,よっしー,"{'followers_count': 604, 'following_count': 663, 'tweet_count': 210511, 'listed_count': 35}",,False,False,yossy134,神奈川県,1.0355349723611341e+18,
19072038,https://pbs.twimg.com/profile_images/1268061988090937345/lXM92Hb8_normal.jpg,"Drummer for Asherah, Some Kind Of Metallica, This Is Queen. I have a day job but don’t post about it. He/him. Black lives matter, trans rights are human rights.",Jonathan Hoey,"{'followers_count': 511, 'following_count': 2586, 'tweet_count': 5680, 'listed_count': 12}",,False,False,jonathanhoey_81,"Gravesend, South East",1.3844263038651105e+18,
1507298848993067008,https://pbs.twimg.com/profile_images/1522213343880048640/8XvRfaqL_normal.jpg,@wpunj_edu '17 · production tech · i like to read and listen to music · 95% of my tweets are the daily wordle · she/her,jess frank,"{'followers_count': 16, 'following_count': 60, 'tweet_count': 101, 'listed_count': 0}",,False,False,theonejessfrank,"Columbia, SC",,"{'description': {'mentions': [{'start': 0, 'end': 10, 'username': 'wpunj_edu'}]}}"
73547584,https://pbs.twimg.com/profile_images/1108926690175135744/_F2HDfqM_normal.jpg,Just a small town girl seeing the world through a creative lens.,Kelly Kuebler,"{'followers_count': 46, 'following_count': 151, 'tweet_count': 1768, 'listed_count': 2}",https://t.co/OGdC7FP4hG,False,False,officialkellyk,Michigan,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OGdC7FP4hG', 'expanded_url': 'http://www.kellykuebler.com', 'display_url': 'kellykuebler.com'}]}}"
3395884589,https://pbs.twimg.com/profile_images/876114050731651081/cZCgAm3g_normal.jpg,"Nana, daughter, Mother, wife, sister, teacher, friend!",Shelli Engler,"{'followers_count': 76, 'following_count': 173, 'tweet_count': 965, 'listed_count': 1}",,False,False,EnglerShelli,,7.823453337665577e+17,
156248861,https://pbs.twimg.com/profile_images/1492731592372072450/6wNdCFSd_normal.jpg,Grammar Queen| Dog Mom 🐶| Always Day1| Black Girl in Tech| UNC Alumna| Finer Woman 💙| INFJ-T| BlackLivesMatter|,Tyler J.,"{'followers_count': 1370, 'following_count': 2250, 'tweet_count': 67215, 'listed_count': 15}",,False,False,TysModernL1fe,DM(V),1.4794368018991718e+18,
831830798172971008,https://pbs.twimg.com/profile_images/1186468318502195200/OhCD1Y8O_normal.jpg,,Nuqman,"{'followers_count': 81, 'following_count': 521, 'tweet_count': 1622, 'listed_count': 0}",,False,False,liloofzihurt,,1.2539911472711434e+18,
1953647414,https://pbs.twimg.com/profile_images/1260923005225459715/FM2puV6P_normal.jpg,れっくすです！ ナイズ制作再開！／お絵かきと日常／ポ擬とその他いっぱい／アイコンははしこさんから！（@845_4545 ) 版権ファンアート→@siz_149cm//己と戦う案出し兼ネタバレアカウント→＠kmng__mgmg//Repost is prohibited. //,れっくす🕺,"{'followers_count': 396, 'following_count': 513, 'tweet_count': 61552, 'listed_count': 7}",,False,False,re__xy,ガラれちほー,1.4114844052441702e+18,"{'description': {'mentions': [{'start': 50, 'end': 59, 'username': '845_4545'}, {'start': 71, 'end': 81, 'username': 'siz_149cm'}, {'start': 101, 'end': 112, 'username': 'kmng__mgmg'}]}}"
1918691053,https://pbs.twimg.com/profile_images/463699984886411264/vsuPNNnN_normal.png,,Victor,"{'followers_count': 15, 'following_count': 197, 'tweet_count': 910, 'listed_count': 0}",,False,False,victorvader003,,,
1293410291930107904,https://pbs.twimg.com/profile_images/1515169655735816192/skm4xfFk_normal.jpg,"I speak facts and post dumb quotes from my friends.

oh and wyoming doesn't exist

#HereWeGo
#TimeToShine
#LetsGoCanes
#LetsGoPens",lil' B,"{'followers_count': 10, 'following_count': 86, 'tweet_count': 294, 'listed_count': 0}",,False,False,bwoods713,,1.3251835982829855e+18,"{'description': {'hashtags': [{'start': 83, 'end': 92, 'tag': 'HereWeGo'}, {'start': 93, 'end': 105, 'tag': 'TimeToShine'}, {'start': 106, 'end': 118, 'tag': 'LetsGoCanes'}, {'start': 119, 'end': 130, 'tag': 'LetsGoPens'}]}}"
1279242870478630912,https://pbs.twimg.com/profile_images/1380689704526352384/SpKKS-jY_normal.jpg,a proud member of The New Liberals.  Company owner in  logistics.           Crypto enthusiasts & investor,Jean Pierre,"{'followers_count': 144, 'following_count': 406, 'tweet_count': 2556, 'listed_count': 6}",,False,False,john04669005,"Sydney, New South Wales",,
343866168,https://pbs.twimg.com/profile_images/1277977822976327681/FPvIB6Bc_normal.jpg,❁ 🇬🇧🇲🇽,D♡,"{'followers_count': 300, 'following_count': 230, 'tweet_count': 19156, 'listed_count': 14}",,False,False,babayyyd,Bay Area ↔️ Chicago,1.1110701098655252e+18,
809194524,https://pbs.twimg.com/profile_images/1509992556439879684/XM40Tt8g_normal.jpg,成人済み。 好き→動物全般(鳥と猫写真多め)、メルスト(西部大家族と看守組。まったり勢)、 ハイキュー！！、 FGO(人理修復/2部6章まで攻略済。新シン推し)、ツイステ(ラギーくん中心にサバナ箱推し)。 無断転載はダメ絶対🙅‍♀️,ねころいど,"{'followers_count': 128, 'following_count': 526, 'tweet_count': 51055, 'listed_count': 3}",,False,False,ringmond,,,
1232436484000501760,https://pbs.twimg.com/profile_images/1302203451418357761/ZjOA9_8k_normal.jpg,超絶美少女天才アイドル系不老不死魔法錬金術士です！！！！！pixiv▶︎https://t.co/xmOlZL45hl マシュ▶︎https://t.co/5Jr2X3a89r ギフ▶︎https://t.co/1sBFtAtcPP リスト▶︎https://t.co/JTTO1funq6 ＃soukalive,鈴宮蒼紅(数学系V)ζ,"{'followers_count': 87, 'following_count': 755, 'tweet_count': 8373, 'listed_count': 2}",https://t.co/uycadXkLJb,False,False,soukaRLE,TS/男の娘/女装/男装/Y/S成分が含まれます,1.5214980485555528e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uycadXkLJb', 'expanded_url': 'https://www.youtube.com/channel/UCJwN8CciEOd8U4AoUIRo7sQ', 'display_url': 'youtube.com/channel/UCJwN8…'}]}, 'description': {'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/xmOlZL45hl', 'expanded_url': 'https://bit.ly/3psdPr1', 'display_url': 'bit.ly/3psdPr1'}, {'start': 65, 'end': 88, 'url': 'https://t.co/5Jr2X3a89r', 'expanded_url': 'https://bit.ly/3psd15t', 'display_url': 'bit.ly/3psd15t'}, {'start': 93, 'end': 116, 'url': 'https://t.co/1sBFtAtcPP', 'expanded_url': 'https://giftee.co/u/soukarlev', 'display_url': 'giftee.co/u/soukarlev'}, {'start': 122, 'end': 145, 'url': 'https://t.co/JTTO1funq6', 'expanded_url': 'https://amzn.to/37SwNkH', 'display_url': 'amzn.to/37SwNkH'}], 'hashtags': [{'start': 146, 'end': 156, 'tag': 'soukalive'}]}}"
115343317,https://pbs.twimg.com/profile_images/1477182176613789702/rCEdKPuI_normal.jpg,そしゃげ・まんが・えいが・PCゲ・ぶいちゅばなど TRPG垢→@zakohagure,クチススガントス,"{'followers_count': 491, 'following_count': 708, 'tweet_count': 64283, 'listed_count': 0}",https://t.co/3wfzOWeLv8,False,False,guntos,,1.4659171461274706e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3wfzOWeLv8', 'expanded_url': 'https://www.pixiv.net/users/1100039', 'display_url': 'pixiv.net/users/1100039'}]}, 'description': {'mentions': [{'start': 31, 'end': 42, 'username': 'zakohagure'}]}}"
