,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,pinned_tweet_id,location,entities
33013853,False,Ruled by Mercury and the Moon.,https://pbs.twimg.com/profile_images/455396690749444096/8WkiLzx9_normal.jpeg,"{'followers_count': 565, 'following_count': 1150, 'tweet_count': 77070, 'listed_count': 8}",https://t.co/vRMpZxBxXw,cevicheparati,,🦕 Mama Legba,False,1411181769886515205,αγάπη και του πεπρωμένου,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vRMpZxBxXw', 'expanded_url': 'https://www.instagram.com/cevicheparati/', 'display_url': 'instagram.com/cevicheparati/'}]}}"
109012516,False,こんな時世をエッセンシャルワーカーのあなたのおかげで暮らせています。いつも本当に、本当にありがとう。 ■ nk(えんけー)と申します。 沢山の優しい御方のおかげで作詞家やらせて戴けております、いつもありがとう。 音楽ユニット @AMPERSAND_YOU を主催しています。 地表から上空観賞するのが好きです。,https://pbs.twimg.com/profile_images/731843665/______1928496_249400098_normal.jpg,"{'followers_count': 697, 'following_count': 572, 'tweet_count': 91051, 'listed_count': 25}",https://t.co/tUes8pRAyG,nkLocal,,えんけー･ローカル nkLocal 感染予防にめっちゃ手洗う✨エッセンシャルワーカーのあなたのおかげ,False,731035126843351040,within the wards of tokyo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tUes8pRAyG', 'expanded_url': 'https://twitter.com/AMPERSAND_YOU', 'display_url': 'twitter.com/AMPERSAND_YOU'}]}, 'description': {'mentions': [{'start': 113, 'end': 127, 'username': 'AMPERSAND_YOU'}]}}"
62238720,False,Bean Counter。でもいまどき、豆の数え方も難しいんだよ。IFRSはじめ会計関係の話題には過剰反応気味。あとは東北ネタと台湾ネタをちびちびと。乃木坂はたしなむ程度。正体不明の鍵、プロフィールなし、発言なしアカの方はブロックすることがあります。,https://pbs.twimg.com/profile_images/561537709/___normal.JPG,"{'followers_count': 1391, 'following_count': 767, 'tweet_count': 32621, 'listed_count': 132}",,koh_21powered,,koh_21powered,False,,,
1451736654,False,"Work Me: @Utopy_Co, EiR @Fal_Launchpad, @dsuksnowsport board, other entrepreneurial endeavours
Also Me: open water swimming, skiing, sustainability & cake",https://pbs.twimg.com/profile_images/1417885580826980352/OH8JNKtK_normal.jpg,"{'followers_count': 359, 'following_count': 441, 'tweet_count': 1358, 'listed_count': 33}",https://t.co/4Ei09qF6oR,shona_marsh23,,Shona Marsh,False,,Newquay,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4Ei09qF6oR', 'expanded_url': 'http://uk.linkedin.com/in/shonamarsh', 'display_url': 'uk.linkedin.com/in/shonamarsh'}]}, 'description': {'mentions': [{'start': 9, 'end': 18, 'username': 'Utopy_Co'}, {'start': 24, 'end': 38, 'username': 'Fal_Launchpad'}, {'start': 40, 'end': 54, 'username': 'dsuksnowsport'}]}}"
1188629670448644097,False,i like tori himemiya a normal amount,https://pbs.twimg.com/profile_images/1518942845175967744/DNRAqBx__normal.jpg,"{'followers_count': 533, 'following_count': 509, 'tweet_count': 32481, 'listed_count': 7}",https://t.co/vI3VYG1ftv,MARIUSLUVBOT,,venus🌸,False,1462026221059858439,minor • no pqrts,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vI3VYG1ftv', 'expanded_url': 'http://opalesque.carrd.co', 'display_url': 'opalesque.carrd.co'}]}}"
250537787,False,グレーテルはいいゾ,https://pbs.twimg.com/profile_images/1410186491972579334/RPqAmEUr_normal.jpg,"{'followers_count': 118, 'following_count': 162, 'tweet_count': 37936, 'listed_count': 11}",https://t.co/o9tfRhJY6a,mikage_isahaya,,みかげ@まだ10₍₁₆₎代,False,896990340577546240,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o9tfRhJY6a', 'expanded_url': 'http://www.pixiv.net/member.php?id=4338376', 'display_url': 'pixiv.net/member.php?id=…'}]}}"
1373232818831114241,False,there’s plenty of indispensable people in the graveyard. all views my own. educator...for now.,https://pbs.twimg.com/profile_images/1492612330118598660/RxRb-mO-_normal.jpg,"{'followers_count': 27, 'following_count': 206, 'tweet_count': 119, 'listed_count': 0}",,AM66680493,,AM,False,,"North West, England",
3907114771,False,"they/them 22
I love music and superheroes",https://pbs.twimg.com/profile_images/1493721124735266826/Bh7qhuTr_normal.jpg,"{'followers_count': 246, 'following_count': 1002, 'tweet_count': 9294, 'listed_count': 2}",,spectrumrambeau,,nova || sam wilson only event!!,False,1519789620111814661,,
1003977649,False,"A physiotherapist who enjoys drawing, music, table top games/RPGs,  reading and video/computer games.
1993. he/him. Litterarly a father.",https://pbs.twimg.com/profile_images/934900811599155200/wFkbWi96_normal.jpg,"{'followers_count': 54, 'following_count': 120, 'tweet_count': 7304, 'listed_count': 3}",,Qraxbird,,Anton,False,1491713903415418882,Sweden,
1658926586,False,me gusta quejarme,https://pbs.twimg.com/profile_images/1415483161811824643/K6z5YEv3_normal.jpg,"{'followers_count': 623, 'following_count': 319, 'tweet_count': 75226, 'listed_count': 1}",https://t.co/7UiHSm5X9o,Mariaanelac,,𝑀𝑎𝑟𝑖𝑎𝑛𝑒𝑙𝑎,False,1320058488811364354,"Santa Elena, Entre Ríos ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7UiHSm5X9o', 'expanded_url': 'http://instagram.com/mariaanelac', 'display_url': 'instagram.com/mariaanelac'}]}}"
747854137,False,🇵🇷  Puerto Rico/Staff of #Ambassacats Nina🐱Halo🐱Liara🐱Otis😺/801-87-Jerezanas/ Changos de Naranjito /📖📚,https://pbs.twimg.com/profile_images/1516118052663963658/IiJ-MKve_normal.jpg,"{'followers_count': 255, 'following_count': 402, 'tweet_count': 11593, 'listed_count': 4}",,QueenLulii,,🌹,False,1424440992036446216,"Naranjito, Puerto Rico","{'description': {'hashtags': [{'start': 25, 'end': 37, 'tag': 'Ambassacats'}]}}"
1190053814793113601,False,"Humorous Fantasy Novelist • Singer/Songwriter • Artist • Cartoonist • Competitive Napper, once that's a thing.",https://pbs.twimg.com/profile_images/1502414107236085762/Ixg5B0T3_normal.jpg,"{'followers_count': 87, 'following_count': 302, 'tweet_count': 69, 'listed_count': 1}",https://t.co/AZucRfxaPS,MarkTCoram,,Mark Coram,False,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AZucRfxaPS', 'expanded_url': 'http://markcoram.net', 'display_url': 'markcoram.net'}]}}"
54852921,False,"ぬいぐるみめでながらゲームとか音楽してる人。ミニチュア好き。原神は呼吸
他→ポケ森、FGO、アナデン、アルラス、じゃんたま(十時琉珠、雀豪☆1)、日常生活の話多め。呟きたいこと何でも呟く雑多アカウント。ごく稀にらくがき
https://t.co/Y1GcQZ1Zpc",https://pbs.twimg.com/profile_images/1426900757769449477/mx-25DTh_normal.jpg,"{'followers_count': 81, 'following_count': 183, 'tweet_count': 79585, 'listed_count': 0}",https://t.co/inITT60oC2,ruashu,,るあしゅ,False,1510125141627670531,呟きの増減が激しい(割とツイート多め),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/inITT60oC2', 'expanded_url': 'http://marshmallow-qa.com/ruashu', 'display_url': 'marshmallow-qa.com/ruashu'}]}, 'description': {'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/Y1GcQZ1Zpc', 'expanded_url': 'http://poipiku.com/1025870/', 'display_url': 'poipiku.com/1025870/'}]}}"
408830637,False,Music teacher. Actor. Karaoke Goddess.,https://pbs.twimg.com/profile_images/1633558080/profile_pic_normal.jpg,"{'followers_count': 70, 'following_count': 211, 'tweet_count': 2067, 'listed_count': 2}",https://t.co/mm4Aqezz4K,LisaKornkven,,Lisa Kornkven (she/her),False,288119149526392833,Fargo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mm4Aqezz4K', 'expanded_url': 'http://www.weareblacksheepproductions.com', 'display_url': 'weareblacksheepproductions.com'}]}}"
261327445,False,"In life, it is important to know when to stop arguing with people and simply let them be wrong!! - #Patriot #MAGA #KAG #FATHER #AllLivesMatter #ProFace #IFBAP",https://pbs.twimg.com/profile_images/1431371988262604814/zyBF4tsm_normal.jpg,"{'followers_count': 1577, 'following_count': 4579, 'tweet_count': 41917, 'listed_count': 9}",,jwogradyjr,,Joe O'Grady #PatriotParty,False,1383561709491671042,"East Coast, USA","{'description': {'hashtags': [{'start': 99, 'end': 107, 'tag': 'Patriot'}, {'start': 108, 'end': 113, 'tag': 'MAGA'}, {'start': 114, 'end': 118, 'tag': 'KAG'}, {'start': 119, 'end': 126, 'tag': 'FATHER'}, {'start': 127, 'end': 142, 'tag': 'AllLivesMatter'}, {'start': 143, 'end': 151, 'tag': 'ProFace'}, {'start': 152, 'end': 158, 'tag': 'IFBAP'}]}}"
121105852,False,📖 bibliophile || 🎥 cinephile || 🎧 melophile || he/him || ♋ || 🏳️‍🌈 || Let's play together on Switch some time: SW-8294-1111-0445,https://pbs.twimg.com/profile_images/1521839391031042049/6hxwkksq_normal.jpg,"{'followers_count': 283, 'following_count': 269, 'tweet_count': 14013, 'listed_count': 2}",https://t.co/ExIFFH3Rmk,thefatkid__,,RJ 🐻‍❄️ #LetLeniLead2022,False,1446277668857548819,Zanarkand,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ExIFFH3Rmk', 'expanded_url': 'https://www.instagram.com/rj.ira', 'display_url': 'instagram.com/rj.ira'}]}}"
1309816075425439748,False,베이징경도 116,https://pbs.twimg.com/profile_images/1512122707357229062/BaE-fMPK_normal.jpg,"{'followers_count': 72, 'following_count': 119, 'tweet_count': 363, 'listed_count': 1}",,jobtang116,,탕탕이,False,1371698209706319874,러비더비,
2358162698,False,TH/EN | 坂道⊿ | おひさま☀️🍞 | fromis_9 | red panda enthusiast,https://pbs.twimg.com/profile_images/1486233769598423042/8GXTOCZN_normal.jpg,"{'followers_count': 342, 'following_count': 419, 'tweet_count': 165637, 'listed_count': 0}",,myfrozty,,Frozty ☀️🍀,False,1323135454326108160,"Bangkok, Thailand",
447092658,False,「積乱雲」といういつ名付けたか分からない名前で執筆しております。「旧図書館の4人」をよろしくお願いします。,https://pbs.twimg.com/profile_images/668087653741408256/L16_UI3B_normal.jpg,"{'followers_count': 217, 'following_count': 55, 'tweet_count': 37016, 'listed_count': 6}",https://t.co/05LOgKdEWn,168_submarine,,スープ,False,,汚い海,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/05LOgKdEWn', 'expanded_url': 'https://ncode.syosetu.com/n4723gh/', 'display_url': 'ncode.syosetu.com/n4723gh/'}]}}"
99183281,False,"ゲームとかアニメとか、たわいもない日常とか。ハンターが再開したら本気出す。
あとは野球とかガジェットとかアニメゲームその他もろもろ。
最近はもっぱらウマ娘。あとは子供と一緒にポケモンgo。

フォロー/リムーブは御自由に～",https://pbs.twimg.com/profile_images/1400137896049332226/QthlE1ct_normal.png,"{'followers_count': 176, 'following_count': 267, 'tweet_count': 61182, 'listed_count': 9}",,naga_0,,ちぇりお！,False,,,
2968255029,False,"Profesora de Geografía .🌎🌍🌏.Intento de ilustradora.
Ig: Rebeca Daphne",https://pbs.twimg.com/profile_images/1335977702101299204/yICtZl4S_normal.jpg,"{'followers_count': 33, 'following_count': 221, 'tweet_count': 955, 'listed_count': 0}",,RebeRebecaLau,,Rebe-Rebeca,False,,"Buenos Aires, Argentina",
2851991629,False,succession,https://pbs.twimg.com/profile_images/1511721541838712833/AqcYpsSq_normal.jpg,"{'followers_count': 4, 'following_count': 70, 'tweet_count': 5566, 'listed_count': 1}",,ppb_vv,,pvv,False,,,
1018305832394477568,False,💖 • 131:) | #ยกเลิกม112 #ถ้าการเมืองดี | รีการเมืองหนักนะ!✨ | วันนี้ยิ้มหรือยางงง♡*:･ﾟ✧,https://pbs.twimg.com/profile_images/1520596401972932608/x5kqzmhK_normal.jpg,"{'followers_count': 86, 'following_count': 429, 'tweet_count': 82638, 'listed_count': 1}",https://t.co/4Yy7aUd8hK,_silsiri_,,🥜 𝐘𝐮𝐮𝐣𝐢𝐧 𝐀!,False,1516831901251936256,she/her multifandom,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4Yy7aUd8hK', 'expanded_url': 'https://open.spotify.com/track/1v6svH1Fyx9C1nIt1mA2DT?si=b07adc047c3d407f', 'display_url': 'open.spotify.com/track/1v6svH1F…'}]}, 'description': {'hashtags': [{'start': 12, 'end': 23, 'tag': 'ยกเลิกม112'}, {'start': 24, 'end': 38, 'tag': 'ถ้าการเมืองดี'}]}}"
4429223059,False,競馬、ポップン、DDR,https://pbs.twimg.com/profile_images/1509729128496648194/NZdWYYld_normal.jpg,"{'followers_count': 493, 'following_count': 1169, 'tweet_count': 94650, 'listed_count': 18}",https://t.co/IuLnIAEdmZ,tedla_iix,,てあ,False,1077444853779185664,アミパラ高知,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IuLnIAEdmZ', 'expanded_url': 'http://skillattack.com/sa4/dancer_profile.php?ddrcode=41284470', 'display_url': 'skillattack.com/sa4/dancer_pro…'}]}}"
1104667162940104704,False,大学生(UT)｜マシュマロ→https://t.co/8EF5BS0iH9,https://pbs.twimg.com/profile_images/1510472329952116740/zXDGlGXo_normal.jpg,"{'followers_count': 1356, 'following_count': 2067, 'tweet_count': 49539, 'listed_count': 13}",https://t.co/ubZPm2GGOB,kyomu__n,,きょむ〜ん。✨,False,1518954572496400385,東京の東端の何処か,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ubZPm2GGOB', 'expanded_url': 'https://twitter.com/intent/tweet?text=%E3%81%8D%E3%82%87%E3%82%80%E3%80%9C', 'display_url': 'twitter.com/intent/tweet?t…'}]}, 'description': {'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/8EF5BS0iH9', 'expanded_url': 'https://marshmallow-qa.com/kyomu__n', 'display_url': 'marshmallow-qa.com/kyomu__n'}]}}"
918186980,False,I came into this world covered in someone else's blood and screaming and lemme tell you I am not afraid to leave it the same way.,https://pbs.twimg.com/profile_images/804440556302725120/H9HjqDks_normal.jpg,"{'followers_count': 170, 'following_count': 341, 'tweet_count': 24368, 'listed_count': 2}",,Em_Durocher,,Emma Durocher,False,,The Black Lodge,
1344760021951811584,False,🥬🥕,https://pbs.twimg.com/profile_images/1505916888940892164/5hI6LpGH_normal.jpg,"{'followers_count': 31, 'following_count': 484, 'tweet_count': 90123, 'listed_count': 0}",,flyingoniion,,วญบ,False,1521056361911513088,pok pok,
1104239500769734656,False,199X-ish | I say mama~mamamoo | she/her | bless life and carry knowledge | stan & bns account for OT4 MAMAMOO | bts rv got7 onewe pk itzy #emmypidbakz,https://pbs.twimg.com/profile_images/1519606509126123520/LpZtqULU_normal.jpg,"{'followers_count': 171, 'following_count': 252, 'tweet_count': 31345, 'listed_count': 0}",https://t.co/Xyf44r0wc7,morezer0,,emmy ❖,False,1400875386393665536,mamamoo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Xyf44r0wc7', 'expanded_url': 'https://twitter.com/tindahannitinay', 'display_url': 'twitter.com/tindahannitinay'}]}, 'description': {'hashtags': [{'start': 138, 'end': 150, 'tag': 'emmypidbakz'}]}}"
2556314403,False,슈퍼주니어🌻🦁| 최고다 #김종현 💙 #NUEST 5명이 최고예요🌙⭐️ be more sensible- less sensitive.,https://pbs.twimg.com/profile_images/1457908421169057804/GtT9to17_normal.jpg,"{'followers_count': 979, 'following_count': 515, 'tweet_count': 121276, 'listed_count': 1}",,breakthedayaway,,Dᴀʏɪꜱʙʀᴇᴀᴋɪɴɢ 🪄🔮,False,1391042079241822212,When dawn merged into morning,"{'description': {'hashtags': [{'start': 13, 'end': 17, 'tag': '김종현'}, {'start': 20, 'end': 26, 'tag': 'NUEST'}]}}"
1096833954315993088,False,she/her (ू˃̣̣̣̣̣̣︿˂̣̣̣̣̣̣ ू),https://pbs.twimg.com/profile_images/1515802776743333902/u4lg5M27_normal.jpg,"{'followers_count': 536, 'following_count': 283, 'tweet_count': 17451, 'listed_count': 8}",https://t.co/IISNaVbnWH,hhorimiyaa,,⁷(๑˃̵ᴗ˂̵)fionaa loves izumi,False,1451638588123361281,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IISNaVbnWH', 'expanded_url': 'http://hhorimiyaa.carrd.co', 'display_url': 'hhorimiyaa.carrd.co'}]}}"
4926202044,False,แปรงฟันแล้วฟัง #RedTaylorsVersion ก่อนนอนกันด้วยนะครับ,https://pbs.twimg.com/profile_images/1488890309870120960/Wifp8YAN_normal.jpg,"{'followers_count': 41624, 'following_count': 380, 'tweet_count': 48864, 'listed_count': 4}",https://t.co/hzJT12vIi0,dozhark,,พิหลาม,False,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hzJT12vIi0', 'expanded_url': 'http://Instagram.com/dozhark', 'display_url': 'Instagram.com/dozhark'}]}, 'description': {'hashtags': [{'start': 15, 'end': 33, 'tag': 'RedTaylorsVersion'}]}}"
1230527498720628736,False,"El saber disfrutar de las pequeñas cosas, un viaje en buena compañía con un buen 🍷",https://pbs.twimg.com/profile_images/1353822215440109569/USh8Q1Vr_normal.jpg,"{'followers_count': 105, 'following_count': 69, 'tweet_count': 5193, 'listed_count': 0}",,AnaGmez32115406,,Ana,False,,,
20059129,False,Father. Husband. Author of this bio. Bicycling dreamer. Now peddling @crowww___,https://pbs.twimg.com/profile_images/884466080277725186/oCZM5Idp_normal.jpg,"{'followers_count': 823, 'following_count': 118, 'tweet_count': 3723, 'listed_count': 52}",https://t.co/SecEq0o32Z,IanCovey,,Ian,False,,Lichfield,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SecEq0o32Z', 'expanded_url': 'https://crowww.co', 'display_url': 'crowww.co'}]}, 'description': {'mentions': [{'start': 69, 'end': 79, 'username': 'crowww___'}]}}"
1135933918773989376,False,Law LLB,https://pbs.twimg.com/profile_images/1518838484487880705/9_Ea1fbW_normal.jpg,"{'followers_count': 35, 'following_count': 187, 'tweet_count': 205, 'listed_count': 0}",,daniell78145264,,daniella,False,,"London, England",
2182318460,False,"🔞 | ขี้บ่น ไร้สาระ | *ทวิตมีสปอยล์* | WT | DnA : 光沢 御沢 クリ沢 | BLLK : ばちいさ | MHA : 右爆 | JJK : 五伏 宿伏 | 卍 : 🐺❄️🐯,🍄 | etc. | FUB free | for my arts @Cocoamac_art",https://pbs.twimg.com/profile_images/1279007035653107715/mFSX9-f1_normal.jpg,"{'followers_count': 162, 'following_count': 979, 'tweet_count': 97671, 'listed_count': 1}",https://t.co/jLRYVCud87,Cocoamac_,,Cocoamacaron : Commission OPEN,False,1520759375765577729,ชมรมเบสบอลไสยเวทในเมืองมิคาโดะ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jLRYVCud87', 'expanded_url': 'https://cocoamacaron.wordpress.com/', 'display_url': 'cocoamacaron.wordpress.com'}]}, 'description': {'mentions': [{'start': 143, 'end': 156, 'username': 'Cocoamac_art'}]}}"
1449570407854477313,False,『クリプソショーやる』とは,https://pbs.twimg.com/profile_images/1460452367737176064/FrMpcEVz_normal.jpg,"{'followers_count': 34, 'following_count': 69, 'tweet_count': 3449, 'listed_count': 0}",https://t.co/mkGkP5dLjl,kripkejoyal,,Kripсоʃoyal,False,1475077527769337857,東雲研究所,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mkGkP5dLjl', 'expanded_url': 'http://www.shinonome-lab.com/', 'display_url': 'shinonome-lab.com'}]}}"
44170716,False,#Venezolana en disidencia de la #dictadura | Sobreviviendo y trabajando por mi #Venezuela | La hija del medio apodada chupetica de ajo,https://pbs.twimg.com/profile_images/1271507874942980096/wA6tD82S_normal.jpg,"{'followers_count': 279, 'following_count': 591, 'tweet_count': 20362, 'listed_count': 0}",,daniellaVdE,,DaniellaVdE,False,1001306543504199680,"Caracas, Venezuela","{'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'Venezolana'}, {'start': 32, 'end': 42, 'tag': 'dictadura'}, {'start': 79, 'end': 89, 'tag': 'Venezuela'}]}}"
1241790470038192136,False,— you should follow me idk | billies lover,https://pbs.twimg.com/profile_images/1518636034669617153/x8huIUIq_normal.jpg,"{'followers_count': 3932, 'following_count': 2699, 'tweet_count': 25122, 'listed_count': 86}",https://t.co/yGicS0StAH,stopbeingflrty,,mαr ☆ wish i never enthusiast,False,1505322755843145731,she/her,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yGicS0StAH', 'expanded_url': 'http://kehlani.xn--jhfz3g/', 'display_url': 'kehlani.ᥫ᭡'}]}}"
220541575,False,"A girl who love Nyle, Will & James. Love to learn ASL. Proud of Nyle♡. Tygers. #TeamNyle #RedefiningDance #PurpleTeam. Love The Amazing Race. She/Her.",https://pbs.twimg.com/profile_images/1405557921065226258/KoCrUih5_normal.png,"{'followers_count': 798, 'following_count': 883, 'tweet_count': 20239, 'listed_count': 4}",https://t.co/EOtYCyMXk4,evelynyle_,,Marsha Evelyn,False,,"Jakarta Capital Region, Indone","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EOtYCyMXk4', 'expanded_url': 'http://instagram.com/evelynyle', 'display_url': 'instagram.com/evelynyle'}]}, 'description': {'hashtags': [{'start': 79, 'end': 88, 'tag': 'TeamNyle'}, {'start': 89, 'end': 105, 'tag': 'RedefiningDance'}, {'start': 106, 'end': 117, 'tag': 'PurpleTeam'}]}}"
876401887,False,"They/Them/He/Him Queer 2Spirit Taino & Quechua indigenous Bear working in the spaces of vegan food, cannabis, & spirituality.",https://pbs.twimg.com/profile_images/1314614758499184643/v6euFuYV_normal.jpg,"{'followers_count': 4538, 'following_count': 642, 'tweet_count': 1442, 'listed_count': 30}",https://t.co/Wkqf8vwzUn,Thoughtful_Bear,,Joseph Anthony Cuevas,False,,"Phoenix, Arizona #dtphx","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Wkqf8vwzUn', 'expanded_url': 'https://linktr.ee/thoughtfulbear', 'display_url': 'linktr.ee/thoughtfulbear'}]}}"
156720935,False,"ENDWAKLER来たけど楽しいのでFF11も続けるよ！
Ridillサーバの片隅でひそやかに生息中https://t.co/Z107TWuYij…",https://pbs.twimg.com/profile_images/1479516881170341888/ZdapruhR_normal.jpg,"{'followers_count': 35, 'following_count': 56, 'tweet_count': 14415, 'listed_count': 7}",,rawffxi,,Laura@Ridill,False,,,"{'description': {'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/Z107TWuYij', 'expanded_url': 'http://jp.finalfantasyxiv.com/lodestone/char', 'display_url': 'jp.finalfantasyxiv.com/lodestone/char'}]}}"
124462286,False,雑多にしゃべったりおえかきします CoC🌱 TRUMPシリーズ🙌🌟 20↑ アイコンくびょさん/ヘッダーじろさん 9月以降卓抑え予定🎮🦑,https://pbs.twimg.com/profile_images/1499269723133210627/dVpdOZMf_normal.png,"{'followers_count': 123, 'following_count': 146, 'tweet_count': 21962, 'listed_count': 6}",https://t.co/cjTDxhegr7,m_momomo,,桃井♒️,False,1439518611148664837,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cjTDxhegr7', 'expanded_url': 'https://profcard.info/u/5B5UPdwkhzVBJVe8uzhrpwFczU13', 'display_url': 'profcard.info/u/5B5UPdwkhzVB…'}]}}"
7627162,False,ぼくは手動的なんだよ。ぼくは何処かには居て何処かには居ない存在 / Twitterは言いっぱなしで『つぶやく』場所であり会話・議論の場ではないと思ってます / pawooにもhmmr03で居ます /twilog https://t.co/kETmW7oTpD  は過去の意見であり現在の意見を反映しているとは限りません,https://pbs.twimg.com/profile_images/24652362/maro_normal.jpg,"{'followers_count': 1010, 'following_count': 1069, 'tweet_count': 148065, 'listed_count': 68}",https://t.co/vPc4o5Nogy,hmmr03,,歩弥丸（ふみまる）,False,,豹変してはいかんのか？,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vPc4o5Nogy', 'expanded_url': 'https://twitter.com/hmmr03/status/738363372685516800', 'display_url': 'twitter.com/hmmr03/status/…'}]}, 'description': {'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/kETmW7oTpD', 'expanded_url': 'http://goo.gl/g9wm4', 'display_url': 'goo.gl/g9wm4'}]}}"
139860061,False,Abogada. Feminista. Mendocina. Emprendedora Essen,https://pbs.twimg.com/profile_images/1503187048978522114/VJjCMkRk_normal.jpg,"{'followers_count': 328, 'following_count': 613, 'tweet_count': 14467, 'listed_count': 6}",https://t.co/819UQLrhFE,latetilia,,La Ceci 💚,False,,MENDOZA ARGENTINA,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/819UQLrhFE', 'expanded_url': 'http://instagram.com/ce_centenaro', 'display_url': 'instagram.com/ce_centenaro'}]}}"
1159820460504178689,False,"|| She/Her or They/Them ⭒ Furry, @vulpes_paw Fursuiter ⭒ 23 // Account is 17+ ⭒ Sorry for RT-ing A Lot ⭒ Hobbyist Writer, Hosts @nowhiringagents ||",https://pbs.twimg.com/profile_images/1480136970051354624/UksM5SRL_normal.jpg,"{'followers_count': 192, 'following_count': 800, 'tweet_count': 12887, 'listed_count': 3}",https://t.co/zx58l6QYYl,AyuTheTigress,,Ayu 🐯,False,,🇮🇩  (EN/ID ONLY),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zx58l6QYYl', 'expanded_url': 'https://trakteer.id/HappyNewYeesh/tip', 'display_url': 'trakteer.id/HappyNewYeesh/…'}]}, 'description': {'mentions': [{'start': 33, 'end': 44, 'username': 'vulpes_paw'}, {'start': 128, 'end': 144, 'username': 'nowhiringagents'}]}}"
999298658347646977,False,só mais um perfil com foto e nome de bicho,https://pbs.twimg.com/profile_images/1444823163288924164/fnLTio8H_normal.jpg,"{'followers_count': 447, 'following_count': 411, 'tweet_count': 72787, 'listed_count': 5}",https://t.co/h63eo4d4lA,corujosilva,,Corujo,False,1444823511361523716,"Ilha do Sulito, SC, Brasil","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h63eo4d4lA', 'expanded_url': 'https://mododeataque.com.br', 'display_url': 'mododeataque.com.br'}]}}"
1350450232086114304,False,De que te reís? De todos nosotros me río   #RainbowMafia🌈,https://pbs.twimg.com/profile_images/1350450615349104642/MhbLW1_j_normal.jpg,"{'followers_count': 18, 'following_count': 86, 'tweet_count': 416, 'listed_count': 0}",,dijomiguel,,Miguel,False,,"Córdoba, Argentina","{'description': {'hashtags': [{'start': 43, 'end': 56, 'tag': 'RainbowMafia'}]}}"
1418022244404457476,False,@EmeryvilleCA Councilmember | @HousingAC Advisory Board Chair | @AlamedaCounty COSW| Mom | Tweets My Own | Personal Account | https://t.co/fwLZrzt39F,https://pbs.twimg.com/profile_images/1482087030561464320/ONnFxAn6_normal.jpg,"{'followers_count': 4217, 'following_count': 2461, 'tweet_count': 5306, 'listed_count': 42}",https://t.co/JGSytKmsNm,cw4emeryville,,Courtney Welch,False,1468464933704634369,"Emeryville, CA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JGSytKmsNm', 'expanded_url': 'https://bit.ly/CMCWelch', 'display_url': 'bit.ly/CMCWelch'}]}, 'description': {'urls': [{'start': 126, 'end': 149, 'url': 'https://t.co/fwLZrzt39F', 'expanded_url': 'http://bit.ly/C4Emery', 'display_url': 'bit.ly/C4Emery'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'EmeryvilleCA'}, {'start': 30, 'end': 40, 'username': 'HousingAC'}, {'start': 64, 'end': 78, 'username': 'AlamedaCounty'}]}}"
