,public_metrics,url,profile_image_url,protected,entities,verified,name,id,pinned_tweet_id,username,description,location
1459853858281500672,"{'followers_count': 0, 'following_count': 74, 'tweet_count': 265, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1516001803758088196/ZJsuPvbW_normal.jpg,False,,False,おなかPP@雑多,,1521138289318952960,Onaka_PP_1999,ヲタク/成人済社畜/パズルおじさん,
1602533922,"{'followers_count': 0, 'following_count': 10, 'tweet_count': 269, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/988413600921411584/PaDEGp95_normal.jpg,False,,False,John,,,Jhhuynh42,,
1298266627931160577,"{'followers_count': 29, 'following_count': 52, 'tweet_count': 1097, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1304420567710392320/e-Eg9Xqj_normal.jpg,False,,False,Nandini Sen,,,NandiniSenHere,"Finance professional, Writer amateur. Believes in creati’witty with positi’witty.",
57082119,"{'followers_count': 218, 'following_count': 304, 'tweet_count': 3519, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1459281798593196037/9nMWRzJ6_normal.jpg,False,,False,Elizabeth😷Tezza 🇺🇦🌻,,,emtezza,"Kiwanis Children’s Fund Trustee, Native South Carolinian, Clemson fan, country over party, Dum Spiro Spero","Sullivans Island, SC"
410371067,"{'followers_count': 192, 'following_count': 574, 'tweet_count': 3320, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1339654906773463041/F4Ugu8uq_normal.jpg,False,"{'description': {'hashtags': [{'start': 132, 'end': 143, 'tag': 'TatmanArmy'}, {'start': 144, 'end': 149, 'tag': 'MFAM'}], 'mentions': [{'start': 114, 'end': 129, 'username': 'BledsoeShawnee'}]}}",False,Colten Phillips,,,Colten_Lambo,"Colten, 28, Tennessee. Gambler. Rocker. Conservative. Atheist. Fucking Genius. Only a few words to describe me... @BledsoeShawnee 🥰
#TatmanArmy #MFAM",Jackson TN
1214074480919633920,"{'followers_count': 2, 'following_count': 55, 'tweet_count': 62, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1509943755746398210/op_X5jpl_normal.jpg,False,,False,名無しのA,,,t_t90940868,明るく前向きに暮らしたいと奮闘中 海外在9年 日本語恋しい♡,
841780182,"{'followers_count': 145, 'following_count': 1011, 'tweet_count': 50363, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1488766724589879296/cCqrWw03_normal.jpg,False,,False,みなみ(加糖),,,ktw16_,最近は主に､まほやく｡ﾍﾀ再熱中… ■NLBLもOKな夢好き ♥︎753は315です!! ♥︎水の旋律 ⚾︎西武､阪神 ■ﾈｵﾛﾏ､仮面ﾗｲﾀﾞ-､石田ｼｮｰｷﾁ､遊戯王､ﾌﾟﾘﾘｽﾞRL､CCC､FGO､､､などｱﾚｺﾚ狭く浅く摂取しながらもう20年以上､息してる…,尚和町⇔ｻｻﾞﾅﾐﾀｳﾝ (理想郷)
1456769631943790593,"{'followers_count': 0, 'following_count': 17, 'tweet_count': 150, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1510043082481455111/vOUcivz4_normal.jpg,False,,False,Demon_hunter,,,Demon_hunter101,"Hate free zone
Might have some Offensive Twitts
Technoblade stan",
10298532,"{'followers_count': 400, 'following_count': 400, 'tweet_count': 22743, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/875700171639738368/aCchzEgK_normal.jpg,False,"{'description': {'mentions': [{'start': 60, 'end': 70, 'username': 'nagaitoRu'}]}}",False,いずみすたー,,,izmister,テトテコネクト毎日やる GROOVE COASTER リアルイベントガチ勢 飼い猫(あかり)の画像を貼ったりしてました @nagaitoRu,溝の口
112561245,"{'followers_count': 752, 'following_count': 158, 'tweet_count': 66396, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/803244379087454208/yUDRC2zz_normal.jpg,False,,False,Liam Marie,,,lmgdiaz,Somos lo que hacemos para cambiar lo que somos.,
47780834,"{'followers_count': 84, 'following_count': 59, 'tweet_count': 11760, 'listed_count': 9}",,https://pbs.twimg.com/profile_images/480247359/P1030934_-_Copy_normal.JPG,False,,False,Zero Zzyzzz,,,zerozzyzzz,"""It is better to light a single candle than to curse the darkness""

🇪🇺 European Since 1973 🇪🇺","Exeter, UK"
337462372,"{'followers_count': 304, 'following_count': 2409, 'tweet_count': 20299, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1179427905832701958/klz6KeEO_normal.jpg,False,,False,Santiago Luccioni,,,sluccioni,,
113327921,"{'followers_count': 102, 'following_count': 137, 'tweet_count': 125519, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/882927199136825344/_SzC-l6n_normal.jpg,False,,False,Kai Tatemoto,,,tatekai,,"Saitama, Japan"
3316265314,"{'followers_count': 173, 'following_count': 173, 'tweet_count': 6182, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/652618067164401668/vOzS2JuU_normal.jpg,False,,False,Gayle Duchene,,,GayleDuchene,Years in the world of telecom. Retired - volunteer since 2008 in end-of-life hospice - lover of life.,
130978939,"{'followers_count': 223, 'following_count': 169, 'tweet_count': 38525, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/847920991334350848/cInJCiRE_normal.jpg,False,,False,LesM ❄️🐎👀🏜🎬🌈📽🌊🇺🇦,,,buckiles,,Central Ohio
536700860,"{'followers_count': 192, 'following_count': 204, 'tweet_count': 7947, 'listed_count': 5}",https://t.co/HLcfUk6Ysc,https://pbs.twimg.com/profile_images/1302401571918163970/m-Wx4AsR_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HLcfUk6Ysc', 'expanded_url': 'http://tracywordswisdom.blogspot.com', 'display_url': 'tracywordswisdom.blogspot.com'}]}}",False,Tracy R. 🇺🇦,,,TracyReinke,"Research administrator by day, would be chef by night, and lots of other stuff in between.",Heart of America
1307957111318405120,"{'followers_count': 78, 'following_count': 48, 'tweet_count': 82, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1519288166464712705/NF8VuVaT_normal.jpg,False,,False,یسرا,,1519815000361082880,axrsuy,Trial and erroring my way through life🥀,
572260524,"{'followers_count': 951, 'following_count': 1654, 'tweet_count': 16412, 'listed_count': 40}",,https://pbs.twimg.com/profile_images/1036214491120320512/z4QJ8VOh_normal.jpg,False,"{'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'Poetry'}, {'start': 8, 'end': 12, 'tag': 'Art'}, {'start': 13, 'end': 19, 'tag': 'Dance'}, {'start': 20, 'end': 26, 'tag': 'Music'}, {'start': 27, 'end': 36, 'tag': 'modeling'}, {'start': 37, 'end': 44, 'tag': 'Design'}]}}",False,Laurel,,,larsafran,#Poetry #Art #Dance #Music #modeling #Design,"Cleveland, OH"
1416348636,"{'followers_count': 1219, 'following_count': 497, 'tweet_count': 89718, 'listed_count': 56}",https://t.co/rTOUPsdy4R,https://pbs.twimg.com/profile_images/1262943284885946368/jrAy9Qhd_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rTOUPsdy4R', 'expanded_url': 'https://m.youtube.com/watch?v=09LhvoBgylM', 'display_url': 'm.youtube.com/watch?v=09Lhvo…'}]}}",False,LittleLeigh ❥✖️🖤,,1399173801762557954,LittleLeighXoxo,"❥ But Cawfee First, Secondly Live tweeting for The Commonwealth Of VA Vs Johnny Depp & Amber Heard. Extremely Authentic, Down To Earth & Loyal AF. ❥ 🗡🖤🏴‍☠️✖️",Brooklyn NY✖️⭕️
493363738,"{'followers_count': 9755, 'following_count': 100, 'tweet_count': 2937, 'listed_count': 39}",,https://pbs.twimg.com/profile_images/1507759464329400320/Tjvda81j_normal.jpg,False,,False,Pookster 🚮,,,PooksterPrime,,
3244042760,"{'followers_count': 97, 'following_count': 246, 'tweet_count': 6858, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1097919659632844800/CKNr8h_z_normal.jpg,False,,False,Play Fair,,1192659934950748160,playfairab,"Suffering Oilers fan.   As long as 97 is on the ice,  I will watch.","Alberta, Canada"
1460960440553558016,"{'followers_count': 2, 'following_count': 69, 'tweet_count': 131, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1460963512163971075/kd54u49h_normal.jpg,False,,False,AndytheAdult456,,,AndytheAdult456,Keeping BTK’s BS in check!,
416577405,"{'followers_count': 125, 'following_count': 499, 'tweet_count': 1859, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/378800000506090904/688b95619ae22149f5bdb44004553ef5_normal.jpeg,False,"{'description': {'hashtags': [{'start': 102, 'end': 123, 'tag': 'BigPetesHouseofMunch'}]}}",False,mhessley,,,mhessley,"Pittsburgh born and raised, video games run my life. Lets go Pens! Lets go Bucs! Here we go Steelers! #BigPetesHouseofMunch",Pittsburgh
16223898,"{'followers_count': 59, 'following_count': 196, 'tweet_count': 646, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1432847698609147906/AYrf3aIu_normal.jpg,False,,False,Hey_RaeRae,,,raf_0304,Be a kind human. Mask up.,
1193202562675032064,"{'followers_count': 3046, 'following_count': 4299, 'tweet_count': 2148, 'listed_count': 15}",,https://pbs.twimg.com/profile_images/1193203272313475072/Z02VZdZr_normal.jpg,False,"{'description': {'hashtags': [{'start': 84, 'end': 94, 'tag': 'amwriting'}, {'start': 95, 'end': 112, 'tag': 'WritingCommunity'}, {'start': 113, 'end': 124, 'tag': 'amquerying'}]}}",False,@mohayeswriter,,1471999525518643201,mohayeswriter,I write stories for people who like a dash of humor with their suspense & intrigue. #amwriting #WritingCommunity #amquerying,"Orange County, CA"
19192128,"{'followers_count': 19, 'following_count': 87, 'tweet_count': 1347, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/3210158559/9ecc48d97329169a920d3a0ba29fc034_normal.jpeg,False,,False,Lenore Jackson,,,lenorej,retired university employee,"Chicago, IL"
389681470,"{'followers_count': 175064, 'following_count': 148, 'tweet_count': 121659, 'listed_count': 3141}",https://t.co/2Zzqk7yHjs,https://pbs.twimg.com/profile_images/1444988463216922631/IDffhy4i_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2Zzqk7yHjs', 'expanded_url': 'http://kentcdodds.com', 'display_url': 'kentcdodds.com'}]}, 'description': {'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/U5Kafq0X1p', 'expanded_url': 'http://TestingJavaScript.com', 'display_url': 'TestingJavaScript.com'}, {'start': 133, 'end': 156, 'url': 'https://t.co/7KDAxI9QOD', 'expanded_url': 'http://EpicReact.Dev', 'display_url': 'EpicReact.Dev'}], 'mentions': [{'start': 94, 'end': 104, 'username': 'remix_run'}]}}",False,Kent C. Dodds 💿,,1460294601747550210,kentcdodds,"Improving the world with quality software · Husband, Father, Latter-day Saint, Teacher, OSS · @remix_run · https://t.co/U5Kafq0X1p · https://t.co/7KDAxI9QOD ·","Pleasant Grove, UT"
432624586,"{'followers_count': 98, 'following_count': 122, 'tweet_count': 354, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/866670120143380480/hPDB_p-T_normal.jpg,False,,False,Jota Arias,,,JotaArias93,,
1052020953574764545,"{'followers_count': 147, 'following_count': 122, 'tweet_count': 835, 'listed_count': 1}",https://t.co/zKKuYTWMhG,https://pbs.twimg.com/profile_images/1178093778370011136/YarSDxwG_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zKKuYTWMhG', 'expanded_url': 'https://youtu.be/5lWwCQZ86UQ', 'display_url': 'youtu.be/5lWwCQZ86UQ'}]}, 'description': {'hashtags': [{'start': 55, 'end': 58, 'tag': 'ad'}]}}",False,Wompster,,1067497485688549376,WompsterTwitch,Twitch Affiliate [1.2k] I Creator Code: WompsterTwitch #ad I Instagram: wompster_twitch I Twitch: wompster I ⬇️NINJA RAID & THE W!,
192972584,"{'followers_count': 89, 'following_count': 378, 'tweet_count': 850, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1182730884228747270/1vrJCHP5_normal.jpg,False,,False,Andrew Martin,,,DrChunkPhD,Loving my sweet sweet Carolyn!,USA
462208579,"{'followers_count': 590, 'following_count': 651, 'tweet_count': 89528, 'listed_count': 22}",,https://pbs.twimg.com/profile_images/1446568435710930949/oJcga5sk_normal.jpg,False,,False,BronxBoricuaEnSC,,924050387836923906,ArroyoEacid,"Making racists famous one at a time.
Despierta de ese sueño, que es hora de luchar

Men of Quality Respect Women's Equality",Third Rock From The Sun
279640171,"{'followers_count': 250, 'following_count': 807, 'tweet_count': 2019, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1112834806101037056/tK1i6Djt_normal.jpg,False,,False,Corraine McLafferty,,1050892261293248512,remainlorraine,I like a lot of chocolate on my biscuit. ⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀,"Donegal, Ireland"
1411133710209069057,"{'followers_count': 862, 'following_count': 997, 'tweet_count': 15794, 'listed_count': 6}",https://t.co/9aGeEw0Ijl,https://pbs.twimg.com/profile_images/1519420803787501573/9wlRPPTm_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9aGeEw0Ijl', 'expanded_url': 'https://keniaosbeauty.com/', 'display_url': 'keniaosbeauty.com'}]}}",False,shyena lvs mariam,,1520129564328046592,auarianaa,"☽ ; escuchando la carta con axo, auron e ibai ¡!",sh!her 
191716222,"{'followers_count': 582, 'following_count': 1639, 'tweet_count': 4072, 'listed_count': 10}",http://t.co/6IIinDv75I,https://pbs.twimg.com/profile_images/1467009365001396224/aPYgbYXc_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/6IIinDv75I', 'expanded_url': 'http://wefollow.com/Phileel', 'display_url': 'wefollow.com/Phileel'}]}}",False,Phillip Raso,,,Phileel,"Parramatta and Eel For Life member who lives in Wollongong, Hawthorn fan in the afl, cricket, tennis, love my music particularly Jimmy Barnes and Cold Chisel",Australia
272345902,"{'followers_count': 720, 'following_count': 377, 'tweet_count': 6319, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1655604660/_MG_7802_normal.jpg,False,,False,catherine boucher,,,bearswim,housing and community activist. still hopeful. person.,"ottawa, canada"
25472162,"{'followers_count': 396, 'following_count': 974, 'tweet_count': 15135, 'listed_count': 17}",,https://pbs.twimg.com/profile_images/861745033170436097/DO8N-Th5_normal.jpg,False,,False,𝙹𝚘𝚜𝚑𝚞𝚊 𝚁𝚞𝚜𝚜𝚘,,1025853658028695552,DjoshUnchained,"Fake Gamer, Dumb Leftist, Husband, Patriots Fan, Life Coach (Uncertified), Dog Lover, Hot Dog Lover, and 26 Time Tetris 99 Winner.",
26148659,"{'followers_count': 190, 'following_count': 1321, 'tweet_count': 16473, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/741991345645092865/rJldjjjR_normal.jpg,False,,False,Cheryl Leister,,,chubdubblub,"life is good..love my racing!  Can't get enough sprint cars, midgets, Indycar, NHRA, NASCAR and Sports cars.  2 wheels/4 wheels doesn't matter.", in the Keystone state
732722772984659968,"{'followers_count': 81, 'following_count': 164, 'tweet_count': 13755, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/828093979803607040/FDGYTz7B_normal.jpg,False,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'TeamCap'}]}}",False,K.,,,kpiggy1103,#TeamCap  The artist formerly known as grapepirate,
600287739,"{'followers_count': 106, 'following_count': 597, 'tweet_count': 3267, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1271282191859933184/dYG6SXnD_normal.jpg,False,,False,nomore3putts,,,JerodTodd,Post Mahomes!,"Fort Worth, TX"
1355348553279959041,"{'followers_count': 172, 'following_count': 197, 'tweet_count': 3728, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1514278623888478217/yz2kfhkH_normal.jpg,False,"{'description': {'hashtags': [{'start': 23, 'end': 31, 'tag': 'ABOLISH'}]}}",False,🦊in 🧦,,1356470844000776197,Katt_thefox,TERFs not welcome ACAB #ABOLISH she/her 💗💜💙,"Wisconsin, Frozen Tundra"
1088993226151940096,"{'followers_count': 4050, 'following_count': 4996, 'tweet_count': 28740, 'listed_count': 21}",,https://pbs.twimg.com/profile_images/1520081589203615744/CuFGUOF4_normal.jpg,False,,False,Dr.JJ 🔬,,1521495338820980736,BlueDotDoc,"MD. Thoracic pathologist 🫁. Literature lover. Knitter. Seeks thoughtful conversation, fresh perspective, and universal access to health care.Opinions my own.🌻","Tennessee, USA"
3256053572,"{'followers_count': 391, 'following_count': 583, 'tweet_count': 8929, 'listed_count': 4}",https://t.co/ZFcenlg6vV,https://pbs.twimg.com/profile_images/1301720913428135938/NXwQH5EM_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZFcenlg6vV', 'expanded_url': 'https://www.twitch.tv/Ethel', 'display_url': 'twitch.tv/Ethel'}]}}",False,Ethel,,,EthelCoopa,"Chip Enthusiast  
she/her",Smethel
1210671876,"{'followers_count': 442, 'following_count': 1177, 'tweet_count': 2584, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/3661154333/2dcc6cdda2da926add3ce99b491c6637_normal.jpeg,False,,False,Edward Safran,,,edsafran51,Professional Wordsmith & Critically Acclaimed Cruciverbalist,"Colonial Height, Virginia, USA"
2729619135,"{'followers_count': 934, 'following_count': 775, 'tweet_count': 94211, 'listed_count': 11}",https://t.co/uRRGWlpE7Y,https://pbs.twimg.com/profile_images/1498752404279349249/3sFG8MW0_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uRRGWlpE7Y', 'expanded_url': 'https://www.instagram.com/julian_carp27/?hl=es-la', 'display_url': 'instagram.com/julian_carp27/…'}]}}",False,Julián🐻,,1476305740369252352,JulianV_27,"22 | Historia UBA 📖.

🐔❤️.

We are kill gods.",El Palomar
866897971102797825,"{'followers_count': 4, 'following_count': 37, 'tweet_count': 13, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1516476036028022784/wuy6aLF5_normal.jpg,False,,False,JoJo7,,,JoJo79,,"Indiana, USA"
537633233,"{'followers_count': 1308, 'following_count': 2332, 'tweet_count': 11827, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1497337182071279617/nGZBujjT_normal.jpg,False,,False,PS in New York,,,PaulaHShuff,"I sing, I teach, I read, I cook. I am a librarian, so assume I know everything. I vote Democrat. 😉 No DMs please. I am not looking for a date. 😂","Rochester, NY"
64601109,"{'followers_count': 233, 'following_count': 415, 'tweet_count': 9029, 'listed_count': 1}",https://t.co/e0u0rO3cwQ,https://pbs.twimg.com/profile_images/1389029436075429888/LX2erwuT_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/e0u0rO3cwQ', 'expanded_url': 'http://www.drtimmonsdental.com', 'display_url': 'drtimmonsdental.com'}]}}",False,Chase T,,1134163901153730560,ChaseTimmons,Dentist; Wofford ‘14; MUSC Dental ‘18; Duke basketball; SC football; Panthers football; Braves baseball; music and tv fanatic,"Spartanburg, SC"
