,protected,name,entities,id,description,username,url,verified,profile_image_url,public_metrics,location,pinned_tweet_id
1138643479,False,Prof Jo.McDonald,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sedijgkJQx', 'expanded_url': 'http://www.crarm.uwa.edu.au', 'display_url': 'crarm.uwa.edu.au'}]}, 'description': {'mentions': [{'start': 46, 'end': 53, 'username': 'crar_m'}]}}",,"BA(Hons) first (and proud), Director of UWA’s @crar_m, archaeologist, partner, mother, sister, daughter",JoMcDonald12,https://t.co/sedijgkJQx,False,https://pbs.twimg.com/profile_images/1048401649675333632/DYBVaRT__normal.jpg,"{'followers_count': 574, 'following_count': 388, 'tweet_count': 1561, 'listed_count': 11}",Western Australia,
740150694,False,May Essa,,,,MayEssa93,,False,https://pbs.twimg.com/profile_images/1514311057183068167/8uzAZQRo_normal.jpg,"{'followers_count': 178, 'following_count': 530, 'tweet_count': 7262, 'listed_count': 0}",,1514239953290645506
461748947,False,むっきー,,,鹿島アントラーズとモータースポーツを愛する元茨城県民,mukaiyama_CSO,,False,https://pbs.twimg.com/profile_images/1333046363282522113/lc2KHg5-_normal.jpg,"{'followers_count': 93, 'following_count': 373, 'tweet_count': 6051, 'listed_count': 5}",,
1145843274705494017,False,pcg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vGrjQdhbZj', 'expanded_url': 'http://instagram.com/paulacueerva_', 'display_url': 'instagram.com/paulacueerva_'}]}}",,,pawwls,https://t.co/vGrjQdhbZj,False,https://pbs.twimg.com/profile_images/1519696990095003651/umV-Ptem_normal.jpg,"{'followers_count': 170, 'following_count': 205, 'tweet_count': 12208, 'listed_count': 1}",,1416131464987615238
184881111,False,Julien,"{'description': {'mentions': [{'start': 112, 'end': 123, 'username': 'DarkyNinja'}]}}",,"30 y/o, he/him.
I wish I could quit social media??? My tweets are mostly about Pokémon. 🇫🇷🇬🇧🇩🇪(🇯🇵少しだって)🏳️‍🌈

♥️ @DarkyNinja",Oguri57,,False,https://pbs.twimg.com/profile_images/1263614928600076289/tuda_lEJ_normal.jpg,"{'followers_count': 75, 'following_count': 301, 'tweet_count': 7450, 'listed_count': 0}",France,
370977026,False,Alex Freeman,,,"First rule: if you have nothing to say, say nothing.  It/its.",alexpfreeman,,False,https://pbs.twimg.com/profile_images/378800000690575292/72728ba9101b51e08a86c3861b087554_normal.png,"{'followers_count': 2, 'following_count': 85, 'tweet_count': 137, 'listed_count': 0}","Sydney, AU",
1182145603754586112,False,SADper,,,φιλοσοφία-ing,W058610Yu,,False,https://pbs.twimg.com/profile_images/1189885561395388421/uqaxOiY-_normal.jpg,"{'followers_count': 0, 'following_count': 7, 'tweet_count': 21, 'listed_count': 0}",,
132535895,False,and the livin's easy,,,I adopt adult Basset Hounds. Huge fan of all things Sci-fi. I keep Vampire hours. Depression & OCD sufferer.,madamyez,,False,https://pbs.twimg.com/profile_images/1174245822747336704/haoDEMy5_normal.jpg,"{'followers_count': 1792, 'following_count': 4647, 'tweet_count': 299702, 'listed_count': 91}",,1502059684697673730
275340453,False,ピスタン,,,"日本生まれ、ハワイ育ちのゲーマーおじさん。TOEIC 990点のバイリンガル✌

Born in Japan, raised in Hawaii. Gamer.
Fluent in English and Japanese.",fuusamisu,,False,https://pbs.twimg.com/profile_images/1307902286098653184/zUVNM8IZ_normal.jpg,"{'followers_count': 127, 'following_count': 68, 'tweet_count': 22717, 'listed_count': 13}",,
1240869889662808065,False,heyheyhey,,,struggling to be uncorrupted by the system,mustbeattheodds,,False,https://pbs.twimg.com/profile_images/1449867026122510341/i-8Mwq_0_normal.jpg,"{'followers_count': 36, 'following_count': 142, 'tweet_count': 476, 'listed_count': 0}",,
25442599,False,I am Kratos,,,"Sometimes, I get too emotional 😭",general_Kratos,,False,https://pbs.twimg.com/profile_images/583778940558290944/jsUPybqG_normal.jpg,"{'followers_count': 34, 'following_count': 242, 'tweet_count': 2687, 'listed_count': 5}",,1325818599097790464
1160130818678972416,False,Jacko,"{'description': {'mentions': [{'start': 118, 'end': 126, 'username': 'Zeddeee'}, {'start': 127, 'end': 137, 'username': 'rahhead01'}, {'start': 140, 'end': 155, 'username': 'MrFlibble72LFC'}]}}",,🌹Sport ⚽ Music 🎵 Books 📚 Left of centre. Nostalgia Fi-Zee-Jacko hashtag games daily 2:30pm and 3:00pm on Sundays with @Zeddeee @rahhead01 + @MrFlibble72LFC🌹,albolt76,,False,https://pbs.twimg.com/profile_images/1524146333841559552/qpzS8nGX_normal.jpg,"{'followers_count': 15865, 'following_count': 15292, 'tweet_count': 296163, 'listed_count': 13}",,
1550162778,False,ㅇㅈ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jK6xJGswzt', 'expanded_url': 'http://instagram.com/tt_baguette', 'display_url': 'instagram.com/tt_baguette'}]}}",,사진과 일상 그리고 그림 / illustration & animation,jang_girin,https://t.co/jK6xJGswzt,False,https://pbs.twimg.com/profile_images/620617830757609472/LHqQYcZU_normal.jpg,"{'followers_count': 73, 'following_count': 64, 'tweet_count': 3549, 'listed_count': 0}",,
338962153,False,ぐら。,,,"乗り物作り屋の乗り物乗り。

猫飼いたい。



自家用操縦士/旅行/読書/モータースポーツ/将棋(将棋ウォーズ2級)",updownforce2,,False,https://pbs.twimg.com/profile_images/963393097991245824/k2AxWQNa_normal.jpg,"{'followers_count': 326, 'following_count': 660, 'tweet_count': 71459, 'listed_count': 17}",,
326865119,False,jayashreesridhar 🇮🇳,,,"sis fr51yrs,wifey fr30y,mother since 28, gynaec since27, enjoying every role,🙏🏼💕India,humane doc all time",eruditedoc,,False,https://pbs.twimg.com/profile_images/1491816371931709440/L7Hqb6jF_normal.jpg,"{'followers_count': 806, 'following_count': 4723, 'tweet_count': 15093, 'listed_count': 5}",indore,1247942436447371264
1460531567583920129,False,Colin,,,I am but a small part of the greater good. Helping those that need help. I don't do it for thanks. I do it because it is the right thing to do. Replacement  Acc,Colinhelps,,False,https://pbs.twimg.com/profile_images/1461458415557832704/JJ04C6_l_normal.jpg,"{'followers_count': 19, 'following_count': 249, 'tweet_count': 317, 'listed_count': 0}",,
1208033273739268096,False,based babushka,,,purveyor of fine cringe,bruhbushka,,False,https://pbs.twimg.com/profile_images/1472176731284856836/F_WK6q8J_normal.jpg,"{'followers_count': 713, 'following_count': 1719, 'tweet_count': 3097, 'listed_count': 1}","Mid North Coast, NSW",
1117520515323826184,False,arden. not seriously.,"{'description': {'hashtags': [{'start': 93, 'end': 98, 'tag': 'ADHD'}], 'mentions': [{'start': 78, 'end': 90, 'username': 'GibsonPrint'}]}}",,hot girl summer participation trophy hopeful | work: Client Services Director @GibsonPrint | #ADHD | she/her,arden_seriously,,False,https://pbs.twimg.com/profile_images/1510329148753031176/h6pAayxF_normal.jpg,"{'followers_count': 1269, 'following_count': 1261, 'tweet_count': 12677, 'listed_count': 11}","Richmond, VA",1522598350519996418
1260400016809537541,False,chan ✿,,,i live off tot and skz,squishiesung,,False,https://pbs.twimg.com/profile_images/1520929804299960320/QrBGp1fB_normal.jpg,"{'followers_count': 10, 'following_count': 99, 'tweet_count': 1465, 'listed_count': 0}", with marius ♥︎,1485810230420471810
19958280,False,Bronwynne Wiehl,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ugQWZb0Qfu', 'expanded_url': 'https://bit.ly/3k0UWfc', 'display_url': 'bit.ly/3k0UWfc'}]}}",,Social media & personal branding coach | People watcher | Sunday arvie snoozer | Training to run faster one road/rat race at a time | Free Instagram tips👇,BronyW,https://t.co/ugQWZb0Qfu,False,https://pbs.twimg.com/profile_images/1471705937350172675/vneKTczi_normal.jpg,"{'followers_count': 4749, 'following_count': 1621, 'tweet_count': 81307, 'listed_count': 88}","Johannesburg, South Africa",
2958038809,False,dorico,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XvHNKM8ncw', 'expanded_url': 'http://dorico.blog49.fc2.com/', 'display_url': 'dorico.blog49.fc2.com'}]}, 'description': {'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/O8JHwUFouf', 'expanded_url': 'http://www.the-dorico.com', 'display_url': 'the-dorico.com'}, {'start': 72, 'end': 95, 'url': 'https://t.co/XvHNKM8ncw', 'expanded_url': 'http://dorico.blog49.fc2.com/', 'display_url': 'dorico.blog49.fc2.com'}]}}",,心にちいさな灯りをともせるようなクロスステッチ作品制作を目指しています。ホームページ： https://t.co/O8JHwUFouf　ブログ：https://t.co/XvHNKM8ncw　ショップ：お休み中　インスタグラム：http://instagra,dorico0326,https://t.co/XvHNKM8ncw,False,https://pbs.twimg.com/profile_images/551608658006511618/6BQrV0RE_normal.jpeg,"{'followers_count': 50, 'following_count': 383, 'tweet_count': 768, 'listed_count': 0}",,
937206753887887360,False,NEJ,,,Shawn Mendes | Chloe x Halle | SZA | Summer Walker | Kehlani | The Weeknd | Khalid | Ariana Grande | Liz Gillies | Adam Huber |,fuck_th1s_shit,,False,https://pbs.twimg.com/profile_images/1326087877642514434/F9tCWRlo_normal.jpg,"{'followers_count': 166, 'following_count': 511, 'tweet_count': 1555, 'listed_count': 3}",,
1471576400259915784,False,Debra_04,,,Enjoying middle age,Happyboomer60,,False,https://pbs.twimg.com/profile_images/1508132389431742464/gqbW-p1j_normal.jpg,"{'followers_count': 55, 'following_count': 301, 'tweet_count': 130, 'listed_count': 0}",,
84588891,False,Kris,,,Live a life that is worth celebrating! 🖤❤️ Fangirl | DonBelle Elites | KemEng,supergirlmac,,False,https://pbs.twimg.com/profile_images/1523841530015797249/rxOpeCl-_normal.jpg,"{'followers_count': 829, 'following_count': 989, 'tweet_count': 45987, 'listed_count': 8}",Philippines ,1520090633163407360
1070654474803339264,False,Polyblank,"{'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'saveyourself'}]}}",,#saveyourself,zulfarhannjaya,,False,https://pbs.twimg.com/profile_images/1430299041670201348/yi85rLuP_normal.jpg,"{'followers_count': 15, 'following_count': 116, 'tweet_count': 120, 'listed_count': 0}",Nowhere,
291860062,False,"Jason Downey, Chair of the GA BOE","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AEVXesq7fI', 'expanded_url': 'https://www.gadoe.org/External-Affairs-and-Policy/State-Board-of-Education/Pages/default.aspx', 'display_url': 'gadoe.org/External-Affai…'}]}, 'description': {'hashtags': [{'start': 62, 'end': 71, 'tag': 'Softball'}], 'mentions': [{'start': 31, 'end': 41, 'username': 'MarshallU'}, {'start': 44, 'end': 54, 'username': 'MercerYou'}]}}",,"GA Board of Ed. 📚🎓 Trial Atty, @MarshallU & @MercerYou, Proud #Softball Dad 🥎 (ret. coach), Bourbon Snob 🥃, Hillbilly, Lake Sinclair., Fmr. Cincy Reds fan",JasonDowneyBOE,https://t.co/AEVXesq7fI,False,https://pbs.twimg.com/profile_images/1516392369221951489/v44pSDAN_normal.jpg,"{'followers_count': 2172, 'following_count': 3244, 'tweet_count': 13970, 'listed_count': 32}","Gray, GA- (formerly WV)",1508155765747499014
1046997139065311232,False,ルアルタイ*nG　117,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6mi8Y1f5Zl', 'expanded_url': 'https://docs.google.com/spreadsheets/d/1qSMS5O8fQkmOdHA_HWLVhgIKtTzzrqrmzvyZpyWId6Q/edit?usp=drivesd', 'display_url': 'docs.google.com/spreadsheets/d…'}]}}",,よろしくお願いします。 バンドリにハマってる高2で京アニは最高 リズム天国も好き バンドリRank:189/プリコネLevel:230/ごとパズLevel:63/グルミクRank:92/このファンRank:40/プロセカRank:38,tR7odfqUP0Fc8QY,https://t.co/6mi8Y1f5Zl,False,https://pbs.twimg.com/profile_images/1115580731105787907/xMkmRc4N_normal.jpg,"{'followers_count': 2195, 'following_count': 2485, 'tweet_count': 4162, 'listed_count': 13}",ノリカン97,1434883672327405570
126432633,False,Chris B 🇺🇦🌻,,,Professional cat wrangler. Swears worse than a sailor most days. Must love dogs!!! she/her,SDChrisB73,,False,https://pbs.twimg.com/profile_images/1507945809525940238/ezgy7Em0_normal.jpg,"{'followers_count': 57, 'following_count': 477, 'tweet_count': 3078, 'listed_count': 1}","ÜT: 32.771792,-117.132994",
1364184349298491396,False,3417_mkhs,,,apexやってま,3417_mkhs,,False,https://pbs.twimg.com/profile_images/1364193488456146945/GEaugFiM_normal.jpg,"{'followers_count': 74, 'following_count': 101, 'tweet_count': 237, 'listed_count': 0}",スカルタウン,
73880494,False,みほ,,,食べることと赤菱が好き,m0ncher1,,False,https://pbs.twimg.com/profile_images/1524238339532292096/9h8c_jKf_normal.jpg,"{'followers_count': 255, 'following_count': 573, 'tweet_count': 9650, 'listed_count': 6}",埼玉,
128718701,False,Living Disaster,,,"Manuel (he/him), Bi Leftist nerd who watches too much Esports - Who the hell knows what this account is supposed to be - ENG/GER",Conankun66,,False,https://pbs.twimg.com/profile_images/1505232741201293313/KClZyW68_normal.jpg,"{'followers_count': 189, 'following_count': 785, 'tweet_count': 200405, 'listed_count': 5}","Hessen, Germany",
73720457,False,加藤ジャンプ酒行中です 原作ドラマ「今夜はコの字で Season 2」22年4月9日スタート!,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bxMjWFlqak', 'expanded_url': 'https://katojump.wixsite.com/katojump', 'display_url': 'katojump.wixsite.com/katojump'}]}}",,"しみじみ愛好家/酒行中/文筆家/割烹着研究家/絵/コの字酒場探検家/「コの字酒場」命名者/ポテサラ探求家/余白と無駄愛好家/ 出生in東京,熟成in横浜と東南アジア/コの字酒場はワンダーランド/漫画『今夜はコの字で』/テレビ東京『二軒目どうする？』出てます/ノンフィクションライター白石新（シン）/09年〜即興小説開催/",katojump,https://t.co/bxMjWFlqak,False,https://pbs.twimg.com/profile_images/1317742108774518785/CFtLyJTd_normal.jpg,"{'followers_count': 1954, 'following_count': 724, 'tweet_count': 10634, 'listed_count': 24}",地球,1189670534960705536
126857767,False,Abstract 🇬🇧🇦🇺💉💉💉,,,No bio. I like my privacy.,Abstract475,,False,https://pbs.twimg.com/profile_images/1520950285023121408/VXkCdwni_normal.jpg,"{'followers_count': 0, 'following_count': 72, 'tweet_count': 142, 'listed_count': 0}",On Ilkla Moor Baht 'at,
2568591212,False,Celeste Musgrave,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PvQW8dFHe5', 'expanded_url': 'http://www.jollydiscoveries.com', 'display_url': 'jollydiscoveries.com'}]}}",,PhD Candidate. Synthetic phonics app producer. Advocate and trainer of synthetic phonics. Advocate for students with complex trauma. Students need a chance.,jollydiscoverie,https://t.co/PvQW8dFHe5,False,https://pbs.twimg.com/profile_images/850503018965385217/l_lGVgYG_normal.jpg,"{'followers_count': 694, 'following_count': 469, 'tweet_count': 3591, 'listed_count': 9}","Sydney, New South Wales",
389188221,False,Jane Bennz,,,TV. Film. Books. Pop culture. Feminist nasty woman. Proud Liberal. 🇨🇦🇮🇹,JaneBenn333,,False,https://pbs.twimg.com/profile_images/1345407280632770567/HF4ezevp_normal.jpg,"{'followers_count': 609, 'following_count': 191, 'tweet_count': 33924, 'listed_count': 15}","Toronto, Ontario, Canada",1515344760986292224
708830185,False,Ana Fruto,,,"friend. observer. writer. artist.
Define me by me, not by you.",anafruto,,False,https://pbs.twimg.com/profile_images/1386273233050083330/kuzzmMAO_normal.jpg,"{'followers_count': 52, 'following_count': 226, 'tweet_count': 2067, 'listed_count': 0}",Cebu City,
149455862,False,Kimberly Nissen,,,Master of Online Shopping. Crazy dog lady. Former media whore. Recovering beauty bitch. She/her.,KimberlyNissen,,False,https://pbs.twimg.com/profile_images/911073535417761792/M1B8aI9F_normal.jpg,"{'followers_count': 4132, 'following_count': 1729, 'tweet_count': 48272, 'listed_count': 162}","Melbourne, Victoria",
40877093,False,ouɐsıdǝlǝnuɐɯǝ  ʞ.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HS9gMxp4mz', 'expanded_url': 'http://www.prepressgenova.com', 'display_url': 'prepressgenova.com'}]}}",,"Non siamo ancora pronti per i social, non accettiamo ancora che ci sia chi la pensa diversamente! Solo foto di gatti “Stay hungry, stay foolish” ",emanuelepisano,https://t.co/HS9gMxp4mz,False,https://pbs.twimg.com/profile_images/1469266609575542788/BVfBRZuW_normal.jpg,"{'followers_count': 474, 'following_count': 251, 'tweet_count': 53684, 'listed_count': 31}","iPhone: 44.411968,8.897843",
18178455,False,🌸 Emma 🌈,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/c4YOOIBvqE', 'expanded_url': 'https://linktr.ee/emmajg', 'display_url': 'linktr.ee/emmajg'}]}, 'description': {'hashtags': [{'start': 58, 'end': 74, 'tag': 'bravissimogirls'}, {'start': 75, 'end': 80, 'tag': 'geek'}, {'start': 81, 'end': 90, 'tag': 'autistic'}, {'start': 91, 'end': 101, 'tag': 'curvykate'}, {'start': 102, 'end': 110, 'tag': 'wolfrun'}, {'start': 111, 'end': 124, 'tag': 'wildswimming'}, {'start': 125, 'end': 142, 'tag': 'actuallyautistic'}]}}",,"UK 45 Married
Autistic
I 💞 Dinosaurs & Plushies
👙🏊🥊🎈🌈🐧🦖🐺🏃
#bravissimogirls #geek #autistic #curvykate #wolfrun #wildswimming #actuallyautistic",emmajg,https://t.co/c4YOOIBvqE,False,https://pbs.twimg.com/profile_images/1437173474984873984/UEDOwGrj_normal.jpg,"{'followers_count': 3246, 'following_count': 4810, 'tweet_count': 78550, 'listed_count': 120}","Leamington Spa, England",1519211032111202306
3312174693,False,Crn,,,,ceremonijia,,False,https://pbs.twimg.com/profile_images/1435737287686557699/kOxs4Gh5_normal.jpg,"{'followers_count': 28, 'following_count': 180, 'tweet_count': 324, 'listed_count': 0}",,1435733815419408391
112886536,False,まう茶(中速),,,人生エンジョイ勢。喋る、旅する、メシ作る。あとはほっこり茶を沸かす。ボドゲも好きよ。,maucha_,,False,https://pbs.twimg.com/profile_images/1348208410437722114/Eb17zz4l_normal.jpg,"{'followers_count': 2023, 'following_count': 1497, 'tweet_count': 60005, 'listed_count': 140}",ｱｷｼﾉﾉﾐﾔｷﾈﾝﾊｲ,1018450106486591489
596859260,False,Chris,,,,cmgoods81,,False,https://pbs.twimg.com/profile_images/815666843922927616/E_cK63Eq_normal.jpg,"{'followers_count': 68, 'following_count': 392, 'tweet_count': 13707, 'listed_count': 1}",,
43898041,False,Siôn Edwards 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺🇺🇦,"{'description': {'hashtags': [{'start': 43, 'end': 60, 'tag': 'healthinequality'}], 'mentions': [{'start': 78, 'end': 90, 'username': 'Plaid_Cymru'}]}}",,"Portfolio GP, Advisor PMCAT, Interested in #healthinequality European; Cymro. @Plaid_Cymru 🏴󠁧󠁢󠁷󠁬󠁳󠁿",Sionedwards,,False,https://pbs.twimg.com/profile_images/993939910531960832/EU2637gT_normal.jpg,"{'followers_count': 2107, 'following_count': 5001, 'tweet_count': 14373, 'listed_count': 37}","Cardiff, Wales / Cilycwm",
1430889682447921153,False,Akallabêth,,,"Proud Anti-fascist. It Can Happen Here. Air Force veteran. Resist all enemies, foreign and domestic. A Republic, if you can keep it.",RedmawAngband,,False,https://pbs.twimg.com/profile_images/1499845481429712899/fDqlUgMB_normal.jpg,"{'followers_count': 865, 'following_count': 953, 'tweet_count': 3739, 'listed_count': 0}",,1430891774805876739
79150106,False,Zeruel,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jpRsguNw2G', 'expanded_url': 'https://www.pixiv.net/users/2373808', 'display_url': 'pixiv.net/users/2373808'}]}}",,獣・映画・チェンソー੯‧̀͡u\最近またお絵かき始めたヒト,_zeruel,https://t.co/jpRsguNw2G,False,https://pbs.twimg.com/profile_images/1519307288158556160/uqiDpz0__normal.jpg,"{'followers_count': 471, 'following_count': 172, 'tweet_count': 60105, 'listed_count': 13}",West Virginia,1271751283582496769
92698310,False,［Jules］- معلسل ,"{'description': {'hashtags': [{'start': 31, 'end': 42, 'tag': 'LataDeAtún'}, {'start': 50, 'end': 60, 'tag': 'Julesismo'}]}}",,"🅴 Coordinador del equipo de la #LataDeAtún 2024 
 #Julesismo 𓃵",julesgdl,,False,https://pbs.twimg.com/profile_images/1367916675056738306/h5Y_7gQW_normal.jpg,"{'followers_count': 2386, 'following_count': 1218, 'tweet_count': 144395, 'listed_count': 74}","Tlaquepaque, Jalisco",1427681234986016771
182817909,False,30,,,🍅 🍁 🏳️‍🌈 🐸🐻🐈🐈🐈‍⬛🌏🏊🏻🧘🏻🤸🏻🌎,30_pear_,,False,https://pbs.twimg.com/profile_images/1256719972761350145/-UDT3eOq_normal.jpg,"{'followers_count': 55, 'following_count': 470, 'tweet_count': 3596, 'listed_count': 0}",earth,
269384807,False,どな,,,"☆最近のブーム→
ニコニコ動画を見る/パチスロ/アニメ/サッカー
☆好きなこと→
競馬/野球/スポーツ/minecraft/ゲーム/ギタフリ
★サッカー、アニメ、パチスロのつぶやきが大半。今期視聴（咲）。咲-saki-の本編が大好きです主にタコス。",chamemaro,,False,https://pbs.twimg.com/profile_images/419853656079347712/I4zm_eaY_normal.jpeg,"{'followers_count': 46, 'following_count': 68, 'tweet_count': 33851, 'listed_count': 0}",あいち,
15424118,False,Betta Splendens 🥔,,,She/her. INFP-T. Evil herbivore. Crazy cat lady. Emotional maelstrom who wants to save the world.,LisaBettaAlMare,,False,https://pbs.twimg.com/profile_images/1425418362729996290/cHy1Y5gG_normal.jpg,"{'followers_count': 517, 'following_count': 757, 'tweet_count': 6035, 'listed_count': 0}",,1023508844297768960
94737235,False,ま　＿　＿　す,,,"ライオンズの試合中に奇声を発することがよくあります。
たまに医療情報（小児、周産期、救急、ほか）なども。",ryuta100kg,,False,https://pbs.twimg.com/profile_images/3717794786/aed44c5e8952280d1606881195f61e62_normal.jpeg,"{'followers_count': 283, 'following_count': 2354, 'tweet_count': 28618, 'listed_count': 5}","Miyazaki-shi, Miyazaki",
22235270,False,Satoadshi Frogamoto,,,"🧊🙌, ❄️🐸, ❄️👸",OGrizzle,,False,https://pbs.twimg.com/profile_images/1484864840036462592/DEgx-qgk_normal.jpg,"{'followers_count': 231, 'following_count': 1909, 'tweet_count': 420, 'listed_count': 8}",swomp,
1074370821009932288,False,Azra Naqvi,,,"I came (for the comments), I saw, I tweeted",Azrantings,,False,https://pbs.twimg.com/profile_images/1518004600271425537/Ntq7cDR8_normal.jpg,"{'followers_count': 2106, 'following_count': 662, 'tweet_count': 18436, 'listed_count': 2}",خوش فہمی,1141043788581867520
1167792961796460544,False,Yardis 🚩 (🎮: Dead by Daylight),,,Manchild. Average Vidya Enjoyer.,yardsyards,,False,https://pbs.twimg.com/profile_images/1516029719552335882/xIHCLBge_normal.jpg,"{'followers_count': 165, 'following_count': 346, 'tweet_count': 6208, 'listed_count': 1}",Sidray he/him 24,1511317232865132549
2798670517,False,Lauren D'Addona,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0Z5BFbElg5', 'expanded_url': 'https://a-geeks-paradise.tumblr.com/', 'display_url': 'a-geeks-paradise.tumblr.com'}]}}",,"Manhattanville College '18🎓👩‍🎓   
Italian🇮🇹 Ninja🥋Gamer🎮 
Pop Culture Enthusiast👩‍💻 Corgi Lover🐕",L_addona33,https://t.co/0Z5BFbElg5,False,https://pbs.twimg.com/profile_images/1234660020597354498/6hFGmTiu_normal.jpg,"{'followers_count': 132, 'following_count': 203, 'tweet_count': 4853, 'listed_count': 3}",Serenity🚀,
105320939,False,ののちゃ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7DTNdsPctI', 'expanded_url': 'https://nonocha.hatenadiary.jp/', 'display_url': 'nonocha.hatenadiary.jp'}]}}",,好：演劇（粟根さん中心）。C&A。スタレビ。ミッチー。氣志團（青）。滝和祥。 フォロー返しはリストにてですが運用方法検討中。鍵アカフォロワー整理中（フォロバor削除）。,nono_trebo,https://t.co/7DTNdsPctI,False,https://pbs.twimg.com/profile_images/844707499261509632/ngYRGdbs_normal.jpg,"{'followers_count': 244, 'following_count': 288, 'tweet_count': 95923, 'listed_count': 16}",呪泉郷,1516342125595529216
15680495,False,aaram,,,,aaram,,False,https://pbs.twimg.com/profile_images/1490504885745369090/k4vWTbLG_normal.jpg,"{'followers_count': 1104, 'following_count': 943, 'tweet_count': 25298, 'listed_count': 4}",,
18028946,False,dov,"{'description': {'hashtags': [{'start': 35, 'end': 55, 'tag': 'considereoveganismo'}]}}",,"versão brasileira a.i.c. são paulo
#considereoveganismo",dovdoz,,False,https://pbs.twimg.com/profile_images/1512145558852579330/H5itpIJT_normal.jpg,"{'followers_count': 426, 'following_count': 686, 'tweet_count': 21527, 'listed_count': 4}",,1126011049872900096
1572203736,False,Bridget Harrington ♿️,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1OPDK0g9vZ', 'expanded_url': 'http://au.linkedin.com/in/bmharrington', 'display_url': 'au.linkedin.com/in/bmharrington'}]}}",,Customer Searches officer 🔍 Disabled woman👩🏼‍🦼Dog lover 🐕 News junkie 🗞 (she/ her),bm_harr,https://t.co/1OPDK0g9vZ,False,https://pbs.twimg.com/profile_images/1420571265102798857/bpqK0GKR_normal.jpg,"{'followers_count': 730, 'following_count': 3949, 'tweet_count': 3726, 'listed_count': 63}",Jagera/Turrbal land (Brisbane),1308937534437765127
303669822,False,Japanese Mango,,,I'd survive... till I don't,EvilHandGrenade,,False,https://pbs.twimg.com/profile_images/1495414029027844099/1FhYVIvQ_normal.jpg,"{'followers_count': 2294, 'following_count': 2011, 'tweet_count': 35978, 'listed_count': 3}","Federal Capital Territory, Nig",1506372061685592077
911437213,False,Goom,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/i8E6fep9JC', 'expanded_url': 'https://open.spotify.com/album/5BEAkEFuUVQaSK6AlecqLo?si=CgIfcSAEQiSCu3GN4CSo6w', 'display_url': 'open.spotify.com/album/5BEAkEFu…'}]}}",,Til it’s.. 🌎🌍🌏,_Goom_,https://t.co/i8E6fep9JC,False,https://pbs.twimg.com/profile_images/1039584535434780672/f-UEljJE_normal.jpg,"{'followers_count': 409, 'following_count': 344, 'tweet_count': 37935, 'listed_count': 2}",Barson Bity NV,
148328247,False,Muhammad Faraz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mOjqT4uqxi', 'expanded_url': 'http://www.farazashraf.wordpress.com', 'display_url': 'farazashraf.wordpress.com'}]}, 'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/fGSFR09qnw', 'expanded_url': 'http://farazashraf.wordpress.com', 'display_url': 'farazashraf.wordpress.com'}], 'hashtags': [{'start': 85, 'end': 93, 'tag': 'FASTIAN'}]}}",,"Lead Engineer @ constellation software. 
Blog @ https://t.co/fGSFR09qnw.
UIT Alumni. #FASTIAN
data science student, books, and C#.",alternatefaraz,https://t.co/mOjqT4uqxi,False,https://pbs.twimg.com/profile_images/1495724755328061452/R8Gsl7id_normal.jpg,"{'followers_count': 342, 'following_count': 279, 'tweet_count': 9698, 'listed_count': 9}",Karachi Pakistan,1448817062395133954
492370274,False,かよ,,,"お気楽母さん
My Favorite Things

神社仏閣
美術館博物館
日本画

京都で好きなお寺五選
雲龍院
智積院
仁和寺
大徳寺
興聖寺（宇治）",n_kayoko_t,,False,https://pbs.twimg.com/profile_images/1465970831700357121/4Q55gk40_normal.jpg,"{'followers_count': 62, 'following_count': 581, 'tweet_count': 17323, 'listed_count': 1}",大阪から東京にやってきました,1520651835974971392
