,verified,description,protected,url,public_metrics,entities,profile_image_url,pinned_tweet_id,name,id,username,location
2340551286,False,,False,https://t.co/ItxQFdZaaa,"{'followers_count': 79, 'following_count': 190, 'tweet_count': 754, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ItxQFdZaaa', 'expanded_url': 'http://shopmyplexus.com/pattibertrand', 'display_url': 'shopmyplexus.com/pattibertrand'}]}}",https://pbs.twimg.com/profile_images/1244087969033654273/qVsGrplg_normal.jpg,,Patti Bertrand,,bertrand1176,
1229661816730472448,False,my banner is blinding my eyes because sunshine,False,,"{'followers_count': 6, 'following_count': 124, 'tweet_count': 1081, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1508029378139418624/3dL6XObB_normal.jpg,1475096331504918533,kamatis paden,,ddoobydoobydpdp,
270458203,False,🏳️‍🌈 | Housewives fan | Buffy fanatic | Sagittarius | Views & opinions expressed are my own,False,https://t.co/ZTaNjhLEco,"{'followers_count': 144, 'following_count': 1282, 'tweet_count': 7303, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZTaNjhLEco', 'expanded_url': 'https://instagram.com/frantastic_007?igshid=1awefzdfs40lc', 'display_url': 'instagram.com/frantastic_007…'}]}}",https://pbs.twimg.com/profile_images/1517330213755101186/jMrtsKGT_normal.jpg,1430127504363343875,༒ CRYSTAL’S LEATHER PANTS༒,,FranTastic_007,Somewere only I know
1012416479885656064,False,Here for the hot sports takes CFB (UGA/ ECU) - NFL (Raiders) - MLB (SF Giants) - NHL (SJ Sharks),False,,"{'followers_count': 42, 'following_count': 241, 'tweet_count': 941, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1512101634259787782/PIBCLnYv_normal.jpg,,Scott Rosen,,S_Rosen26,"Raleigh, NC"
285365648,False,tuits pasados pueden que no reflejen mi opinión actual  ESTJ 8w7 Instagram: osmarzs,False,https://t.co/9O8ubN7WEg,"{'followers_count': 1175, 'following_count': 906, 'tweet_count': 16784, 'listed_count': 13}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9O8ubN7WEg', 'expanded_url': 'http://Instagram.com/osmarzs', 'display_url': 'Instagram.com/osmarzs'}]}}",https://pbs.twimg.com/profile_images/1417766224201662469/tU3aU5YO_normal.jpg,771572357479534595,osmar,,OsmarZs,"Hermosillo, Sonora."
339658464,False,"🎺📺🎮✏が好きです。
ソシャゲ微課金勢です。
その時ふと思ったことを呟いていきます。",False,,"{'followers_count': 180, 'following_count': 346, 'tweet_count': 55619, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1141438530461130752/B-U5FIFy_normal.jpg,1140956157369958400,あき🧠💖🇪🇪,,akitaka13,優しい世界
63680082,False,"Some Western music, some English football, some Japanese anime, et al. Born 1971. Male. Left-handed.",False,https://t.co/yDh3HyJTWN,"{'followers_count': 1210, 'following_count': 663, 'tweet_count': 35728, 'listed_count': 79}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yDh3HyJTWN', 'expanded_url': 'http://pixiv.me/dead_funny', 'display_url': 'pixiv.me/dead_funny'}]}}",https://pbs.twimg.com/profile_images/1829366798/art_normal.jpg,,Masashi Takatori,,dead_funny,"Hongo-ku, Tokyo"
88899753,False,"Techno music producer/DJ
https://t.co/YDpGMtmOIs
https://t.co/sCYM2DuncY",False,https://t.co/kt3BildRgZ,"{'followers_count': 198, 'following_count': 143, 'tweet_count': 3900, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kt3BildRgZ', 'expanded_url': 'http://www.r-04.com', 'display_url': 'r-04.com'}]}, 'description': {'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/YDpGMtmOIs', 'expanded_url': 'https://open.spotify.com/artist/26kxR2hQXewK52SXvGC3sM?si=URXN8UQUSdux0DgI10AQlA&utm_source', 'display_url': 'open.spotify.com/artist/26kxR2h…'}, {'start': 49, 'end': 72, 'url': 'https://t.co/sCYM2DuncY', 'expanded_url': 'https://www.beatport.com/artist/r-04/114965', 'display_url': 'beatport.com/artist/r-04/11…'}]}}",https://pbs.twimg.com/profile_images/519346616/logo_normal.jpg,,R-04,,rzerofour,
591005162,False,"クラシカロイドありがとういい薬です
　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　無言フォロー失礼いたします
　　
※RT非表示推奨※地雷無し雑食雑多ツイート🐓🍗シャイだから自分からあんまリプ送んないよ！許してヒヤシンス💪※成人済み
　　　　　　　　　　　　　　　　　　　　",False,https://t.co/SV9KTfaN7r,"{'followers_count': 1993, 'following_count': 1729, 'tweet_count': 664533, 'listed_count': 53}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SV9KTfaN7r', 'expanded_url': 'https://zukan.com/fish/internal664', 'display_url': 'zukan.com/fish/internal6…'}]}}",https://pbs.twimg.com/profile_images/1460990940504821760/EP74WRdb_normal.png,750984095740473344,霜。さんと他7789匹の鹿𐂂,,4m0o,【奈良ﾋﾟｭﾀ】⇔【愛とお金の夢幻郷】⇔【砂と風の無何有】
603541587,False,,False,https://t.co/Izc7knVgFs,"{'followers_count': 206, 'following_count': 174, 'tweet_count': 19316, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Izc7knVgFs', 'expanded_url': 'https://instagram.com/nrlainshhdh', 'display_url': 'instagram.com/nrlainshhdh'}]}}",https://pbs.twimg.com/profile_images/1510911633702670336/yv-w0NW8_normal.jpg,,ain,,nrlainshhdh,
2745901017,False,"Héroe no es aquél que no tiene miedo, es el que si los tiene los enfrenta y puede fracasar en el intento.",False,,"{'followers_count': 97, 'following_count': 388, 'tweet_count': 219, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/673699878271328257/r4OOXM7A_normal.jpg,,Matias Riera,,matyezeriera,
1105418587081125888,False,Nice to Derp you,False,,"{'followers_count': 316, 'following_count': 213, 'tweet_count': 15028, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1463821667604467713/OJPbR7mP_normal.jpg,,Derp,,derpingard,
541698431,False,"男。35歳くらい。レスられ。。
他言無用でお願いします。",False,,"{'followers_count': 238, 'following_count': 40, 'tweet_count': 5696, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/962487123063463936/zsEJHEu__normal.jpg,,ツイッター初心者‎( ੭ ˙ᗜ˙ )੭,,lllllllllil_i,
128920117,False,Jack&Beans OB/T's guitars/WUGner/ テキトーな事しか呟きません,False,,"{'followers_count': 480, 'following_count': 675, 'tweet_count': 77845, 'listed_count': 24}",,https://pbs.twimg.com/profile_images/1245374938648731648/N44mgIrs_normal.jpg,1302548342249910272,つっさん,,tussann6012,
1278948024891453442,False,"Lu para los amigos 💫
she/her 
🏳️‍🌈",False,,"{'followers_count': 75, 'following_count': 25, 'tweet_count': 1117, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1470062134537203716/-VfAE253_normal.jpg,,Lucia,,Luciaaa765,"Madrid, Comunidad de Madrid"
958026182783651840,False,"British.🇬🇧 Roman Catholic. Vegetarian. Pro-Choice. Owned by my cats. TNR supporter & facilitator. Love animals, reading, walking, movies & good TV.",False,,"{'followers_count': 291, 'following_count': 369, 'tweet_count': 27169, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1154096826410307584/Y7wkJh6r_normal.jpg,1067146557835874310,Primula,,Primula_England,"Connecticut, USA"
262515176,False,よわよわサーモンランナーです。成人済既婚■スプラ2/あつ森/ポケモン/うたプリ/ヒプマイetc…,False,,"{'followers_count': 87, 'following_count': 132, 'tweet_count': 101418, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1428693087816011778/AXLMlDjw_normal.jpg,1429594074709852160,かれん,,karen0342,トキシラズいぶし工房
982099031676436481,False,"コミュ弱系鯖主
木曜日20-24時　土曜日15-18時でアモアス開催してます

パチンコ養分で麻雀狂いのバーチャル赤ちゃん
スイッチはマリカーとマリパーとスマブラと桃鉄だけ持ってます

☆あんまりリプライ返しませんがデフォです",False,,"{'followers_count': 104, 'following_count': 103, 'tweet_count': 25249, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1453393724990365712/RGaXaSO1_normal.jpg,1468477155550334977,【りばいあ】_ Д _ ）っ,,gatoru228,ヤフーチャット
19089412,False,"Retired SNHS
#Indy2023
Anyone backing Johnson is declaring themselves to be a despicable human being .
Adding me to an anti indy list means you know I`m right",False,,"{'followers_count': 1053, 'following_count': 1056, 'tweet_count': 15057, 'listed_count': 1}","{'description': {'hashtags': [{'start': 13, 'end': 22, 'tag': 'Indy2023'}]}}",https://pbs.twimg.com/profile_images/1487869542252617737/4y7eZHO1_normal.jpg,,Mitch🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿,,jdjdmitchell,Aberdeen
570444125,False,数理無計画問題人材,False,,"{'followers_count': 130, 'following_count': 318, 'tweet_count': 13660, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/955419055766233089/RZT9Dwz9_normal.jpg,957547439891742721,kimajins,,kimajins,Hyuponia
2410492108,False,,False,,"{'followers_count': 156, 'following_count': 479, 'tweet_count': 10777, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1312190493476950017/OmyCHEYE_normal.jpg,,nope,,maybedana,
1378391749886894080,False,"Doç. Dr. Yasir ŞAFAK, Psikiyatrist, Ankara",False,,"{'followers_count': 91, 'following_count': 176, 'tweet_count': 115, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1378392073280360453/j1ORD6xt_normal.jpg,,Yasir Şafak,,YasirSafak,
887805945081978880,False,PRO-DEMOCRACY We must defend it and protect it. FULLY VACCINATED! hoping to restore some semblance sanity and decency back to society.,False,,"{'followers_count': 802, 'following_count': 676, 'tweet_count': 37408, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1497545745578213382/ilagQ2aQ_normal.jpg,,🇺🇦🌻 CorsairBear 🌻🇺🇦,,corsairbear,The Biden States of America 
162488438,False,tuiteó a veces,False,https://t.co/e45PF5OG5J,"{'followers_count': 882, 'following_count': 439, 'tweet_count': 48604, 'listed_count': 7}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/e45PF5OG5J', 'expanded_url': 'https://open.spotify.com/playlist/7p5hbbg896BSXwiO4mKYeG?si=j3UYQLaZQjiIRs-3MmDAPw&utm_source=copy-l', 'display_url': 'open.spotify.com/playlist/7p5hb…'}]}}",https://pbs.twimg.com/profile_images/1381955220/twitter-webtreatsetc1_normal.png,1483622386213826560,Omar De León,,omardeIeon,Ciudad de Panamá
587501551,False,Filmmaker | Funko Pop collector,False,https://t.co/0oKrIIcf8q,"{'followers_count': 376, 'following_count': 596, 'tweet_count': 26319, 'listed_count': 22}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0oKrIIcf8q', 'expanded_url': 'https://linktr.ee/syahmirezali', 'display_url': 'linktr.ee/syahmirezali'}]}}",https://pbs.twimg.com/profile_images/1502140493710630913/o_jt8zUq_normal.jpg,,🌲 Syahmi Rezali 🍏,,syahmirezali94,"Kuala Lumpur, Malaysia"
308503450,False,"めっちゃRTします。
やる夫村人狼プレイヤー、18/4/17 1000鍋達成。 紅きヒゲの弟子４号、博麗地鶏の＄です。  TRPGとかします。
仕事の都合で水金しかTRPGできない。",False,,"{'followers_count': 610, 'following_count': 2256, 'tweet_count': 134721, 'listed_count': 12}",,https://pbs.twimg.com/profile_images/1509911883071238145/YfLBlvTR_normal.jpg,1489221565363662849,寝てなくてもTRPGがしたい地鶏さん,,Sll_ZZQ,やる夫村 雛苺鯖
297443571,False,"Mother of 3, happily married for 32 years, now a widow,  love all things Terps",False,,"{'followers_count': 294, 'following_count': 373, 'tweet_count': 40582, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1255639723781115905/vOGxbrFB_normal.jpg,,Maria Jackson 🇺🇦🙏🙏🙏,,majackmom,"Maryland, USA"
57352324,False,＊おおっと＊,False,,"{'followers_count': 478, 'following_count': 707, 'tweet_count': 31496, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1317463219280039937/PI1kmB9w_normal.jpg,1119592586757361667,酉,,sakenotori,＊いしのなかにいる＊
25668823,False,i am the breeze that blows through your hair; don't know where it came from. don't know where it's going. wait a minute! did he have a mask on? HEY! YOU!...,False,,"{'followers_count': 87, 'following_count': 194, 'tweet_count': 2492, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1347613430581129216/KB6mgtj7_normal.jpg,,Mr. Allan Pickett,,kitty_whipped,"Anchorage, AK"
1502609923154530309,False,浪人生。世界中の浪人生に寄り添い、共に乗り越え、マーベルを見ます。,False,,"{'followers_count': 0, 'following_count': 5, 'tweet_count': 30, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1505574426095812609/nOF2Mez8_normal.jpg,,浪人中のローニン,,13horiba,
2571142117,False,オタクです  アイコン:ぶりさん,False,,"{'followers_count': 58, 'following_count': 69, 'tweet_count': 10869, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1427499974669918209/Dq_UOuY7_normal.jpg,,小森,,komori_hn25,
1388437948346126336,False,"#Splonk5  #poetryintheparkcork22 
#vss365
#FromOneLine 
#vssNonsense",False,,"{'followers_count': 67, 'following_count': 38, 'tweet_count': 777, 'listed_count': 0}","{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Splonk5'}, {'start': 10, 'end': 32, 'tag': 'poetryintheparkcork22'}, {'start': 34, 'end': 41, 'tag': 'vss365'}, {'start': 42, 'end': 54, 'tag': 'FromOneLine'}, {'start': 56, 'end': 68, 'tag': 'vssNonsense'}]}}",https://pbs.twimg.com/profile_images/1388600711391350785/EBjuBuS8_normal.jpg,,MolCork,,MolCork,
1419299979001307138,False,"Volviendo con todo, gracias trolls de 💩💩",False,,"{'followers_count': 739, 'following_count': 625, 'tweet_count': 33574, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1520917546555293697/wGFS1x37_normal.jpg,,Pame,,MdmeTempestad,
16801217,False,"A life long Iowan, and a Fanilow!",False,,"{'followers_count': 1091, 'following_count': 5002, 'tweet_count': 72161, 'listed_count': 12}",,https://pbs.twimg.com/profile_images/1518328826878644224/HR3HZyN1_normal.jpg,,Melissa Kutcher,,QuaintMelissaK,"Eldridge, Iowa"
86390150,False,,False,,"{'followers_count': 37, 'following_count': 119, 'tweet_count': 1219, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1598599387/swedish_chef1251766987_normal.jpg,,Mike Salony,,mikesalony,
1030293152,False,雑多垢。お絵描きしたりTRPGしたりたり稀にコスプレ。プロムン作品も好き。時折感情が溢れたり溢れなかったりする人。空リプします。コミュ障鬱不安障害持ち。お別れはブロ解で　 干芋:https://t.co/3bR9GeO5zP…,False,https://t.co/rEMlMi18ou,"{'followers_count': 1186, 'following_count': 1445, 'tweet_count': 287596, 'listed_count': 64}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rEMlMi18ou', 'expanded_url': 'https://www.pixiv.net/users/13124181', 'display_url': 'pixiv.net/users/13124181'}]}, 'description': {'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/3bR9GeO5zP', 'expanded_url': 'http://amazon.co.jp/hz/wishlist/ls', 'display_url': 'amazon.co.jp/hz/wishlist/ls'}]}}",https://pbs.twimg.com/profile_images/1443590172252143621/r_ls987E_normal.jpg,1509869367043174401,綴 久遠@最近は専ら卓,,kuonn07,荘周之夢
3966981,False,"草野貴之。
過去ログ→ https://t.co/mHEt9rlSdj
プロフィール→ https://t.co/L1h9E3fPsN
WUG関係→@wugnews
RGR関係→@rgrinfo",False,https://t.co/L1h9E3xqRn,"{'followers_count': 3050, 'following_count': 4987, 'tweet_count': 243221, 'listed_count': 195}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L1h9E3xqRn', 'expanded_url': 'https://tkusano.jp/', 'display_url': 'tkusano.jp'}]}, 'description': {'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/mHEt9rlSdj', 'expanded_url': 'http://twilog.org/tkusano', 'display_url': 'twilog.org/tkusano'}, {'start': 44, 'end': 67, 'url': 'https://t.co/L1h9E3fPsN', 'expanded_url': 'https://tkusano.jp/', 'display_url': 'tkusano.jp'}], 'mentions': [{'start': 74, 'end': 82, 'username': 'wugnews'}, {'start': 89, 'end': 97, 'username': 'rgrinfo'}]}}",https://pbs.twimg.com/profile_images/2595116676/p5ym19whvymh626i6vao_normal.jpeg,,Takayuki KUSANO,,tkusano,"Tokyo, Japan."
787910565905608704,False,It / That 🇵🇭🇺🇸,False,,"{'followers_count': 37, 'following_count': 276, 'tweet_count': 1648, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1267671869731160066/yjHOCMBF_normal.jpg,1506255846711324673,Rolly Mingwald,,downandaway2016,"Los Angeles, CA"
15101235,False,Wild Words @BathFlashAward NIF ‘22 Shortlist @dontsubmitlit @press_roi @twinpieslit @RevolutionJohnM @CowboyJamboree @Splonk1 @FictiveDream @EntropyMag 🎩🇺🇦,False,https://t.co/ZAzLe9BPXX,"{'followers_count': 1481, 'following_count': 790, 'tweet_count': 5919, 'listed_count': 19}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZAzLe9BPXX', 'expanded_url': 'http://www.shereeshatsky.com', 'display_url': 'shereeshatsky.com'}]}, 'description': {'mentions': [{'start': 11, 'end': 26, 'username': 'BathFlashAward'}, {'start': 45, 'end': 59, 'username': 'dontsubmitlit'}, {'start': 60, 'end': 70, 'username': 'press_roi'}, {'start': 71, 'end': 83, 'username': 'twinpieslit'}, {'start': 84, 'end': 100, 'username': 'RevolutionJohnM'}, {'start': 101, 'end': 116, 'username': 'CowboyJamboree'}, {'start': 117, 'end': 125, 'username': 'Splonk1'}, {'start': 126, 'end': 139, 'username': 'FictiveDream'}, {'start': 140, 'end': 151, 'username': 'EntropyMag'}]}}",https://pbs.twimg.com/profile_images/1521271684002627588/TrdDV5Pp_normal.jpg,1489240174966026242,Sheree Shatsky 🌻🌻,,TalktoMeMeMe,#wildwords #TomPetty
811669517302697984,False,"I will do my best, which will not be as good as normal, and I don't normally do very great -Me
                    ✨Be a good human✨
She/Her.",False,,"{'followers_count': 69, 'following_count': 276, 'tweet_count': 4059, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1476640107629355012/v0y9Zjma_normal.jpg,1124909350601089027,Abigail (Taylor's Version),,ace_dftba,
243440974,False,"ECU Alumni, Majored in Econ. Retired model. Beer & cocktail enthusiast. Panthers MCU/Supes & fantasy football content is life #KeepPounding #TakeWarning #AllFly",False,,"{'followers_count': 422, 'following_count': 835, 'tweet_count': 15206, 'listed_count': 8}","{'description': {'hashtags': [{'start': 126, 'end': 139, 'tag': 'KeepPounding'}, {'start': 140, 'end': 152, 'tag': 'TakeWarning'}, {'start': 153, 'end': 160, 'tag': 'AllFly'}]}}",https://pbs.twimg.com/profile_images/1460263062896881676/Y_g71frG_normal.jpg,,Ryan James,,RyanJames_10,"Charlotte, NC"
94368461,False,Las Opiniones Vertidas en esta red social son de completa y exclusiva responsabilidad DE QUIEN LAS LEE. ...porque es Twitter poh.🙄,False,https://t.co/QIMKoetuLi,"{'followers_count': 3146, 'following_count': 4874, 'tweet_count': 44351, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QIMKoetuLi', 'expanded_url': 'https://curiouscat.me/hi_mix', 'display_url': 'curiouscat.me/hi_mix'}]}}",https://pbs.twimg.com/profile_images/1224007895278325763/4O9YXIjO_normal.jpg,1330388160220704769,Jaime,,hi_mix,Chile
1381223550,False,青火,False,,"{'followers_count': 73, 'following_count': 107, 'tweet_count': 26611, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1331987962951729157/cbKlr8gT_normal.jpg,882236481065988096,つばき,,bluefire_0510,
612650145,False,"""Live a life you will remember»   💙👼🏼",False,,"{'followers_count': 327, 'following_count': 179, 'tweet_count': 28628, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1245064413050277889/JVEH_L1W_normal.jpg,1248221736069365760,Fatiimaa,,fatiima_LZ,"Almería, Spain"
16909755,True,@godismysource_ ©1985-2021 Zeno Jones. ALL RIGHTS RESERVED,False,https://t.co/wYRRYEyMBi,"{'followers_count': 9218, 'following_count': 2190, 'tweet_count': 8577, 'listed_count': 78}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wYRRYEyMBi', 'expanded_url': 'http://uknowbigsean.com', 'display_url': 'uknowbigsean.com'}]}, 'description': {'mentions': [{'start': 0, 'end': 15, 'username': 'godismysource_'}]}}",https://pbs.twimg.com/profile_images/1518850816903237632/etcOLbPr_normal.jpg,1346207534063861761,zenojones.sol | LOVE,,zenojones,Eastside Earth
2505229302,False,#Lucifer fan. Cat servant. Tempest in a bloody huge kettle! Linocut Artist.,False,https://t.co/FrYCQhF3eK,"{'followers_count': 209, 'following_count': 306, 'tweet_count': 9315, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FrYCQhF3eK', 'expanded_url': 'https://archiveofourown.org/users/Ozzyols/works', 'display_url': 'archiveofourown.org/users/Ozzyols/…'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Lucifer'}]}}",https://pbs.twimg.com/profile_images/1521526989370257408/_E0PaPd8_normal.jpg,1419605547251163143,Ozzyols 🇦🇺 #revengeofthe5th #Lucifer fan #CatMum,,Ozzyols,"Byford, Perth (WA)"
1060102366622609408,False,"Mum, RAF Ph1 course design. Nerd.  She/her. 🌱",False,,"{'followers_count': 171, 'following_count': 542, 'tweet_count': 3443, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1503609994704531458/7AxNe9bf_normal.jpg,,KS,,MausMss,
1047289709716631552,False,La petite libellule,False,,"{'followers_count': 115, 'following_count': 375, 'tweet_count': 602, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1520066367684333570/AcBR1Hg2_normal.jpg,,Coy Mckenzie,,CoyMckenzie4,
1183007703842447360,False,好きなものを描くよ！成人腐 CoC(半テキ)/LC/LoR/創作 Skeb:https://t.co/lQtqUqCbA6 F前にプロカお読みください｜9月まで新規✖ 自陣タグ：#香宮矢班 #可惜夜怪 #爆速星座館 #水無区中,False,https://t.co/BdBu9MGcP7,"{'followers_count': 131, 'following_count': 122, 'tweet_count': 10361, 'listed_count': 10}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BdBu9MGcP7', 'expanded_url': 'https://profcard.info/u/Fg4y6IH0JCTk1vXJlHtgK5bsJCN2', 'display_url': 'profcard.info/u/Fg4y6IH0JCTk…'}]}, 'description': {'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/lQtqUqCbA6', 'expanded_url': 'http://skeb.jp/@Msn_near15', 'display_url': 'skeb.jp/@Msn_near15'}], 'hashtags': [{'start': 89, 'end': 94, 'tag': '香宮矢班'}, {'start': 95, 'end': 100, 'tag': '可惜夜怪'}, {'start': 101, 'end': 107, 'tag': '爆速星座館'}, {'start': 108, 'end': 113, 'tag': '水無区中'}]}}",https://pbs.twimg.com/profile_images/1503973775687426049/zu3QiDZ2_normal.jpg,1521531972949975040,🎪枡乃にあ♏🐉💉,,Msn_near15,詳細はリンクのプロフカード参照
54193711,False,2021年広告会社から独立して小さなマーケティングの会社を始めました。小さな案件、大歓迎。マーケティングや広告宣伝でお悩み中の方、ぜひDMください。家ではフレンチブル なすとむぎを多頭飼中。美味しいごはん、お酒、大好き。趣味は家事と茶道。,False,https://t.co/qdeBjKIJSM,"{'followers_count': 728, 'following_count': 1414, 'tweet_count': 4551, 'listed_count': 37}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qdeBjKIJSM', 'expanded_url': 'https://i-sketch.jp', 'display_url': 'i-sketch.jp'}]}}",https://pbs.twimg.com/profile_images/1357674786747416583/Aeq6Hz0R_normal.jpg,,i-Sketch Founder,,HaqNas,"iPhone: 35.640659,139.693222"
2610942786,False,nerd. graphic designer. artist. film addict.pop culture aficionado.she/her.,False,,"{'followers_count': 326, 'following_count': 2904, 'tweet_count': 53930, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1407383679710662661/hFiDHHgL_normal.jpg,,Negress Furiousa Bad & Boosted,,siriusMOonlte,
80886563,False,まじめなエンジニア、まじめにエンジニア。プロダクト作り好きなソフトウェアエンジニアです。フロントエンド寄り。趣味は写真撮影と読書。モノノフ。Browser/Android/HTML5/SVG/JavaScript/cordova/Angular/Python/スマートスピーカー,False,https://t.co/B8ksrT746S,"{'followers_count': 1049, 'following_count': 925, 'tweet_count': 25589, 'listed_count': 45}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B8ksrT746S', 'expanded_url': 'http://about.me/sassy_watson', 'display_url': 'about.me/sassy_watson'}]}}",https://pbs.twimg.com/profile_images/1404090925278629889/rItnOJ29_normal.jpg,920116608671956992,Satoshi Watanabe,,sassy_watson,
20008874,False,"The vagabond who's rapping at your door, standing in the clothes that you once wore",False,https://t.co/DCQYEVZbNC,"{'followers_count': 1030, 'following_count': 1208, 'tweet_count': 34064, 'listed_count': 28}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DCQYEVZbNC', 'expanded_url': 'http://about.me/kevmartin', 'display_url': 'about.me/kevmartin'}]}}",https://pbs.twimg.com/profile_images/1485563272963457025/fhAg0mWV_normal.jpg,,◀️ᴋᴇᴠ ᴍᴀʀᴛɪɴ▶️,,kev_martin,Australia
167186010,False,"No puedes describir a alguien en 160 caracteres, pero si lo intentara, pondría que me gusta el dinero y el chorizo con huevo.",False,,"{'followers_count': 399, 'following_count': 332, 'tweet_count': 65982, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1517167947818614787/V7tI_Lg3_normal.jpg,1307851664599154690,Lucrezzia Borgia Stan Account,,MartinMrtz,"Dorne, Poniente."
57836699,False,c’est la vie ✨,False,https://t.co/MNpi6Nee7X,"{'followers_count': 757, 'following_count': 285, 'tweet_count': 57718, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MNpi6Nee7X', 'expanded_url': 'http://instagram.com/djreeve_', 'display_url': 'instagram.com/djreeve_'}]}}",https://pbs.twimg.com/profile_images/1521528870159020032/gFfGNeHM_normal.jpg,1343351738888122368,JR ☻ #LeniKiko2022,,djreeve_,South
1356433929188691968,False,he said he like nct u so i played with his balls,False,https://t.co/FM9Xn6LuNt,"{'followers_count': 153, 'following_count': 243, 'tweet_count': 6134, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FM9Xn6LuNt', 'expanded_url': 'https://rentry.co/hrenjun', 'display_url': 'rentry.co/hrenjun'}]}}",https://pbs.twimg.com/profile_images/1520955906917163009/ev_wsL2t_normal.jpg,1522114710979563520,🐯,,yelIow_1to7,any pronouns
1621913718,False,Journalist covering politics @dt_next in Chennai. views expressed are strictly personal,False,,"{'followers_count': 624, 'following_count': 1536, 'tweet_count': 1800, 'listed_count': 3}","{'description': {'mentions': [{'start': 29, 'end': 37, 'username': 'dt_next'}]}}",https://pbs.twimg.com/profile_images/1255611378464731137/b6NflucK_normal.jpg,1230924735153758208,K Karthikeyan,,kkbluffs,chennai
782995976,False,アイコンはよみさん。,False,,"{'followers_count': 353, 'following_count': 418, 'tweet_count': 43900, 'listed_count': 9}",,https://pbs.twimg.com/profile_images/1114794642531278848/tiNAuOSJ_normal.jpg,,琥鉄,,kotetsu3320,-R.I.P.-
