id,protected,name,description,username,url,verified,profile_image_url,pinned_tweet_id,public_metrics,location,entities
3857201,False,Mizuho Koyama / coyummy,"スワールコミュニケーションズとRe:Creato's Kansai（リクリ）とWWFOをやっています。
人と人、人とコトを繋げるコネクター業が主な仕事。",coyummy,https://t.co/YzOX31523J,False,https://pbs.twimg.com/profile_images/21076042/PICT2682_normal.jpg,,"{'followers_count': 850, 'following_count': 1398, 'tweet_count': 23605, 'listed_count': 63}","Osaka, Japan","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YzOX31523J', 'expanded_url': 'https://www.facebook.com/mizuho.koyama', 'display_url': 'facebook.com/mizuho.koyama'}]}}"
133705197,False,Teemanus K,,Teemanus,,False,https://pbs.twimg.com/profile_images/1503145561360584708/CJh_bHlZ_normal.jpg,,"{'followers_count': 126, 'following_count': 554, 'tweet_count': 989, 'listed_count': 1}","ÜT: 13.77247,100.567588",
380910579,False,Noisywoman: Vote Liberal = get Nationals #climate,"Your retweets power knowledge sharing, your likes power the algorithm
$ tip: if you can only grow one food make it lots and lots of parsley",noisywoman,,False,https://pbs.twimg.com/profile_images/660998975013556224/6amO_vEr_normal.jpg,1.5177148314069524e+18,"{'followers_count': 2481, 'following_count': 2646, 'tweet_count': 90759, 'listed_count': 71}",Australia,
880599215193432064,False,Vero,,Lechucita17,,False,https://pbs.twimg.com/profile_images/1003670481306816512/AlN--y4P_normal.jpg,,"{'followers_count': 56, 'following_count': 318, 'tweet_count': 3560, 'listed_count': 0}",Argentina,
3709748594,False,SKYEwalker021,Master of clips without context | Australian LGBTQIA+ Horror Variety Streamer | Lover of ducks & all things spooky kawaii | (18+) (She/Her) #TheHangout,SKYEwalker021,https://t.co/VOJ10XlkyE,False,https://pbs.twimg.com/profile_images/1512239833359740930/UhHHfiSq_normal.jpg,1.5211015256320369e+18,"{'followers_count': 453, 'following_count': 589, 'tweet_count': 2351, 'listed_count': 4}","Melbourne, Victoria","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VOJ10XlkyE', 'expanded_url': 'http://www.twitch.tv/Skyewalker021', 'display_url': 'twitch.tv/Skyewalker021'}]}, 'description': {'hashtags': [{'start': 140, 'end': 151, 'tag': 'TheHangout'}]}}"
1360541388,False,Rebecca Fletcher,"My name is Rebecca. I love Boston Sports, music, movies, books, penguins, spending time with my family & friends, taking pictures, & looking at the night sky",rfletcher1389,,False,https://pbs.twimg.com/profile_images/461522763006484481/SJqu0XS1_normal.jpeg,,"{'followers_count': 8, 'following_count': 381, 'tweet_count': 909, 'listed_count': 0}",Maine,
553962588,False,Agustin Garcia,"Valar Morghulis. Desafiando a la muerte desde el '97. Rock como estilo de vida.
Yipi ka yei motherfucker",agustin_roa,,False,https://pbs.twimg.com/profile_images/3217326149/8e25ce41d4463baa49a77a2ab5c75bfd_normal.jpeg,4.347332351304868e+17,"{'followers_count': 150, 'following_count': 679, 'tweet_count': 2106, 'listed_count': 1}",,
68554251,False,ANDRE,映画やら読書やらを中心に完全に雑食なエンタメレビューブログAndre's Reviewをやってました。twitterは当初は読書＆映画ネタがメインのつもりでしたが、日々のうっかりネタ、朝ドラ、ミュージカルに関する話題が結構多めになってます。,andrekun,http://t.co/A1FUcjuljb,False,https://pbs.twimg.com/profile_images/738132533/______-_2_normal.jpg,9.507372486720758e+17,"{'followers_count': 170, 'following_count': 267, 'tweet_count': 19928, 'listed_count': 9}",千葉～東京エリア,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/A1FUcjuljb', 'expanded_url': 'http://andrekun.cocolog-nifty.com/andres_review/', 'display_url': 'andrekun.cocolog-nifty.com/andres_review/'}]}}"
219440811,False,Leo Torio,"Amazon.ca Wish List: https://t.co/dosUOp7ix8
https://t.co/4rwjfd0Csv Wish List: https://t.co/R99sydmEQm",leo_torio,http://t.co/zd67HbBz7Z,False,https://pbs.twimg.com/profile_images/943600077683265536/H5fpn8ik_normal.jpg,,"{'followers_count': 44, 'following_count': 103, 'tweet_count': 1319, 'listed_count': 1}","Winnipeg, Manitoba, Canada","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/zd67HbBz7Z', 'expanded_url': 'http://www.facebook.com/leo.torio', 'display_url': 'facebook.com/leo.torio'}]}, 'description': {'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/dosUOp7ix8', 'expanded_url': 'http://a.co/dkSXYFG', 'display_url': 'a.co/dkSXYFG'}, {'start': 45, 'end': 68, 'url': 'https://t.co/4rwjfd0Csv', 'expanded_url': 'http://Amazon.com', 'display_url': 'Amazon.com'}, {'start': 80, 'end': 103, 'url': 'https://t.co/R99sydmEQm', 'expanded_url': 'http://a.co/6513XPn', 'display_url': 'a.co/6513XPn'}]}}"
554690117,False,Jonathan Bass,Follower of my lord and savior Jesus Christ. Believer in the power of positive thinking. Focused on self-improvement and moving forward. Overall  cool dude #116,wolfpackJB11,,False,https://pbs.twimg.com/profile_images/1185741575227396096/BkF8qPFd_normal.jpg,,"{'followers_count': 636, 'following_count': 640, 'tweet_count': 24706, 'listed_count': 23}",,
2195721342,False,David A Nissen,,davidanissen,,False,https://pbs.twimg.com/profile_images/378800000742414506/676eec0d925ba258852f541f0ccbb4fa_normal.jpeg,,"{'followers_count': 77, 'following_count': 160, 'tweet_count': 10947, 'listed_count': 0}",,
3433238993,False,JasonW,"QTS B.Ed HLTA in the East Midlands.
PPA cover provided to all in KS2 for a nominal fee. Under the radar #PicToday2018
#A2020Story #GoodNewsIn2021 #PicToday2022",teacherjase,,False,https://pbs.twimg.com/profile_images/1035758998543327232/Gdov4kgo_normal.jpg,1.5174511065610117e+18,"{'followers_count': 192, 'following_count': 512, 'tweet_count': 2728, 'listed_count': 0}",,"{'description': {'hashtags': [{'start': 104, 'end': 117, 'tag': 'PicToday2018'}, {'start': 118, 'end': 129, 'tag': 'A2020Story'}, {'start': 130, 'end': 145, 'tag': 'GoodNewsIn2021'}, {'start': 146, 'end': 159, 'tag': 'PicToday2022'}]}}"
3079321615,False,ぶんぶん♬,文鳥とクラシック音楽が好き♡ピアノ再開♡読書/コンサート/英語・大西先生のラジオ英会話を聴いてます♡ぶんぶんは飼っている文鳥の名前♂♡鍵垢の方フォローできません。無言フォロー失礼します♪,piko_bunbun,,False,https://pbs.twimg.com/profile_images/580407736850128897/eMvr7DVC_normal.jpg,,"{'followers_count': 595, 'following_count': 566, 'tweet_count': 10414, 'listed_count': 3}",,
14631404,False,Kristin Kessinger,I own two waffle irons and study History.,rockthekessbah,,False,https://pbs.twimg.com/profile_images/1494795335775965185/mOhvfB9T_normal.jpg,1.491916264012497e+18,"{'followers_count': 109, 'following_count': 825, 'tweet_count': 3150, 'listed_count': 0}","Springfield, MO",
237994533,False,"Heather ""Buckeye""","CEO of Dauntless Creative Labs LLC @dauntless_cl
Business Inquiries: heather@dauntlesscreativelabs.com
Mom of 5 boys | Ohio State Buckeyes Fan | NFT collector",Buckeyes97,https://t.co/u2sRs0OrTd,False,https://pbs.twimg.com/profile_images/1466593182737567746/HRNjZodh_normal.jpg,,"{'followers_count': 485, 'following_count': 1886, 'tweet_count': 1826, 'listed_count': 4}","Arizona, USA","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u2sRs0OrTd', 'expanded_url': 'http://www.dauntlesscreativelabs.com', 'display_url': 'dauntlesscreativelabs.com'}]}, 'description': {'mentions': [{'start': 35, 'end': 48, 'username': 'dauntless_cl'}]}}"
39886670,False,Nicole Dressler,,NikkiLee253,,False,https://pbs.twimg.com/profile_images/1516212185126641673/ojoQjNP4_normal.jpg,1.5093173045800305e+18,"{'followers_count': 69, 'following_count': 665, 'tweet_count': 3860, 'listed_count': 2}","Cincinnati, Ohio",
710295944,False,Meg,I'm an aunty. Collingwood FC. Dexter is the best puppy ever. Grateful. #Pies #strong #Prince,megjmar,,False,https://pbs.twimg.com/profile_images/1438461403203969030/Wf-jSnqZ_normal.jpg,,"{'followers_count': 271, 'following_count': 404, 'tweet_count': 3546, 'listed_count': 5}","Mildura, Victoria","{'description': {'hashtags': [{'start': 71, 'end': 76, 'tag': 'Pies'}, {'start': 77, 'end': 84, 'tag': 'strong'}, {'start': 85, 'end': 92, 'tag': 'Prince'}]}}"
3161295073,False,m,i hope u feel better 🏳️‍🌈 THEY THEM person w a uterus ☁️ wrote a poem once☁️ words @ @glass_poetry @ghostcitypress @rogueagentj etc ☁️ 🔪 abolish ice 🌹,inthemeantimes,https://t.co/aR4ChgigQF,False,https://pbs.twimg.com/profile_images/1460995363846955014/Kcgs0ItS_normal.jpg,1.469322914688385e+18,"{'followers_count': 536, 'following_count': 955, 'tweet_count': 16154, 'listed_count': 3}",the cicada who wouldnt ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aR4ChgigQF', 'expanded_url': 'http://instagram.com/hereistheend', 'display_url': 'instagram.com/hereistheend'}]}, 'description': {'mentions': [{'start': 85, 'end': 98, 'username': 'glass_poetry'}, {'start': 99, 'end': 114, 'username': 'ghostcitypress'}, {'start': 115, 'end': 127, 'username': 'rogueagentj'}]}}"
4334617459,False,I'm_Your_슈퍼다니티☀️ ft.พี่แดนคัมแบค24 พฤษภาคมนี้จ้า,"ดานิตี้หัวใจไดบึ
#รีวิวให้ลี่ลี่ #KANGDANIEL #강다니엘 #DANITY #KonnectFamily #SeongWu #Nielong #ROSÉ #김청하 #장원영 #김가을 #4EVE #IVE #แดนซูบิน #dansoobin",Lili_1988_,https://t.co/zyiikabhfG,False,https://pbs.twimg.com/profile_images/1506819307090890757/pFxAfZUb_normal.jpg,1.3935699911532298e+18,"{'followers_count': 97, 'following_count': 824, 'tweet_count': 134137, 'listed_count': 0}",KONNECT ENTERTAINMENT,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zyiikabhfG', 'expanded_url': 'https://youtube.com/c/%EA%B0%95%EB%8B%A4%EB%8B%88%EC%97%98KANGDANIEL', 'display_url': 'youtube.com/c/%EA%B0%95%EB…'}]}, 'description': {'hashtags': [{'start': 17, 'end': 32, 'tag': 'รีวิวให้ลี่ลี่'}, {'start': 33, 'end': 44, 'tag': 'KANGDANIEL'}, {'start': 45, 'end': 50, 'tag': '강다니엘'}, {'start': 51, 'end': 58, 'tag': 'DANITY'}, {'start': 59, 'end': 73, 'tag': 'KonnectFamily'}, {'start': 74, 'end': 82, 'tag': 'SeongWu'}, {'start': 83, 'end': 91, 'tag': 'Nielong'}, {'start': 92, 'end': 97, 'tag': 'ROSÉ'}, {'start': 98, 'end': 102, 'tag': '김청하'}, {'start': 103, 'end': 107, 'tag': '장원영'}, {'start': 108, 'end': 112, 'tag': '김가을'}, {'start': 113, 'end': 118, 'tag': '4EVE'}, {'start': 119, 'end': 123, 'tag': 'IVE'}, {'start': 124, 'end': 133, 'tag': 'แดนซูบิน'}, {'start': 134, 'end': 144, 'tag': 'dansoobin'}]}}"
110955121,False,Marco Maza,Heyo.,MarkZumieZ,,False,https://pbs.twimg.com/profile_images/823383685369991168/UUb3lV-u_normal.jpg,,"{'followers_count': 119, 'following_count': 307, 'tweet_count': 723, 'listed_count': 0}",,
1321012060394680320,False,‏َ,alexa demie’s great granddaughter,eIeven,,False,https://pbs.twimg.com/profile_images/1520365852402798592/iW6FqgxM_normal.jpg,,"{'followers_count': 282, 'following_count': 93, 'tweet_count': 4632, 'listed_count': 5}",she/her • 21 ,
3018164678,False,r,'For me to live is Christ and to die is gain'                                                                          🇵🇭,rchlzrndn,,False,https://pbs.twimg.com/profile_images/1516802292946976775/6AKVWW0p_normal.jpg,1.470247454520279e+18,"{'followers_count': 354, 'following_count': 288, 'tweet_count': 14412, 'listed_count': 0}",,
89903347,False,Swati Chopra,"Executive editor, @harpercollinsin. Tweets and account personal.",swatichopra1,,False,https://pbs.twimg.com/profile_images/1519541038536269825/j75VMvGd_normal.jpg,1.5217706718854636e+18,"{'followers_count': 6080, 'following_count': 3122, 'tweet_count': 15609, 'listed_count': 74}",,"{'description': {'mentions': [{'start': 18, 'end': 34, 'username': 'harpercollinsin'}]}}"
33273159,False,Cecilia,EnglishTeacher-WineLover-Traveler-Widowof1-Sisterof4-Auntof6 she/her ♏️ 🇦🇷 #succession #billions #blackmirror #yearsandyears #afterlife #thisisus #teamverano,Datacecily,,False,https://pbs.twimg.com/profile_images/1483978710676037632/iaOhFdCO_normal.jpg,1.258006374824493e+18,"{'followers_count': 416, 'following_count': 2137, 'tweet_count': 7663, 'listed_count': 21}",BA - Argentina,"{'description': {'hashtags': [{'start': 75, 'end': 86, 'tag': 'succession'}, {'start': 87, 'end': 96, 'tag': 'billions'}, {'start': 97, 'end': 109, 'tag': 'blackmirror'}, {'start': 110, 'end': 124, 'tag': 'yearsandyears'}, {'start': 125, 'end': 135, 'tag': 'afterlife'}, {'start': 136, 'end': 145, 'tag': 'thisisus'}, {'start': 146, 'end': 157, 'tag': 'teamverano'}]}}"
47060407,False,Laughing Kettle(LK)🥐🚑🍙,ペレット焚き火おじさんです。渋谷凛担当で逝橋エイ担当。 ホロではおかころとスバル推し。カランダッシュの万年筆が好きだけど普段使いは長刀研ぎとかエラボーとか。好きなWizardryは#1。@なRoguelikeも。HHKB使ってます。TAとかpecaとかやってる方とは別人です。こっそりnote書いてます。,apcetnedev,https://t.co/I1m0c4fz7j,False,https://pbs.twimg.com/profile_images/1111265173682061313/XbM4nJLk_normal.png,1.5181526103221248e+18,"{'followers_count': 196, 'following_count': 1309, 'tweet_count': 99477, 'listed_count': 9}",迷宮,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I1m0c4fz7j', 'expanded_url': 'https://note.com/apcetnedev', 'display_url': 'note.com/apcetnedev'}]}}"
385168474,False,Magic Mike 🇳🇿,Kiwi bloke living in the North Island with the heart still in the south.,kuips11,,False,https://pbs.twimg.com/profile_images/1245193266414284801/QAWeAw1f_normal.jpg,,"{'followers_count': 109, 'following_count': 442, 'tweet_count': 898, 'listed_count': 0}",New Zealand,
631982029,False,Kieran Walsh,"Evil acts are not necessarily perpetrated by evil people. Instead, they can simply be the result of bureaucrats dutifully obeying orders. Hannah Arendt",KieranWalsh14,,False,https://pbs.twimg.com/profile_images/1387548166480879625/au38HrGK_normal.jpg,,"{'followers_count': 80, 'following_count': 611, 'tweet_count': 3931, 'listed_count': 0}",,
2834215696,False,ombresque (it’s pronounced “Tina”),"sorry, I’ve reached my naked man quota for the year. ~Burton “Gus” Guster (she/her)",Ombresque,,False,https://pbs.twimg.com/profile_images/1347915053928951808/wv2AXWXq_normal.jpg,1.043186684391768e+18,"{'followers_count': 602, 'following_count': 745, 'tweet_count': 43967, 'listed_count': 7}",Seattle via DC & Philly,
1138605321004470272,False,BTS PROOF 6.10⁷ #LeniKiko,,tyeongbwi,,False,https://pbs.twimg.com/profile_images/1518410864772141056/DqexsnBZ_normal.jpg,1.5013378033799946e+18,"{'followers_count': 17, 'following_count': 302, 'tweet_count': 22008, 'listed_count': 0}",,
1092261542,False,sayo suzu,バレエ、ダンス、オペラ、花と風景の写真 。,sayo_suzu,,False,https://pbs.twimg.com/profile_images/660427888127139840/MT9IihBD_normal.jpg,,"{'followers_count': 339, 'following_count': 335, 'tweet_count': 11584, 'listed_count': 3}",,
1519989757144485888,False,혜쯔,쯔의 다목적 공계 #북마쯔,hy3zzz,,False,https://pbs.twimg.com/profile_images/1521872972805332994/hTixf4ct_normal.jpg,1.5211400832140616e+18,"{'followers_count': 27, 'following_count': 27, 'tweet_count': 477, 'listed_count': 0}",,"{'description': {'hashtags': [{'start': 10, 'end': 14, 'tag': '북마쯔'}]}}"
1296997681009631232,False,gillynz,,gillynz2,,False,https://pbs.twimg.com/profile_images/1296998354048577537/ulBagRWd_normal.jpg,,"{'followers_count': 1, 'following_count': 27, 'tweet_count': 157, 'listed_count': 0}",,
14133612,False,Liz Bluesdoodles Aiken,"Editor/Owner - https://t.co/5mtXAn2Mj7 Writer - WIP Flash Historical CNF writershq fan, supporter Newport Medieval Ship, gardener & sourdough baker",lizaiken,https://t.co/QJF8vf0jha,False,https://pbs.twimg.com/profile_images/1441776338944286720/hnIXtthv_normal.jpg,,"{'followers_count': 589, 'following_count': 1063, 'tweet_count': 3924, 'listed_count': 12}",Wales,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QJF8vf0jha', 'expanded_url': 'http://www.bluesdoodles.com', 'display_url': 'bluesdoodles.com'}]}, 'description': {'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/5mtXAn2Mj7', 'expanded_url': 'http://Bluesdoodles.com', 'display_url': 'Bluesdoodles.com'}]}}"
1244231311415361536,False,kyrogreed | WATCHING MOM TONIGHT!,Artist who struggles to find motivation,duckilink,,False,https://pbs.twimg.com/profile_images/1513860861143949316/soiDm99p_normal.jpg,1.516776320088576e+18,"{'followers_count': 103, 'following_count': 608, 'tweet_count': 2390, 'listed_count': 2}",Jake Lockley's sarcophagus ,
127123557,False,BIG D,#FAMILYFIRST | #WVUALUM | #ΤΚΕALUM | #FBMA | #TeamLH | Je parle la langue la plus romantique du monde...Et ben oui je parle le français bien sûre 🇨🇮,SHOTS4DAYS,https://t.co/5mxPgBd0Y2,False,https://pbs.twimg.com/profile_images/1362471964540026881/lKoEIzhP_normal.jpg,1.5062934388782612e+18,"{'followers_count': 1127, 'following_count': 1019, 'tweet_count': 146618, 'listed_count': 3}","Abidjan, Côte d'Ivoire","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5mxPgBd0Y2', 'expanded_url': 'http://Instagram.com/ig4days', 'display_url': 'Instagram.com/ig4days'}]}, 'description': {'hashtags': [{'start': 0, 'end': 12, 'tag': 'FAMILYFIRST'}, {'start': 15, 'end': 23, 'tag': 'WVUALUM'}, {'start': 26, 'end': 34, 'tag': 'ΤΚΕALUM'}, {'start': 37, 'end': 42, 'tag': 'FBMA'}, {'start': 45, 'end': 52, 'tag': 'TeamLH'}]}}"
