,protected,verified,id,description,name,profile_image_url,url,public_metrics,username,entities,location,pinned_tweet_id
1039806812046929920,False,False,,,Craig,https://pbs.twimg.com/profile_images/1383692313445105665/UgS5HEg2_normal.jpg,https://t.co/V0SlgopKGo,"{'followers_count': 285, 'following_count': 336, 'tweet_count': 381, 'listed_count': 0}",craseycraig,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V0SlgopKGo', 'expanded_url': 'http://www.craseycraig.com', 'display_url': 'craseycraig.com'}]}}",,
749708198,False,False,,"´´Imagine all the people, living life in peace``.",Virginia Alcántara,https://pbs.twimg.com/profile_images/1352341247281790991/LgAFcJIE_normal.jpg,,"{'followers_count': 13, 'following_count': 91, 'tweet_count': 473, 'listed_count': 0}",virgi_witch,,,
1327786063,False,False,,Alcorconera y alfarera,Ana 💛💛💛💙💙💙,https://pbs.twimg.com/profile_images/1472685231756951555/qopa475n_normal.jpg,,"{'followers_count': 758, 'following_count': 718, 'tweet_count': 16733, 'listed_count': 3}",anaesteban75,,,
167560517,False,False,,"Perros y gatos. Funk & Soul. 
No como vidrio ni info-basura. 
Yo soy mi libertad. 
Ya vi, ya sé.
K-zurdos-feministEs-ricoteros-covidiotas... su ruta.",#MeArremangoSoloParaLaburar,https://pbs.twimg.com/profile_images/1188582423828881409/AKLjVbsj_normal.jpg,,"{'followers_count': 347, 'following_count': 524, 'tweet_count': 17039, 'listed_count': 0}",AllNewKarenina,,Surrealislandia,1490461924852654080
2761338210,False,False,,#nicknelson: your mum? | cr: thunderhead,jess ♡s rowan damisch,https://pbs.twimg.com/profile_images/1517013120161619968/AUbLCYR6_normal.jpg,https://t.co/cXQh76rrnJ,"{'followers_count': 200, 'following_count': 477, 'tweet_count': 17868, 'listed_count': 17}",vvoochuls,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cXQh76rrnJ', 'expanded_url': 'https://curiouscat.me/etherealjisungie', 'display_url': 'curiouscat.me/etherealjisung…'}]}, 'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'nicknelson'}]}}",taka’s armpit | she/they,1324552362640498688
1109478974252568576,False,False,,Father of Rudi and husband of Sarah. Favourite chew toy of Toby.,Sean O'Connor,https://pbs.twimg.com/profile_images/1367170059362263040/PvALTWqx_normal.jpg,,"{'followers_count': 35, 'following_count': 233, 'tweet_count': 425, 'listed_count': 0}",SeanOCofKettrin,,"Burton Latimer, England",
41203603,False,False,,"I love music, reading, taking photos & seeing people dance. Galveston is such a good movie. Forever love to Hawaii Five-0 & Norman Reedus rocks.",Tracy,https://pbs.twimg.com/profile_images/1130076421068603393/Y8beQjU0_normal.jpg,,"{'followers_count': 652, 'following_count': 276, 'tweet_count': 130347, 'listed_count': 13}",tracy_in_uk,,UK,
43675604,False,False,,cinnamonroller,onn,https://pbs.twimg.com/profile_images/591770672/twitterProfilePhoto_normal.jpg,https://t.co/24zzXthzmv,"{'followers_count': 243, 'following_count': 665, 'tweet_count': 33083, 'listed_count': 10}",onnonn,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/24zzXthzmv', 'expanded_url': 'http://twilog.org/onnonn', 'display_url': 'twilog.org/onnonn'}]}}",kanagawa,
2751676806,False,False,,,Deepashree Gandhi,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 11, 'following_count': 86, 'tweet_count': 45, 'listed_count': 0}",DeepashriGandhi,,"Bengaluru, India",
78810716,False,False,,GO PATS! PSN: Bridgecrewdave xbox live: bridgecrew dave snap: bridgecrewdave private acct: @bridgecrewpvt,Dave,https://pbs.twimg.com/profile_images/1343829900592099330/lf2dvoIf_normal.jpg,,"{'followers_count': 827, 'following_count': 2182, 'tweet_count': 62377, 'listed_count': 18}",bridgecrewdave,"{'description': {'mentions': [{'start': 91, 'end': 105, 'username': 'bridgecrewpvt'}]}}",,
2223698491,False,False,,My dyslexic thoughts are always too long. #Climate #Covid19 #gaming or whatever matters to me lately.,InI4🌍 Spread Ideas Not Viruses. 💉x3. 😊,https://pbs.twimg.com/profile_images/1497938140274860037/IW0AR4EI_normal.jpg,https://t.co/ysrar2qzSW,"{'followers_count': 924, 'following_count': 3043, 'tweet_count': 37468, 'listed_count': 8}",InI42,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ysrar2qzSW', 'expanded_url': 'https://bit.ly/de_covid19', 'display_url': 'bit.ly/de_covid19'}]}, 'description': {'hashtags': [{'start': 42, 'end': 50, 'tag': 'Climate'}, {'start': 51, 'end': 59, 'tag': 'Covid19'}, {'start': 60, 'end': 67, 'tag': 'gaming'}]}}","Bavaria, Germany",1519405475569274883
45322736,False,False,,I have no enemies. But my friends don’t like me.,Monsieur Les Tartes,https://pbs.twimg.com/profile_images/463882703394177024/YJfv3JGC_normal.jpeg,https://t.co/y5mXVUsJ0z,"{'followers_count': 222, 'following_count': 1900, 'tweet_count': 11853, 'listed_count': 0}",andypiehead,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/y5mXVUsJ0z', 'expanded_url': 'https://twitter.com/andypiehead', 'display_url': 'twitter.com/andypiehead'}]}}",Haut Ruisseau-Merde,1297956165029175296
890068121809276930,False,False,,"Real-Life Reaction Image /phley/phlegm/


1K followers and I'll do a nervous system reveal",Ball Atreides,https://pbs.twimg.com/profile_images/1309343228886429698/a06Bzf3z_normal.jpg,,"{'followers_count': 41, 'following_count': 88, 'tweet_count': 335, 'listed_count': 0}",Behradiddle,,,
2235827640,False,False,,"hair &makeup artist  美しいもの、社会派の作品、旅行、N.Y.、テニス観戦、ミュージカル観劇(特にレ・ミゼラブル)・海宝直人さん・柿澤勇人さん・田代万里生さん・平方元基さん・上原理生さん・田村良太さん・甲斐翔真さんなど多数♪ 
 ※鍵アカさんは相互フォローのみ",yukari🟪の柱🟣☂️🇻🇳🎙🚪,https://pbs.twimg.com/profile_images/1492854339253436419/RK9efTiy_normal.jpg,,"{'followers_count': 156, 'following_count': 573, 'tweet_count': 71667, 'listed_count': 2}",MakeupYukari,,,
584864375,False,False,,Family law lawyer and science fiction/fantasy novelist. Event Director for @elohellesports (she/her) #blacklivesmatter #acab,Jessica Steiner 💙,https://pbs.twimg.com/profile_images/2232240831/Head_shot_normal.png,https://t.co/S0gGigFwbf,"{'followers_count': 194, 'following_count': 795, 'tweet_count': 1568, 'listed_count': 12}",steiner_jessica,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S0gGigFwbf', 'expanded_url': 'http://about.me/jessicasteiner', 'display_url': 'about.me/jessicasteiner'}]}, 'description': {'hashtags': [{'start': 101, 'end': 118, 'tag': 'blacklivesmatter'}, {'start': 119, 'end': 124, 'tag': 'acab'}], 'mentions': [{'start': 75, 'end': 90, 'username': 'elohellesports'}]}}",,
545322249,False,False,,somos circunstancias que nunca elegimos ser,Lucía🥀,https://pbs.twimg.com/profile_images/1455931715134935047/naTG5qQm_normal.jpg,,"{'followers_count': 473, 'following_count': 751, 'tweet_count': 5715, 'listed_count': 0}",luuuuucia26,,"Mieres, Asturias ",342004811224469504
1193182161064669185,False,False,,"👩🏻‍🎓TER-MN⚡️Mi vida, mis reglas, mis normas🤪♥️SGD♥️",EspeCB,https://pbs.twimg.com/profile_images/1311590418883244033/e9Rodpj5_normal.jpg,https://t.co/9uyPCnEU07,"{'followers_count': 93, 'following_count': 151, 'tweet_count': 3052, 'listed_count': 0}",especb,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9uyPCnEU07', 'expanded_url': 'https://www.vinted.es/member/42225825-especb', 'display_url': 'vinted.es/member/4222582…'}]}}","Écija, Sevilla",
488653597,False,False,,Indignado!!... Mucho antes de que lo pusieran de moda en Sol,Dardo,https://pbs.twimg.com/profile_images/1365208532526718976/y4aUlT_3_normal.jpg,,"{'followers_count': 559, 'following_count': 405, 'tweet_count': 53551, 'listed_count': 13}",Dardo1979,,"Corunna, Galicia",847860575858196482
60002493,False,False,,,Gus 🍄,https://pbs.twimg.com/profile_images/1374159148032606214/n1YRWti2_normal.jpg,,"{'followers_count': 798, 'following_count': 959, 'tweet_count': 122769, 'listed_count': 2}",Axito9,,"Lima, Perú",1232056944468385795
1396517761162088449,False,False,,"- Mamá, Mamá en el colegio me llaman fantasma
- Anda niño, quítate la sábana",SergioS_1988,https://pbs.twimg.com/profile_images/1396527954193227780/xPR00_ie_normal.jpg,,"{'followers_count': 48, 'following_count': 1622, 'tweet_count': 308, 'listed_count': 0}",SergioS_1988,,"Sant Boi de Llobregat, España",1479201613122359306
1207726263173074944,False,False,,"Wife, mum and most importantly Nana!",Jane Chisnall💙,https://pbs.twimg.com/profile_images/1208073159834030081/gRjZLQi8_normal.jpg,,"{'followers_count': 121, 'following_count': 240, 'tweet_count': 1357, 'listed_count': 0}",JaneChisnall,,,
8361312,False,False,,"User Experience Researcher, Strategist, and Interaction Designer",Lar Veale,https://pbs.twimg.com/profile_images/1520022134453587969/XEii2cYe_normal.jpg,https://t.co/uglINjiA9I,"{'followers_count': 1174, 'following_count': 747, 'tweet_count': 12302, 'listed_count': 77}",laurenceveale,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uglINjiA9I', 'expanded_url': 'http://www.experiencepeople.ie', 'display_url': 'experiencepeople.ie'}]}}",The Wee County,
2985057210,False,False,,"DnD gremlin and occasional doodler. Nature enthusiast and spider advocate. Can't and won't shut up about my own OCs, sorry not sorry. she/her",Jay S (limited edition),https://pbs.twimg.com/profile_images/1363223696652062728/pC1zCFJr_normal.jpg,https://t.co/Fzsx7Kuas6,"{'followers_count': 118, 'following_count': 454, 'tweet_count': 21562, 'listed_count': 2}",Blujay_Doodles,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Fzsx7Kuas6', 'expanded_url': 'https://blujaydoodles.carrd.co/', 'display_url': 'blujaydoodles.carrd.co'}]}}",,1150862038886957057
2564722311,False,False,,"Mum, wife, lover of life. Former MH nurse/manager. Primary classroom volunteer and school MH champion. OU student, aspiring writer, daydreamer.",Vanessa Bradley,https://pbs.twimg.com/profile_images/1116265334212911107/E0xreJ90_normal.jpg,,"{'followers_count': 270, 'following_count': 941, 'tweet_count': 976, 'listed_count': 3}",NessaBradley,,"Poulton-le-Fylde, Lancashire",
1307626939163774976,False,False,,"Happily retired in the countryside with cats, chickens and ducks",Eiry Lynette Goldsmith,https://pbs.twimg.com/profile_images/1307627625993695233/0--Oz7jp_normal.jpg,,"{'followers_count': 12, 'following_count': 7, 'tweet_count': 1005, 'listed_count': 0}",EiryLynette,,Lost in France....,
174183339,False,False,,Flickering Myth Chief Film Critic/CFCA & CCA member/Polygon&Slashfilm contributor/TheSpool,EveryRob Everywhere All at Once,https://pbs.twimg.com/profile_images/775141371757924352/lA2G8oQH_normal.jpg,,"{'followers_count': 1083, 'following_count': 524, 'tweet_count': 19565, 'listed_count': 30}",FlickMythRob,,The Internet,1510001450293809155
588269606,False,False,,"Retired public servant. Hillwalker, occasional backpacker, and TGO Challenger. Avid reader.",Norma Keohane,https://pbs.twimg.com/profile_images/668829386699841538/vbakqr6K_normal.jpg,,"{'followers_count': 127, 'following_count': 185, 'tweet_count': 4293, 'listed_count': 5}",normakeohane,,,
3164167377,False,False,,Scientist & mum. Passionate Microbiologist with love for STIs & Culture Collections. European 🇪🇺. Feminist. Slow runner. All views are my own!,Sarah alexander 🕷🇪🇺🇺🇦,https://pbs.twimg.com/profile_images/742763229332537344/mh6hCFmY_normal.jpg,,"{'followers_count': 952, 'following_count': 1842, 'tweet_count': 9492, 'listed_count': 20}",sarah1alexander,,"London, England",1474356614757036032
2342694120,False,False,,she/they | well crack me open like a crab leg and eat me out,mir ♉️,https://pbs.twimg.com/profile_images/1501641758303793153/txQ4BEjE_normal.jpg,,"{'followers_count': 592, 'following_count': 643, 'tweet_count': 22729, 'listed_count': 5}",mir_423,,"Atlanta, GA to NYC ",1245420490883321863
559929942,False,False,,alcatraz means pelican ✨💖(she/her),kristin 💕,https://pbs.twimg.com/profile_images/1519819130295099392/BMeN5cMO_normal.jpg,https://t.co/ZFyxKEa9ER,"{'followers_count': 1135, 'following_count': 349, 'tweet_count': 156676, 'listed_count': 18}",kristinuwu,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZFyxKEa9ER', 'expanded_url': 'http://instagram.com/uwukristin', 'display_url': 'instagram.com/uwukristin'}]}}",las vegas,
611759765,False,False,,"Proud Dad of 4, #grassrootsfootball fan wherever my sons play and co-owner of fan owned @Bangor1876",Matthew Shooman,https://pbs.twimg.com/profile_images/710185108179968000/83p6a_48_normal.jpg,,"{'followers_count': 836, 'following_count': 1057, 'tweet_count': 9636, 'listed_count': 65}",MattShooman,"{'description': {'hashtags': [{'start': 16, 'end': 35, 'tag': 'grassrootsfootball'}], 'mentions': [{'start': 88, 'end': 99, 'username': 'Bangor1876'}]}}","Brighton, England",
271867587,False,False,,28 | Gemini | Sports-Enthusiast | Movie-Buff |,Ansul Bhayani,https://pbs.twimg.com/profile_images/732163493747666944/qkhs4vgv_normal.jpg,,"{'followers_count': 251, 'following_count': 1391, 'tweet_count': 5267, 'listed_count': 5}",Ansul_Bhayani,,Mumbai,
46587375,False,False,,"Exiled Scot. Just me. I won't ask for your life story. Terminally bewildered Tiddly-winks Bronze medallist 
Executioner working from home",Granny Julie,https://pbs.twimg.com/profile_images/1521866864204431364/Ek00_jkS_normal.jpg,,"{'followers_count': 292, 'following_count': 691, 'tweet_count': 16010, 'listed_count': 7}",OldGrumpyswife,,,
292731811,False,False,,"God inspired, family oriented, Lead Servant of @WBFNation but just plain Dame!",Damon Dorsey,https://pbs.twimg.com/profile_images/1379591876186099717/04Xo2b9d_normal.jpg,https://t.co/cQpnPAbw3A,"{'followers_count': 1097, 'following_count': 422, 'tweet_count': 33961, 'listed_count': 0}",damedorse,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cQpnPAbw3A', 'expanded_url': 'http://www.walkbyfaithnation.com', 'display_url': 'walkbyfaithnation.com'}]}, 'description': {'mentions': [{'start': 47, 'end': 57, 'username': 'WBFNation'}]}}","Baltimore, Maryland",1420407413027610624
482435001,False,False,,@thesecondcity certified screenwriter | fdu mfa in film 2023 | tv and film producer | standup guy | founder @flowfficialprod | he/him | #FTTB,George,https://pbs.twimg.com/profile_images/1421218358599593988/seUXqnXc_normal.jpg,,"{'followers_count': 258, 'following_count': 1677, 'tweet_count': 35338, 'listed_count': 2}",realflowfficial,"{'description': {'hashtags': [{'start': 136, 'end': 141, 'tag': 'FTTB'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'thesecondcity'}, {'start': 108, 'end': 124, 'username': 'flowfficialprod'}]}}","Connecticut, USA",792163003735179264
21996461,False,False,,"My views,  my thoughts. Trainee superhero... Villa fan.",Eddy Hartshorn,https://pbs.twimg.com/profile_images/1392153144608673794/bhJ6MEaW_normal.jpg,,"{'followers_count': 75, 'following_count': 429, 'tweet_count': 2520, 'listed_count': 1}",horreurzontal,,Derbyshire,
24118607,False,False,,He/Him. Rural ER/family doc. closest I’ll ever get to heaven is making speed up ol’ 87.,roto abortion is healthcare tudor,https://pbs.twimg.com/profile_images/1521556923526569988/lZTrBBX1_normal.jpg,https://t.co/8vnpiHrCG1,"{'followers_count': 4880, 'following_count': 938, 'tweet_count': 57104, 'listed_count': 39}",roto_tudor,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8vnpiHrCG1', 'expanded_url': 'https://bethematch.org/', 'display_url': 'bethematch.org'}]}}",way down in the hole,1502809722990350336
13710822,False,False,,"Lit attorney; believer in science, logic, and reason, the Oxford comma, and the outlandish notion that we all deserve an equal chance (and healthcare). She/her.",Rebecca 🇺🇦 STAND WITH UKRAINE 🇺🇦,https://pbs.twimg.com/profile_images/1497006996343693312/QNX018ju_normal.jpg,,"{'followers_count': 793, 'following_count': 932, 'tweet_count': 25207, 'listed_count': 9}",darthbecca,,Atlanta,
1231858643840139266,False,False,,London based screenwriter. Co-founder of @j0anpictures. Jenny Goes to Camden (BFI 25 Young Voices in British Cinema 2020). Insta @turkishelvis.,Ali Shadjareh,https://pbs.twimg.com/profile_images/1322306791330488320/Zp2FzLGs_normal.jpg,https://t.co/q6RGfz9LHZ,"{'followers_count': 93, 'following_count': 234, 'tweet_count': 716, 'listed_count': 2}",AliShadjareh,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/q6RGfz9LHZ', 'expanded_url': 'https://www.youtube.com/watch?v=DatAS7uDrj0', 'display_url': 'youtube.com/watch?v=DatAS7…'}]}, 'description': {'mentions': [{'start': 41, 'end': 54, 'username': 'j0anpictures'}, {'start': 129, 'end': 142, 'username': 'turkishelvis'}]}}","Wembley, London",1426972652485455876
1512724640,False,False,,SHLHのグラサンかけを崇拝してるけどグラサンは割る。アイドルと役者を育成し鬼ごっこしてる雑多垢。A3 あんスタ ててご 成人済 百合から薔薇まで何でも食べる雑食腐女子 アイコン→プチこさん@puchico_5,詩音,https://pbs.twimg.com/profile_images/1432198945896206340/7x2ViQiQ_normal.jpg,,"{'followers_count': 169, 'following_count': 228, 'tweet_count': 79747, 'listed_count': 17}",0831ninja,"{'description': {'mentions': [{'start': 95, 'end': 105, 'username': 'puchico_5'}]}}",食べられないものは基本的()にない,
1332609726442565632,False,False,,Yo,Arguitxu,https://pbs.twimg.com/profile_images/1347835425285693444/xrlNmizm_normal.jpg,,"{'followers_count': 481, 'following_count': 1384, 'tweet_count': 27158, 'listed_count': 1}",Arguitxu1,,,
394011669,False,False,,l'artiste,Stepman,https://pbs.twimg.com/profile_images/1185507868637831168/U5l0LAxs_normal.jpg,,"{'followers_count': 90, 'following_count': 849, 'tweet_count': 2787, 'listed_count': 2}",mangion2,,Nissa,1381580014521626626
82019169,False,False,,General Surgeon,Dâhi Genişoğlu,https://pbs.twimg.com/profile_images/1182755779448889345/2USswd_8_normal.jpg,,"{'followers_count': 419, 'following_count': 720, 'tweet_count': 6342, 'listed_count': 3}",dahigenisoglu,,Turkey,
128767826,False,False,,Kind of a nerd. || CWRU Class of 2018,Marisa H.,https://pbs.twimg.com/profile_images/2259034014/image_normal.jpg,,"{'followers_count': 194, 'following_count': 921, 'tweet_count': 7040, 'listed_count': 1}",coolM35,,H-town,
40044978,False,False,,"👨‍🏫 Prof et directeur d'école en #REP #Nantes #Bottière 
🌹 Militant de gauche pour la sociale écologie 
👥 Maraudeur 
👍🏽Fb : https://t.co/U4Unu9ep8B",Romain Boutholeau,https://pbs.twimg.com/profile_images/1413548844701335552/UVYJDNdn_normal.jpg,https://t.co/VyLcyjqWd3,"{'followers_count': 1954, 'following_count': 1530, 'tweet_count': 17126, 'listed_count': 75}",RomainBouth,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VyLcyjqWd3', 'expanded_url': 'https://www.facebook.com/romainbrandon.bouth', 'display_url': 'facebook.com/romainbrandon.…'}]}, 'description': {'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/U4Unu9ep8B', 'expanded_url': 'https://cutt.ly/Rzm8r9T', 'display_url': 'cutt.ly/Rzm8r9T'}], 'hashtags': [{'start': 33, 'end': 37, 'tag': 'REP'}, {'start': 38, 'end': 45, 'tag': 'Nantes'}, {'start': 46, 'end': 55, 'tag': 'Bottière'}]}}",Nantes,
1483384109665861633,False,False,,"Aka Squirrelmecha, Anime fan, JoJo's fans MGS fan.
 ( NSFW @mechasquirrel84)",ɿōlγāẞ ttøçẞ,https://pbs.twimg.com/profile_images/1516311276808556545/iTmLlg1l_normal.jpg,,"{'followers_count': 79, 'following_count': 1118, 'tweet_count': 1050, 'listed_count': 2}",JoJos_Squirrel,"{'description': {'mentions': [{'start': 59, 'end': 75, 'username': 'mechasquirrel84'}]}}",Grand Fenwick,
1082077321824268288,False,False,,"Abrid los brazos, la mente y repartíos 💙✨",Aza🌻,https://pbs.twimg.com/profile_images/1521156343805132802/K283xyU-_normal.jpg,,"{'followers_count': 67, 'following_count': 80, 'tweet_count': 1838, 'listed_count': 0}",Azaharaab15,,,
2365863209,False,False,,"Only Women Experience The Menopause 
Views and opinions expressed are my own. Retweets are not endorsements.
#IStandWithAllison",Gil House,https://pbs.twimg.com/profile_images/1512383162403409921/18z37tzF_normal.jpg,,"{'followers_count': 1176, 'following_count': 2013, 'tweet_count': 7992, 'listed_count': 2}",gilbohouse,"{'description': {'hashtags': [{'start': 109, 'end': 127, 'tag': 'IStandWithAllison'}]}}",,1461807914742599682
1457327384,False,False,,Apasionado por la gestion de equipos y las relaciones humanas.,Fernando Gomez,https://pbs.twimg.com/profile_images/1341511520287600643/4BJfscp1_normal.jpg,,"{'followers_count': 148, 'following_count': 153, 'tweet_count': 1364, 'listed_count': 2}",dekno69,,,
193795530,False,False,,"Nacido el 4 de Enero de 1960, casado, 2 hijos, Hincha de PEÑAROL desde la cuna, Frente Amplista de la Primera Hora (a ratitos, escritor)",luis antonio beauxis cónsul,https://pbs.twimg.com/profile_images/1508399175951691780/nPEAIF2h_normal.jpg,,"{'followers_count': 542, 'following_count': 653, 'tweet_count': 10036, 'listed_count': 0}",luisbeauxis,,"MONTEVIDEO, URUGUAY",1395813221508993035
126112011,False,False,,Backend Engineer at @justo_mx .Computer Systems Magister. Python and Django Developer. He/Him,Julio Hurtado Jerves 💚,https://pbs.twimg.com/profile_images/1481826219477897221/2GXruMk__normal.jpg,https://t.co/JvdSCzEi5u,"{'followers_count': 349, 'following_count': 730, 'tweet_count': 6165, 'listed_count': 6}",jhurtadojerves,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JvdSCzEi5u', 'expanded_url': 'https://jhurtadojerves.com/', 'display_url': 'jhurtadojerves.com'}]}, 'description': {'mentions': [{'start': 20, 'end': 29, 'username': 'justo_mx'}]}}","Macas, Ecuador",
518479060,False,False,,"Because, just sometimes, you have to be yourself, no matter what they say.",Ehatt72,https://pbs.twimg.com/profile_images/1881966576/image_normal.jpg,,"{'followers_count': 80, 'following_count': 2221, 'tweet_count': 2328, 'listed_count': 0}",ehatt72,,,
924304728464519168,False,False,,💬🇺🇸🇯🇵  // Beiguang enjoyer // フォローしない方がいい // 𝘽𝙚𝙨𝙩 𝙣𝙤𝙩 𝙩𝙤 𝙛𝙤𝙡𝙡𝙤𝙬 𝙢𝙚!,Anime Crossing and 4 others,https://pbs.twimg.com/profile_images/926660955928272896/kjQmW01X_normal.jpg,https://t.co/k95aYX2kDE,"{'followers_count': 374, 'following_count': 5001, 'tweet_count': 82540, 'listed_count': 6}",AnimalCrescent,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/k95aYX2kDE', 'expanded_url': 'http://weibo.com', 'display_url': 'weibo.com'}]}}",Australia,1521331879479156736
57711004,False,False,,"Jesus, fixed gear bike, bass G, Hugh Laurie, Carrie Bradshaw, Mac OS, iOS, RIM OS, R2D2, small intestines, BigbangTheory",Hyeokin,https://pbs.twimg.com/profile_images/1467001221495939073/b8HMDaS-_normal.jpg,,"{'followers_count': 28, 'following_count': 65, 'tweet_count': 840, 'listed_count': 2}",Hyeokin,,B-612,
371106549,False,False,,Author of Joshua’s Story. Patient Safety consultant/speaker. Works with @babylifeline.,James Titcombe,https://pbs.twimg.com/profile_images/1336245760787181568/BAEXIszk_normal.jpg,https://t.co/1OgSQVKBzs,"{'followers_count': 18268, 'following_count': 8062, 'tweet_count': 61237, 'listed_count': 123}",JamesTitcombe,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1OgSQVKBzs', 'expanded_url': 'https://www.amazon.co.uk/gp/aw/d/0993449204/ref=tmm_pap_swatch_0?ie=UTF8&qid=1627713727&sr=8-1', 'display_url': 'amazon.co.uk/gp/aw/d/099344…'}]}, 'description': {'mentions': [{'start': 72, 'end': 85, 'username': 'babylifeline'}]}}",Cumbria,
40562264,False,False,,"It's terrible when other people enjoy things. Things I Enjoy: Family, my dogs, @Penguins, @PUBGMobile, terrible puns, the MCU, blueberry cake donuts.",kteemac,https://pbs.twimg.com/profile_images/783294565893758977/bPzNu43C_normal.jpg,,"{'followers_count': 32, 'following_count': 201, 'tweet_count': 20957, 'listed_count': 2}",kteemac,"{'description': {'mentions': [{'start': 79, 'end': 88, 'username': 'Penguins'}, {'start': 90, 'end': 101, 'username': 'PUBGMobile'}]}}",Pennsylvania,733851193236033537
325406131,False,False,,水槽とか庭とかいじったりゲームしたり。アイマス沼にはまってる。,めろう,https://pbs.twimg.com/profile_images/1469289950235578373/JkbTKeS1_normal.png,,"{'followers_count': 322, 'following_count': 597, 'tweet_count': 43448, 'listed_count': 5}",merowworem,,,1048095818937380864
44219389,False,False,,"Giuseppe's mam Gino to his mates. My boy, my life! mio figlio la mia vita! 🇮🇹🏴󠁧󠁢󠁳󠁣󠁴󠁿 NO DMs",Lynne Clark 🇮🇹🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://pbs.twimg.com/profile_images/968568186932211712/zH02bGtj_normal.jpg,,"{'followers_count': 654, 'following_count': 2117, 'tweet_count': 10063, 'listed_count': 1}",ginosma,,"Glasgow, Scotland",
596787553,False,False,,,Anthony,https://pbs.twimg.com/profile_images/794027772809072640/mkcRXpPr_normal.jpg,https://t.co/lBNhfHG9u4,"{'followers_count': 164, 'following_count': 152, 'tweet_count': 12622, 'listed_count': 0}",AndImAnthony,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lBNhfHG9u4', 'expanded_url': 'https://act.webull.com/mo/v2NZQQl7YXW1/lcw/inviteUs/', 'display_url': 'act.webull.com/mo/v2NZQQl7YXW…'}]}}",California,
1722283417,False,False,,,Louise Ballard,https://pbs.twimg.com/profile_images/1487363602386456577/kDa1Z4Ye_normal.jpg,,"{'followers_count': 89, 'following_count': 269, 'tweet_count': 319, 'listed_count': 1}",BallardLou,,"England, United Kingdom",
105186206,False,False,,"Aficionado al futbol.
#MTG Izzet mage. Analytics en Ibermatica. @iciilalala y Leo. #TeQuiero3000",PoHe,https://pbs.twimg.com/profile_images/1518849525825298433/jkyjQESM_normal.jpg,,"{'followers_count': 243, 'following_count': 1001, 'tweet_count': 6337, 'listed_count': 6}",PoHe,"{'description': {'hashtags': [{'start': 22, 'end': 26, 'tag': 'MTG'}, {'start': 83, 'end': 96, 'tag': 'TeQuiero3000'}], 'mentions': [{'start': 64, 'end': 75, 'username': 'iciilalala'}]}}",Coslada,
389693656,False,False,,,Hiren Amin,https://pbs.twimg.com/profile_images/1396397940684513284/y9MHfv1u_normal.jpg,,"{'followers_count': 38, 'following_count': 399, 'tweet_count': 1078, 'listed_count': 1}",HamboReturns,,"Corringham, East",
2736563786,False,False,,I love my baby girls the are my world!❤️💋12/16/16 Lilly 💜 07/15/2020 💕,Ashley_Garcia,https://pbs.twimg.com/profile_images/1508162358522351625/LN_VuSG0_normal.jpg,,"{'followers_count': 140, 'following_count': 94, 'tweet_count': 35, 'listed_count': 1}",_AshleyGarcia__,,,993682311165235200
83143032,False,False,,"Just getting through life one day, and book, at a time 📚 Twitter novice, Disney & Wordle addict #FamilyIsEverything",SharonC 📚🫖🌍,https://pbs.twimg.com/profile_images/1490712172602789891/_3LYcnjJ_normal.jpg,,"{'followers_count': 53, 'following_count': 226, 'tweet_count': 658, 'listed_count': 0}",Shal14,"{'description': {'hashtags': [{'start': 96, 'end': 115, 'tag': 'FamilyIsEverything'}]}}",Cambridgeshire,
