id,profile_image_url,url,public_metrics,username,protected,name,description,location,verified,entities,pinned_tweet_id
1275486955778846720,https://pbs.twimg.com/profile_images/1512558341192654848/hloJ-A7A_normal.jpg,,"{'followers_count': 182, 'following_count': 681, 'tweet_count': 2838, 'listed_count': 1}",iamdani_15,False,Dani ❤️‍🔥❤️‍🩹,Published Poet 21 I Stand With Ukraine 🇺🇦,They/she,False,,1.5183979175764541e+18
1216332206567829504,https://pbs.twimg.com/profile_images/1521792792514678785/qweg2aVq_normal.jpg,,"{'followers_count': 140, 'following_count': 196, 'tweet_count': 11282, 'listed_count': 1}",Sullyv4n93,False,🐈 Red Rhüm 🏴‍☠️,"Twinky Fan Account 🐱
🎬📽️
https://t.co/ErQiutNM96",Gerudo Valley,False,"{'description': {'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/ErQiutNM96', 'expanded_url': 'https://www.senscritique.com/Sullyv4n', 'display_url': 'senscritique.com/Sullyv4n'}]}}",1.3446393448884675e+18
64198685,https://pbs.twimg.com/profile_images/1500307052085792770/SpKeH4tY_normal.jpg,,"{'followers_count': 1092, 'following_count': 2297, 'tweet_count': 15775, 'listed_count': 8}",owlswatch,False,"Mike, liminal space cowboy🦉🌻🇺🇦","Elder millennial, activist, writer, musician. Rabble-Rouser. Radical Buttigieger. Somewhere between Left and Leftist, awkwardly. He/They #BLM #TeamPete",KCMO,False,"{'description': {'hashtags': [{'start': 137, 'end': 141, 'tag': 'BLM'}, {'start': 142, 'end': 151, 'tag': 'TeamPete'}]}}",1.4936979016834294e+18
217753291,https://pbs.twimg.com/profile_images/1520676674639069185/cFiF0WxR_normal.jpg,https://t.co/i4ZKwWVVkX,"{'followers_count': 170, 'following_count': 221, 'tweet_count': 78119, 'listed_count': 5}",star_tone1120,False,🌇🎐🌸⛩️,アイコンはぷるみさん(@plmi_jr)より　もろもろごちゃまぜアカウント　人狼PLで自PCかわいい 性癖が色々飛び出す　まったり審神者業＆黒ウィズ　ふぁぼ魔　リプ蹴りがちですごめんなさい　インセインをまったり　最近プロセカを始めた　https://t.co/kEsLy6MJmf,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/i4ZKwWVVkX', 'expanded_url': 'https://marshmallow-qa.com/star_tone1120?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/star_tone1120?…'}]}, 'description': {'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/kEsLy6MJmf', 'expanded_url': 'http://privatter.net/u/star_tone1120', 'display_url': 'privatter.net/u/star_tone1120'}], 'mentions': [{'start': 11, 'end': 19, 'username': 'plmi_jr'}]}}",1.5200617503300854e+18
1269148132211929088,https://pbs.twimg.com/profile_images/1475201140212080643/Tcsi2OcL_normal.jpg,https://t.co/94fKrOwtMA,"{'followers_count': 155, 'following_count': 549, 'tweet_count': 597, 'listed_count': 1}",TisonTheKasa,False,Tison The Kasa 🔞,"The fluffy lizard. | 26 | He/Him | Asexual | Will never talk politics | 18+ Only. Minors will be blocked | Loves sports, gaming, and wrestling",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/94fKrOwtMA', 'expanded_url': 'https://www.furaffinity.net/user/tison/', 'display_url': 'furaffinity.net/user/tison/'}]}}",1.410388306949456e+18
1604107038,https://pbs.twimg.com/profile_images/378800000405674218/50d5d789e9844bc37ada2401c74eeb14_normal.jpeg,,"{'followers_count': 22, 'following_count': 84, 'tweet_count': 229, 'listed_count': 0}",AndrewPGilbert,False,Andrew Gilbert,Theatre lover; Carry On fan; Typical Taurean;,London,False,,
199744221,https://pbs.twimg.com/profile_images/1519259251134410752/jJ5vUkhT_normal.jpg,https://t.co/nltmXcmDsS,"{'followers_count': 4405, 'following_count': 738, 'tweet_count': 91384, 'listed_count': 90}",SoniaCerca,False,Sonia,"I’m the B in LGBT (she/her) 🏳️‍🌈• i blog about movies, love @fcbayern and stan @danielricciardo & @LewisHamilton • APieThrower on PokemonGO",Italy,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nltmXcmDsS', 'expanded_url': 'http://afilmadaybysonia.blogspot.com', 'display_url': 'afilmadaybysonia.blogspot.com'}]}, 'description': {'mentions': [{'start': 60, 'end': 69, 'username': 'fcbayern'}, {'start': 79, 'end': 95, 'username': 'danielricciardo'}, {'start': 98, 'end': 112, 'username': 'LewisHamilton'}]}}",1.3156540936213914e+18
17011576,https://pbs.twimg.com/profile_images/1446161061892210693/ta0k4gBU_normal.jpg,,"{'followers_count': 324, 'following_count': 2238, 'tweet_count': 32966, 'listed_count': 7}",amsleympie,False,amsleympie,"DC Native, Washington Spirit, USWNT, Mystics, and Caps fan.","Washington,DC",False,,
2553558283,https://pbs.twimg.com/profile_images/1329876616067969024/fdZvF-id_normal.jpg,,"{'followers_count': 932, 'following_count': 927, 'tweet_count': 66150, 'listed_count': 24}",stimpy8er,False,james ♏️,ZP neck 🤤🤤🤤”that neck tho”......49ers Fan🙌🏼 sarcasm required,seattle ,False,,9.835538092668477e+17
1470040879314649088,https://pbs.twimg.com/profile_images/1521776616405626881/3_3l2juz_normal.jpg,,"{'followers_count': 90, 'following_count': 123, 'tweet_count': 5107, 'listed_count': 1}",jeon8i,False,sen 🌷 PROOF,Kakampink si Jungkook at mga Bading, she moon ,False,,1.5218134015296348e+18
1211951309105975296,https://pbs.twimg.com/profile_images/1478444585990995972/Ml8P_poY_normal.jpg,,"{'followers_count': 97, 'following_count': 68, 'tweet_count': 17772, 'listed_count': 3}",korideimos,False,анечка!!,я придумала мечту! я хочу окончания войны/активистка,она/ее/вы 🐇 спб,False,,1.4455304959204475e+18
47903311,https://pbs.twimg.com/profile_images/1512975602978107400/F0Z93bu__normal.jpg,https://t.co/ai2S2sm5up,"{'followers_count': 396, 'following_count': 408, 'tweet_count': 24590, 'listed_count': 16}",Triple_Max79,False,Maxine 🏉🍀🏉,,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ai2S2sm5up', 'expanded_url': 'https://mscupcake79.wordpress.com/', 'display_url': 'mscupcake79.wordpress.com'}]}}",8.891978859753964e+17
355991644,https://pbs.twimg.com/profile_images/1339237776085020672/WTU5NMKV_normal.jpg,https://t.co/84VFDOktn5,"{'followers_count': 605, 'following_count': 566, 'tweet_count': 17747, 'listed_count': 0}",Diegukguk,False,cursed,Die Died Died; Go Went Gone,Salatiga — Jatinangor,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/84VFDOktn5', 'expanded_url': 'http://gilanada.com', 'display_url': 'gilanada.com'}]}}",
47045921,https://pbs.twimg.com/profile_images/1427160031/image_normal.jpg,,"{'followers_count': 66, 'following_count': 121, 'tweet_count': 4479, 'listed_count': 1}",4Thisisus,False,ThisisUs_4 🇺🇦 🇺🇸,"save your energy for someone else, my mind is made up",LA,False,,
316565086,https://pbs.twimg.com/profile_images/1512609561496092678/ijVDjF02_normal.jpg,,"{'followers_count': 70, 'following_count': 440, 'tweet_count': 1715, 'listed_count': 1}",Alejandra_g_m_,False,⁷Ale🌙🏔,Química UChile • 29 • 방탄-아미 • shitty weirdo,"Santiago, Chile; Hope World ",False,,1.2839914757186765e+18
280326087,https://pbs.twimg.com/profile_images/1315429550/Shamrock_normal.jpg,https://t.co/nIrQ4vlKV7,"{'followers_count': 1581, 'following_count': 959, 'tweet_count': 4809, 'listed_count': 33}",Celtic_Girl,False,Megan,"I love to read, eat vegan food and listen to Celtic music.",,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nIrQ4vlKV7', 'expanded_url': 'http://hardcoverfeedback.blogspot.com', 'display_url': 'hardcoverfeedback.blogspot.com'}]}}",
120336086,https://pbs.twimg.com/profile_images/2279448068/tjhcex43blwlx07f7zfj_normal.jpeg,https://t.co/C5DXAHVAqp,"{'followers_count': 36, 'following_count': 277, 'tweet_count': 677, 'listed_count': 0}",writenow003,False,Wendy Fossum,"Rock Chalk Jayhawk, KU!","St Paul, MN",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C5DXAHVAqp', 'expanded_url': 'http://jupiter.clarion.edu/~s_wmfossum/libcatwebsite/libcat.htm', 'display_url': 'jupiter.clarion.edu/~s_wmfossum/li…'}]}}",
772474852318048256,https://pbs.twimg.com/profile_images/1502814954898042883/PUnQ-BdH_normal.jpg,https://t.co/F97lRKZi8c,"{'followers_count': 556, 'following_count': 69, 'tweet_count': 17640, 'listed_count': 4}",Sweetzness,False,Sweetz (PR🐧),On This Twitter: A collection of things to make your day better 🥰,United States,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/F97lRKZi8c', 'expanded_url': 'https://sweetzness.tumblr.com/', 'display_url': 'sweetzness.tumblr.com'}]}}",1.5172555000769208e+18
702366940,https://pbs.twimg.com/profile_images/876130909711368193/2aUcrg44_normal.jpg,,"{'followers_count': 512, 'following_count': 662, 'tweet_count': 36692, 'listed_count': 12}",LidiaGoncor,False,Lidia,,,False,,1.0278162762474209e+18
863986889308635136,https://pbs.twimg.com/profile_images/1474517656535511046/9pg_Rexo_normal.jpg,,"{'followers_count': 183, 'following_count': 721, 'tweet_count': 17505, 'listed_count': 0}",zayumkush99,False,zach,"yes, I’m a little, ya know, 💅. He/Him.",tpwk,False,,1.4198181072087163e+18
911783532833525760,https://pbs.twimg.com/profile_images/1503785376187572228/TcVy-fxT_normal.jpg,,"{'followers_count': 147, 'following_count': 908, 'tweet_count': 5517, 'listed_count': 0}",Hashtagchase,False,Chase,BBN | Sixers | Rams,,False,,
1418977362604183552,https://pbs.twimg.com/profile_images/1457821917457571840/bnE8KcBK_normal.jpg,,"{'followers_count': 1, 'following_count': 0, 'tweet_count': 216, 'listed_count': 0}",TheFakeTaxii,False,TheFakeTaxii,https://t.co/Lvog59yGot,,False,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Lvog59yGot', 'expanded_url': 'http://twitch.tv/thefaketaxii', 'display_url': 'twitch.tv/thefaketaxii'}]}}",
792646,https://pbs.twimg.com/profile_images/1432397023001681921/gBgYCEEZ_normal.jpg,https://t.co/hJpWU9WNFd,"{'followers_count': 24039, 'following_count': 2254, 'tweet_count': 65590, 'listed_count': 889}",sblanco,False,Sonia Blanco,Profesora de periodismo y comunicación UMA. Especialista en 📺 y rrss. Periodista en @HoyendiaCSTV @canalmalagartv Productora/editora @Ciencia_40. Más 👇🏻,"Málaga, España",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hJpWU9WNFd', 'expanded_url': 'https://soniablanco.es', 'display_url': 'soniablanco.es'}]}, 'description': {'mentions': [{'start': 84, 'end': 97, 'username': 'HoyendiaCSTV'}, {'start': 98, 'end': 113, 'username': 'canalmalagartv'}, {'start': 133, 'end': 144, 'username': 'Ciencia_40'}]}}",
1337803042268344320,https://pbs.twimg.com/profile_images/1360416247582777348/1zMRBd8U_normal.jpg,,"{'followers_count': 1644, 'following_count': 1718, 'tweet_count': 28737, 'listed_count': 5}",Ntilikina11Fan,False,Frank Ntilikina Fan,"Struggling Knicks fan | #NewYorkForever | #FlyEaglesFly | *NOT AFFILIATED WITH FRANK NTILIKINA, THE KNICKS, OR THE EAGLES*",,False,"{'description': {'hashtags': [{'start': 24, 'end': 39, 'tag': 'NewYorkForever'}, {'start': 42, 'end': 55, 'tag': 'FlyEaglesFly'}]}}",1.5107875247588393e+18
105119856,https://pbs.twimg.com/profile_images/1400453906702897162/spzvup3Y_normal.png,,"{'followers_count': 1285, 'following_count': 1877, 'tweet_count': 15978, 'listed_count': 0}",coregan999,False,Clive O'Regan,"Views & opinions are my own, not those of my employer. Hard worker that happens to see lots. Member of Order of Malta Ireland. Re-tweets not an endorsement.",,False,,
355264469,https://pbs.twimg.com/profile_images/1194543009347592193/VqSSi1Ov_normal.jpg,,"{'followers_count': 161, 'following_count': 1109, 'tweet_count': 7635, 'listed_count': 1}",Kelly_Bird_Word,False,Kelly Bird,,Your Dreams,False,,
17206207,https://pbs.twimg.com/profile_images/1510727534937358341/OwCWf8w-_normal.jpg,,"{'followers_count': 944, 'following_count': 1277, 'tweet_count': 108235, 'listed_count': 11}",kitalovessm,False,kita⁷✜💎 || The Bangtan Hangover Experience,Chatting with The Universe™. Fan account. Grew up on Bollywood. Loves music/dance. Can probably find a Sailor Moon image for anything.  🇺🇸🇮🇳,"in Hope World, saw history being made and still seeing it happen",False,,1.5067424938654638e+18
2157206828,https://pbs.twimg.com/profile_images/1488255882810912768/DxGmSHyI_normal.png,,"{'followers_count': 564, 'following_count': 138, 'tweet_count': 30574, 'listed_count': 5}",focusgoIden,False,abi,"I mean, we're all a little bit gay aren't we?",idk,False,,
787475455,https://pbs.twimg.com/profile_images/1501282753131724805/aSNFrlWz_normal.jpg,,"{'followers_count': 687, 'following_count': 997, 'tweet_count': 17332, 'listed_count': 2}",livelylinnea,False,Linnéa 🦋 Be more Tom 🦋,"a mess of a dreamer. pun appreciater. multifandom, mostly pokemon, Taylor Swift and The Wanted 🦋         | 23 | 🇫🇮 | ✝️ | #finlandssvensk ✌️",Finland,False,"{'description': {'hashtags': [{'start': 122, 'end': 137, 'tag': 'finlandssvensk'}]}}",1.5102646854377964e+18
1050760348700041216,https://pbs.twimg.com/profile_images/1412811670523547651/LfRbt4KJ_normal.jpg,,"{'followers_count': 36, 'following_count': 223, 'tweet_count': 109, 'listed_count': 0}",patel_nehi,False,Nehi Patel,Travel-sleep-repeat!,"California, USA",False,,
3663211213,https://pbs.twimg.com/profile_images/1521164932787621892/5sa0v2BU_normal.jpg,https://t.co/xq2tUlTT93,"{'followers_count': 18, 'following_count': 30, 'tweet_count': 69, 'listed_count': 1}",AjotaESCPlanet,False,Antonio Jesús,Génesis.,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xq2tUlTT93', 'expanded_url': 'http://www.eurovusionplanet.com', 'display_url': 'eurovusionplanet.com'}]}}",
862566090,https://pbs.twimg.com/profile_images/1061276636585385985/eZXWLdsW_normal.jpg,,"{'followers_count': 442, 'following_count': 2571, 'tweet_count': 9047, 'listed_count': 3}",anewman226,False,you'll always be an intrinsic part of me,awww the joy,"Houston, TX",False,,
73940893,https://pbs.twimg.com/profile_images/1257654893822783489/coXWeB5p_normal.jpg,,"{'followers_count': 633, 'following_count': 564, 'tweet_count': 19311, 'listed_count': 0}",LiloChoisH,False,Lilo Chois ❤,Planeadora y ejecutora de mis proyectos. De la mano de Dios todo lo puedo!,,False,,7.354293559507354e+17
138555617,https://pbs.twimg.com/profile_images/1520581171440234496/VvcyJluj_normal.jpg,,"{'followers_count': 429, 'following_count': 468, 'tweet_count': 6206, 'listed_count': 7}",UnJorgeIngles,False, Jorge,"Nací chilango, me adoptó Londres. Soy trotamundos, taurino y culè. EXATEC, alumni Uni Osnabrück. De día combato crímenes financieros. Tweets en ES/EN/GR/DE",London,False,,
605636410,https://pbs.twimg.com/profile_images/1359223765578764291/5jfS3fGU_normal.jpg,,"{'followers_count': 471, 'following_count': 1959, 'tweet_count': 809, 'listed_count': 0}",hurtadojuarez,False,Manuel Hurtado Juárez,Ldo en Historia/ Máster en Género e Igualdad. Corro porque no sé volar.,Málaga,False,,
3181682769,https://pbs.twimg.com/profile_images/1494474595675557890/xCfWTEAP_normal.jpg,https://t.co/B1E9XB25Gq,"{'followers_count': 156, 'following_count': 103, 'tweet_count': 9799, 'listed_count': 0}",ninaxtherese,False,nina,🍐,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B1E9XB25Gq', 'expanded_url': 'http://vsco.co/ninaxtherese', 'display_url': 'vsco.co/ninaxtherese'}]}}",
1366781829068578816,https://pbs.twimg.com/profile_images/1476077059524812801/ay-25MZL_normal.jpg,,"{'followers_count': 412, 'following_count': 1488, 'tweet_count': 6444, 'listed_count': 4}",gh0st_b0nez,False,ghostie,:),he/they,False,,1.47355596045926e+18
3221212479,https://pbs.twimg.com/profile_images/1520207677879734279/7UDq0k-5_normal.jpg,,"{'followers_count': 36, 'following_count': 107, 'tweet_count': 393, 'listed_count': 0}",CallMeOleMiss,False,OleMiss,"Books, Politics, Royals and other things I come across…",Below the Mason Dixon ,False,,
708735039241003008,https://pbs.twimg.com/profile_images/1467567466180136964/20p7rslg_normal.jpg,,"{'followers_count': 189, 'following_count': 678, 'tweet_count': 2648, 'listed_count': 0}",MaggieLHall,False,Maggie,Novice birdwatcher. Amateur photographer. Trying hard to focus.,,False,,
239862347,https://pbs.twimg.com/profile_images/1296104407545847808/c2O_USqz_normal.jpg,,"{'followers_count': 653, 'following_count': 1319, 'tweet_count': 56741, 'listed_count': 10}",fopiga,False,M2G2 Donec perficiam,,,False,,
40524930,https://pbs.twimg.com/profile_images/1263327056974286853/EzferF5N_normal.jpg,,"{'followers_count': 395, 'following_count': 748, 'tweet_count': 18377, 'listed_count': 9}",coronacopado,False,Roberto 🦉,Non serviam,🔢🏊‍♂️😮,False,,
167146653,https://pbs.twimg.com/profile_images/1509424918693302272/fjDx23az_normal.jpg,,"{'followers_count': 2779, 'following_count': 3203, 'tweet_count': 40029, 'listed_count': 17}",Dahumano,False,Pharmily,PhD candidate in Drug Development at @nsuflorida. @miamiheat @heartsofoakgh @manutd 🇬🇭🇬🇭🇬🇭,"Davie, FL",False,"{'description': {'mentions': [{'start': 37, 'end': 48, 'username': 'nsuflorida'}, {'start': 50, 'end': 60, 'username': 'miamiheat'}, {'start': 61, 'end': 75, 'username': 'heartsofoakgh'}, {'start': 76, 'end': 83, 'username': 'manutd'}]}}",1.4356176194707005e+18
52423655,https://pbs.twimg.com/profile_images/1386135467586822146/fjqFWv_R_normal.jpg,https://t.co/w5YxCx0qWH,"{'followers_count': 1621, 'following_count': 3746, 'tweet_count': 96721, 'listed_count': 16}",kushibo,False,"Grand Masker Kushibo, MPH","🇰🇷🇺🇸💒Wandering Seoulite, newscaster turned public health adventurist, Korea expert, red-letter Christ follower 서울사람, 연세국제학대학원졸업생, 교육방송방송인, 뉴스앵커/성우/배우/작가(前)",Honolulu+Seoul+Orange County,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/w5YxCx0qWH', 'expanded_url': 'http://www.kushibo.org', 'display_url': 'kushibo.org'}]}}",1.352166340417622e+18
242191353,https://pbs.twimg.com/profile_images/1507510953050583042/3VLgBn4O_normal.jpg,https://t.co/dpcpZqeY5f,"{'followers_count': 348, 'following_count': 528, 'tweet_count': 22294, 'listed_count': 0}",PoochieVince,False,🐶 𝙑𝙞𝙣𝙘𝙚,"I tweet about dogs, tv/movies, and current events. Currently writing a limited series about a dog.",Chicago/USA/Milky Way,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dpcpZqeY5f', 'expanded_url': 'https://www.petfinder.com/', 'display_url': 'petfinder.com'}]}}",1.403152426623017e+18
19268927,https://pbs.twimg.com/profile_images/1517950292326858753/vOoiKh0L_normal.jpg,,"{'followers_count': 166, 'following_count': 469, 'tweet_count': 7124, 'listed_count': 2}",morkrazy,False,🤘ℳᎾℛᏦℛᎯℤᎽ🤘,"I hated Ted Nugent before hating Ted Nugent was cool, I’m like the coolest grandpa on the Internet or something.","Geneseo, Il",False,,9.617583275532616e+17
164619097,https://pbs.twimg.com/profile_images/503936953650520064/eyETe7Jo_normal.jpeg,,"{'followers_count': 151, 'following_count': 222, 'tweet_count': 48627, 'listed_count': 8}",migueaqp,False,Miguel Angel Anculle,"vivir, viajar, vivir, viajar comer rico y claro trabajar duro",Arequipa,False,,
338138122,https://pbs.twimg.com/profile_images/1492304228408250378/vth6hnOC_normal.jpg,,"{'followers_count': 4576, 'following_count': 3730, 'tweet_count': 97407, 'listed_count': 16}",xhoaxjonas,False,Vane (taylor’s version),23. | Jonas Brothers | Taylor Swift | Selena Gomez | Niall Horan |,,False,,1.4896364892355052e+18
183648615,https://pbs.twimg.com/profile_images/1385643316897853448/14gTmnKW_normal.jpg,,"{'followers_count': 377, 'following_count': 248, 'tweet_count': 39746, 'listed_count': 3}",MrsYogur,False,Pat Green 🦆,Historiadora y bibliotecaria. Déspota ilustrada y superviviente. Paladina de las causas perdidas. Roja. Cúmulo de pequeños desastres. |♀🌱🏳️‍🌈♠️|T.D.,"Madrid, Comunidad de Madrid",False,,1.0329399915703091e+18
20035417,https://pbs.twimg.com/profile_images/895385875932041217/eox8GTGj_normal.jpg,,"{'followers_count': 737, 'following_count': 959, 'tweet_count': 33321, 'listed_count': 30}",Angiejanetads,False,Angela Tadman,"Love music, gigs and walking my dogs.","Trowbridge, Wiltshire",False,,1.5004814827160658e+18
821329400226422784,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 1, 'following_count': 10, 'tweet_count': 126, 'listed_count': 0}",MartyMcSlyy,False,Marty McSly,,,False,,
2537483011,https://pbs.twimg.com/profile_images/1389592351958396930/AukvBWjZ_normal.jpg,,"{'followers_count': 434, 'following_count': 394, 'tweet_count': 67151, 'listed_count': 1}",shiori_yudu,False,Kotone*⛸️💫,LOVE Figure Skate⛸️/フィギュアスケート沼をゆるゆると楽しむ/羽生結弦選手を中心に全スケーター尊敬/I respect to Yuzuru HANYU and ALL skaters!/「みんなちがって、みんないい」/アンチさん陰謀論お断り🙏,お花畑🌸,False,,1.2866361004049695e+18
23781728,https://pbs.twimg.com/profile_images/1408186471387893762/ET7qkFbL_normal.jpg,,"{'followers_count': 193, 'following_count': 1332, 'tweet_count': 25081, 'listed_count': 9}",ChloRida_,False,Chloe Carroll 🇺🇦,"Woman, Intersectional Feminist, English Language Graduate. #BlackLivesMatter",Inside No.9,False,"{'description': {'hashtags': [{'start': 59, 'end': 76, 'tag': 'BlackLivesMatter'}]}}",
1285769002002849792,https://pbs.twimg.com/profile_images/1486529496899538945/TnSjm1rk_normal.jpg,,"{'followers_count': 475, 'following_count': 572, 'tweet_count': 8781, 'listed_count': 4}",oldbaystan,False,Dav 🦀🦑,i thoroughly dislike delaware | duke ‘25 | bad data visualization hate account,MoCo | Durham,False,,
550417515,https://pbs.twimg.com/profile_images/1246964068851822598/kAdSX6wl_normal.jpg,,"{'followers_count': 37, 'following_count': 530, 'tweet_count': 1498, 'listed_count': 0}",CrabbyinKs,False,CrabbyinKs,a dot of blue in a red state,"Kansas, USA",False,,
1074145075255373824,https://pbs.twimg.com/profile_images/1167348037900894208/Vp9C-pND_normal.jpg,,"{'followers_count': 21, 'following_count': 23, 'tweet_count': 11633, 'listed_count': 0}",AubeViolette,False,려명,너라는 끝없는 절망을 사랑했다,케이팝의 과거와 현재,False,,1.509395549199356e+18
109100462,https://pbs.twimg.com/profile_images/508474751430295552/eacSra3z_normal.jpeg,,"{'followers_count': 4274, 'following_count': 996, 'tweet_count': 490044, 'listed_count': 319}",konukopet,False,子ぬこ,2chの東亜出身のぬこです♪ 元韓国ウオッチャー 競馬やスポーツ、ゲーム中心に政治を少々つぶやいてます 動物画像によく反応します お話ししてくれる人中心にフォローしています どんどん絡んでください♪ アイコンは神ねこ様の妹だよ～♪,とうきょう,False,,
174481378,https://pbs.twimg.com/profile_images/759997771050995712/rosvN24G_normal.jpg,https://t.co/SZAGuIMLyJ,"{'followers_count': 615, 'following_count': 1084, 'tweet_count': 15842, 'listed_count': 44}",Lebanexican,False,Lebanexican,"Sana, sana, colita de rana.","San Francisco, CA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SZAGuIMLyJ', 'expanded_url': 'http://www.lebanexican.com', 'display_url': 'lebanexican.com'}]}}",
195732356,https://pbs.twimg.com/profile_images/1272898355421683713/7yJmRXBV_normal.jpg,,"{'followers_count': 678, 'following_count': 556, 'tweet_count': 49684, 'listed_count': 0}",joevankas,False,the truth,"All about running. marathon 3:06, half 1:23:26, 10k 37:22, 5k 17:22",UK,False,,1.422064517530456e+18
4703247680,https://pbs.twimg.com/profile_images/1086000055335690240/3gz6Oq3S_normal.jpg,,"{'followers_count': 60, 'following_count': 221, 'tweet_count': 1055, 'listed_count': 1}",davideflorov,False,Davide Florov,,,False,,
772384020,https://pbs.twimg.com/profile_images/1520623467514761216/9LhbFW4B_normal.jpg,,"{'followers_count': 390, 'following_count': 458, 'tweet_count': 19385, 'listed_count': 3}",orcaemoji,False,little lord fuckleroy,mom friend. bi as fuck. ♑️ header by banana bones on ig,"madison, wi",False,,1.4894789623634862e+18
3312379719,https://pbs.twimg.com/profile_images/1510124348518055938/alww9stf_normal.jpg,https://t.co/AtdgU8sxtz,"{'followers_count': 211, 'following_count': 798, 'tweet_count': 43861, 'listed_count': 1}",lrphilipson,False,Liam Philipson,25 | white | he/they | black lives matter | no justice without abolition | horror and bugs are retweeted/posted here | 18+ please! | 🦀,Occupied Seneca territory,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AtdgU8sxtz', 'expanded_url': 'http://lphilipson.com', 'display_url': 'lphilipson.com'}]}}",1.439138633475412e+18
786003729006886912,https://pbs.twimg.com/profile_images/1395250850268946433/QcmaIdjq_normal.jpg,https://t.co/qL7LHJMT4b,"{'followers_count': 71, 'following_count': 289, 'tweet_count': 375, 'listed_count': 0}",lanewatts05,False,Lane Watts,,912,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qL7LHJMT4b', 'expanded_url': 'https://www.twitch.tv/lane0503', 'display_url': 'twitch.tv/lane0503'}]}}",1.5209627103132017e+18
847996454396338176,https://pbs.twimg.com/profile_images/1151547692843061249/xSdzHtaY_normal.jpg,https://t.co/xEuQelZV2N,"{'followers_count': 65, 'following_count': 771, 'tweet_count': 1126, 'listed_count': 1}",SarsaparillaGrl,False,☆ 𝕊𝕒𝕣𝕤𝕒𝕡𝕒𝕣𝕚𝕝𝕝𝕒 ☆,🎨 - 🖊️ - 🤓 - Professional 🥔 INFP-T ***  Header art by @SamGreenMedia,"Toowoomba, Queensland",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xEuQelZV2N', 'expanded_url': 'https://www.twitch.tv/sarsaparillagirl', 'display_url': 'twitch.tv/sarsaparillagi…'}]}, 'description': {'mentions': [{'start': 54, 'end': 68, 'username': 'SamGreenMedia'}]}}",
407291657,https://pbs.twimg.com/profile_images/570525713415204865/NksS_tJQ_normal.jpeg,,"{'followers_count': 676, 'following_count': 1049, 'tweet_count': 21281, 'listed_count': 7}",jaloperbur,False,Jose Antonio,"Burgalés, Castellano y por encima de todo PATRIOTA ESPAÑOL. Operario legal, o lo que es lo mismo, Abogado.",,False,,
244444199,https://pbs.twimg.com/profile_images/1027736774712291328/QBUMSJv0_normal.jpg,,"{'followers_count': 10, 'following_count': 30, 'tweet_count': 16, 'listed_count': 0}",CHACHA2327,False,김차차,,,False,,
260157834,https://pbs.twimg.com/profile_images/1521593857430990848/ZO_J6L-v_normal.jpg,,"{'followers_count': 247, 'following_count': 1377, 'tweet_count': 20995, 'listed_count': 3}",Erik_Schrader,False,Erik Schrader,#wearyourmask #angryoldman #russianwarshipgofuckyourself #nopasaran #antifaschistmehrdennje 🔴 💉💉💉💉 💙💛,,False,"{'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'wearyourmask'}, {'start': 14, 'end': 26, 'tag': 'angryoldman'}, {'start': 27, 'end': 56, 'tag': 'russianwarshipgofuckyourself'}, {'start': 57, 'end': 67, 'tag': 'nopasaran'}, {'start': 68, 'end': 91, 'tag': 'antifaschistmehrdennje'}]}}",1.4967134639677604e+18
1435090035251032064,https://pbs.twimg.com/profile_images/1519701883056791553/nY1sKPX-_normal.jpg,,"{'followers_count': 52, 'following_count': 264, 'tweet_count': 340, 'listed_count': 0}",no_1_cares_4_me,False,__________,"mental illness MDD, anxiety and panic attacks",Misery,False,,
