,protected,name,id,description,username,url,verified,profile_image_url,pinned_tweet_id,public_metrics,location,entities
21441807,False,Lesley,,"Radio addict, music & book lover. Sarcastic to a fault. In denial of both adulthood & motherhood- convinced I'm still 19.",QueenSpinky,,False,https://pbs.twimg.com/profile_images/1375779706574888961/wKVNDIhr_normal.jpg,,"{'followers_count': 286, 'following_count': 1039, 'tweet_count': 16078, 'listed_count': 8}",Scotland,
1073864611,False,みっく,,人生広く浅くがモットー MtG/統率者戦（シッセイ、髑髏茨、フェザー）/野球（鷲星） /スマブラSP（リヒター、デデデとか）/特撮/プリコネ/ウマ娘/遊戯王MD/ゆるキャン△/モンハンライズ（操虫棍） #みっく飯 雑多なカードゲームを嗜む アイマス垢→ @mickP_2ndP Counter target spell.,mick_2nd,https://t.co/FmJVkBQwNa,False,https://pbs.twimg.com/profile_images/1346395037135896577/dXEF6SQi_normal.jpg,,"{'followers_count': 311, 'following_count': 232, 'tweet_count': 89755, 'listed_count': 8}",ガシャの沼,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FmJVkBQwNa', 'expanded_url': 'http://mick-2nd.hatenablog.jp', 'display_url': 'mick-2nd.hatenablog.jp'}]}, 'description': {'hashtags': [{'start': 101, 'end': 106, 'tag': 'みっく飯'}], 'mentions': [{'start': 127, 'end': 138, 'username': 'mickP_2ndP'}]}}"
252809342,False,SC Whelan; MPA,,Into bourbon neat + Irish exits.,whelansc,,False,https://pbs.twimg.com/profile_images/1322178011169521665/gkYVxAPO_normal.jpg,1488915045585203207,"{'followers_count': 193, 'following_count': 254, 'tweet_count': 6830, 'listed_count': 2}","Washington, D.C.",
347213524,False,Cassandra 🫶,,SWIFTIE 🧣 Liverpool fan 🔴 SONE 💕,cassandrachann,,False,https://pbs.twimg.com/profile_images/1497189918073753605/I7b-nLTZ_normal.jpg,,"{'followers_count': 90, 'following_count': 232, 'tweet_count': 2127, 'listed_count': 0}",Malaysia,
836650958557872129,False,La Ing. Jipi,,un día más un día menos,iangela__,,False,https://pbs.twimg.com/profile_images/1517783041338318848/nvmcwrqV_normal.jpg,1285718267571638274,"{'followers_count': 249, 'following_count': 212, 'tweet_count': 11322, 'listed_count': 0}",,
69020297,False,Stuart Butler,,"Lost in a world of Madness, Music and Tie Dye. Ain't a bad place to be!",muddyfunkstarr,,False,https://pbs.twimg.com/profile_images/1107193014/S_mee_normal.jpg,,"{'followers_count': 104, 'following_count': 273, 'tweet_count': 1108, 'listed_count': 0}",,
20372829,False,EmperorPigeon,,"Enfield 8000 owner. Politics junkie, humanist, of the Elite PC Gaming Master Race, environmentalist, follows the horses. Empirical mindset.",EmperorPigeon,https://t.co/K37aGo2WZD,False,https://pbs.twimg.com/profile_images/1030185675310678018/sCBn4hHk_normal.jpg,1162697194450956289,"{'followers_count': 189, 'following_count': 468, 'tweet_count': 6598, 'listed_count': 9}",England,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/K37aGo2WZD', 'expanded_url': 'http://www.youtube.com/user/TheEmperorPigeon', 'display_url': 'youtube.com/user/TheEmpero…'}]}}"
967177782458568704,False,Sal,,"🤓

La vida es para vivir feliz - Robo memes
https://t.co/XCNEN7CFj8…",supersenor,,False,https://pbs.twimg.com/profile_images/1078332088208801793/iKpmrf66_normal.jpg,,"{'followers_count': 47, 'following_count': 331, 'tweet_count': 1909, 'listed_count': 0}",,"{'description': {'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/XCNEN7CFj8', 'expanded_url': 'http://iracing.com/membership/?re', 'display_url': 'iracing.com/membership/?re'}]}}"
1374694356418977792,False,Covyid,,Global Fandemic,CovY1d,https://t.co/4IAq65MwvY,False,https://pbs.twimg.com/profile_images/1515385295126118414/PBiEQyYK_normal.jpg,,"{'followers_count': 509, 'following_count': 1499, 'tweet_count': 3499, 'listed_count': 0}",Wallington ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4IAq65MwvY', 'expanded_url': 'http://www.Gofuckyourself.com', 'display_url': 'Gofuckyourself.com'}]}}"
2615258280,False,( •́ฅ•̀ )ᔦ˙灬˙ᔨ,,21:00~ †Apexlegends pso2 原神から逃げるな†,saika_ship2,,False,https://pbs.twimg.com/profile_images/1087263477415084034/vi3RsscZ_normal.jpg,1275022194691551233,"{'followers_count': 210, 'following_count': 207, 'tweet_count': 165325, 'listed_count': 11}",,
14664186,False,ivarnost,,Love technology.,ivarnost,,False,https://pbs.twimg.com/profile_images/54136573/03_normal.jpg,1510948839636844548,"{'followers_count': 23, 'following_count': 133, 'tweet_count': 1073, 'listed_count': 1}",Norway,
114288722,False,Flying Pig ⚫️🔴,,"Aspatria RUFC life member & Swamprat has been. Rugby watcher @ Preston Grasshoppers & real ale drinker.Springsteen,Gaslight Anthem & Dave Hause fan. Ex NatWest",spyatree,,False,https://pbs.twimg.com/profile_images/722521315643670528/9UiMpRMd_normal.jpg,,"{'followers_count': 453, 'following_count': 545, 'tweet_count': 13854, 'listed_count': 4}",,
960873965769158656,False,Jane Weinstein,,,E1LotHer,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 6, 'following_count': 25, 'tweet_count': 285, 'listed_count': 2}",,
1331641034003116036,False,maría sáez,,“tus inseguridades no te definen”,mariasaezb,https://t.co/M1hCbyKDVS,False,https://pbs.twimg.com/profile_images/1402703488954601482/BZjIVIgK_normal.jpg,1339477762571186178,"{'followers_count': 74, 'following_count': 93, 'tweet_count': 1876, 'listed_count': 0}",murcia,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/M1hCbyKDVS', 'expanded_url': 'http://sheher.com', 'display_url': 'sheher.com'}]}}"
323399358,False,Julie🏴󠁧󠁢󠁷󠁬󠁳󠁿🐕🐈🐕‍🦺🇺🇦,,"Animals come first ,reading , poetry, music and laughing",Jul56com,,False,https://pbs.twimg.com/profile_images/1169378735180668929/tdmPbeAT_normal.jpg,,"{'followers_count': 618, 'following_count': 295, 'tweet_count': 90328, 'listed_count': 0}","Swansea, Wales",
34366588,False,Jesús Cuevas Maraver,,Físico. Profesor. Científico. Andaluz. Sevillano. Sevillista. Padre. Miembro del Grupo de Física No Lineal y del Instituto de Matemáticas de la @unisevilla,jcmaraver,https://t.co/5VEXyEHPxz,False,https://pbs.twimg.com/profile_images/416534212078886912/niDFPdsc_normal.jpeg,1421197840274108427,"{'followers_count': 468, 'following_count': 329, 'tweet_count': 17246, 'listed_count': 14}","Sevilla, Spain","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5VEXyEHPxz', 'expanded_url': 'http://personal.us.es/jcuevas', 'display_url': 'personal.us.es/jcuevas'}]}, 'description': {'mentions': [{'start': 144, 'end': 155, 'username': 'unisevilla'}]}}"
449968791,False,El Ruven,,"27 - Game Developer - Bulbasaur y Totodile son amor - Marvel mata todo lo que quiero - Lèpoka! - Doctor Who - Programándome una vida;
Casado con: @xemantica",Rubos8,https://t.co/uIVHsay5iM,False,https://pbs.twimg.com/profile_images/1422235648631754754/GtGz9oIU_normal.jpg,1345145108384149504,"{'followers_count': 158, 'following_count': 591, 'tweet_count': 83076, 'listed_count': 7}",Valencia... Creo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uIVHsay5iM', 'expanded_url': 'https://rmb9488.wixsite.com/portfolio', 'display_url': 'rmb9488.wixsite.com/portfolio'}]}, 'description': {'mentions': [{'start': 146, 'end': 156, 'username': 'xemantica'}]}}"
19072038,False,Jonathan Hoey,,"Drummer for Asherah, Some Kind Of Metallica, This Is Queen. I have a day job but don’t post about it. He/him. Black lives matter, trans rights are human rights.",jonathanhoey_81,,False,https://pbs.twimg.com/profile_images/1268061988090937345/lXM92Hb8_normal.jpg,1384426303865110528,"{'followers_count': 510, 'following_count': 2586, 'tweet_count': 5678, 'listed_count': 12}","Gravesend, South East",
21706020,False,Mauro Royale,,Green obsession +++ --- Non cercare di sorprendermi all'incrocio dei miei pali 🚹 Mauro Royale Höffermann,nukee,,False,https://pbs.twimg.com/profile_images/2963297133/6d7a9c97e9738423f933249366f4a5c4_normal.jpeg,,"{'followers_count': 362, 'following_count': 1148, 'tweet_count': 6456, 'listed_count': 3}",Caronno Pertusella (VA),
244219598,False,Salvatore,,Antagonista italoespañol de la más deleznable literatura épica  underground’s. Desde el Imperio Murciano bajo la dominación de las huestes Pos.Valcarcelianas.,dilrabogrosso,,False,https://pbs.twimg.com/profile_images/1547310669/image_normal.jpg,,"{'followers_count': 48, 'following_count': 461, 'tweet_count': 8511, 'listed_count': 2}",,
1368573289,False,Walter White🏒,,"Proud father of 4. Boston & Disney Marathon finisher. Canadiens, Patriots, Yankees, Tom Brady, & Breaking Bad fanatic. All politicians are corrupt. Wokeism=🐂💩",bazinga309,,False,https://pbs.twimg.com/profile_images/1123432639657119746/3klQ_MPE_normal.jpg,,"{'followers_count': 84, 'following_count': 566, 'tweet_count': 4579, 'listed_count': 4}",Northeast USA,
1391901228523720708,False,aspen ⚢ semi ia 📚,,i may look normal but i meow back to cats .. CBYF,ilovehagumi,https://t.co/dJT3qQGbkg,False,https://pbs.twimg.com/profile_images/1505064930353033219/Ej8Y5-bJ_normal.jpg,1515377470568026115,"{'followers_count': 292, 'following_count': 436, 'tweet_count': 16598, 'listed_count': 10}",he sun kit ❅ 15 ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dJT3qQGbkg', 'expanded_url': 'http://asp3n.carrd.co', 'display_url': 'asp3n.carrd.co'}]}}"
258275010,False,hasan uslu,,,hasanuslu80,,False,https://pbs.twimg.com/profile_images/1396411311848833024/HYzw3afE_normal.jpg,,"{'followers_count': 30, 'following_count': 722, 'tweet_count': 35, 'listed_count': 2}",,
1249996051366412288,False,Soo,,,soon4994,,False,https://pbs.twimg.com/profile_images/1520031691775086592/Jdo2myp2_normal.jpg,,"{'followers_count': 7, 'following_count': 164, 'tweet_count': 31, 'listed_count': 0}",,
107723928,False,にゃんふ,,"Perfume(P.T.A.) 中田ヤスタカさん 上坂すみれさん(すみぺれんぽう) 小倉唯さん(ゆいこむ)  ポータブルオーディオ(SA700, KL-SIRIUS, HS1657CU)

Icon by @yuemashi",nyamph_pf,https://t.co/6QvbkJtOLo,False,https://pbs.twimg.com/profile_images/706513426755907584/ftwZHmPA_normal.jpg,1396490616951869442,"{'followers_count': 2372, 'following_count': 524, 'tweet_count': 441252, 'listed_count': 232}",SEVENTH HEAVEN,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6QvbkJtOLo', 'expanded_url': 'https://www.youtube.com/watch?v=XFspdThBHqM', 'display_url': 'youtube.com/watch?v=XFspdT…'}]}, 'description': {'mentions': [{'start': 103, 'end': 112, 'username': 'yuemashi'}]}}"
491200223,False,Jesús Plá González,,Estudiante de Ingeniería en la Politécnica de Sevilla. Sevillista.,JesPlaGon,https://t.co/3onPlrxoed,False,https://pbs.twimg.com/profile_images/1280079943007981568/bGxgobEd_normal.jpg,1078299185458356224,"{'followers_count': 177, 'following_count': 124, 'tweet_count': 27605, 'listed_count': 2}",Sevilla,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3onPlrxoed', 'expanded_url': 'https://www.youtube.com/channel/UCOHxaVTtVuq5e-hw_2OdopA', 'display_url': 'youtube.com/channel/UCOHxa…'}]}}"
494906215,False,lau,,"all my fucking love pa mi chicas grises
♐",LauMars12,https://t.co/GdF2kQhB3n,False,https://pbs.twimg.com/profile_images/1496856291129573385/YeMXtQx9_normal.jpg,1362666266583060480,"{'followers_count': 1543, 'following_count': 608, 'tweet_count': 70992, 'listed_count': 13}",esquivias  ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GdF2kQhB3n', 'expanded_url': 'https://www.youtube.com/channel/UCtSDot4SfX9uJPgsQYRo0DA', 'display_url': 'youtube.com/channel/UCtSDo…'}]}}"
1083163993,False,Icy,,"{she/her}
{Stressing and obsessing about somebody else is no fun}
{I can judge the cover cause I wrote the book}
{Let it rain}",icy_ibro,https://t.co/ROgMZMrfcE,False,https://pbs.twimg.com/profile_images/1485724700357677060/6A0OO5JO_normal.jpg,1509100927755726850,"{'followers_count': 387, 'following_count': 455, 'tweet_count': 20087, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ROgMZMrfcE', 'expanded_url': 'http://instagram.com/icy_ibro', 'display_url': 'instagram.com/icy_ibro'}]}}"
1517064790623285249,False,Raeghan Ormsby,,,RaeghanOrmsby,,False,https://pbs.twimg.com/profile_images/1517273788639227904/6FRJGsac_normal.jpg,,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 2, 'listed_count': 0}",,
1247211592875458560,False,Lanz,,,lansfordj1,,False,https://pbs.twimg.com/profile_images/1247212461989793793/50JaC1Ye_normal.jpg,,"{'followers_count': 1, 'following_count': 22, 'tweet_count': 47, 'listed_count': 0}",UK,
10274252,False,Antonio Martínez Ron,,Periodista científico y escritor. Autor de “Algo nuevo en los cielos” (Ed. Crítica). Tengo una newsletter y sé cómo usarla. https://t.co/ncnOYpaAE7,aberron,https://t.co/XHjvAMZBe5,True,https://pbs.twimg.com/profile_images/1515405820397297676/wVFb5_YX_normal.jpg,1509602214242922498,"{'followers_count': 102748, 'following_count': 1465, 'tweet_count': 138277, 'listed_count': 2995}",Madrid (España),"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XHjvAMZBe5', 'expanded_url': 'https://es.wikipedia.org/wiki/Antonio_Mart%C3%ADnez_Ron', 'display_url': 'es.wikipedia.org/wiki/Antonio_M…'}]}, 'description': {'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/ncnOYpaAE7', 'expanded_url': 'https://aberron.substack.com/', 'display_url': 'aberron.substack.com'}]}}"
1286638051,False,Yann,,"M A R I O  D E  M E T A L

Mes tweets n'engagent que vous",Softwayback,,False,https://pbs.twimg.com/profile_images/1424037071258333186/NJvK-fT-_normal.jpg,,"{'followers_count': 207, 'following_count': 181, 'tweet_count': 2376, 'listed_count': 1}",,
207082533,False,Lindsay Callis,,Ipswich Town supporter. Love my animals and holidays to Florida.,ljcallis,,False,https://pbs.twimg.com/profile_images/1452214665870811142/7RueOyWZ_normal.jpg,,"{'followers_count': 240, 'following_count': 400, 'tweet_count': 9395, 'listed_count': 0}",England!!!!!,
868653205,False,M.F. ENFURECIDA.,,En proceso eterno de desintoxicación rageriana | ¡Por la Horda! | Orgullosa Tauren | Del raterío no me fío | 💚🐼 (El corazón verde NO es el de V0X),PalasAteneaNike,,False,https://pbs.twimg.com/profile_images/3339851482/a69d009d855679091f75c0581f25dddb_normal.gif,619893492253356032,"{'followers_count': 1338, 'following_count': 1339, 'tweet_count': 61409, 'listed_count': 20}","Llama Azul, Aguas Estancadas.",
1303991695365689345,False,yganalytics,,Analytics Consultant | Cricket Buff,yganalytics,,False,https://pbs.twimg.com/profile_images/1417430732998283265/KEcfSm81_normal.jpg,1463109151270137857,"{'followers_count': 27, 'following_count': 91, 'tweet_count': 4142, 'listed_count': 0}",,
190969931,False,Rhiannon 🔶 ♀️,,"Tea obsessed, IT Service nerd. Lib Dem. Separated mother, Cross Stitcher, eclectic music lover, and @HarlequinBooks fan. she/her. Views are my own.",Rhi_the_Ginge,,False,https://pbs.twimg.com/profile_images/1325382651704913921/8uINBp2f_normal.jpg,1323239157746094080,"{'followers_count': 79, 'following_count': 275, 'tweet_count': 2394, 'listed_count': 1}",UK,"{'description': {'mentions': [{'start': 100, 'end': 115, 'username': 'HarlequinBooks'}]}}"
48193422,False,robyn 🇺🇦,,,njrobynf,,False,https://pbs.twimg.com/profile_images/984428332862398465/AcfWP-IU_normal.jpg,,"{'followers_count': 106, 'following_count': 215, 'tweet_count': 25944, 'listed_count': 25}",New Jersey,
429895665,False,S 🥀,,Yo he venido aquí a ver memes y quejarme de la vida en general.,SandraTundidor,,False,https://pbs.twimg.com/profile_images/1229818648589717509/R3HU1t0W_normal.jpg,1239210165511041028,"{'followers_count': 407, 'following_count': 310, 'tweet_count': 29450, 'listed_count': 0}",Zaragoza,
999254965,False,Mamie Nanou 🧓🦉🏉🌻,,"Est ce qu'on devient plus  raisonnable en prenant de l'âge ?  Je m'demande , je m'demande 🤔",mamienanou,,False,https://pbs.twimg.com/profile_images/1499917802861432832/9-kEiNas_normal.jpg,,"{'followers_count': 71, 'following_count': 180, 'tweet_count': 11767, 'listed_count': 0}",Libourne/Perigueux/Dordogne,
1098535062700769281,False,killer queen,,"Local short king having a local short breakdown 

He/them",Adrestiart,,False,https://pbs.twimg.com/profile_images/1515005553549979652/ZMCMTb2j_normal.jpg,1475059057115512835,"{'followers_count': 52, 'following_count': 136, 'tweet_count': 5584, 'listed_count': 0}","Barcelona, Spain",
334890883,False,Clau -3🌸 | -87🦋,,Géminis y adicta al helado de menta con chocolate. Justin follows 110116 | The Vamps follows 290618 & liked | met Jonas Brothers 170220,Claww_diaa,https://t.co/6b6GF63SXd,False,https://pbs.twimg.com/profile_images/1500591349011152899/zv3nlsH0_normal.png,802485134972702720,"{'followers_count': 938, 'following_count': 1868, 'tweet_count': 38312, 'listed_count': 9}","Barcelona, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6b6GF63SXd', 'expanded_url': 'http://www.instagram.com/Keyday97', 'display_url': 'instagram.com/Keyday97'}]}}"
222062730,False,Castavieja 🇪🇸 ⚫️,,"Me parece mentira, que un sueño quite a otro sueño, soñé que no me querías y desde entonces no duermo «Toros y Escultura».
Simplemente soñando reatas y hechuras",castavieja,,False,https://pbs.twimg.com/profile_images/923456668893097984/CSc9Cvaa_normal.jpg,1487385361223503875,"{'followers_count': 9159, 'following_count': 1711, 'tweet_count': 114473, 'listed_count': 72}",España,
41813475,False,Donna Ferguson,,"Multiple award-winning journalist for @Guardian, @ObserverUK etc. Committee member of @WIJ_UK DonnaFergusonMedia@gmail.com",DonnaLFerguson,https://t.co/If3z50y03z,True,https://pbs.twimg.com/profile_images/1099342279406428161/qm3FWwX2_normal.png,1501163157863251968,"{'followers_count': 9812, 'following_count': 1684, 'tweet_count': 21800, 'listed_count': 172}","Cambridge, England","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/If3z50y03z', 'expanded_url': 'http://www.theguardian.com/profile/donna-ferguson', 'display_url': 'theguardian.com/profile/donna-…'}]}, 'description': {'mentions': [{'start': 38, 'end': 47, 'username': 'Guardian'}, {'start': 49, 'end': 60, 'username': 'ObserverUK'}, {'start': 86, 'end': 93, 'username': 'WIJ_UK'}]}}"
1435289318839496706,False,Ronnie61 😊,,😂 On here for a bit of fun! 😂 Always laughing 😂 Love music! 🎶🎸🥁🎹🎼🎤Lets be kind to everyone 🥰,RonnieTheDo,,False,https://pbs.twimg.com/profile_images/1496189818405011457/97DBJUmS_normal.jpg,,"{'followers_count': 150, 'following_count': 262, 'tweet_count': 2532, 'listed_count': 0}","West Midlands, England",
1077245257,False,Driguer92,,Batería de @TheSurroyal,Driguer92,https://t.co/h1jalWmYE5,False,https://pbs.twimg.com/profile_images/1419427136927059972/FbTA89DM_normal.jpg,1156350402708811776,"{'followers_count': 323, 'following_count': 368, 'tweet_count': 21596, 'listed_count': 6}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/h1jalWmYE5', 'expanded_url': 'https://youtu.be/GXGr1jkc91c', 'display_url': 'youtu.be/GXGr1jkc91c'}]}, 'description': {'mentions': [{'start': 11, 'end': 23, 'username': 'TheSurroyal'}]}}"
83628160,False,Sarah White,,"East Hants/HRM. Mama, cat lady and plant collector. | We are stardust, we are golden, and we’ve got to get ourselves back to the garden |. She/Her.",sarahwhitehfx,,False,https://pbs.twimg.com/profile_images/1514271056650977299/_CKF5win_normal.jpg,,"{'followers_count': 1699, 'following_count': 968, 'tweet_count': 65080, 'listed_count': 45}","Halifax, NS",
339723392,False,Talieta,,,Natalia_22_blo,,False,https://pbs.twimg.com/profile_images/1065736300685217792/BzbcvsKU_normal.jpg,,"{'followers_count': 126, 'following_count': 176, 'tweet_count': 29659, 'listed_count': 0}",Benicarló ,
569352663,False,ねぎなす,,ポケカ/ウマ娘/APEX/FGO/DFFAC/FF14(引退)/あつ森/ ほかFF関連。アイコンはトマティーさんに描いて頂きました！٩(ˊᗜˋ*)و,neginas_stussy,,False,https://pbs.twimg.com/profile_images/1397359070038749186/33CJkxxa_normal.jpg,1413528820594790400,"{'followers_count': 683, 'following_count': 887, 'tweet_count': 46190, 'listed_count': 19}",hey,
18782014,False,ᴅᴇʀᴇᴋ 🧟,,probably watching a horror movie. 👨🏽‍💻 @fundsurfer and @hello_nftpeeps and freelance. https://t.co/exMtk4QKVw,derekahmedzai,https://t.co/4uBx1h3WOi,False,https://pbs.twimg.com/profile_images/1211403115011989505/rpjt8RmA_normal.jpg,,"{'followers_count': 846, 'following_count': 3254, 'tweet_count': 9305, 'listed_count': 69}","Bristol, UK","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4uBx1h3WOi', 'expanded_url': 'https://www.sharpshooter.org/', 'display_url': 'sharpshooter.org'}]}, 'description': {'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/exMtk4QKVw', 'expanded_url': 'http://ko-fi.com/itsderek', 'display_url': 'ko-fi.com/itsderek'}], 'mentions': [{'start': 39, 'end': 50, 'username': 'fundsurfer'}, {'start': 55, 'end': 70, 'username': 'hello_nftpeeps'}]}}"
3147187713,False,春空,,成人済み。素敵なアイコンは友人から。支部(https://t.co/ScjvnVyv0o)。眼左右🐹🔧好き,spring_sky_love,https://t.co/qOzeLnIKTt,False,https://pbs.twimg.com/profile_images/1516050551683035139/yNuHQy69_normal.jpg,1521853962970099713,"{'followers_count': 210, 'following_count': 238, 'tweet_count': 17250, 'listed_count': 13}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qOzeLnIKTt', 'expanded_url': 'https://marshmallow-qa.com/spring_sky_love?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/spring_sky_lov…'}]}, 'description': {'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/ScjvnVyv0o', 'expanded_url': 'https://www.pixiv.net/users/14197281', 'display_url': 'pixiv.net/users/14197281'}]}}"
9686762,False,Fernando Cabeza,,R&D Engineer J2EE Eclipse,fcabeza,http://t.co/dsRlsVHe4R,False,https://pbs.twimg.com/profile_images/820759013323317248/ud6rtuBJ_normal.jpg,,"{'followers_count': 232, 'following_count': 630, 'tweet_count': 2055, 'listed_count': 2}","Madrid, Spain","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/dsRlsVHe4R', 'expanded_url': 'http://about.me/fcabeza', 'display_url': 'about.me/fcabeza'}]}}"
222667504,False,Anand,,,Jha_AnandA,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 13, 'following_count': 213, 'tweet_count': 80, 'listed_count': 0}",,
544689584,False,Miguel Angel Goma,,,MigueGoma17,,False,https://pbs.twimg.com/profile_images/1389148638442557441/TBjjdXdv_normal.jpg,,"{'followers_count': 203, 'following_count': 214, 'tweet_count': 2836, 'listed_count': 0}",Cadiz,
280945868,False,𝟏𝟕,,I’m not a morning person // trying to be someday,pzseven,,False,https://pbs.twimg.com/profile_images/1227960271269847040/-uzsdYaN_normal.jpg,,"{'followers_count': 985, 'following_count': 503, 'tweet_count': 86868, 'listed_count': 1}",chonburi,
4445423961,False,melly ひ🇨🇩🐆,,☆ ꨄ ･:*:･ﾟ.｡.sexy.｡.: ･:*:･ﾟ ꨄ ☆,babejjmelanie,,False,https://pbs.twimg.com/profile_images/1516156371305127942/qJ1QwaIz_normal.jpg,1039222711887773698,"{'followers_count': 134, 'following_count': 104, 'tweet_count': 2821, 'listed_count': 0}",Bxl,
1480142490162323460,False,Gülşah,,"Şal'²⁴
🤘🏿",gulsahttnc_,,False,https://pbs.twimg.com/profile_images/1480143190569197570/Vr6ziUxn_normal.jpg,,"{'followers_count': 2, 'following_count': 16, 'tweet_count': 36, 'listed_count': 0}","İstanbul, Türkiye",
1259559052213989377,False,A,,Hoy en día ser diferente es una virtud 🦋,andreamasedo81,,False,https://pbs.twimg.com/profile_images/1494428571691110401/pGlT213Y_normal.jpg,1438103047637544964,"{'followers_count': 195, 'following_count': 239, 'tweet_count': 1096, 'listed_count': 0}","Badajoz, España",
870759607999877120,False,David Walton,,,DavidWa64129276,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 7, 'following_count': 86, 'tweet_count': 102, 'listed_count': 0}","Felixstowe, England",
35900643,False,Asking For An Item Update Is Harassment 💅🏾,,Grateful for every new day 1/3 Co-Host of “The L Project” @thelprojpodcast,laleaney,https://t.co/AtPvb5KabW,False,https://pbs.twimg.com/profile_images/1506268355136741392/Yw87Z7eg_normal.jpg,1461409701892182016,"{'followers_count': 395, 'following_count': 746, 'tweet_count': 69150, 'listed_count': 16}","Manchester, England","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AtPvb5KabW', 'expanded_url': 'https://open.spotify.com/show/2oO0NxvZzM4tweL8hhcH7J?si=75PvlZhmRWqaZLfD7wzJQA&dl_branch=1', 'display_url': 'open.spotify.com/show/2oO0NxvZz…'}]}, 'description': {'mentions': [{'start': 58, 'end': 74, 'username': 'thelprojpodcast'}]}}"
154088020,False,lyn S,,married to the man I adore! I'm all about my family.,lynbarc,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 73, 'following_count': 869, 'tweet_count': 7108, 'listed_count': 0}",West yorkshire,
20467216,False,Daisy Bruni,,"Owned by a dog, news addict, likes growing & cooking stuff, wild things (not slugs or lily beetles), books & music & sometimes just gazing at the sky",daisybruni,,False,https://pbs.twimg.com/profile_images/378800000391969516/b51d6c5e8acff0a5a5cc07ade0e88e5e_normal.jpeg,,"{'followers_count': 817, 'following_count': 1184, 'tweet_count': 10853, 'listed_count': 15}",,
824480340,False,EriKa,,,eriKaArgenta,,False,https://pbs.twimg.com/profile_images/1479255830428098566/cTKK-AwQ_normal.jpg,,"{'followers_count': 440, 'following_count': 664, 'tweet_count': 9600, 'listed_count': 1}",Estado Confederado de la Soja,
375107680,False,金柑,,"映画/演劇/ドラマ/バレエ(英ロイヤル, NA)/ミュージカル/Cirque du Soleil(ZED)/日常ツイ多め/ジャンルごった煮。好きなことが好きとぼやいて生きている。無言フォロー歓迎、フォロバは気まぐれ。アイコンはエゾモモンガ。腐耐性有",kinkan_cds,https://t.co/vLH6hrD2C6,False,https://pbs.twimg.com/profile_images/882689474278211584/7dw3jUrB_normal.jpg,1476402041853714432,"{'followers_count': 356, 'following_count': 550, 'tweet_count': 167139, 'listed_count': 21}",好きなものがあるところ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vLH6hrD2C6', 'expanded_url': 'http://twpf.jp/kinkan_cds', 'display_url': 'twpf.jp/kinkan_cds'}]}}"
711899320128299010,False,peggy,,I live on the edge of the Great Smokey Mountains.  I love Outlander books and show and Hamilton!!!,1010peggylane,,False,https://pbs.twimg.com/profile_images/1294402326267035653/mIMevgcR_normal.jpg,1012683680211521537,"{'followers_count': 639, 'following_count': 597, 'tweet_count': 93101, 'listed_count': 6}",,
634731707,False,Richard Molloy,,"Father, husband, Tribesman,  crohnsie- keep on keeping on",molloyr1,,False,https://pbs.twimg.com/profile_images/1243976329336369152/k-30Ack5_normal.jpg,,"{'followers_count': 163, 'following_count': 837, 'tweet_count': 806, 'listed_count': 1}",,
