,description,url,verified,profile_image_url,location,id,pinned_tweet_id,username,entities,name,protected,public_metrics
2435155938,"Reproduction is prohibited.
画像の転載・複製・改変禁止！
 ここに載せた画像は使用しないでください。 
イラストや縫製のご依頼はお受けしません。
お返しが必要な方には向きません。
 虫はお譲り・販売しません。",,False,https://pbs.twimg.com/profile_images/1453393425202515968/PfSmL26L_normal.jpg,北魔界27%,,1399040133572091906,hiyokohoshi,,hiyokohoshi（フォロバお休み中）,False,"{'followers_count': 527, 'following_count': 415, 'tweet_count': 54681, 'listed_count': 42}"
2474431609,おぼろ豆腐メンタルです 人間が嫌いです 可愛いアイコンはむましから ネタバレ配慮しません 下ネタ多いです 好きジャンルはついふぃでhttps://t.co/YxuQNe6GhT,,False,https://pbs.twimg.com/profile_images/978834771269730304/NaG-ogCS_normal.jpg,おうちかえりたい,,1318149981803487233,nizi_tone,"{'description': {'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/YxuQNe6GhT', 'expanded_url': 'http://twpf.jp/nizi_tone', 'display_url': 'twpf.jp/nizi_tone'}]}}",いねは,False,"{'followers_count': 686, 'following_count': 652, 'tweet_count': 208222, 'listed_count': 20}"
1644445747,"VALORANT▶AgRay #PinK
神大院",,False,https://pbs.twimg.com/profile_images/1509794776996265987/QPZhNV0I_normal.jpg,大阪,,,agray_PinK,"{'description': {'hashtags': [{'start': 15, 'end': 20, 'tag': 'PinK'}]}}",あぐれい,False,"{'followers_count': 1030, 'following_count': 1638, 'tweet_count': 57358, 'listed_count': 14}"
796657898436706305,別人垢 @Focus_Sash /アイマス垢 @xenon_motsu_P /競プロ垢 @Motsu_xe /お絵描き垢 @Motill_xe /ホロライブ垢 @xenon_motsu_h / ネタバレ垢 @xenon_motsu_s / ふろんから0,https://t.co/GZBgiwVaZ5,False,https://pbs.twimg.com/profile_images/847681577970581506/AsZUBtfm_normal.jpg,My production,,1522885886396235776,xenon_motsu,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GZBgiwVaZ5', 'expanded_url': 'https://motsu-xe.hatenablog.com/', 'display_url': 'motsu-xe.hatenablog.com'}]}, 'description': {'mentions': [{'start': 4, 'end': 15, 'username': 'Focus_Sash'}, {'start': 23, 'end': 37, 'username': 'xenon_motsu_P'}, {'start': 44, 'end': 53, 'username': 'Motsu_xe'}, {'start': 61, 'end': 71, 'username': 'Motill_xe'}, {'start': 80, 'end': 94, 'username': 'xenon_motsu_h'}, {'start': 103, 'end': 117, 'username': 'xenon_motsu_s'}]}}",もつ鍋xe,False,"{'followers_count': 1543, 'following_count': 398, 'tweet_count': 59246, 'listed_count': 36}"
17912371,"Singer-songwriter, musician, actress, VA, and overall performer in Osaka.大阪が住んでいる歌手、女優、声優、演奏ができる人。日本語もOK!

She/Her",,False,https://pbs.twimg.com/profile_images/1282002824/63499_10150102491355280_12555025279_7845774_8201639_a_normal.jpg,"Osaka City, Osaka",,,jupiter_star,,Jupiter Star: Sabrina Zirakzadeh 〜サブリナ〜,False,"{'followers_count': 394, 'following_count': 206, 'tweet_count': 13197, 'listed_count': 24}"
1463724757,Do more to get more | Chemical Engineer | ΑΦΑ | Mizzou Alum👨🏾‍🎓,,False,https://pbs.twimg.com/profile_images/1463338818514399232/fbFVKBif_normal.jpg,,,1478504053298634753,_rjonez15_,,Ronell🤴🏾,False,"{'followers_count': 1083, 'following_count': 932, 'tweet_count': 17898, 'listed_count': 1}"
797528301757755392,,,False,https://pbs.twimg.com/profile_images/1375062754449559560/UELMliOG_normal.jpg,"Houston, TX",,962362688406945792,leonardo_4014,,Leonardo,False,"{'followers_count': 25, 'following_count': 146, 'tweet_count': 108, 'listed_count': 0}"
228500509,KAT-TUN/斉藤朱夏/ラブライブ！/ポケモン/ウマ娘,https://t.co/ojlsTHsmdY,False,https://pbs.twimg.com/profile_images/1405804722263519238/vgJ6qfH6_normal.jpg,🍊🌸🐬♦️⛵️😈💮✨🍭,,1129549088641339392,Kame_yamaP,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ojlsTHsmdY', 'expanded_url': 'http://twpf.jp/Kame_yamaP', 'display_url': 'twpf.jp/Kame_yamaP'}]}}",⛵️カメヤマ⛵️朱夏人⛵️くつひもの結び方,False,"{'followers_count': 167, 'following_count': 335, 'tweet_count': 189497, 'listed_count': 16}"
924490056772943872,"발레 등등 각종 취미들👻 그리고 일상🍄🍄 +마음봇🐬
(update 21. 12)이제 아무거나 말합니다...",,False,https://pbs.twimg.com/profile_images/1333341592044802048/8X79l4pB_normal.png,,,1516707239796830215,Meine_hose,,배고파 ! 😷,False,"{'followers_count': 110, 'following_count': 165, 'tweet_count': 16993, 'listed_count': 1}"
611851104,ホークスのオタク(^_^;) beatmania、異常鍵盤遊戯,https://t.co/nVdkKqFbi5,False,https://pbs.twimg.com/profile_images/945831403987419136/p0o5or7o_normal.jpg,音ゲーばっかりしてちゃダメです！,,1522155617498300416,amirn_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nVdkKqFbi5', 'expanded_url': 'http://ttwpf.jp/amirn_', 'display_url': 'ttwpf.jp/amirn_'}]}}",えーみるん@臣苗鈴,False,"{'followers_count': 2360, 'following_count': 694, 'tweet_count': 447823, 'listed_count': 122}"
135549397,"【ツイッターについて】
- こいつはただの癖ってもんで
- 関わりのねえことは遠慮させていただきます
- 道連れはつくらねえことにしているんで
- 特にあてのある旅でもございません",,False,https://pbs.twimg.com/profile_images/3349162177/4eb43867c14458aae782dc70c00cfdfe_normal.jpeg,,,1283763324077740032,snufkingx,,snufkingx,False,"{'followers_count': 212, 'following_count': 569, 'tweet_count': 7199, 'listed_count': 6}"
217684151,社会人9年目/F大学文芸部OB/映画鑑賞/旅行/サバゲーetc.,,False,https://pbs.twimg.com/profile_images/1445231455823560706/ydl-JMiL_normal.jpg,"Fukuoka, JAPAN",,,anri_uchida,,Anri Uchida,False,"{'followers_count': 106, 'following_count': 80, 'tweet_count': 33793, 'listed_count': 4}"
283892690,"🏫 School Governor 👨‍🔬 STEM Ambassador 💻 Code Club volunteer 🍥 Debian Developer 📺 MythTV and XMLTV 🐧 LUG Leader ❓ Cruciverbalist

#!/usr/share/bad/puns",https://t.co/IsCylggSp6,False,https://pbs.twimg.com/profile_images/1315700871/nick_cropped_normal.png,Between Aeron and Galant,,1003414736682258432,nickmorrott,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IsCylggSp6', 'expanded_url': 'https://github.com/knowledgejunkie', 'display_url': 'github.com/knowledgejunkie'}]}}",Nick Morrott 😷+💉=💙,False,"{'followers_count': 661, 'following_count': 4985, 'tweet_count': 23565, 'listed_count': 53}"
826933215713583104,₍₍⁽⁽ ⚰ ₎₎⁾⁾ icon:いおちゃん(@iou_trpg)｜CoC6版/詳細:🔗｜#コデマリくん #ワルマリくん #ヱシスちゃん #葛籠中ラブ #サイレントちいかわフレンズ班 #バイサマ鉄華団 #火星・サケノミ・ウインクデキナイ班 #楽パラチャーハン #ふぉあ妙だな班 #ようこそ紅蓮華班 #十二星座館α班,https://t.co/6Ut2oZ5JsF,False,https://pbs.twimg.com/profile_images/1521023669316853763/Ka4-nMIb_normal.jpg,ミラーボールで闇カラフルに照らしてぃこ⤴︎☺️❗️❤️✊,,1494694172132999170,mada_ohaka,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6Ut2oZ5JsF', 'expanded_url': 'https://towako.notion.site/towacoffin-4c5e211e28d142dfb0158eb1e13dcb64', 'display_url': 'towako.notion.site/towacoffin-4c5…'}]}, 'description': {'hashtags': [{'start': 45, 'end': 52, 'tag': 'コデマリくん'}, {'start': 53, 'end': 60, 'tag': 'ワルマリくん'}, {'start': 61, 'end': 68, 'tag': 'ヱシスちゃん'}, {'start': 69, 'end': 75, 'tag': '葛籠中ラブ'}, {'start': 76, 'end': 91, 'tag': 'サイレントちいかわフレンズ班'}, {'start': 92, 'end': 100, 'tag': 'バイサマ鉄華団'}, {'start': 101, 'end': 119, 'tag': '火星・サケノミ・ウインクデキナイ班'}, {'start': 120, 'end': 129, 'tag': '楽パラチャーハン'}, {'start': 130, 'end': 138, 'tag': 'ふぉあ妙だな班'}, {'start': 139, 'end': 148, 'tag': 'ようこそ紅蓮華班'}, {'start': 149, 'end': 157, 'tag': '十二星座館α班'}], 'mentions': [{'start': 23, 'end': 32, 'username': 'iou_trpg'}]}}",とわこ♉️新規卓予定縮小中,False,"{'followers_count': 151, 'following_count': 330, 'tweet_count': 114099, 'listed_count': 19}"
1412666898,こう見えてアラサーのごちうさ難民。リゼちゃんと種田梨沙推し。かつてほどじゃないけど不規則な仕事してます。フォロバは趣味合いそうならだいたいします。ミリPしてますアイマス垢（こちらはアイマスPだとわかる方でないとフォロバできませんのでご注意）→@YamiusaKTHMayrd,https://t.co/jSqYuphKRE,False,https://pbs.twimg.com/profile_images/1520470389390188544/bEm6Cw4M_normal.jpg,ラビットハウスの屋根裏,,1523529254805577730,Rizelry_May,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jSqYuphKRE', 'expanded_url': 'http://twpf.jp/rizelry_may', 'display_url': 'twpf.jp/rizelry_may'}]}, 'description': {'mentions': [{'start': 121, 'end': 137, 'username': 'YamiusaKTHMayrd'}]}}",リゼルリィ@ 5/12SDJ,False,"{'followers_count': 30162, 'following_count': 27329, 'tweet_count': 630545, 'listed_count': 254}"
815330250,DJとZ/Xと深夜ラジオと鈴木絢音ちゃんと弓木奈於ちゃん。Neo-specian アイコンは川瀬和輝(@kawasekazuki)さんより。,,False,https://pbs.twimg.com/profile_images/1490328632728113154/e5pa0zzT_normal.jpg,ぐんまけん,,1522526690584371200,irukatch,"{'description': {'mentions': [{'start': 51, 'end': 64, 'username': 'kawasekazuki'}]}}",いるか,False,"{'followers_count': 345, 'following_count': 417, 'tweet_count': 19111, 'listed_count': 8}"
1418847834145759240,Wordleとゲーム実況視聴が日課。,,False,https://pbs.twimg.com/profile_images/1418850186055634951/xD7lQDjp_normal.jpg,,,,yogore_zame,,ヨゴレ,False,"{'followers_count': 74, 'following_count': 188, 'tweet_count': 1062, 'listed_count': 2}"
2805500311,壺はいいぞ,,False,https://pbs.twimg.com/profile_images/1144801187994062849/UIRaMHFc_normal.jpg,,,1472986556042723329,mukkitokonbu,,むっき,False,"{'followers_count': 348, 'following_count': 520, 'tweet_count': 50308, 'listed_count': 4}"
942638830514978821,,https://t.co/LmoUq2ejPI,False,https://pbs.twimg.com/profile_images/1125021198419517441/VA910JJt_normal.png,,,1312726679345721349,noamoa16,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LmoUq2ejPI', 'expanded_url': 'https://www.youtube.com/channel/UCp6pM_jx5hKAq6ZMSo-r85Q', 'display_url': 'youtube.com/channel/UCp6pM…'}]}}",noamoa,False,"{'followers_count': 111, 'following_count': 91, 'tweet_count': 722, 'listed_count': 3}"
122085723,"日課：Blitz 1局、Daily Chess、タクティクス、エンドゲームの問題、自分用のチェスの問題、Knight Tour、Visionトレーニング、筋トレ、ストレッチ、勉強（Python、等）、Wordle、Chessle

不定期：ウォーキング(地図上で自分が歩いた道を塗りつぶす)",https://t.co/OJFDGSFxlN,False,https://pbs.twimg.com/profile_images/458966130292305920/tm6O8zSw_normal.png,,,,chess_kawanaka,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OJFDGSFxlN', 'expanded_url': 'https://chessday.web.fc2.com/', 'display_url': 'chessday.web.fc2.com'}]}}",川中,False,"{'followers_count': 478, 'following_count': 100, 'tweet_count': 15493, 'listed_count': 31}"
730898967156772864,28歳児 高菜平(たかな ひら) 毎日不健全 雑多雑食ﾄﾞ変態地雷皆無腐夢 猛者推奨 自給自足 5男 ﾏﾓﾝ ｲｰくん 好敵手 ☞@ichi4_saya,https://t.co/iY7X5YHIgs,False,https://pbs.twimg.com/profile_images/1509025082425114631/rHPGCrWe_normal.jpg,無断転載、トレパク断固拒絶 ,,1390444384756273153,takana_daihuku,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iY7X5YHIgs', 'expanded_url': 'https://www.pixiv.net/users/7171386', 'display_url': 'pixiv.net/users/7171386'}]}, 'description': {'mentions': [{'start': 65, 'end': 76, 'username': 'ichi4_saya'}]}}",hiRa💃,False,"{'followers_count': 377, 'following_count': 217, 'tweet_count': 69076, 'listed_count': 21}"
3231651931,ADHD振りドガース,,False,https://pbs.twimg.com/profile_images/1507035433674641408/iLO8tOpq_normal.jpg,北海道 札幌市 手稲区,,1286572577201119233,manbow_ika,,ふすち*,False,"{'followers_count': 1163, 'following_count': 1000, 'tweet_count': 121312, 'listed_count': 23}"
1420810866837098502,🖤🖤,,False,https://pbs.twimg.com/profile_images/1420811405373083664/vhBd7Hk6_normal.jpg,,,,katie_retorts,,KT,False,"{'followers_count': 0, 'following_count': 83, 'tweet_count': 245, 'listed_count': 0}"
1272482906,"El conocimiento sin imaginación es inútil, la imaginación sin conocimiento... Peligrosa.",https://t.co/JTC2ZhvD6d,False,https://pbs.twimg.com/profile_images/1348410690160242692/MRBdnNPE_normal.jpg,"Puebla, México",,,EnriqueDesfa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JTC2ZhvD6d', 'expanded_url': 'http://MercaTecnia.com', 'display_url': 'MercaTecnia.com'}]}}",Enrique Desfassiaux,False,"{'followers_count': 150, 'following_count': 125, 'tweet_count': 1743, 'listed_count': 0}"
811968132373835776,英語物語アカ！アイコンは怜介さん @rei_fujiaya 作のまんまんちゃん♡(蟹の日ver.   今シーズン(?)は英語でツイートを目標に！添削とてもうれしいです😊,,False,https://pbs.twimg.com/profile_images/1144658074151481345/5fijNFUx_normal.jpg,,,1144658117461864448,Eigo_Nyachi,"{'description': {'mentions': [{'start': 17, 'end': 29, 'username': 'rei_fujiaya'}]}}",英語物語Nyachi☆彡,False,"{'followers_count': 224, 'following_count': 169, 'tweet_count': 3953, 'listed_count': 1}"
1382063354684928000,思い付いた事の呟き用ｱｶｳﾝﾄです/20↑,,False,https://pbs.twimg.com/profile_images/1517015409886916609/NWO-GZyu_normal.png,,,,2026usu,,Mさん,False,"{'followers_count': 14, 'following_count': 13, 'tweet_count': 695, 'listed_count': 0}"
824296238501675009,まんぷくです。猫と人間と暮らしてるOL,,False,https://pbs.twimg.com/profile_images/1245571130741518337/L5oE4KRP_normal.png,ハングリー精神,,,mampuku_jp,,まんたぬ,False,"{'followers_count': 74, 'following_count': 567, 'tweet_count': 5867, 'listed_count': 0}"
562102798,最近なんやかんやあって重力に引っ張られがちな一般人。どこかで分身を見かけても放っておいてください。 #パピムズロードモバイル部 gmw支部,,False,https://pbs.twimg.com/profile_images/1313066928756285441/5SxTq3pB_normal.jpg,インターネット,,1104765638675902464,DimenSion250,"{'description': {'hashtags': [{'start': 50, 'end': 63, 'tag': 'パピムズロードモバイル部'}]}}",ひゃっくん（非実在）,False,"{'followers_count': 450, 'following_count': 764, 'tweet_count': 79030, 'listed_count': 16}"
94911483,ひととうまく話せない,https://t.co/PAF7MM2Tyl,False,https://pbs.twimg.com/profile_images/1395026216101433349/WFR6PkzD_normal.jpg,,,1451849976607170560,6iysfnf,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PAF7MM2Tyl', 'expanded_url': 'http://6iysfnf.tumblr.com', 'display_url': '6iysfnf.tumblr.com'}]}}",自営業（43）,False,"{'followers_count': 245, 'following_count': 379, 'tweet_count': 46420, 'listed_count': 15}"
1390375928065413129,"Ana Guerra 💜💜
Roi💚
Jesús Rendón🧡
OT y música🎶🎶🎶🎶",,False,https://pbs.twimg.com/profile_images/1390380433528004610/BEu9Dawo_normal.jpg,,,,soylorguor,,soylorguor,False,"{'followers_count': 163, 'following_count': 412, 'tweet_count': 13014, 'listed_count': 0}"
362547669,"#LFC #JFT96 #JFT97
#BTC",,False,https://pbs.twimg.com/profile_images/1474185132084924432/o9uT-yyn_normal.jpg,Canada,,,markpeo1,"{'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'LFC'}, {'start': 5, 'end': 11, 'tag': 'JFT96'}, {'start': 12, 'end': 18, 'tag': 'JFT97'}, {'start': 19, 'end': 23, 'tag': 'BTC'}]}}",Mark Peers,False,"{'followers_count': 86, 'following_count': 500, 'tweet_count': 1644, 'listed_count': 1}"
1155436818768134144,反戦ミリオタ、サバゲーマー、ガノタ、永野護教。MT乗り。人生に本と音楽は必須。ゴルフは仕事兼趣味。サッカー観戦は90年代から欧州を見まくり、ブラック企業由来のブランクを経て再開。鹿島アントラーズのサポーター。好きだった選手はジャンフランコ・ゾラ。職業はフリーのライター・エディター。生粋のリベラル。バツイチ既婚。猫ロス中,,False,https://pbs.twimg.com/profile_images/1497940404003819521/MzLHhtIy_normal.jpg,さいたま市,,1436866086641618948,gianfranco_zora,,ゾラ,False,"{'followers_count': 403, 'following_count': 753, 'tweet_count': 9052, 'listed_count': 6}"
1328937110875893763,"英検１級を目指しています。
7/17英検１級二次試験予定
 英語学習者の方もそうでない方もどうぞよろしくお願いします。",https://t.co/emehsyyVAL,False,https://pbs.twimg.com/profile_images/1328946811374100487/1Z5tO8hB_normal.jpg,,,,Jvxg3umXLreG9uM,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/emehsyyVAL', 'expanded_url': 'https://ameblo.jp/redoingenglish/', 'display_url': 'ameblo.jp/redoingenglish/'}]}}",メイ,False,"{'followers_count': 130, 'following_count': 132, 'tweet_count': 361, 'listed_count': 2}"
1480403954575896577,Tony Hawk truther,,False,https://pbs.twimg.com/profile_images/1503808194916745217/jreD22c__normal.jpg,,,,MASSPSYCHOSlS,,𝖘𝖔𝖓𝖎𝖈𝖆𝖎𝖉𝖘,False,"{'followers_count': 135, 'following_count': 758, 'tweet_count': 2338, 'listed_count': 0}"
2971947498,"20↑成人済 うるさい雑多垢 🎶⛩リタナー/橙プロ箱推し🐰🐧🐶 
ゲームはポケモン･あんスタ中心に色々､ゆめくろとKH始めました！ 
あんスタに人生を捧げポケモンに魂を捧げてるけどようつべに籠って2434沼に沈んでる 
他詳しくはツイフィにて🙇‍♀️ i ➤(@ 25_moti)",https://t.co/K9TnfQTjpS,False,https://pbs.twimg.com/profile_images/1474265743164334085/EV6zk5Pa_normal.jpg,🌈🕒リスナー､🐈‍⬛🔫🌻🎲🎤推し,,1504432703147417602,ayu_dapyon,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/K9TnfQTjpS', 'expanded_url': 'https://twpf.jp/ayu_dapyon', 'display_url': 'twpf.jp/ayu_dapyon'}]}}",あゆちょ🎲🌻🔫,False,"{'followers_count': 203, 'following_count': 680, 'tweet_count': 67813, 'listed_count': 5}"
1261937439343431680,TypeScript / React Native / Remix / Express / 最近は少しRuby 普段は一人で札幌のゲストハウスのマイレージアプリSTAYMILEを作ったりしてます https://t.co/ovlBJwrc2d,https://t.co/0Ou8bK5eiO,False,https://pbs.twimg.com/profile_images/1513223182794526723/fUntCNji_normal.jpg,北海道 札幌,,1515415512821682176,takagimeow,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0Ou8bK5eiO', 'expanded_url': 'https://github.com/takagimeow', 'display_url': 'github.com/takagimeow'}]}, 'description': {'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/ovlBJwrc2d', 'expanded_url': 'http://thestaymile.com', 'display_url': 'thestaymile.com'}]}}",たたけけ 💿💎,False,"{'followers_count': 106, 'following_count': 196, 'tweet_count': 1275, 'listed_count': 0}"
39281861,,,False,https://pbs.twimg.com/profile_images/1416165303327854601/PoQDREne_normal.jpg,,,,dwlitz,,Dave Litzinger,False,"{'followers_count': 90, 'following_count': 492, 'tweet_count': 6107, 'listed_count': 2}"
19745748,A real life spooky spook. Fake ass girl. Fake ass punk. Pro Wordle player,,False,https://pbs.twimg.com/profile_images/1518863735133474817/At8wVkFP_normal.jpg,Not Quite Montana-Land,,1423576509835452418,SenpaiStu,,Tekken Chauncey,False,"{'followers_count': 251, 'following_count': 168, 'tweet_count': 74688, 'listed_count': 11}"
745627754956152832,真名はかすあき 現行:FF14【@amarinimo___】TRPG【@nt_mnor】,https://t.co/UhSkY5AZyl,False,https://pbs.twimg.com/profile_images/1514670355037634569/reQfwQ16_normal.jpg,音MAD  スキル«And you...» ,,1446517196260208641,amarinimo_ask,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UhSkY5AZyl', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/23G5UGK0CM3L5?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'mentions': [{'start': 16, 'end': 29, 'username': 'amarinimo___'}, {'start': 35, 'end': 43, 'username': 'nt_mnor'}]}}",5月8日は命日,False,"{'followers_count': 847, 'following_count': 902, 'tweet_count': 298447, 'listed_count': 58}"
60807366,もふもふ♪,,False,https://pbs.twimg.com/profile_images/1277195890629853190/7T8EK-_g_normal.jpg,Summoner's Rift,,,zyra_2016,,踊り子,False,"{'followers_count': 58, 'following_count': 55, 'tweet_count': 40646, 'listed_count': 20}"
5762542,体温測定おじさん。Mリーグとかゲームプレイ動画よく見る,https://t.co/T1EgO62BDd,False,https://pbs.twimg.com/profile_images/1088616599/smile_normal.jpg,千葉都,,,futamegawa,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/T1EgO62BDd', 'expanded_url': 'http://twilog.org/futamegawa', 'display_url': 'twilog.org/futamegawa'}]}}",ふためがわ💉💉💉,False,"{'followers_count': 484, 'following_count': 1438, 'tweet_count': 21515, 'listed_count': 12}"
3983679012,いつもねむい。今はサモンズボード、アークナイツ、Shadowverseとかのんびりやってます……絡んでくれると嬉しいな(* ´艸｀)　櫻坂46好き,,False,https://pbs.twimg.com/profile_images/1320218553971142657/77Zdj6LY_normal.jpg,,,,milk_zzz369,,みるく。,False,"{'followers_count': 346, 'following_count': 485, 'tweet_count': 48170, 'listed_count': 4}"
207867626,"絵とか漫画とか描いてます。未成年ご遠慮ください。No minors🔞 無断転載／無断利用お断りDo not repost or use my artworks. FANBOX:https://t.co/Ol2g2pRVrG
skeb:https://t.co/3US4QfsSHx",https://t.co/U0uCUh869s,False,https://pbs.twimg.com/profile_images/1499437927071293454/vhu7FwIn_normal.jpg,,,1370018663990890498,iwano_29,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/U0uCUh869s', 'expanded_url': 'http://alice-books.com/item/list?circle_id=1201', 'display_url': 'alice-books.com/item/list?circ…'}]}, 'description': {'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/Ol2g2pRVrG', 'expanded_url': 'http://iwano.fanbox.cc', 'display_url': 'iwano.fanbox.cc'}, {'start': 117, 'end': 140, 'url': 'https://t.co/3US4QfsSHx', 'expanded_url': 'http://skeb.jp/@iwano_29', 'display_url': 'skeb.jp/@iwano_29'}]}}",いわの,False,"{'followers_count': 12687, 'following_count': 187, 'tweet_count': 12268, 'listed_count': 60}"
90845839,柏レイソルファン(notサポーター) 五輪に反対し一切視聴しないことを宣言します #NoOlympics,,False,https://pbs.twimg.com/profile_images/709575755575873536/BxTzgGH1_normal.jpg,柏付近,,,okada33,"{'description': {'hashtags': [{'start': 41, 'end': 52, 'tag': 'NoOlympics'}]}}",おかだ NO五輪,False,"{'followers_count': 491, 'following_count': 651, 'tweet_count': 107810, 'listed_count': 35}"
1509546450480680960,生活が艦これに囚われている　※画像の加工・使用・転載禁止 Don't use and repost my pictures.,https://t.co/uW6tdeHWvu,False,https://pbs.twimg.com/profile_images/1509553198151127044/ynD8W5eb_normal.jpg,,,,anyapoiiii,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uW6tdeHWvu', 'expanded_url': 'https://www.pixiv.net/users/5809340', 'display_url': 'pixiv.net/users/5809340'}]}}",anya,False,"{'followers_count': 145, 'following_count': 50, 'tweet_count': 523, 'listed_count': 1}"
1976473950,"Fútbol Club Barcelona /
Lionel Andrés Messi Cuccittini 🇦🇷⚽
/ Bnet 🎤
/ ACR1
/ Ig: _gastonfcb
/ Fórmula 1 🏎",,False,https://pbs.twimg.com/profile_images/1506672028958564356/4ypakxDw_normal.jpg,Mar del Plata,,1236527693509918720,gastonfcb_,,ACRU1,False,"{'followers_count': 366, 'following_count': 423, 'tweet_count': 79115, 'listed_count': 4}"
21879506,Free. Dutiful.,,False,https://pbs.twimg.com/profile_images/753641845888921600/53w7DtAs_normal.jpg,,,,dmalcolmcarson,,D. Malcolm Carson,False,"{'followers_count': 404, 'following_count': 2060, 'tweet_count': 5002, 'listed_count': 5}"
112974759,Microsoft MSP → MVP/ 音声研究してた人/ https://t.co/EBpwFHMdvi,https://t.co/VpaTb3ceCU,False,https://pbs.twimg.com/profile_images/810708295501479936/wVwD0TGt_normal.jpg,渋谷のおふとんの中,,1370204344306466818,y_chu5,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VpaTb3ceCU', 'expanded_url': 'http://www.amazon.co.jp/registry/wishlist/8N3GNMQCZ6K1/', 'display_url': 'amazon.co.jp/registry/wishl…'}]}, 'description': {'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/EBpwFHMdvi', 'expanded_url': 'http://github.com/yamachu', 'display_url': 'github.com/yamachu'}]}}",ちゅうこ@ワクチン3積み,False,"{'followers_count': 1156, 'following_count': 1580, 'tweet_count': 291619, 'listed_count': 55}"
2418682111,本が好き。,,False,https://pbs.twimg.com/profile_images/1521498514513367045/XdNJYSA6_normal.jpg,,,1478337846243377155,takezou27,,ゆみたす,False,"{'followers_count': 2458, 'following_count': 1415, 'tweet_count': 19562, 'listed_count': 15}"
1155134024416841730,とんどらとか名乗ってる人の世を忍ぶ仮の姿。 Bsポンタ / 上坂すみれ  / リアル脱出 / ボドゲ/ FGO / LiSA / ポケGO / カレーは飲み物,,False,https://pbs.twimg.com/profile_images/1155135440720023552/2DHJlnJ1_normal.jpg,どこかのれんぽう。三国志と鉄人の街,,1250812709869727745,HakuNomi1000pt,,はくのみ,False,"{'followers_count': 88, 'following_count': 189, 'tweet_count': 6513, 'listed_count': 0}"
310651524,REAL FORCE R1 30gで親指シフト(NICOLA-F) インデックス投資非課税枠満了につき、サテライトを物色中,,False,https://pbs.twimg.com/profile_images/1380972636/5318543_918400070_200large_normal.jpg,京都市,,,kaniko5,,かにここ,False,"{'followers_count': 77, 'following_count': 236, 'tweet_count': 1590, 'listed_count': 1}"
327406200,"Un bla bla bla sin contexto. Unos días me quejo de todo y otros soy la luz más radiante del planeta, no in between. Another ♋",https://t.co/hi1lJb7G29,False,https://pbs.twimg.com/profile_images/1470216589584785408/JshQnU3p_normal.jpg,Ciudad de Saltadilla,,1515131165967015936,Ronairee_17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hi1lJb7G29', 'expanded_url': 'http://paypal.me/Ronairee', 'display_url': 'paypal.me/Ronairee'}]}}",💫,False,"{'followers_count': 493, 'following_count': 581, 'tweet_count': 20610, 'listed_count': 1}"
1166172428319350784,最近は香水にハマってるんです。たまに映画たまにコーヒーたまーに美術館🍒たまにメンヘラな発言もするのでうざいかもです😉INFJ🧚🏻‍♀️ワインわからんけど最近好き,,False,https://pbs.twimg.com/profile_images/1327918474174185477/Dc8_TF_d_normal.jpg,,,,figpigfigpig,,いちじくらぶ,False,"{'followers_count': 30, 'following_count': 100, 'tweet_count': 446, 'listed_count': 0}"
