,username,url,profile_image_url,location,id,verified,description,name,protected,public_metrics,pinned_tweet_id,entities
1407683035,kagamin22,,https://pbs.twimg.com/profile_images/996345180063088641/C9L5fDGy_normal.png,,,False,"昨日はWoT 今日はWoWs きっと明日はWoTG
YSD-N・AoE旧指揮官",GGGGoN,False,"{'followers_count': 178, 'following_count': 215, 'tweet_count': 5972, 'listed_count': 3}",852944522359087104,
17330715,9jaGambare,https://t.co/kPtTd2Zbkh,https://pbs.twimg.com/profile_images/1358301044774637568/LiEiotAw_normal.jpg,"Nagoya, Japan",,False,"Japanese🦸🏻‍♀️アマチュアナイジェリア愛好家(音楽政治文化経済) 。音楽好き。安地玉置。TWW. Love Nigeria/Africa, Baseball/Sports, Music. Catholic. ""United We Stand, Divided  We Fall.""",|ナイジャ|🇯🇵🇳🇬,False,"{'followers_count': 1426, 'following_count': 3254, 'tweet_count': 61423, 'listed_count': 48}",1330414075885608960,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kPtTd2Zbkh', 'expanded_url': 'https://itunes.apple.com/profile/9jaGambarehttps://itunes.apple.com/profile/9jaGambare', 'display_url': 'itunes.apple.com/profile/9jaGam…'}]}}"
1477964822436511746,michan_hero,,https://pbs.twimg.com/profile_images/1477965083628441603/glOno6yJ_normal.jpg,静岡に帰ってきた,,False,ポケモンとヒーローが好きな、ポケモンとヒーローが好きアカ,みちゃん,False,"{'followers_count': 72, 'following_count': 157, 'tweet_count': 802, 'listed_count': 0}",1480090333207994368,
381015890,BlueGloucester,,https://pbs.twimg.com/profile_images/1206619811884736516/XqPzNti2_normal.jpg,"Marlow, England",,False,"Financial Markets, Law, Politics and Sports LL.B.(Hons) Football, Rugby, Cricket, Cycling Regular Platelets and Plasma Donor",John Tomlinson 🇬🇧🇺🇦,False,"{'followers_count': 165, 'following_count': 710, 'tweet_count': 4338, 'listed_count': 1}",,
1160925184125222914,laguccimalta,,https://pbs.twimg.com/profile_images/1441773587979923472/AkfXAJuV_normal.jpg,,,False,Humilde pero no me dejo 🙃,D🌙,False,"{'followers_count': 27, 'following_count': 52, 'tweet_count': 925, 'listed_count': 0}",,
2517198509,momegallego,,https://pbs.twimg.com/profile_images/1350840401440210946/B4aTx7nr_normal.jpg,,,False,,Montserrat Gallego,False,"{'followers_count': 199, 'following_count': 381, 'tweet_count': 1496, 'listed_count': 2}",,
1290413354,daninuz,https://t.co/b5IshXAghe,https://pbs.twimg.com/profile_images/1521615653723119634/F_AvBJzu_normal.jpg,,,False,"No es lo que yo diga, sino lo que usted entienda.",nu🦭,False,"{'followers_count': 2030, 'following_count': 526, 'tweet_count': 44750, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b5IshXAghe', 'expanded_url': 'https://instagram.com/daninuz?utm_medium=copy_link', 'display_url': 'instagram.com/daninuz?utm_me…'}]}}"
1283015855769636864,zemzyjuice,https://t.co/3YzuFB300e,https://pbs.twimg.com/profile_images/1517475665943183360/8Cz63UMk_normal.jpg,,,False,🎨 x ⚕• design @blumotif • https://t.co/m6RMfHec34,Zema,False,"{'followers_count': 4756, 'following_count': 1416, 'tweet_count': 27014, 'listed_count': 9}",1509415196460302336,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3YzuFB300e', 'expanded_url': 'https://behance.net/zemaali', 'display_url': 'behance.net/zemaali'}]}, 'description': {'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/m6RMfHec34', 'expanded_url': 'https://www.opensea.io/Zema', 'display_url': 'opensea.io/Zema'}], 'mentions': [{'start': 14, 'end': 23, 'username': 'blumotif'}]}}"
970993154,lthompsoncomedy,https://t.co/CRNwURJlCW,https://pbs.twimg.com/profile_images/1507411289194352654/9LNjAZgJ_normal.jpg,Gloucester/Hereford/Worcester,,False,"•Senior Support worker•Theraputic practitioner•mental health

•Father•dark humour▪TattoosComedy•Man Utd•Boxing•MMA•Gym-Gala Wilton
•#Bekind•

Overall nice guy",Lee Thompson,False,"{'followers_count': 606, 'following_count': 1101, 'tweet_count': 13065, 'listed_count': 4}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CRNwURJlCW', 'expanded_url': 'http://www.lthompsoncomedy.weebly.com', 'display_url': 'lthompsoncomedy.weebly.com'}]}, 'description': {'hashtags': [{'start': 132, 'end': 139, 'tag': 'Bekind'}]}}"
1021711261074120704,latrixlestrange,https://t.co/oQtjCnBicW,https://pbs.twimg.com/profile_images/1519813507365101570/jssJ_GXK_normal.jpg,,,False,i wanna thank me,s,False,"{'followers_count': 72, 'following_count': 121, 'tweet_count': 1064, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oQtjCnBicW', 'expanded_url': 'https://open.spotify.com/user/salihayurtoglu?si=bMTSAdL-RI2Gjenvst9jAg', 'display_url': 'open.spotify.com/user/salihayur…'}]}}"
112381440,Imam_Rahmanto,https://t.co/D6UlzrAfgk,https://pbs.twimg.com/profile_images/1504457049400578049/il4s-V_3_normal.jpg,"Bogor, Jawa Barat",,False,pluviophile | bibliophile | coffee-addict,i m a m,False,"{'followers_count': 921, 'following_count': 725, 'tweet_count': 25794, 'listed_count': 12}",1521838160564858883,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/D6UlzrAfgk', 'expanded_url': 'http://imamrahmanto.com', 'display_url': 'imamrahmanto.com'}]}}"
130696220,jackeelantern,,https://pbs.twimg.com/profile_images/1496619180111638530/k0XyJOvd_normal.jpg,"Illinois, USA",,False,dunkie junkie,✏✏✏,False,"{'followers_count': 2142, 'following_count': 2525, 'tweet_count': 69690, 'listed_count': 91}",1239695686226055169,
1045711544787652610,jcaley66,https://t.co/QOAnCytgSu,https://pbs.twimg.com/profile_images/1491855760250310666/8UfsoHnS_normal.jpg,Cincinnati ,,False,"Love my city, Cincinnati!!! Save the bees...plant flowers...don't use pesticides...be kind to them...they do more than we do to help the planet!",jcaley66,False,"{'followers_count': 129, 'following_count': 79, 'tweet_count': 18596, 'listed_count': 3}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QOAnCytgSu', 'expanded_url': 'http://honey.com/about-the-nhb/members', 'display_url': 'honey.com/about-the-nhb/…'}]}}"
1198364389,watsenaam,,https://pbs.twimg.com/profile_images/1216774715618054149/jwYefmsv_normal.jpg,South Africa,,False,"Nothing to see, hear.",@rno,False,"{'followers_count': 2415, 'following_count': 1850, 'tweet_count': 131722, 'listed_count': 30}",,
1339280210978549773,homo4io,https://t.co/Q8FzZ67SnO,https://pbs.twimg.com/profile_images/1520410370686570498/sK_Q29uG_normal.jpg,they/elle,,False,kokomiya main + antoine daniel stan,kris,False,"{'followers_count': 165, 'following_count': 196, 'tweet_count': 13122, 'listed_count': 1}",1511490738202333189,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q8FzZ67SnO', 'expanded_url': 'https://open.spotify.com/album/2HPgGJnpimfmFPMjP0syqY?si=yuZ2O5nhT268a5zm9A0c-w&utm_source=copy-link', 'display_url': 'open.spotify.com/album/2HPgGJnp…'}]}}"
1202673616380399618,Undenyahable,,https://pbs.twimg.com/profile_images/1506657597394456587/52APiasC_normal.jpg,Chocolate City,,False,she was simple like quantum physics. get me out of grad school el oh el. | dolce far niente.,La única✨,False,"{'followers_count': 489, 'following_count': 460, 'tweet_count': 13909, 'listed_count': 1}",1451385545549131782,
294350898,baldizm,,https://pbs.twimg.com/profile_images/1342046225/Jody_normal.jpg,,,False,"Nature lover, Against animal cruelty, PFF (Pet Friend Forever) advocate",mysolo,False,"{'followers_count': 133, 'following_count': 164, 'tweet_count': 20823, 'listed_count': 0}",,
3693893066,otetetexyuuu,,https://pbs.twimg.com/profile_images/1208355869022248961/Se6seU6W_normal.jpg,,,False,AKB48とポケモンが好きなカジリスです🙆‍♂️下ネタ大好きなので定期的にツイートしますが気にしないでください。推しポケはヤドンとコダックです,こみねぎ精液,False,"{'followers_count': 424, 'following_count': 402, 'tweet_count': 2499, 'listed_count': 5}",1413181658006659081,
342637279,artgreey,,https://pbs.twimg.com/profile_images/1471562781581144064/pAK0at8i_normal.jpg,unknown,,False,"follow your heart, but don't forget to bring your brain, if ya have one!",Not Your Daily Dose,False,"{'followers_count': 281, 'following_count': 267, 'tweet_count': 9663, 'listed_count': 0}",934128303299899392,
14837377,pixelsguy,,https://pbs.twimg.com/profile_images/1484298537831735300/7h1SIFQC_normal.jpg,"Brooklyn, NY",,False,Dad. Baby photographer. Professional nerd for Twitter Next. he/him,𝕔𝕨𝕚𝕤𝕖🚀,False,"{'followers_count': 906, 'following_count': 1159, 'tweet_count': 16487, 'listed_count': 23}",1076249684140793856,
993056323758538753,Drusy_ion,,https://pbs.twimg.com/profile_images/1509916748015083522/muxaf3KT_normal.jpg,SSWワンダーウォール号,,False,すけぶ▶️https://t.co/z7CEqPTQcK ✨すけぶについて→https://t.co/zO06IFxhrI ✨成人 PBW⚔️羊毛フェルト🪡音ゲー(ポプクラ93.70、DDR初心者)🎧 第六猟兵🅒ion／有坂U・yuga(Header)、nemi(Icon)／トミーウォーカー,💜I💙,False,"{'followers_count': 324, 'following_count': 528, 'tweet_count': 25896, 'listed_count': 1}",1488709295495856133,"{'description': {'urls': [{'start': 5, 'end': 28, 'url': 'https://t.co/z7CEqPTQcK', 'expanded_url': 'http://skeb.jp/@Jade_0711_N', 'display_url': 'skeb.jp/@Jade_0711_N'}, {'start': 38, 'end': 61, 'url': 'https://t.co/zO06IFxhrI', 'expanded_url': 'http://pbwmemo.net/v/wWzxE86Z', 'display_url': 'pbwmemo.net/v/wWzxE86Z'}]}}"
1472265518539509760,taketeru3309,,https://pbs.twimg.com/profile_images/1508086985642024969/22G2fdW2_normal.jpg,,,False,アイマスPです　アイコンはうさぎです（セナさん絵）,竹照ぷろぽ(ぽ),False,"{'followers_count': 65, 'following_count': 392, 'tweet_count': 13265, 'listed_count': 2}",,
16432948,Stephenwest,https://t.co/Ip13e7zTet,https://pbs.twimg.com/profile_images/1469999326428647425/1Sm3ncIL_normal.jpg,London,,False,"Aviation, tech, finance, music, fitness and nutrition. Eu estou aprendendo português",Stephen West,False,"{'followers_count': 1760, 'following_count': 2379, 'tweet_count': 35573, 'listed_count': 42}",1241284961715523584,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ip13e7zTet', 'expanded_url': 'http://www.StephenWest.net', 'display_url': 'StephenWest.net'}]}}"
830903760142684160,TaniaEstape,,https://pbs.twimg.com/profile_images/898536793636786178/Ug2Y7jSP_normal.jpg,,,False,"Doctora en Psicología, Psicóloga Clínica, experta en Psicooncologia, Psicóloga en @FEFOC_org, Presidenta de @sepo_esp, Board Director at @IPOSPsychoOncol",Tania Estapé,False,"{'followers_count': 1625, 'following_count': 535, 'tweet_count': 18288, 'listed_count': 18}",1513419437352923136,"{'description': {'mentions': [{'start': 82, 'end': 92, 'username': 'FEFOC_org'}, {'start': 108, 'end': 117, 'username': 'sepo_esp'}, {'start': 137, 'end': 153, 'username': 'IPOSPsychoOncol'}]}}"
515822344,Ulysses1954,,https://pbs.twimg.com/profile_images/1270429291537408000/kVBoyAW3_normal.jpg,"Glasgow, Scotland",,False,Multi sunt enim vocati pauci autem electi,Brian Ó Gallchobhair 🇺🇦🍀 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,False,"{'followers_count': 384, 'following_count': 611, 'tweet_count': 15040, 'listed_count': 1}",,
44236772,nunuli,https://t.co/G9IjTCQ19v,https://pbs.twimg.com/profile_images/1356275981816893443/xm4iegH0_normal.jpg,"Toronto, Ontario",,False,pop culture & media enthusiast ; passionate traveler; life lover,Natalia Ortiz,False,"{'followers_count': 226, 'following_count': 375, 'tweet_count': 7114, 'listed_count': 8}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G9IjTCQ19v', 'expanded_url': 'http://nunuortiz.com', 'display_url': 'nunuortiz.com'}]}}"
3194300681,parapixi,,https://pbs.twimg.com/profile_images/1423553110283362307/nmuH7XLr_normal.jpg,,,False,https://t.co/EvHoo1E89S,parapixi,False,"{'followers_count': 4, 'following_count': 282, 'tweet_count': 104, 'listed_count': 0}",,"{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EvHoo1E89S', 'expanded_url': 'http://instagram.com/parapixon', 'display_url': 'instagram.com/parapixon'}]}}"
1165335996898172928,toruyan1,,https://pbs.twimg.com/profile_images/1429173346223144972/PzdziIJq_normal.jpg,,,False,,toruyan,False,"{'followers_count': 21, 'following_count': 379, 'tweet_count': 695, 'listed_count': 0}",,
102120699,nana_nara_san_f,,https://pbs.twimg.com/profile_images/1472169994968797185/10XVlfHZ_normal.jpg,日本 沖縄,,False,マンゴーアレルギーの那覇市民(2022/01~)/元川崎市麻生区民(~2021/12)/奈良県生まれ/Kawasaki Frontale(1999~)/Kawasaki Frontale BFU/ FC Ryukyu(2022~)/沖縄SV(2022~)/韓国語初中級/COVID-19 💉💉💉,ななさん⭐️×6️⃣,False,"{'followers_count': 1125, 'following_count': 1561, 'tweet_count': 52019, 'listed_count': 58}",,
272243469,rhododendronfan,,https://pbs.twimg.com/profile_images/854974200963923968/3XoxYxkl_normal.jpg,"Oregon, USA",,False,Proud Mom & Grandma SheHer Retired RN IntrepidWeaver #BlackLivesMatter #SaveOurDemocracy #FullyVaccinated 😷 #IStandWithUkraine,Fata Padgitt,False,"{'followers_count': 3701, 'following_count': 4470, 'tweet_count': 144218, 'listed_count': 18}",1521900814490505216,"{'description': {'hashtags': [{'start': 53, 'end': 70, 'tag': 'BlackLivesMatter'}, {'start': 71, 'end': 88, 'tag': 'SaveOurDemocracy'}, {'start': 89, 'end': 105, 'tag': 'FullyVaccinated'}, {'start': 108, 'end': 126, 'tag': 'IStandWithUkraine'}]}}"
14663223,Gnz1616,,https://pbs.twimg.com/profile_images/1513862018905919494/HFUA1kab_normal.jpg,"Bursa, Türkiye",,False,Kendi halinde,Kemal,False,"{'followers_count': 8370, 'following_count': 7453, 'tweet_count': 44605, 'listed_count': 14}",1385602014479015936,
4484803306,MeryemAtayAlp,,https://pbs.twimg.com/profile_images/1468296340711034893/REnIzqM2_normal.jpg,,,False,GALATASARAY AŞIĞI #3 Çocuk annesi #evli ve musmutlu,Meryem Atay,False,"{'followers_count': 28, 'following_count': 36, 'tweet_count': 111, 'listed_count': 0}",,"{'description': {'hashtags': [{'start': 34, 'end': 39, 'tag': 'evli'}]}}"
36409460,MartinaClarkPen,https://t.co/McUwk8F0ys,https://pbs.twimg.com/profile_images/925572493221523456/4V3S7UZf_normal.jpg,People’s Republic of Brooklyn ,,False,"Author, My Unexpected Life: An International Memoir of Two Pandemics, HIV & COVID-19, @nhousepress out now. Prof, ex-UN. #blm https://t.co/NJwE2tn9qZ",Martina Clark | #MyUnexpectedLife 🌊,False,"{'followers_count': 3139, 'following_count': 4967, 'tweet_count': 44345, 'listed_count': 53}",1476934679366275072,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/McUwk8F0ys', 'expanded_url': 'https://martina-clark.com', 'display_url': 'martina-clark.com'}]}, 'description': {'urls': [{'start': 126, 'end': 149, 'url': 'https://t.co/NJwE2tn9qZ', 'expanded_url': 'https://linktr.ee/MartinaClark', 'display_url': 'linktr.ee/MartinaClark'}], 'hashtags': [{'start': 121, 'end': 125, 'tag': 'blm'}], 'mentions': [{'start': 86, 'end': 98, 'username': 'nhousepress'}]}}"
244529488,Lillykkuma,,https://pbs.twimg.com/profile_images/473465945340391424/HHeEkDcH_normal.jpeg,"Yachiyo-shi, Chiba",,False,美味しいもの好き、時々の旅行好き、ぬいぐるみ好き、謎解き好き。,メロンパン,False,"{'followers_count': 145, 'following_count': 225, 'tweet_count': 1865, 'listed_count': 4}",,
72814251,Phil_H_Anselmo,,https://pbs.twimg.com/profile_images/1399835053836976134/utCB5vQA_normal.jpg,Italy,,False,"Come fai, sbagli (per qualcuno) | Diffido di chiunque creda in un Dio",𝙿𝚑𝚒𝚕 𝙰𝚗𝚜𝚎𝚕𝚖𝚘,False,"{'followers_count': 1180, 'following_count': 1372, 'tweet_count': 42797, 'listed_count': 15}",1418722969254338560,
928336388822618113,yrneHWard,,https://pbs.twimg.com/profile_images/1390425818661335040/bIgVBqgL_normal.jpg,"Edinburgh, Scotland",,False,"I'm a pleasure to have in class. Just some guy interested in general stuff.
Physics student at HWU, part time violinist, fan of some weird music",Henry W.-R.,False,"{'followers_count': 9, 'following_count': 139, 'tweet_count': 262, 'listed_count': 0}",,
1432840159125549057,aurlienberthol2,,https://pbs.twimg.com/profile_images/1432840302591684609/9kzRp7Ws_normal.jpg,Attigny,,False,"Sur Internet depuis 2007

J'ai 22 ans mais j'ai des gouts de vieux et j'assume !",Aurélien Bertholom,False,"{'followers_count': 34, 'following_count': 55, 'tweet_count': 941, 'listed_count': 0}",,
262007341,nahdatulfatihah,,https://pbs.twimg.com/profile_images/1256123251752701956/bePXlcqQ_normal.jpg,"Johore, Malaysia",,False,she needed a hero and that's what she became.,Aieed,False,"{'followers_count': 359, 'following_count': 331, 'tweet_count': 39297, 'listed_count': 4}",1360956152083673091,
116387061,spektrumku,,https://pbs.twimg.com/profile_images/1488512442825003014/wuxJP60l_normal.jpg,Indonésie de l'ouest,,False,"An Indonesian atheist, formerly a Muslim.",KNY 🇮🇩,False,"{'followers_count': 1938, 'following_count': 434, 'tweet_count': 43515, 'listed_count': 9}",,
207376698,59bits,,https://pbs.twimg.com/profile_images/878650932396867584/SFpQIoQF_normal.jpg,,,False,ただのひとでなし https://t.co/AdGBV6t9WQ,５９ｂｉｔｓ,False,"{'followers_count': 466, 'following_count': 434, 'tweet_count': 121527, 'listed_count': 0}",,"{'description': {'urls': [{'start': 9, 'end': 32, 'url': 'https://t.co/AdGBV6t9WQ', 'expanded_url': 'http://pixiv.me/the_59bits', 'display_url': 'pixiv.me/the_59bits'}]}}"
