id,referenced_tweets,in_reply_to_user_id,entities,conversation_id,lang,possibly_sensitive,reply_settings,text,public_metrics,author_id,context_annotations,created_at,source,attachments,geo,withheld
1521097580767240198,"[{'type': 'replied_to', 'id': '1520976683980967936'}]",18490726,"{'mentions': [{'start': 0, 'end': 10, 'username': 'deonandan', 'id': '18490726'}]}",1520976683980967936,en,False,everyone,"@deonandan Wordle 317 3/6

🟩⬜⬜⬜🟨
⬜🟨⬜⬜🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1427593112709484550,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:38.000Z,Twitter Web App,,,
1521097578653360129,,,,1521097578653360129,en,False,everyone,"Wordle 317 4/6

⬛⬛🟨⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",19771480,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:38.000Z,Twitter for iPhone,,,
1521097575952125952,,,"{'hashtags': [{'start': 72, 'end': 82, 'tag': 'wordle317'}]}",1521097575952125952,en,False,everyone,"Wordle 317 5/6

🟨🟨⬜⬜🟩
⬜🟨🟩⬜🟩
⬜⬜🟩🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩 process of elimination. 🙃 #wordle317","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2952700118,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:37.000Z,Twitter for iPhone,,,
1521097575801233409,,,,1521097575801233409,en,False,everyone,"Wordle 317 5/6

🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",232861228,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:37.000Z,Twitter for iPhone,,,
1521097565537812481,,,,1521097565537812481,en,False,everyone,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟨⬜⬜🟩⬜
🟩🟨⬜🟩🟩
🟩🟩🟩🟩🟩🕊☮️💜","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",253252075,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:34.000Z,Twitter for iPhone,,,
1521097558608777217,,,,1521097558608777217,en,False,everyone,"Wordle 318 6/6

⬜🟩⬜⬜🟩
⬜⬜🟩⬜⬜
⬜⬜🟨⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181505946,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:33.000Z,Tweetbot for Mac,,,
1521097555479781377,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/P8giYbphkz', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521097555479781377,en,False,everyone,"Wordle (ES)  #116 4/6

⬛🟨⬛⬛⬛
⬛🟩⬛🟩🟨
⬛🟩🟩🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/P8giYbphkz","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189505857,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:32.000Z,Twitter Web App,,,
1521097550845157377,,,,1521097550845157377,en,False,everyone,"Wordle 317 4/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",34964111,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:31.000Z,Twitter for iPhone,,,
1521097547846062080,,,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/3QLxxArupb', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521097547846062080,en,False,everyone,"Wordle (ES)  #116 4/6

⬜🟨🟩⬜🟨
🟩⬜🟩🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩
 https://t.co/3QLxxArupb","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",277058991,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:30.000Z,Twitter for Android,,,
1521097544142835714,,,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/W0jo4Y4TrS', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 105, 'end': 116, 'tag': 'ポケモンWordle'}]}",1521097544142835714,ja,False,everyone,"前半でこんなに出ないことあるのか。
ポケモンWordle 7/10

⬛⬛⬛⬛⬛  ⬛⬛⬛🟩⬛
⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/W0jo4Y4TrS
 #ポケモンWordle","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1236837646116073472,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",2022-05-02T12:01:29.000Z,Twitter for Android,,,
1521097540489428992,,,,1521097540489428992,en,False,everyone,"Wordle 317 5/6

⬛🟨⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",548484191,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:28.000Z,Twitter for iPhone,,,
1521097539210125313,,,,1521097539210125313,en,False,everyone,"Wordle 317 5/6

⬛🟩⬛⬛⬛
🟨🟩⬛⬛🟨
⬛🟩⬛🟨🟨
⬛🟩🟨⬛🟨
🟩🟩🟩🟩🟩

Sometimes pen &amp; paper is the only way to help myself!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16468038,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:28.000Z,Twitter for iPhone,,,
1521097534915190784,,,,1521097534915190784,en,False,everyone,"Wordle 317 6/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜⬜
⬜⬜🟩⬜🟨
🟩⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1891049958,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:27.000Z,Twitter for iPhone,,,
1521097529307238400,"[{'type': 'quoted', 'id': '1520000436974981120'}]",,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/iefsXX9omN', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}, {'start': 72, 'end': 95, 'url': 'https://t.co/1VFq1zqfqn', 'expanded_url': 'https://twitter.com/z_zergling/status/1520000436974981120', 'display_url': 'twitter.com/z_zergling/sta…'}]}",1521097529307238400,en,False,everyone,"Wordle (ES)  #116 4/6

⬜⬜🟨⬜🟨
🟩🟩⬜🟩⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

https://t.co/iefsXX9omN https://t.co/1VFq1zqfqn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",814203556895031296,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:26.000Z,Twitter for iPhone,,,
1521097516594442241,"[{'type': 'replied_to', 'id': '1520741768756703233'}]",2260579652,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/XG658uevyB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1515951093225775106,en,False,everyone,"Wordle (ES)  #116 6/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩

https://t.co/XG658uevyB
Uyyyyyy","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2260579652,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:23.000Z,Twitter for iPhone,,,
1521097510277812224,,,,1521097510277812224,en,False,everyone,"Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65124275,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:21.000Z,Twitter for iPhone,,,
1521097508793077760,,,,1521097508793077760,en,False,everyone,"Wordle 317 4/6

⬛⬛🟩⬛🟨
🟨🟨⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169289940,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:21.000Z,Twitter for iPhone,,,
1521097505034940418,,,,1521097505034940418,en,False,everyone,"Wordle 317 5/6

⬛⬛⬛🟨⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",3181379249,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:20.000Z,Twitter for iPhone,,,
1521097501444562945,,,,1521097501444562945,en,False,everyone,"Wordle 317 2/6

🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩

another 2 bay beeeeeee","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",743883627235270656,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:19.000Z,Twitter Web App,,,
1521097501306232833,,,,1521097501306232833,en,False,everyone,"Wordle 317 4/6*

🟩⬛⬛⬛🟨
🟩🟩🟨🟨⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1971050604,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:19.000Z,Twitter for iPhone,,,
1521097495367061504,"[{'type': 'replied_to', 'id': '1520765783609122816'}]",192758480,,1513182750362288136,en,False,everyone,"Wordle 317 3/6

⬛🟨⬛🟨⬛
🟩⬛⬛🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",192758480,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:18.000Z,Twitter for iPhone,,,
1521097490526785541,,,,1521097490526785541,en,False,everyone,"Phew Wordle 317 6/6

⬜🟨⬜⬜⬜
⬜🟨🟨⬜⬜
🟨⬜⬜🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",15911975,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:17.000Z,Twitter for iPhone,,,
1521097488136081408,,,,1521097488136081408,en,False,everyone,"Wordle 317 6/6

⬛⬛🟨⬛🟨
🟨🟨🟩⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47409505,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:16.000Z,Twitter Web App,,,
1521097482121654272,,,,1521097482121654272,ja,False,everyone,"Wordle 317 4/6

⬜⬜⬜🟨⬜
🟨⬜🟨🟨⬜
🟨🟨⬜🟨🟨
🟩🟩🟩🟩🟩

気持ちいいハマり方した(´∀｀)","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2898215671,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:15.000Z,Twitter for iPhone,,,
1521097479332278272,,,,1521097479332278272,en,False,everyone,"Wordle 317 4/6*

⬜⬜⬜🟨⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",10698972,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:14.000Z,Twitter Web App,,,
1521097459585490944,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/vapdCpHvV7', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521097459585490944,en,False,everyone,"Wordle (ES)  #116 5/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜⬜
⬜🟩⬜🟩🟨
⬜🟩🟩🟩🟨
🟩🟩🟩🟩🟩

https://t.co/vapdCpHvV7","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",818483867694886915,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:09.000Z,Twitter for Android,,,
1521097458515951616,,,,1521097458515951616,en,False,everyone,"Wordle 317 4/6

🟨⬜⬜🟨⬜
🟩⬜🟩⬜🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25189316,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:09.000Z,Twitter for iPhone,,,
1521097457710821376,,,,1521097457710821376,en,False,everyone,"Wordle 317 4/6

🟨⬜🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",164131639,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:09.000Z,Twitter for iPhone,,,
1521097447916945411,,,,1521097447916945411,en,False,everyone,"Wordle 317 5/6

⬛⬛🟨🟨⬛
🟩⬛⬛🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",138954945,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:06.000Z,Twitter for iPhone,,,
1521097445047881728,,,,1521097445047881728,en,False,everyone,"Dang it.
Wordle 317 X/6

⬛🟨🟩⬛⬛
🟨⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛","{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",14526117,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:06.000Z,Twitter for Android,,,
1521097443521306624,,,,1521097443521306624,en,False,everyone,"Wordle 317 2/6

🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 6, 'like_count': 23, 'quote_count': 0}",1006430532,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:05.000Z,Twitter for iPhone,,,
1521097443512832000,,,,1521097443512832000,en,False,everyone,"Wordle 317 3/6

⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1099469016,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:05.000Z,Twitter for iPhone,,,
1521097441734504450,,,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/PGxpAmJHcx', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",1521097441734504450,tr,False,everyone,"Wordle Türkçe 317 X/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🫤
https://t.co/PGxpAmJHcx","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1165646466,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:05.000Z,Twitter for iPhone,,,
1521097430967939072,"[{'type': 'replied_to', 'id': '1520693196984315905'}]",721536264172752897,,1487613051515723779,ko,False,everyone,"Wordle 317 3/6

⬜🟨⬜⬜🟨
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩

15초 컷^^v","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",721536264172752897,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:02.000Z,Twitter for iPhone,,,
1521097427968794624,,,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/M3P0HugcGr', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}]}",1521097427968794624,es,False,everyone,"Wordle Científico #50 5/6

⬜⬜⬜⬜🟩
⬜⬜⬜🟨🟩
🟩⬜⬜🟨🟩
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/M3P0HugcGr","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1061322498359390208,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:02.000Z,Twitter for iPhone,,,
1521097425674391552,,,,1521097425674391552,en,False,everyone,"Wordle 317 5/6

⬛🟨🟨⬛⬛
🟨🟨⬛⬛🟨
🟩⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",156665830,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:01.000Z,Twitter for iPhone,,,
1521097424613392386,,,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/jOFVMRnzBb', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",1521097424613392386,en,False,everyone,"Wordle (ES)  #116 5/6

🟨⬜🟨🟨⬜
🟩🟨⬜🟨⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/jOFVMRnzBb","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1490396475754483715,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:01.000Z,Twitter for Android,,,
1521097421769814021,,,,1521097421769814021,en,False,everyone,"Wordle 317 5/6

⬜⬜🟨⬜🟩
⬜⬜⬜🟩🟩
⬜🟨⬜🟩🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1422812198854791178,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:00.000Z,Twitter for Android,,,
1521097420238733312,,,,1521097420238733312,en,False,everyone,"Wordle 317 5/6*

🟨🟨⬛⬛🟨
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1423725728,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:00.000Z,Twitter for Android,,,
1521097419357929472,,,,1521097419357929472,en,False,everyone,"Pffft. Not impressed. Wordle 317 4/6

🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",22992309,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:01:00.000Z,Twitter for Android,,,
1521097415792680960,,,,1521097415792680960,en,False,everyone,"Wordle 317 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2336010505,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:00:59.000Z,Twitter for iPhone,,,
1521097414748385281,,,,1521097414748385281,en,False,everyone,"Wordle 317 4/6

⬛⬛🟨⬛⬛
🟨🟨⬛⬛🟩
🟩🟩🟨🟨🟩
🟩🟩🟩🟩🟩","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21789023,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2022-05-02T12:00:58.000Z,Twitter Web App,,,
