,protected,entities,verified,id,description,name,pinned_tweet_id,url,username,profile_image_url,public_metrics,location
58,False,,False,20666482,“you would be unutterably flibbergasted if you knew the number of stout bicycles that partake serenely of humanity.”,🄺🄰 McPhellimay 😵‍💫🪂✍️🗣🚲🏊‍♂️,1416892471662063620,,Kevin_McPh,https://pbs.twimg.com/profile_images/1372322104838864899/MRqTGkHF_normal.jpg,"{'followers_count': 417, 'following_count': 1647, 'tweet_count': 6158, 'listed_count': 19}","Linlithgow, Scotland"
59,False,"{'description': {'hashtags': [{'start': 70, 'end': 87, 'tag': 'BlackLivesMatter'}, {'start': 88, 'end': 104, 'tag': 'StandwithUkrain'}, {'start': 105, 'end': 111, 'tag': 'nowar'}, {'start': 112, 'end': 125, 'tag': 'SupportLGBTQ'}]}}",False,1501919113559814150,"⚾️🏀🚇✈️🚀🇹🇼A pooh bear who busy doing nothing. Stay hungry,stay foolish #BlackLivesMatter #StandwithUkrain #nowar #SupportLGBTQ🏳️‍🌈",HSIANG HAO SHIH,1517145080519626757,,starwalker907,https://pbs.twimg.com/profile_images/1513120468269944832/vreHHHxY_normal.jpg,"{'followers_count': 2, 'following_count': 148, 'tweet_count': 107, 'listed_count': 0}",
60,False,,False,949184990369255425,"A shining wit, according to Doctor Spooner.",Jef Hughes,1264634511679201287,,OneEffInJef,https://pbs.twimg.com/profile_images/949195080723845120/8dG8DvNY_normal.jpg,"{'followers_count': 65, 'following_count': 1072, 'tweet_count': 7661, 'listed_count': 0}","Connah's Quay, Wales"
61,False,,False,81347071,漫画を読んだり映画を観たり握手会に行ったり,れいん（さっしー推し）,,,ame_lein,https://pbs.twimg.com/profile_images/378800000483025317/2a3be631c2e7647eca383bddfb573c82_normal.jpeg,"{'followers_count': 193, 'following_count': 133, 'tweet_count': 35789, 'listed_count': 8}",東京都極北
62,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IIA9exAvdv', 'expanded_url': 'http://twitch.tv/eNt91', 'display_url': 'twitch.tv/eNt91'}]}}",False,330184238,"Duck. Loves to play games, mostly Nintendo from SNES to GameCube, but also Valve before all else. Knows a bit of everything. Has dark humor but is open-minded.",eN-t,1108261420641198080,https://t.co/IIA9exAvdv,enting1991,https://pbs.twimg.com/profile_images/1350141929971998723/8nrTEzQG_normal.jpg,"{'followers_count': 142, 'following_count': 61, 'tweet_count': 18210, 'listed_count': 7}",Germany
63,False,,False,1189178721250365446,不健康とともに,マレ,,,mare_2_yoku_R,https://pbs.twimg.com/profile_images/1485124309710680065/2YLEsXEx_normal.jpg,"{'followers_count': 43, 'following_count': 67, 'tweet_count': 634, 'listed_count': 1}",
64,False,,False,101908685,水と食料,口ベカマ,1401002037395947520,,robecama,https://pbs.twimg.com/profile_images/1475013171027267585/t7GhVyeH_normal.jpg,"{'followers_count': 442, 'following_count': 258, 'tweet_count': 56828, 'listed_count': 12}",kawasakicity
65,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sK8QUnzcBP', 'expanded_url': 'https://www.instagram.com/torakjkjofficial', 'display_url': 'instagram.com/torakjkjoffici…'}]}}",False,43703232,"Salvatore Barbagallo.
Musical theatre performer, professional dreamer, human. ENFP. He/him.",@ᴛᴏʀᴀᴋᴊᴋᴊ,211490962822807552,https://t.co/sK8QUnzcBP,Torakjkj,https://pbs.twimg.com/profile_images/1509992236888559620/FSjwbsbX_normal.jpg,"{'followers_count': 3907, 'following_count': 988, 'tweet_count': 135658, 'listed_count': 61}",Trinacria
66,False,,False,1215105131059892225,Just here for news and to keep a wordle diary 😅,pa_gdc,,,pa_gdc,https://pbs.twimg.com/profile_images/1464880237586845699/JMgVKnZ0_normal.jpg,"{'followers_count': 2, 'following_count': 92, 'tweet_count': 72, 'listed_count': 0}",
67,False,,False,1066354616768462848,,空空,,,EmptyEvent,https://pbs.twimg.com/profile_images/1066367213718822912/1k4Dn43s_normal.jpg,"{'followers_count': 14, 'following_count': 510, 'tweet_count': 73, 'listed_count': 0}",
68,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YhRuamtk3x', 'expanded_url': 'http://about.me/shree.jacob', 'display_url': 'about.me/shree.jacob'}]}}",False,17912257,"🏴 I love to ramble, so watch as Twitter tortures me with a 140 character limit",🏴Anita Shree Jacob🏴,,https://t.co/YhRuamtk3x,anitashreejacob,https://pbs.twimg.com/profile_images/1275404666566610944/9kqOfS0F_normal.jpg,"{'followers_count': 67, 'following_count': 87, 'tweet_count': 1209, 'listed_count': 38}",Kuala Lumpur
69,False,,False,18093768,"Marathon, Books,Foodie, Lata Mangeshkar, Travel etc. RTs are not endorsement",purnendu,,,purnendu007,https://pbs.twimg.com/profile_images/1345593099590852609/C92eu5rh_normal.jpg,"{'followers_count': 101, 'following_count': 242, 'tweet_count': 3220, 'listed_count': 8}",Bangalore
70,False,,False,1490652930,"ネロちゃま！！！ 

ネロの歌 『 覇嵐蛮嬢ラプソディア 』とっても 美しい!

Eng speak only",Migi no Shiko,1410257808541376512,,MiginoShiko,https://pbs.twimg.com/profile_images/1520332428178759681/1BIjFA2o_normal.jpg,"{'followers_count': 269, 'following_count': 821, 'tweet_count': 52352, 'listed_count': 1}",
71,False,"{'description': {'hashtags': [{'start': 87, 'end': 100, 'tag': 'couchpeloton'}, {'start': 117, 'end': 128, 'tag': 'toursnacks'}], 'mentions': [{'start': 58, 'end': 70, 'username': 'melbournefc'}]}}",False,79140290,"Slow cyclist, enjoys good food & wine. life long lover of @melbournefc Proud member of #couchpeloton and huge fan of #toursnacks",Brad Eppingstall,,,BradEppingstall,https://pbs.twimg.com/profile_images/1442364702957342725/XEwFbow2_normal.jpg,"{'followers_count': 222, 'following_count': 405, 'tweet_count': 1563, 'listed_count': 10}",Ballarat
72,False,,False,16600619,You don't have to Hideaway... Proud member of the amazing Police family. She/Her 💖🚔💙👮‍♂️💙👮💙🚔💖,🇺🇦Andi🇺🇦Bell🇺🇦,1493553083527442439,,AndiBell,https://pbs.twimg.com/profile_images/1455094214300164100/_2rzI-eb_normal.jpg,"{'followers_count': 160, 'following_count': 408, 'tweet_count': 43093, 'listed_count': 4}",South of England
73,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9LarvRAENj', 'expanded_url': 'https://www.youtube.com/channel/UCNiIev9BHoftt_AnlW4OPSA', 'display_url': 'youtube.com/channel/UCNiIe…'}]}}",False,3112028330,LB6/narcissu/,Kee,1513779380144599046,https://t.co/9LarvRAENj,k1y6k,https://pbs.twimg.com/profile_images/1134784314938232832/Hvcy6Cd6_normal.png,"{'followers_count': 961, 'following_count': 856, 'tweet_count': 66144, 'listed_count': 14}",
74,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W9XZFRJbmV', 'expanded_url': 'http://robohon.wiki.fc2.com/', 'display_url': 'robohon.wiki.fc2.com'}]}}",False,7471892,"発言はすべて個人の発言であり、所属するいかなる組織を代表するものではありません。と書く世の中は世知辛い。
ブログ(2004年) → MySpace → Facebook → mixi → twitter/Facebook → 提督 → マスター → パンツァーフォー→ロボホン先生の教え子→トレーナー(今ここ)",notanaka,,https://t.co/W9XZFRJbmV,notanaka,https://pbs.twimg.com/profile_images/1115980163060080640/uq-KfIWj_normal.jpg,"{'followers_count': 224, 'following_count': 269, 'tweet_count': 7171, 'listed_count': 8}",名古屋→東京
75,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4YguKUvt44', 'expanded_url': 'http://mergris.com', 'display_url': 'mergris.com'}]}}",False,126316246,フリーランスのソフトウェアエンジニア。屋号はmergris。Professional Scrum Master I（PSM I）、上級バーチャルリアリティ技術者 (Virtual Reality Specialist),noitak,,https://t.co/4YguKUvt44,noitak,https://pbs.twimg.com/profile_images/1819718579/me_normal.png,"{'followers_count': 131, 'following_count': 320, 'tweet_count': 3215, 'listed_count': 7}",日本 東京
76,False,,False,1248916238,,Name,,,naimesns,https://pbs.twimg.com/profile_images/1515495990492549129/n4I-vn5a_normal.jpg,"{'followers_count': 1481, 'following_count': 2541, 'tweet_count': 7059, 'listed_count': 6}",İzmir-Manisa-İzmir
77,False,,False,935892983374790658,のぶおん、ニノクロ,芳四季,,,KambaShiki,https://pbs.twimg.com/profile_images/1001283241792323585/Hg5OM6RB_normal.jpg,"{'followers_count': 16, 'following_count': 48, 'tweet_count': 49, 'listed_count': 1}",日本
78,False,"{'url': {'urls': [{'start': 0, 'end': 20, 'url': 'http://t.co/DhfxCEVc', 'expanded_url': 'http://teamnetworks.net', 'display_url': 'teamnetworks.net'}]}, 'description': {'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/rYLgJ1MoXh', 'expanded_url': 'http://teamnetworks.net', 'display_url': 'teamnetworks.net'}], 'hashtags': [{'start': 63, 'end': 72, 'tag': 'Politics'}, {'start': 73, 'end': 78, 'tag': 'Tech'}, {'start': 79, 'end': 87, 'tag': 'Science'}]}}",False,49922681,"Creative Entrepreneur, Published, Website Owner and Publisher, #Politics #Tech #Science https://t.co/rYLgJ1MoXh
Post, RT or follow does not always = endorse.",Safari Woman,820128940962578434,http://t.co/DhfxCEVc,SafariWoman,https://pbs.twimg.com/profile_images/278033075/jeepavatar3_normal.jpg,"{'followers_count': 2730, 'following_count': 3107, 'tweet_count': 143975, 'listed_count': 116}",NOYB
79,False,,False,116387061,"An Indonesian atheist, formerly a Muslim.",KNY 🇮🇩,,,spektrumku,https://pbs.twimg.com/profile_images/1488512442825003014/wuxJP60l_normal.jpg,"{'followers_count': 1939, 'following_count': 435, 'tweet_count': 43550, 'listed_count': 9}",Indonésie de l'ouest
80,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hTzmfFu8MO', 'expanded_url': 'https://peing.net/ko/____reallove', 'display_url': 'peing.net/ko/____reallove'}]}}",False,911622829728161793,내가 보는 거 중에 하나쯤은 당신의 취향일지도,리얼럽 막시모프,1513468502728134657,https://t.co/hTzmfFu8MO,____reallove,https://pbs.twimg.com/profile_images/1509810551127703552/xLMBPHxR_normal.jpg,"{'followers_count': 175, 'following_count': 168, 'tweet_count': 10213, 'listed_count': 1}",구경수탐정사무소
81,False,,False,1196580792522002432,🌞河田陽菜、宮田愛萌、山口陽世、森本茉莉、髙橋未来虹,カナダ代表,1507048322309435393,,kanadadaihyou,https://pbs.twimg.com/profile_images/1283760877682872320/aPt6nnIU_normal.jpg,"{'followers_count': 26, 'following_count': 25, 'tweet_count': 2210, 'listed_count': 0}",デスシティ
82,False,,False,490263796,woman (my biological sex!),Jean,,,nannyrock987,https://pbs.twimg.com/profile_images/1511013449291210755/aIVgOmvA_normal.jpg,"{'followers_count': 5, 'following_count': 9, 'tweet_count': 449, 'listed_count': 0}","Redhill, South East"
83,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gofFpVvkGW', 'expanded_url': 'https://marshmallow-qa.com/ito_ykm?utm_medium=url_text&utm_source=promotion', 'display_url': 'marshmallow-qa.com/ito_ykm?utm_me…'}]}}",False,630353082,あなたのTLにでぃーぐれいまん☆でぃぐれ男主名前変換書き。創作に関する呟きや夢絵過剰。音楽はSound Horizon・志方あきこ・Kalafina等。漫画はWJ・白泉社中心に雑食。成人済。サイトアドレスはDMにて。クロス・マリアン万歳！ ⚠︎プロフィールから不審なアカウントと判断したものは即ブロック報告します,夜曇依都🍎133話更新,1519689909925445635,https://t.co/gofFpVvkGW,ito_ykm,https://pbs.twimg.com/profile_images/842740600457707520/DHTrTrmU_normal.jpg,"{'followers_count': 99, 'following_count': 158, 'tweet_count': 118122, 'listed_count': 0}",仮想19世紀SHK
84,False,,False,2993302714,,BR,1515097626496090112,,hairybads,https://pbs.twimg.com/profile_images/1518072081807728641/g61plzaJ_normal.jpg,"{'followers_count': 83, 'following_count': 292, 'tweet_count': 1284, 'listed_count': 1}",
85,False,,False,24361047,I don't tweet much.... Mostly responding to tweets... I am against the right and the self-righteous,Ayman Zaineldine أيمن زين الدين,,,Ay_Zaineldine,https://pbs.twimg.com/profile_images/1311699976/StatlerAndWaldorf__1__normal.jpg,"{'followers_count': 522, 'following_count': 5001, 'tweet_count': 9887, 'listed_count': 2}", Roaming around
86,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IkpvKkktnP', 'expanded_url': 'https://github.com/York13Pud', 'display_url': 'github.com/York13Pud'}]}, 'description': {'hashtags': [{'start': 28, 'end': 40, 'tag': 'programming'}, {'start': 42, 'end': 56, 'tag': 'wedevelopment'}, {'start': 58, 'end': 65, 'tag': 'coding'}, {'start': 70, 'end': 76, 'tag': 'cloud'}, {'start': 79, 'end': 93, 'tag': '100DaysOfCode'}, {'start': 94, 'end': 101, 'tag': 'Python'}, {'start': 102, 'end': 106, 'tag': 'AWS'}, {'start': 107, 'end': 113, 'tag': 'Linux'}, {'start': 114, 'end': 120, 'tag': 'macOS'}]}}",False,1453438585672290309,"Documenting my journey into #programming, #wedevelopment, #coding and #cloud.

#100DaysOfCode #Python #AWS #Linux #macOS",Neil Allwood,,https://t.co/IkpvKkktnP,dev_neil_a,https://pbs.twimg.com/profile_images/1458430829277982726/9FzI0jlv_normal.jpg,"{'followers_count': 271, 'following_count': 130, 'tweet_count': 973, 'listed_count': 2}","Rotherham, United Kingdom"
87,False,,False,36678668,"生きるために食べるのではなく、食べるために生きている。
美味しい物がいきがいなのよん。
カングー愛してますwデカングーだけどね。

自転車、紅茶、絵画、カングー、崖から落ちた企画、ご飯作りは休日のお仕事。ちょっとだけ化学、にゃんこ、ミーハー、デコポン。
お酒は好きだけれども怖い（泣）",みけ／えんどう,,,funimike,https://pbs.twimg.com/profile_images/551245968/85131_1764648853_normal.jpg,"{'followers_count': 1331, 'following_count': 1454, 'tweet_count': 92836, 'listed_count': 112}",今はぐんま。昔はいろいろ
88,False,,False,1203941221669969920,i miss louis and the snuts,yes i said brainfart in front of liam payne,1500567549561421826,,sblovspayt,https://pbs.twimg.com/profile_images/1520537072930541568/ftM2heoJ_normal.jpg,"{'followers_count': 1184, 'following_count': 1306, 'tweet_count': 13019, 'listed_count': 10}",busters 
89,False,,False,393925465,,John Doe,,,montysham,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 36, 'following_count': 497, 'tweet_count': 1652, 'listed_count': 0}",
90,False,"{'description': {'mentions': [{'start': 67, 'end': 79, 'username': 'alsola_llss'}]}}",False,2378717449,情報系の学生らしい 音ゲーとか和太鼓とかやってました 某サークルの代表だったり、某部活のコーチだったり ラブライブ垢のようなもの → @alsola_llss,ららそ,,,lalaso2000,https://pbs.twimg.com/profile_images/1066678970064596993/yvI5SrFR_normal.jpg,"{'followers_count': 171, 'following_count': 277, 'tweet_count': 5733, 'listed_count': 0}",NAIST IS M2
91,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2zSaQKddID', 'expanded_url': 'http://dtqk.xn--3-cjn', 'display_url': 'dtqk.‹3'}]}}",False,1244283035949977601,"i like you so much, and i love liking you",krystal 🍂,1521837954364317696,https://t.co/2zSaQKddID,dteamfortnite,https://pbs.twimg.com/profile_images/1521608854626312194/7UOM_V7I_normal.jpg,"{'followers_count': 1385, 'following_count': 1449, 'tweet_count': 8072, 'listed_count': 11}","she they + neos
dttwt hstwt 🐰
rbyf ˊˎ-"
92,False,,False,502908681,"All the money you made
will never buy back your soul. It's class war, pick a side.",Susan,1220466849651023874,,marthasydenham,https://pbs.twimg.com/profile_images/1268126781812465667/QUEIv9Bx_normal.jpg,"{'followers_count': 5155, 'following_count': 2075, 'tweet_count': 70552, 'listed_count': 50}",20 points ahead 
93,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pR2D9J6OhD', 'expanded_url': 'https://fanandala.com', 'display_url': 'fanandala.com'}]}, 'description': {'mentions': [{'start': 17, 'end': 25, 'username': 'TryFlok'}]}}",False,739085799698931712,Co-founder & CTO @TryFlok. Erudite & ambitious. I seek enlightenment. I enjoy walking on the runway. a-romantic enby (he/they 🏳️‍🌈),Fanan Dala ♐️,1172909134901104640,https://t.co/pR2D9J6OhD,The_cocoreidh,https://pbs.twimg.com/profile_images/1380821368229478401/ew43zLon_normal.jpg,"{'followers_count': 1559, 'following_count': 816, 'tweet_count': 26512, 'listed_count': 5}","London, England"
94,False,,False,2492700815,Maths Teacher,Rashmi,,,shreyavihan,https://pbs.twimg.com/profile_images/1286057730361495553/U2koJH_5_normal.jpg,"{'followers_count': 41, 'following_count': 140, 'tweet_count': 373, 'listed_count': 0}","Reading, England"
95,False,,False,1244195467199541248,"In search of a life without comic sans, travelling with joy, and much more yuzu",Tashtweets,,,Tashtweets1,https://pbs.twimg.com/profile_images/1247813370612314113/hDylfPi__normal.jpg,"{'followers_count': 216, 'following_count': 841, 'tweet_count': 6081, 'listed_count': 1}",Australia
96,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kuWknsGWWR', 'expanded_url': 'https://bookmeter.com/users/18223', 'display_url': 'bookmeter.com/users/18223'}]}}",False,3149599454,"野良ドラマー。野良仕事。野良和裁、JUKI使い。一番好きなドラマーは外山明さん。スネアはカノウプス ,ペダルはDW5000,スティックはTAMA H213-B。着物、漫画、本、映画、ねこ、世界のごはん。 無駄な事しか言いたくない。",www✈︎鹿児島⇆東京、深刻なねこ不足,,https://t.co/kuWknsGWWR,yasdrum,https://pbs.twimg.com/profile_images/1020452754785878016/Bgtsx5kC_normal.jpg,"{'followers_count': 447, 'following_count': 444, 'tweet_count': 11689, 'listed_count': 7}",都会と噴火口のスキマ
