id,protected,url,name,description,public_metrics,username,profile_image_url,verified,entities,location,pinned_tweet_id
1107535645,False,,Paulo Cesar Brea,Hijo de dos. PCBrea y triunfarás.,"{'followers_count': 269, 'following_count': 508, 'tweet_count': 27526, 'listed_count': 2}",P_C_Brea,https://pbs.twimg.com/profile_images/668535940642680832/O4OBucBo_normal.png,False,,Recuperando la República ,
20309527,False,,Nancy Robinson,truth is not subjective,"{'followers_count': 902, 'following_count': 1629, 'tweet_count': 4369, 'listed_count': 20}",nancylrobinson,https://pbs.twimg.com/profile_images/865210784824999937/rCASyG6E_normal.jpg,False,,Northwest Indiana,
429574702,False,,Alejo San Martín,RT no implica (necesariamente) adhesión.,"{'followers_count': 579, 'following_count': 1186, 'tweet_count': 45212, 'listed_count': 4}",Alejo_SMF,https://pbs.twimg.com/profile_images/1347311052334260227/MX4xkasK_normal.jpg,False,,"Rancagua, Chile.",1.5201320766532362e+18
43718325,False,https://t.co/HcVi8OI2is,Mind of a Maniac,"Still = Peace
#God1st #1906 🤙🏾#Aquarius ♒ #EaglesNation 🦅 Louisiana Grown | DTX Paid.","{'followers_count': 1196, 'following_count': 1628, 'tweet_count': 31952, 'listed_count': 17}",StillSterling_,https://pbs.twimg.com/profile_images/1513682315058237443/MNrUb1mS_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HcVi8OI2is', 'expanded_url': 'https://instagram.com/still.sterling?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/still.sterling…'}]}, 'description': {'hashtags': [{'start': 14, 'end': 21, 'tag': 'God1st'}, {'start': 30, 'end': 39, 'tag': 'Aquarius'}, {'start': 42, 'end': 55, 'tag': 'EaglesNation'}]}}","Dallas, TX",1.3608008746883523e+18
121457503,False,,R夢,成人済。二次元と活字とお芝居（宝塚とか2.5とか東宝ミュージカルとか）に生きてます。商業、同人問わずBL話（活字と二次元限定）をしばしば呟きます。刀剣に絶賛乱舞中。刀ステに理性が飛びがち。繭期。魔道祖師＆陳情令沼の住民。天官賜福はアニメのみ＆日本語版小説待機中。,"{'followers_count': 24, 'following_count': 48, 'tweet_count': 21181, 'listed_count': 0}",Raime_Sakura,https://pbs.twimg.com/profile_images/717705133472124928/GGIHKwQ3_normal.jpg,False,,雲深不知処の近く,
888112318403362816,False,,Mary Kleitch,"I am a widow, mother, grandma, great grammy & retired nurse. I love my family/friends, rock/country/christian music, TV/movie dramas and human rights/God.","{'followers_count': 109, 'following_count': 93, 'tweet_count': 1515, 'listed_count': 0}",mary_kleitch,https://pbs.twimg.com/profile_images/888121530479034368/WmbD7cvx_normal.jpg,False,,,
4047583572,False,,Marcia Miller,"Mom, bipetual (dog/cat) household, attorney","{'followers_count': 763, 'following_count': 557, 'tweet_count': 122284, 'listed_count': 1}",legalspiritmam,https://pbs.twimg.com/profile_images/1004978193911156736/2CX7UqyU_normal.jpg,False,,"Minneapolis, MN",
108619748,False,,G.E. Henríquez,ta bueno,"{'followers_count': 268, 'following_count': 348, 'tweet_count': 12677, 'listed_count': 1}",GEHenriquez,https://pbs.twimg.com/profile_images/1345322431444082690/Pw8xltXi_normal.jpg,False,,Venezuela,
28932888,False,https://t.co/O35y6zns2R,Jeremy Riffle,"recovering perfectionist, aspiring Jeopardy! champion, pro-TLJ Star Wars fan, nerd

4x NaNoWriMo winner
2x Camp NaNoWriMo winner
1x #T3BE winner","{'followers_count': 112, 'following_count': 130, 'tweet_count': 7886, 'listed_count': 5}",JemRiffster,https://pbs.twimg.com/profile_images/1521850025797734401/870u0BIW_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O35y6zns2R', 'expanded_url': 'http://triviallectual.wordpress.com', 'display_url': 'triviallectual.wordpress.com'}]}, 'description': {'hashtags': [{'start': 132, 'end': 137, 'tag': 'T3BE'}]}}","Maryland, USA",1.426904951041712e+18
577664711,False,,shelby shook,,"{'followers_count': 359, 'following_count': 356, 'tweet_count': 11902, 'listed_count': 0}",belbyy55,https://pbs.twimg.com/profile_images/1473013209846194187/1RSZe1KH_normal.jpg,False,,,6.72159085622657e+17
1300759690549374976,False,https://t.co/PHoMu0KZ5N,chuck II,"AU, ATL, BHAM, NASH. War damn. Go ducks. ATL HOE. Titan Up. SEC Baseball/Basketball. Depot dude 🚊🎙🅿️@dudesinthedepot. #chuckluck.","{'followers_count': 125, 'following_count': 526, 'tweet_count': 8126, 'listed_count': 0}",chuckdeuce_,https://pbs.twimg.com/profile_images/1341733618348150784/DeJxH1LR_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PHoMu0KZ5N', 'expanded_url': 'https://anchor.fm/dudes-in-the-depot', 'display_url': 'anchor.fm/dudes-in-the-d…'}]}, 'description': {'hashtags': [{'start': 118, 'end': 128, 'tag': 'chuckluck'}], 'mentions': [{'start': 100, 'end': 116, 'username': 'dudesinthedepot'}]}}",,1.4968765852989358e+18
1083446088,False,,Chassie,,"{'followers_count': 89, 'following_count': 269, 'tweet_count': 1470, 'listed_count': 3}",__chassie__,https://pbs.twimg.com/profile_images/642032865954398208/fUDQNgJ1_normal.jpg,False,,,
1247887645,False,https://t.co/3fqoI7CFme,Samir Kayande 🇺🇦🧡,Alberta NDP candidate and next provincial MLA for Calgary-Elbow. Jobs - climate - health - kids. He/him. Account managed by Samir and others.,"{'followers_count': 2151, 'following_count': 1010, 'tweet_count': 8739, 'listed_count': 10}",SamirKayande,https://pbs.twimg.com/profile_images/1500323113229172743/qceZ1Ak5_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3fqoI7CFme', 'expanded_url': 'https://kayande4elbow.ca', 'display_url': 'kayande4elbow.ca'}]}}",,1.5003104231233618e+18
1139646255964020736,False,,Proper Cussing,Just so tired of it all,"{'followers_count': 46, 'following_count': 138, 'tweet_count': 1171, 'listed_count': 0}",ProperCussing71,https://pbs.twimg.com/profile_images/1521654267374878726/v98jvn1F_normal.jpg,False,,Nowhere special,1.5110144774032343e+18
1440854076862853120,False,https://t.co/QBq8iK2azW,grace💥 basically ia,one irate viewer,"{'followers_count': 105, 'following_count': 54, 'tweet_count': 5458, 'listed_count': 4}",onlyhere4angst,https://pbs.twimg.com/profile_images/1511074589828435969/brbCf_DC_normal.png,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QBq8iK2azW', 'expanded_url': 'https://onlyhereforangst.tumblr.com/', 'display_url': 'onlyhereforangst.tumblr.com'}]}}",if u see me here no you didnt,1.5137060361333105e+18
1187446633,False,https://t.co/t7wcua8FJv,Nick Quarino,Video editor and graphic designer.  @ColumbiaChi Alumni,"{'followers_count': 105, 'following_count': 12, 'tweet_count': 6339, 'listed_count': 0}",walking_walls,https://pbs.twimg.com/profile_images/1004787088749989889/aolfWws5_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t7wcua8FJv', 'expanded_url': 'https://nickquarino.com', 'display_url': 'nickquarino.com'}]}, 'description': {'mentions': [{'start': 36, 'end': 48, 'username': 'ColumbiaChi'}]}}","Chicago, IL USA",8.925742926590116e+17
702465954,False,,Zell🌴,LL Nana & Granddaddy 🕊️ FAMU Track and Field 🐍 Lack of Worries 🎈,"{'followers_count': 259, 'following_count': 256, 'tweet_count': 1407, 'listed_count': 0}",its_zellyy,https://pbs.twimg.com/profile_images/1487811908736593920/LlMSyk9r_normal.jpg,False,,FLAWDA,9.070890112814612e+17
1525632288,False,,bailey vk 🏳️‍⚧️🧜🏻🧶,"grinnell ‘22, they/them","{'followers_count': 402, 'following_count': 704, 'tweet_count': 18330, 'listed_count': 16}",baileyvk,https://pbs.twimg.com/profile_images/1422296570020630530/5Navr8aB_normal.jpg,False,,"Grinnell, IA",1.1733182300956836e+18
1464967043275497472,False,,Rose Everett,,"{'followers_count': 1, 'following_count': 109, 'tweet_count': 114, 'listed_count': 0}",eve67225629,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,,,
1236673404016766976,False,,María José,"💜Shine, dream, smile💜","{'followers_count': 312, 'following_count': 726, 'tweet_count': 26946, 'listed_count': 1}",Mariajo58662366,https://pbs.twimg.com/profile_images/1519037747402620929/S6mtRk2M_normal.jpg,False,,,1.5149628662727066e+18
1281900281891106816,False,,ace,white + 14 years old + ♡ @sergioyaoi ♡ + art account @gloobubfART + he/nya + ENG/日本語 OK,"{'followers_count': 262, 'following_count': 310, 'tweet_count': 35129, 'listed_count': 1}",gloobub,https://pbs.twimg.com/profile_images/1515408993820229638/kiqPg8xw_normal.jpg,False,"{'description': {'mentions': [{'start': 25, 'end': 36, 'username': 'sergioyaoi'}, {'start': 53, 'end': 65, 'username': 'gloobubfART'}]}}",177.98.30.128,1.5165928471049216e+18
1293965482022895616,False,,laura,she/her ⛅️ @hangekiss,"{'followers_count': 480, 'following_count': 444, 'tweet_count': 11062, 'listed_count': 0}",aakags,https://pbs.twimg.com/profile_images/1517560165763059716/6x3H4Qg7_normal.jpg,False,"{'description': {'mentions': [{'start': 11, 'end': 21, 'username': 'hangekiss'}]}}","equivalent exchange, i'll give you half of my life, if you give me half of yours",
1070095267779698688,False,https://t.co/Y7sdX46UlJ,LEOH | mood scarf 🎬,#1 MARK BRYANT FAN 🍂 LOOKUPTWT & OFFICIAL LINCOLN HATER 🌌 | ART ACCOUNT: @PSYLLART ::,"{'followers_count': 186, 'following_count': 188, 'tweet_count': 43548, 'listed_count': 12}",ZABASYLL,https://pbs.twimg.com/profile_images/1508863456945999875/1pwO2blD_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Y7sdX46UlJ', 'expanded_url': 'https://youtube.com/channel/UCLTw3dQZjuCFFbvMOnqAQqQ', 'display_url': 'youtube.com/channel/UCLTw3…'}]}, 'description': {'mentions': [{'start': 73, 'end': 82, 'username': 'PSYLLART'}]}}",He/Him,1.4628109933656023e+18
94847203,False,,Pat ☘️,"Near 100% sports related discussion. 
49ers, Coyotes, Notre Dame , AZ teams, MMA, Islanders, Yankees & Bruce. Opinions are my own. #PoliticalFreeZone","{'followers_count': 1623, 'following_count': 782, 'tweet_count': 43124, 'listed_count': 25}",AZviaNJviaNY,https://pbs.twimg.com/profile_images/1517607411174895616/Khbrk96d_normal.jpg,False,"{'description': {'hashtags': [{'start': 131, 'end': 149, 'tag': 'PoliticalFreeZone'}]}}","Queen Creek, AZ",1.3495505197783286e+18
223571842,False,,Javier Cacho,,"{'followers_count': 100, 'following_count': 113, 'tweet_count': 2788, 'listed_count': 1}",javiercachosanz,https://pbs.twimg.com/profile_images/678289237213642752/8soyk59d_normal.jpg,False,,,
3424612618,False,,Colin on the Road,,"{'followers_count': 3, 'following_count': 85, 'tweet_count': 43, 'listed_count': 0}",ColinOnTheRoad0,https://pbs.twimg.com/profile_images/968610795302150144/Na93-St__normal.jpg,False,,"Toronto, Ontario",
38753514,False,,JustabearinSoCallooking,"Opinionated but try to be non-judgemental. No one is the sum of one tweet. Lift up, not put down. Love chasers, otters, cubs and even some bears. FWB is ideal.","{'followers_count': 380, 'following_count': 4970, 'tweet_count': 2289, 'listed_count': 4}",JacksonKnight,https://pbs.twimg.com/profile_images/506042845392670720/4LNGfTUM_normal.jpeg,False,,"Santa Ana, CA",
38276199,False,,Alberto Horno,"Larga trayectoria en ser opinante, lo que le ha generado más de un conflicto, pero también varias satisfacciones...","{'followers_count': 104, 'following_count': 153, 'tweet_count': 755, 'listed_count': 1}",AlbertoHorno,https://pbs.twimg.com/profile_images/200865752/Alberto_normal.JPG,False,,"Santiago, Chile.",
247080258,False,,Clayton Cargill,"I own 6 pairs of New Balance shoes.  I have other types of shoe, but the 6 pairs of New Balance is probably telling.  None are white, at least.","{'followers_count': 384, 'following_count': 1418, 'tweet_count': 83946, 'listed_count': 17}",claytoncargill,https://pbs.twimg.com/profile_images/378800000459038369/c31a841eedfdee79f792ca83e8e98bcb_normal.jpeg,False,,,
2587745654,False,https://t.co/sbHzfBa2Ir,三角チョコパイ,デレマスとプリコネとバレーと野球(中日)と艦これetc.(担当)卯月・乙倉ちゃん・関ちゃん・ほたる・法子 (副担)有香・智香・いつき・志保・莉嘉・奈緒 男子バレーの試合時は少しうるさくなる,"{'followers_count': 544, 'following_count': 859, 'tweet_count': 41206, 'listed_count': 45}",tri_chocolate,https://pbs.twimg.com/profile_images/1505922649364439044/fVoHCZ4A_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sbHzfBa2Ir', 'expanded_url': 'https://twpf.jp/tri_chocolate', 'display_url': 'twpf.jp/tri_chocolate'}]}}",愛知県のどこか,1.446499296933671e+18
283312166,False,https://t.co/tJTuz4AhJJ,"Maxximus Okami, needs more sleep -_-","Gaming and mech enthusiast. Fan of many things. He/Him Reblogger of stuff and such.
PFP by kittycatkissu on tumblr; colored by Yours Truly.","{'followers_count': 118, 'following_count': 1314, 'tweet_count': 70897, 'listed_count': 4}",MaxxIsMyName,https://pbs.twimg.com/profile_images/1311805599957618696/MgO0niHR_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tJTuz4AhJJ', 'expanded_url': 'http://twitch.tv/zeddoverkill', 'display_url': 'twitch.tv/zeddoverkill'}]}}",,1.1950794381841777e+18
255843775,False,,Kacey Harmon,"Long time Twitter consumer, short time Twitter engager.","{'followers_count': 48, 'following_count': 131, 'tweet_count': 45, 'listed_count': 2}",kaceyharmon,https://pbs.twimg.com/profile_images/1475978021479796746/tryS6Y9P_normal.jpg,False,,"Salt Lake City, UT",3.3632756987396506e+17
188085319,False,,Enrique Manz,,"{'followers_count': 105, 'following_count': 431, 'tweet_count': 1013, 'listed_count': 4}",EnriqueLMP,https://pbs.twimg.com/profile_images/1645171657/329989681_normal.jpg,False,,Mexico DF,
1382468870468902912,False,,High And Autistic,the name really says it all,"{'followers_count': 4, 'following_count': 36, 'tweet_count': 85, 'listed_count': 0}",HighAutistic,https://pbs.twimg.com/profile_images/1384743624215130112/NxSS0Tjh_normal.jpg,False,,,
201245835,False,,sever/しーばー,"適度になうなう　v4.1


道民に戻った。

好きなもの：
BON JOVI,poets of the fall,TRIPLANE,甘いもの,ペルソナ3と4と5。
MCUと百合。","{'followers_count': 34, 'following_count': 268, 'tweet_count': 1675, 'listed_count': 0}",ecks_sever,https://pbs.twimg.com/profile_images/1142204567/DVC00034_normal.jpg,False,,"Hokkaidō, Japan",
391051053,False,,Blaine Johnson,,"{'followers_count': 522, 'following_count': 935, 'tweet_count': 503039, 'listed_count': 28}",norsemndem,https://pbs.twimg.com/profile_images/1498505791745183745/PW6af_gn_normal.jpg,False,,,
90811511,False,https://t.co/enHB8KwPQ7,いちかわぴとしneo,♂ グンマー出身。(旧)司法試験を受けていました。ニフティのFBATLではザップＩだったり。座右の銘:「お金ください」(山口日昇)。好きな漫画家:江口寿史、井上雄彦、福満しげゆき、浅野いにお。好きな格闘家:前田日明、田村潔司、桜庭和志、所英男。好きな黄昏流星群:谷川貞治。(以上敬称略),"{'followers_count': 739, 'following_count': 1510, 'tweet_count': 55433, 'listed_count': 24}",Hitoshiii,https://pbs.twimg.com/profile_images/599643076/091229_2215_001_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/enHB8KwPQ7', 'expanded_url': 'http://twilog.org/Hitoshiii', 'display_url': 'twilog.org/Hitoshiii'}]}}",東京都目黒区,
354686837,False,,aye park,박형식 ❤️ fried•eh•reek | Lasallian educator,"{'followers_count': 611, 'following_count': 503, 'tweet_count': 41808, 'listed_count': 0}",ayeacotanza,https://pbs.twimg.com/profile_images/1496376382229970949/HweWPWgV_normal.jpg,False,,"Bronx, NY",8.060932681234596e+17
41248571,False,https://t.co/RBXnnchVJe,Coach Bass,"@NCSTrailblazers Football/Boys' Volleyball Coach

-1 Peter 3:15-

#8ManFootball

My tweets are my own.","{'followers_count': 1961, 'following_count': 2179, 'tweet_count': 49579, 'listed_count': 28}",vandyfan13,https://pbs.twimg.com/profile_images/1486730683208716289/kEEfcIiD_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RBXnnchVJe', 'expanded_url': 'https://www.maxpreps.com/high-schools/northland-christian-(kansas-city,mo)/football/schedule.htm', 'display_url': 'maxpreps.com/high-schools/n…'}]}, 'description': {'hashtags': [{'start': 66, 'end': 79, 'tag': '8ManFootball'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'NCSTrailblazers'}]}}","Kansas City, MO",1.4961583631509217e+18
43262965,False,,Isra,Un día me aburrí de la vida rutinaría y decidí empezar a luchar por mis sueños.,"{'followers_count': 823, 'following_count': 537, 'tweet_count': 70964, 'listed_count': 6}",Isracheck,https://pbs.twimg.com/profile_images/1488297337105567746/TSna1ZxK_normal.jpg,False,,Madrid,1.4620112166085673e+18
13176832,False,,crozas,Alma de desarrollador mutado como CTO y Co-Founder de Fusiona S.A. https://t.co/vrszM8ZsDp,"{'followers_count': 585, 'following_count': 1173, 'tweet_count': 6100, 'listed_count': 15}",crozas,https://pbs.twimg.com/profile_images/1223394471267774464/Qg-SWRVN_normal.jpg,False,"{'description': {'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/vrszM8ZsDp', 'expanded_url': 'https://www.fusiona.cl', 'display_url': 'fusiona.cl'}]}}",,
4581751581,False,,Eoin Lawlor,"Motörheadbanger, Metalhead, beer drinker & hell raiser. butler for several cats. Proud member of The Satanic Temple","{'followers_count': 193, 'following_count': 191, 'tweet_count': 5934, 'listed_count': 3}",eoinlawlor666,https://pbs.twimg.com/profile_images/878263456377577476/F-t12eH0_normal.jpg,False,,Ireland,
3817176313,False,,clare freeman 🌻,"General Manager of retail incubator. Independent thinker. Film lover. Dog lover. Make my own luck, and help others make theirs.","{'followers_count': 227, 'following_count': 985, 'tweet_count': 11762, 'listed_count': 1}",clarefree2,https://pbs.twimg.com/profile_images/827163547461414912/IUybdPyd_normal.jpg,False,,"Dallas, TX",
128034016,False,,ً,,"{'followers_count': 362, 'following_count': 707, 'tweet_count': 16700, 'listed_count': 2}",gasparcruz_,https://pbs.twimg.com/profile_images/1482168984124407811/RkhteRFJ_normal.jpg,False,,,7.127018959245885e+17
1027913694792101888,False,,Lewis,"Art, NFT collector. Semi-famous. Love to talk Wisconsin sports & all things #FantasyFootball.","{'followers_count': 13, 'following_count': 100, 'tweet_count': 936, 'listed_count': 0}",SportsTalkLewis,https://pbs.twimg.com/profile_images/1469702068021694479/Wr4-3GgS_normal.jpg,False,"{'description': {'hashtags': [{'start': 76, 'end': 92, 'tag': 'FantasyFootball'}]}}","Titletown, WI",
820315021582462976,False,,maki,21 • raidick x mikussy brainrot • hd: 002frame,"{'followers_count': 155, 'following_count': 295, 'tweet_count': 23865, 'listed_count': 0}",kuroashit,https://pbs.twimg.com/profile_images/1519345380340740097/bobB5Xyj_normal.jpg,False,,,1.339668372053758e+18
802897003458035712,False,https://t.co/KVwfJ7k1LA,CLA Bindery,"A self taught book binding enthusiast, comic lover and huge fan Mignolaverse comics. Occasionally write comic reviews for Multiversity Comics.","{'followers_count': 95, 'following_count': 54, 'tweet_count': 1351, 'listed_count': 3}",CLAbindery,https://pbs.twimg.com/profile_images/833804648792354818/dpjyUPJ0_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KVwfJ7k1LA', 'expanded_url': 'https://m.facebook.com/CLABindery/', 'display_url': 'm.facebook.com/CLABindery/'}]}}","Des Moines, IA",
1546965829,False,https://t.co/gin3dQnFR4,María Paz🌵,"UdeChile. ❤💙Dejando atrás sonrisas, sonrisas de papel.🌵","{'followers_count': 2247, 'following_count': 2100, 'tweet_count': 45858, 'listed_count': 6}",tornaasol_,https://pbs.twimg.com/profile_images/1483992199607902214/xSAJS6zu_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gin3dQnFR4', 'expanded_url': 'http://instagram.com/_t0rn4s0l_', 'display_url': 'instagram.com/_t0rn4s0l_'}]}}","Maipú, Chile",
747850202552340480,False,https://t.co/7bb6p68pTH,Shankhyaneel,Journalist (not one of those Dangabaaz people you see on primetime television)/Arsenal fan,"{'followers_count': 164, 'following_count': 1065, 'tweet_count': 3013, 'listed_count': 0}",shankhyaneel,https://pbs.twimg.com/profile_images/1349850781701140480/Wkd74Uos_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7bb6p68pTH', 'expanded_url': 'https://bluedestinywindow.wordpress.com/', 'display_url': 'bluedestinywindow.wordpress.com'}]}}","New Delhi, India",
1280324474198536192,False,,Sehbai,Guy I play smash bros,"{'followers_count': 137, 'following_count': 648, 'tweet_count': 2581, 'listed_count': 1}",SehbaiUsman,https://pbs.twimg.com/profile_images/1467190429510774791/ehwWOQqd_normal.jpg,False,,Alabama ,
3229598458,False,,cam 🇺🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🏈🏀⚾️,"Sustained by creativity, Outlander fan, Peaker, mom of 2 amazing humans, love my hometown teams-Reds, Bengals and the University of Cincinnati Bearcats","{'followers_count': 234, 'following_count': 656, 'tweet_count': 2560, 'listed_count': 0}",cincycam1812,https://pbs.twimg.com/profile_images/1516211910823358472/6pmhdD8g_normal.jpg,False,,"Cincinnati, OH",
113831315,False,https://t.co/Fz4kkzergJ,Pam,Hanging in 📚📖💜 She/her,"{'followers_count': 324, 'following_count': 527, 'tweet_count': 7565, 'listed_count': 10}",Peejakers,https://pbs.twimg.com/profile_images/1518064230070685696/_jjFyS8Z_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Fz4kkzergJ', 'expanded_url': 'http://pjfaste.wordpress.com', 'display_url': 'pjfaste.wordpress.com'}]}}","Ohio, USA",
68980037,False,https://t.co/30gGr1GX3x,Meenakshi Pamnani DB,"Fashion Blogger at The Shimmer Tales,Leo. Email - theshimmertales@gmail.com","{'followers_count': 3828, 'following_count': 319, 'tweet_count': 15351, 'listed_count': 44}",theshimmergirl,https://pbs.twimg.com/profile_images/1510833191577272325/2I3WtE6w_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/30gGr1GX3x', 'expanded_url': 'http://meenakshipamnani.com', 'display_url': 'meenakshipamnani.com'}]}}",Hyderabad.,
2730488082,False,,Kurumi,Just keep swimming,"{'followers_count': 62, 'following_count': 101, 'tweet_count': 2028, 'listed_count': 1}",Solaskyle,https://pbs.twimg.com/profile_images/1519758829981868032/qCpm6mmA_normal.jpg,False,,,1.187201208827568e+18
1337618224788221952,False,,CP8,,"{'followers_count': 395, 'following_count': 2484, 'tweet_count': 11387, 'listed_count': 2}",cp8_formerGOP,https://pbs.twimg.com/profile_images/1385618946343284737/rtkv9nYA_normal.jpg,False,,,1.482763373787992e+18
119910827,False,https://t.co/95OYdZykYl,はるや　ライブ報告は2週ディレイ,山本恭司/本城未紗子/井上喜久子 ライブ会場出没中 https://t.co/aGfLZUS6Dy,"{'followers_count': 180, 'following_count': 123, 'tweet_count': 7208, 'listed_count': 4}",xapy_ya,https://pbs.twimg.com/profile_images/469077065526820865/jVPfMhjJ_normal.jpeg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/95OYdZykYl', 'expanded_url': 'http://twilog.org/xapy_ya', 'display_url': 'twilog.org/xapy_ya'}]}, 'description': {'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/aGfLZUS6Dy', 'expanded_url': 'http://www.facebook.com/haruhiko.yamaguti', 'display_url': 'facebook.com/haruhiko.yamag…'}]}}",横浜,
1473964039193698304,False,,Ankita sulaniya,"💗Self depand😊😊I am real stenographer,😊😊🥰💕✌️💗","{'followers_count': 61, 'following_count': 67, 'tweet_count': 1215, 'listed_count': 0}",AnkitaSulaniya,https://pbs.twimg.com/profile_images/1473978060286218241/Oe3DnGMl_normal.jpg,False,,,
30159856,False,,kimchi⁷,"accidental renaissance masterpiece, bts lovebot","{'followers_count': 918, 'following_count': 699, 'tweet_count': 153548, 'listed_count': 7}",vantaekimchi,https://pbs.twimg.com/profile_images/1514637140218556426/s7HvDold_normal.jpg,False,,she/ her | army ,1.4519776964650107e+18
2932394375,False,,Varnell Hill,More blessings because I'm generous | University of Delaware Alumnus '16 | Engineer | Private Tutor,"{'followers_count': 317, 'following_count': 308, 'tweet_count': 21274, 'listed_count': 2}",__THISJustIN,https://pbs.twimg.com/profile_images/1309540884841717762/1iQue944_normal.jpg,False,,"Delaware, USA",
126071529,False,,Dan Goguen,This is Twitter.,"{'followers_count': 199, 'following_count': 1808, 'tweet_count': 1491, 'listed_count': 1}",DanGoguen,https://pbs.twimg.com/profile_images/1422891283757084674/7lZ2EcXR_normal.jpg,False,,"Arlington, MA",
234345823,False,https://t.co/v4sCTAhXAX,Jill Espiritu,"Former news reporter, tutor, translator, hotel department head, volleyball player, tennis player, footballer not necessarily in that order :) All views my own.","{'followers_count': 354, 'following_count': 220, 'tweet_count': 3955, 'listed_count': 4}",Storee16,https://pbs.twimg.com/profile_images/1546216464/IMG-20110916-00610_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v4sCTAhXAX', 'expanded_url': 'https://www.youtube.com/watch?v=P5G0GsmN_Os', 'display_url': 'youtube.com/watch?v=P5G0Gs…'}]}}",Guam,
21506788,False,,Simon Mellor,"Married to the amazing @princesskay85. Have a cat called Monty, a dog called Margot and a tortoise called Marley. Love a good burger, Belgian beers and Rum.","{'followers_count': 135, 'following_count': 375, 'tweet_count': 2214, 'listed_count': 6}",51MLR,https://pbs.twimg.com/profile_images/1430591389025325069/g2O2m_56_normal.jpg,False,"{'description': {'mentions': [{'start': 23, 'end': 37, 'username': 'princesskay85'}]}}","Newcastle-under-Lyme, England",
23728734,False,https://t.co/4XnPM3vro8,Kyle 😈,BoA ♡ TVXQ!,"{'followers_count': 426, 'following_count': 532, 'tweet_count': 46756, 'listed_count': 12}",clubkylie,https://pbs.twimg.com/profile_images/1455737237874880516/V6R0Gz_U_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4XnPM3vro8', 'expanded_url': 'https://youtu.be/XVwi2VF7_R4', 'display_url': 'youtu.be/XVwi2VF7_R4'}]}}",KWANGYA,1.4032076731898962e+18
120576154,False,,Gayle,"Just a girl trying to follow her dreams one day at a time. I’m a Nerd, Vegetarian, Queer. She/her","{'followers_count': 1283, 'following_count': 561, 'tweet_count': 89130, 'listed_count': 15}",NYlife1022,https://pbs.twimg.com/profile_images/1454607052572135426/FHp7VTB8_normal.jpg,False,,,
57047263,False,https://t.co/nHxSvJly3K,onsok,techno house dj Nightman&Co. composer it security,"{'followers_count': 842, 'following_count': 607, 'tweet_count': 190749, 'listed_count': 34}",reptone,https://pbs.twimg.com/profile_images/645087062052335617/Yum_TERl_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nHxSvJly3K', 'expanded_url': 'https://soundcloud.app.goo.gl/rQxYxbi56zrKu9DB8', 'display_url': 'soundcloud.app.goo.gl/rQxYxbi56zrKu9…'}]}}",東京,
831012487747268608,False,,Go Noles! Rooting for Norvell to succeed!,"Huge Manchester United, Jets, Mets and Florida State fan!","{'followers_count': 21, 'following_count': 150, 'tweet_count': 336, 'listed_count': 0}",HenryJK8,https://pbs.twimg.com/profile_images/831733745514401793/S9Mlc3kV_normal.jpg,False,,Pennsylvania,
