,entities,verified,description,profile_image_url,public_metrics,url,username,id,name,protected,location,pinned_tweet_id
2394456816,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KwNRpKFdtt', 'expanded_url': 'https://plaza.umin.ac.jp/~OIO/', 'display_url': 'plaza.umin.ac.jp/~OIO/'}]}, 'description': {'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/QSXLlhvq5s', 'expanded_url': 'http://youtu.be/ogJi9IYvM7M', 'display_url': 'youtu.be/ogJi9IYvM7M'}]}}",False,シンセサイザーでクラシック曲とか演奏したのをネットにあげてます。気が向いたらどうぞ、リンクはレスピーギの「ローマの松」です。 https://t.co/QSXLlhvq5s,https://pbs.twimg.com/profile_images/1243672414476578817/Mmv3yOQ1_normal.jpg,"{'followers_count': 109, 'following_count': 167, 'tweet_count': 5547, 'listed_count': 0}",https://t.co/KwNRpKFdtt,CBER_1,,observation island🌸🎺こたつCIA,False,日本,
48992147,,False,PIXAMISMO OU BARBARIE.,https://pbs.twimg.com/profile_images/1246536188367966208/zQIptO0h_normal.jpg,"{'followers_count': 205, 'following_count': 291, 'tweet_count': 53522, 'listed_count': 0}",,ayquepocopunch,,Desgraza Antiestética🦌 🐿️,False,Santiago de Compostela,1264868274350764032
34739810,,False,,https://pbs.twimg.com/profile_images/929235637974298624/TAr1xr_U_normal.jpg,"{'followers_count': 154, 'following_count': 461, 'tweet_count': 20805, 'listed_count': 6}",,Crackers89,,Alberto Martínez,False,Madrid,
74423183,,False,趣味から日常まで節操なく呟きます。大倶利伽羅と古今伝授の太刀推し。伊達黒田長船一文字が好き。小田原も気になる。2.5めっちゃ観ます。ライトな日本史オタ。乗馬経験者で今も馬大好き。成人済。,https://pbs.twimg.com/profile_images/418196854/DSCF0109_normal.JPG,"{'followers_count': 33, 'following_count': 158, 'tweet_count': 33611, 'listed_count': 4}",,asva0696,,聖,False,武蔵国,
1439905316318109699,,False,"Just here for fandom stuff
Note: If you harass people over fictional characters (or in general really) you can take that energy elsewhere it isn't welcome here",https://pbs.twimg.com/profile_images/1439916187924697096/u0zEnnVI_normal.jpg,"{'followers_count': 140, 'following_count': 236, 'tweet_count': 8252, 'listed_count': 0}",,SlytherinZidian,,Auri ~,False,,
1446218788609875968,,False,,https://pbs.twimg.com/profile_images/1450379670726352901/o7wvVr74_normal.jpg,"{'followers_count': 1, 'following_count': 19, 'tweet_count': 31, 'listed_count': 0}",,Eviemay2410,,Evie,False,,
260669801,,False,Freelancer. Warrior. She/her 🏳️‍🌈,https://pbs.twimg.com/profile_images/1522192723473752065/1kzLMTb4_normal.jpg,"{'followers_count': 197, 'following_count': 431, 'tweet_count': 2447, 'listed_count': 0}",,NicciBS,,Nicole 🇿🇦,False,"Pretoria, South Africa",
1511009160254525440,,False,主にVRチャットの話をするアカウント 会話へたくそ民なのでご了承ください Unityとか色々勉強中   VRC：inku_ribbon,https://pbs.twimg.com/profile_images/1515683321904529411/Vk_U3q4__normal.jpg,"{'followers_count': 9, 'following_count': 14, 'tweet_count': 96, 'listed_count': 1}",,vrc_ink,,インク,False,,
1335299649918349312,,False,"Husband, Dad, music-lover, occasionally grumpy but generally well-meaning. Easily placated with snacks and compliments on my guitar playing.",https://pbs.twimg.com/profile_images/1337164686387793922/GT0h7WJj_normal.jpg,"{'followers_count': 1923, 'following_count': 1930, 'tweet_count': 14211, 'listed_count': 1}",,UnoHimYerMan,,Mister C,False,"Belfast, Ireland",
353815736,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/n0dTeksafI', 'expanded_url': 'https://drive.google.com/drive/folders/1tUdr4nXNasauKQfOLEj2doLPnOw5cvy_?usp=sharing', 'display_url': 'drive.google.com/drive/folders/…'}]}}",False,"Linguist / teacher / mum & wife / animal-lover / Europhile 🇫🇷 🇪🇸 🇮🇹 🇷🇺 🇪🇺 Apparently opinionated, but all opinions are my own.",https://pbs.twimg.com/profile_images/1478432310689210370/z4r8PHAz_normal.jpg,"{'followers_count': 2277, 'following_count': 1829, 'tweet_count': 27977, 'listed_count': 5}",https://t.co/n0dTeksafI,PolyglotElsa,,🇺🇦 La Châtelaine Элса 🇪🇺,False,UK,
56107362,"{'description': {'mentions': [{'start': 8, 'end': 18, 'username': 'bucks7707'}]}}",False,"Wife to @bucks7707,like a beer,Queen of cursing bets,STH for the mighty sky blues & hold a special place for the super saints ⚽ xx",https://pbs.twimg.com/profile_images/1449842010647670787/09Ax-dSl_normal.jpg,"{'followers_count': 520, 'following_count': 1299, 'tweet_count': 10452, 'listed_count': 22}",,joanne_buckley7,,Joanne Buckley,False,Coventry,1369731012389920774
175966367,,False,,https://pbs.twimg.com/profile_images/1490894917148676099/zSyFR6WJ_normal.jpg,"{'followers_count': 21, 'following_count': 148, 'tweet_count': 677, 'listed_count': 0}",,shinyongjin39,,신영진,False,"Daegu, Republic of Korea",
142284279,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ii9xIp8WNF', 'expanded_url': 'http://inaplaceinSoutheastSpain.com', 'display_url': 'inaplaceinSoutheastSpain.com'}]}}",False,"Un abogado más. Sólo eso. Y no es poco. ""Jurisconsulto del 53"". “Artem non odit nisi ignarus”",https://pbs.twimg.com/profile_images/1371839509692874752/7-3mz6jy_normal.jpg,"{'followers_count': 200, 'following_count': 564, 'tweet_count': 7118, 'listed_count': 5}",https://t.co/Ii9xIp8WNF,novatosinfin,,J García Vivancos 💚💙🇪🇸,False,En el Sureste.,1066431884102651904
14249287,,False,"(He/Him) US Veteran, living near the eastern coast of England in the early stages of being a single dad. Avid user of GIFs, A reader by day and writer by night.",https://pbs.twimg.com/profile_images/1126660037/spider-kitty_normal.jpg,"{'followers_count': 409, 'following_count': 333, 'tweet_count': 21690, 'listed_count': 0}",,aslanenlisted,,AJ James,False,Narnia,1493718378565013507
3439192762,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZQsGcjKpxN', 'expanded_url': 'https://instagram.com/ayseddag?utm_medium=copy_link', 'display_url': 'instagram.com/ayseddag?utm_m…'}]}}",False,fl’18•gazi tıp•🐣,https://pbs.twimg.com/profile_images/1479817961917632512/ZKA_ve8T_normal.jpg,"{'followers_count': 673, 'following_count': 570, 'tweet_count': 1149, 'listed_count': 0}",https://t.co/ZQsGcjKpxN,ayseddag,,🦄ayşe🦄,False,ankara,1515019852842418176
174525578,,False,こんにちは オンラインゲームにはまってました。,https://pbs.twimg.com/profile_images/1121954065989029889/qVkmMwig_normal.jpg,"{'followers_count': 133, 'following_count': 247, 'tweet_count': 6912, 'listed_count': 2}",,masasuraimu,,すら,False,,
98767137,,False,"Truhana y tunanta de profesión. En realidad, estoy en el mundo porque tiene que haber de todo.",https://pbs.twimg.com/profile_images/706458436742062080/tbdD81HE_normal.jpg,"{'followers_count': 154, 'following_count': 200, 'tweet_count': 26325, 'listed_count': 5}",,d0rothyrosemary,,dorothyrosemary,False,Onde o ceo é sempre gris.,1452648129757597703
313199106,,False,"Homosapiensgillerden; rafine zevkleri olmayan, vasati bir insan...
Ege ünv. Sosyoloji mezunu '93, Sosyalist.
SELAHATTİN DEMİRTAŞ'I SERBEST BIRAKIN",https://pbs.twimg.com/profile_images/1250001450547261442/hIZ119v5_normal.jpg,"{'followers_count': 1950, 'following_count': 3134, 'tweet_count': 15566, 'listed_count': 5}",,leylax,,Dilara Filiz,False,Zulu kabilesinden bildiriyorum,1518847287946006528
21177024,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G6KPgeX98v', 'expanded_url': 'http://about.me/vicks', 'display_url': 'about.me/vicks'}]}, 'description': {'mentions': [{'start': 15, 'end': 28, 'username': 'KhaleejTimes'}, {'start': 30, 'end': 42, 'username': 'Emirates247'}, {'start': 44, 'end': 57, 'username': 'GulfBusiness'}, {'start': 59, 'end': 70, 'username': 'Indiatimes'}, {'start': 72, 'end': 81, 'username': 'BT_India'}]}}",True,"Journalist. Ex-@KhaleejTimes, @Emirates247, @GulfBusiness, @Indiatimes, @BT_India. Digital immigrant by birth, digital native by practice. vickykapur@gmail.com",https://pbs.twimg.com/profile_images/515125583437500416/h411sH6e_normal.jpeg,"{'followers_count': 5341, 'following_count': 3071, 'tweet_count': 9116, 'listed_count': 82}",https://t.co/G6KPgeX98v,vickykapur,,Vicky Kapur,False,"Dubai, mostly",
565320179,,False,Be loyal to what matters,https://pbs.twimg.com/profile_images/993901831909789697/oUVKE_WM_normal.jpg,"{'followers_count': 105, 'following_count': 303, 'tweet_count': 6334, 'listed_count': 3}",,SiroTL97,,Chema Torres,False,España,1431473042660732930
1440841724,,False,"“Solo sé, que no sé nada”y todavía de esto no estoy muy segura”. Poquito a poco aprendiendo. Chusma. Salud, Juancarlismo y libertad.                 Pureza",https://pbs.twimg.com/profile_images/1242839192171839489/wGWf04cJ_normal.jpg,"{'followers_count': 99, 'following_count': 294, 'tweet_count': 3480, 'listed_count': 0}",,TirmaCadi,,Inma-de Cádi,False,Cádi,1252626287572783105
1013092898299174913,,False,viendo avengers con houaylor,https://pbs.twimg.com/profile_images/1515694621552087046/Omrcim1W_normal.png,"{'followers_count': 2935, 'following_count': 2875, 'tweet_count': 5891, 'listed_count': 8}",,iHOUAYLOR81,,paula; doctor strange MoM,False,stark tower,1455980109056430084
856873077615071232,"{'description': {'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/zj2ZGo4qNS', 'expanded_url': 'https://secret.viralsachxd.com/d4a9c79ce', 'display_url': 'secret.viralsachxd.com/d4a9c79ce'}]}}",False,"Batch'21 FMU.💫
https://t.co/zj2ZGo4qNS",https://pbs.twimg.com/profile_images/1521894186315878401/HCLngKzo_normal.jpg,"{'followers_count': 858, 'following_count': 289, 'tweet_count': 3582, 'listed_count': 0}",,RameenBilal4,,RameenBilal,False,Pakistan,1387931355149971461
22030813,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QoGoqcJcPY', 'expanded_url': 'http://www.harrispr.ie', 'display_url': 'harrispr.ie'}]}}",False,"MD Harris PR Ltd; consumer & lifestyle PR and managing events. Love books, cheese, tea and chocolate. Proud dog mom, actual mom and feminist. sonia@harrispr.ie",https://pbs.twimg.com/profile_images/1101953319944237057/Da7uL-Ms_normal.jpg,"{'followers_count': 7423, 'following_count': 3723, 'tweet_count': 20090, 'listed_count': 65}",https://t.co/QoGoqcJcPY,SoniaHarrisPR,,Sonia Harris Pope,False,Dublin,
1227627584671887363,,False,they/them | autistic | just here to scream into the void and voice my opinions,https://pbs.twimg.com/profile_images/1415710743329132554/MDu99XKF_normal.jpg,"{'followers_count': 296, 'following_count': 191, 'tweet_count': 868, 'listed_count': 0}",,scootercaca,,.,False,23,
1214583766531891200,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NTwfYC82U9', 'expanded_url': 'http://hive.blog/@vladalexan/', 'display_url': 'hive.blog/@vladalexan/'}]}, 'description': {'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/NTwfYC82U9', 'expanded_url': 'http://hive.blog/@vladalexan/', 'display_url': 'hive.blog/@vladalexan/'}], 'hashtags': [{'start': 130, 'end': 135, 'tag': 'hive'}]}}",False,"Not a vampire. Professional asshole. I play video games. I sometimes write dumb stuff!
Check out my blog: https://t.co/NTwfYC82U9
#hive",https://pbs.twimg.com/profile_images/1214585490718035969/UQ6aZK40_normal.jpg,"{'followers_count': 27, 'following_count': 511, 'tweet_count': 1598, 'listed_count': 0}",https://t.co/NTwfYC82U9,vladalexan,,"Vlad, not a vampire",False,Romania,
1277902792892592128,,False,,https://pbs.twimg.com/profile_images/1277903029329633281/1jWapkfx_normal.jpg,"{'followers_count': 21, 'following_count': 80, 'tweet_count': 222, 'listed_count': 0}",,yoseantonio2,,yoseantonio🔥🔥,False,,
20504596,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MhNAWgz4Wf', 'expanded_url': 'http://www.peminfographics.com', 'display_url': 'peminfographics.com'}]}, 'description': {'hashtags': [{'start': 148, 'end': 153, 'tag': 'YNWA'}], 'mentions': [{'start': 28, 'end': 38, 'username': 'UHDBTrust'}, {'start': 49, 'end': 57, 'username': '2_Paeds'}, {'start': 85, 'end': 92, 'username': 'BMJ_PO'}, {'start': 106, 'end': 122, 'username': 'peminfographics'}, {'start': 139, 'end': 147, 'username': 'FOMOHub'}]}}",False,"👨‍⚕️PEM Consultant and FTPD @UHDBTrust 🎤 Host of @2_Paeds podcast, 🖥 SoMe Editor for @BMJ_PO ✍️ Editor of @peminfographics and 💻creator of @FOMOHub #YNWA 🔴",https://pbs.twimg.com/profile_images/1264093317316427777/TjoiSXXP_normal.jpg,"{'followers_count': 2474, 'following_count': 668, 'tweet_count': 11136, 'listed_count': 39}",https://t.co/MhNAWgz4Wf,ianlewins,,Ian Lewins,False,"Derby, England",1475932493664686081
3001531623,,False,WATCH MORE TV,https://pbs.twimg.com/profile_images/590780349967425536/V0vJ6EPO_normal.jpg,"{'followers_count': 18, 'following_count': 53, 'tweet_count': 411, 'listed_count': 0}",,lagcero,,lagcero,False,,1483399342455242755
1059922562254282752,,False,,https://pbs.twimg.com/profile_images/1520425089065435136/QJ9nrc4F_normal.jpg,"{'followers_count': 934, 'following_count': 774, 'tweet_count': 518, 'listed_count': 0}",,ztakiptee,,Zeynep,False,🌍,
47987011,,False,"As the magnet in my studio says: I'm not weird, I'm gifted.",https://pbs.twimg.com/profile_images/267134205/LogoBaby_normal.JPG,"{'followers_count': 26, 'following_count': 143, 'tweet_count': 1086, 'listed_count': 2}",,NY22Rae,,A.R. Rogers,False,"From Upstate NY, now Maine",766519758288064517
76660682,,False,traveller and sometimes civil servant (retired) reader and sometimes viewer.,https://pbs.twimg.com/profile_images/1124601893982961665/hWsmvno9_normal.jpg,"{'followers_count': 70, 'following_count': 265, 'tweet_count': 2080, 'listed_count': 0}",,POULTONGIRL,,CHRISTINE WILLIAMS,False,"Poulton-le-fylde, England. ",
28163420,,False,Guitar slinger,https://pbs.twimg.com/profile_images/468540160502530048/ddFQ_WcT_normal.jpeg,"{'followers_count': 180, 'following_count': 699, 'tweet_count': 1230, 'listed_count': 1}",,brianjerin,,JerinKid,False,FLA,
484775514,,False,"I am a mum of 2 sons and a whippet/lurcher slave!! I am married to Paul. We have 2 dogs, Mabel & Badger. I love Florida, animals, The Smiths & The Killers.",https://pbs.twimg.com/profile_images/1177872834913345536/mzPtHnlF_normal.jpg,"{'followers_count': 522, 'following_count': 2856, 'tweet_count': 28186, 'listed_count': 59}",,fizzyhelen,,HELEN BARTON,False,Cumbria,
1344191073309097985,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WmmX8GOAGT', 'expanded_url': 'http://skepticskaddish.com/', 'display_url': 'skepticskaddish.com'}]}, 'description': {'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/eGsvjC5dWk', 'expanded_url': 'http://skepticskaddish.com', 'display_url': 'skepticskaddish.com'}]}}",False,"I've found religion in writing poetry. 

https://t.co/eGsvjC5dWk 🇮🇱",https://pbs.twimg.com/profile_images/1344191447755599873/czZ3txkF_normal.jpg,"{'followers_count': 337, 'following_count': 463, 'tweet_count': 4215, 'listed_count': 3}",https://t.co/WmmX8GOAGT,kaddish_s,,Skeptic's Kaddish,False,"Jerusalem, Israel",
87890655,,False,ハートは、ピンク。,https://pbs.twimg.com/profile_images/1344834768/yokowakeyuji_normal.jpg,"{'followers_count': 162, 'following_count': 636, 'tweet_count': 23074, 'listed_count': 5}",,yokowakeyuji_GO,,横分けユウジ,False,,
965342333112856576,,False,"Madre, doctora en biología, sociable, despistada, curiosa..Investigadora biomédica hasta la crisis; ahora reinventándome día a día.",https://pbs.twimg.com/profile_images/1410726763504750592/ODKiMyzh_normal.jpg,"{'followers_count': 421, 'following_count': 383, 'tweet_count': 13137, 'listed_count': 0}",,bionano19,,Bionano19-Maite,False,Navarra,1395073081866178564
29686034,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LoS6R81AQW', 'expanded_url': 'http://be.net/satwikowirawan', 'display_url': 'be.net/satwikowirawan'}]}}",False,"open commision, probably | ACNH Creator ID: MA-8231-1677-7324",https://pbs.twimg.com/profile_images/1359569175891439616/-TBhvtwE_normal.jpg,"{'followers_count': 562, 'following_count': 397, 'tweet_count': 22739, 'listed_count': 12}",https://t.co/LoS6R81AQW,wibuedgy,,"satwire, marin kitagawa best girl",False,Vaalbara 🍑,1358403288811511809
25867779,"{'description': {'hashtags': [{'start': 95, 'end': 105, 'tag': 'BidenBoom'}, {'start': 109, 'end': 120, 'tag': 'Resistance'}, {'start': 124, 'end': 128, 'tag': 'BBB'}, {'start': 133, 'end': 137, 'tag': 'BLM'}]}}",False,VOTE BLUE! 💎✨🎇 We don't agree on all because we are not a CULT. Insults will get you blocked.  #BidenBoom!  🧨#Resistance 🥊  #BBB  🚚🚧 #BLM ⚖ NO DM'S!,https://pbs.twimg.com/profile_images/1497323779080421376/zl97IZ0o_normal.jpg,"{'followers_count': 3578, 'following_count': 4960, 'tweet_count': 308555, 'listed_count': 79}",,schwanderer,,I SUPPORT UKRAINE🌻 BIDEN BLUE! 🌊 🌟😎💖✨🌹📮💉,False,Left of Center,1479102718169866251
2706341215,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nrJSGRK20y', 'expanded_url': 'https://www.pixiv.net/users/4346105', 'display_url': 'pixiv.net/users/4346105'}]}, 'description': {'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/Kg5NtWziCt', 'expanded_url': 'http://instagram.com/cantantis108/', 'display_url': 'instagram.com/cantantis108/'}, {'start': 119, 'end': 142, 'url': 'https://t.co/WLItM3Vf7I', 'expanded_url': 'http://odaibako.net/u/cantantis', 'display_url': 'odaibako.net/u/cantantis'}]}}",False,お絵かきしたり写真をとったり。最近Rocksmithでギター始めたらしい。フォローはご自由に。趣味合いそうな人フォロバ傾向。東方/FGO/いまもえ娘界隈に出没。写真はIG→https://t.co/Kg5NtWziCt リク箱(休止中)→https://t.co/WLItM3Vf7I,https://pbs.twimg.com/profile_images/875638621889376257/lvV_6nTi_normal.jpg,"{'followers_count': 180, 'following_count': 390, 'tweet_count': 20512, 'listed_count': 7}",https://t.co/nrJSGRK20y,cantantis,,くちぶえ,False,マヨヒガのクローゼットの中,848528315707031552
880710242090311681,"{'description': {'hashtags': [{'start': 136, 'end': 147, 'tag': 'HeavyMetal'}]}}",False,"In the end we're all just chalk lines on the concrete..
Drawn only to be washed away.
For the time that I've been given,
I am what I am
#HeavyMetal

 (๑و•̀ㅅ•́)و",https://pbs.twimg.com/profile_images/1474882073383088133/5XKeNYYx_normal.jpg,"{'followers_count': 11, 'following_count': 92, 'tweet_count': 803, 'listed_count': 0}",,ReysswolfGaming,,Malou im #HomeOffice und #geboostert 💉,False,"Hameln, Deutschland",
835083446846369793,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LXCyN2fmUy', 'expanded_url': 'https://alternativepi.tumblr.com/', 'display_url': 'alternativepi.tumblr.com'}]}}",False,"Cub leader, SEND professional, Autism, Raspberry Pi Cert Educator, MicroBit, writing, making, walking, cooking, teaching, tinkering, gardening, robots, etc.",https://pbs.twimg.com/profile_images/835086575944011783/eZAQBoEC_normal.jpg,"{'followers_count': 151, 'following_count': 991, 'tweet_count': 1626, 'listed_count': 1}",https://t.co/LXCyN2fmUy,the1emvee,,emvee (he/him),False,"England, United Kingdom",
