id,conversation_id,public_metrics,text,context_annotations,author_id,possibly_sensitive,created_at,source,lang,reply_settings,entities,referenced_tweets,in_reply_to_user_id,attachments,geo
1521549665820643329,1521549665820643329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2427372420,False,2022-05-03T17:58:04.000Z,Twitter for iPhone,en,everyone,,,,,
1521549663601836032,1521549663601836032,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @erichi_yu21: ポケモンWordle 8/10

⬛⬛⬛🟩⬛  ⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛  ⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛  🟩🟩🟩🟩🟩
⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛

https://t.co/N5hz6DxAXf
 #ポケモンWordle

マジでキレそうだったわw","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",778014683986993152,True,2022-05-03T17:58:03.000Z,Twitter for iPhone,ja,everyone,"{'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/N5hz6DxAXf', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'erichi_yu21', 'id': '778619104328491008'}], 'hashtags': [{'start': 111, 'end': 122, 'tag': 'ポケモンWordle'}]}","[{'type': 'retweeted', 'id': '1521520443068657664'}]",,,
1521549640734105601,1521549640734105601,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","Wordle 318 4/6
The Hendersons advised me. 
⬜⬜🟨🟩⬜
⬜⬜⬜🟩🟨
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15957671,False,2022-05-03T17:57:58.000Z,Twitter for iPhone,en,everyone,,,,,
1521549634052968448,1521549634052968448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 5/6

🟨⬜🟩⬜⬜
⬜⬜🟩🟩🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",88118414,False,2022-05-03T17:57:56.000Z,Twitter for iPhone,en,everyone,,,,,
1521549626746281984,1485207396544913408,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #117 X/6
Hoy me he rendio
⬜🟩⬜⬜⬜
🟨🟩⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜⬜🟩
⬜🟩⬜🟩🟩

https://t.co/Z7EKR06FAG","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",197518238,False,2022-05-03T17:57:54.000Z,Twitter for Android,es,everyone,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/Z7EKR06FAG', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}","[{'type': 'replied_to', 'id': '1521081154488700934'}]",197518238,,
1521549611789340684,1521459496224272384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Mathers47 Wordle 318 4/6

⬛⬛⬛⬛⬛
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",338693809,False,2022-05-03T17:57:51.000Z,Twitter for iPhone,en,everyone,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Mathers47', 'id': '450437440'}]}","[{'type': 'replied_to', 'id': '1521459496224272384'}]",450437440,,
1521549595666677761,1521549595666677761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","頭の体操。今日はわりと簡単

Wordle 319 4/6

⬛⬛🟨🟨🟨
⬛🟨⬛⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2817389425,False,2022-05-03T17:57:47.000Z,Twitter for Android,ja,everyone,,,,,
1521549586262802435,1521549586262802435,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

🟨⬜🟩⬜⬜
🟨🟩🟩⬜⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",19804050,False,2022-05-03T17:57:45.000Z,Twitterrific for iOS,en,everyone,,,,,
1521549580453564416,1521549580453564416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

🟨⬛⬛🟩⬛
⬛🟨🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",123787623,False,2022-05-03T17:57:43.000Z,Twitter for iPhone,en,everyone,,,,,
1521549560702988288,1521549560702988288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 319 2/6

こっち系が
やたらと当たる日💧
⬜⬜⬜🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",450093658,False,2022-05-03T17:57:38.000Z,Twitter for Android,ja,everyone,,,,,
1521549554344103936,1521549554344103936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟨⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",524917949,False,2022-05-03T17:57:37.000Z,Twitter for iPhone,en,everyone,,,,,
1521549535117406208,1521549535117406208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬜⬜🟩⬜⬜
⬜⬜⬜🟨🟨
⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",255039052,False,2022-05-03T17:57:32.000Z,Twitter for iPhone,en,everyone,,,,,
1521549522224447489,1517538209554522114,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 319 3/6

⬜🟩🟨⬜⬜
⬜⬜🟩⬜⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1328538065158119426,False,2022-05-03T17:57:29.000Z,Twitter for Android,en,everyone,,"[{'type': 'replied_to', 'id': '1521205293858066432'}]",1328538065158119426,,
1521549513319587840,1521549513319587840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 4/6

⬜⬜🟩🟨🟨
🟩⬜🟩⬜⬜
🟩🟩🟩🟨⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",2837361718,False,2022-05-03T17:57:27.000Z,Twitter for iPhone,en,everyone,,,,,
1521549509876191234,1521549509876191234,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #117 2/6

⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",3422616125,False,2022-05-03T17:57:26.000Z,Twitter for iPhone,en,everyone,,,,,
1521549498270453760,1521549498270453760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

⬜🟨⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",765618943859961856,False,2022-05-03T17:57:24.000Z,Twitter for iPhone,en,everyone,,,,,
1521549498048208896,1521549498048208896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wördl 318 4/6 🔥17

🟨⬜⬜🟨🟨
⬜🟩🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/Z12ojowx0b","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",15820856,False,2022-05-03T17:57:24.000Z,TweetDeck,de,everyone,"{'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/Z12ojowx0b', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,,
1521549484592836608,1521549484592836608,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Wordle 318 5/6
Made it!
⬜⬜⬜🟨🟨
⬜🟩🟨⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 https://t.co/uIpAFpfpye","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",58845900,False,2022-05-03T17:57:20.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/uIpAFpfpye', 'expanded_url': 'https://twitter.com/bdidierhall/status/1521549484592836608/photo/1', 'display_url': 'pic.twitter.com/uIpAFpfpye', 'media_key': '3_1521549482315288576'}]}",,,{'media_keys': ['3_1521549482315288576']},
1521549484563574792,1521548637267972096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Científico #51 6/6
⬜🟨🟨⬜⬜🟨⬜
⬜🟩🟨⬜⬜🟨⬜
🟨🟩⬜⬜⬜⬜⬜
⬜🟩🟩🟩⬜⬜⬜
🟩🟩🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",43427850,False,2022-05-03T17:57:20.000Z,Twitter for Android,es,everyone,,"[{'type': 'replied_to', 'id': '1521548637267972096'}]",43427850,,
1521549481510150144,1521549481510150144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Palora Ilimitada #35 - 4/6

⬛⬛⬛⬛🟨
⬛🟩⬛🟨⬛
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

La versión más popular de Palora Ilimitado, ¡Juégalo aquí!
https://t.co/GhGUl042kw
#Wordaily #DesafioDiariodePalabras",,35091493,False,2022-05-03T17:57:20.000Z,Twitter for iPhone,es,everyone,"{'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/GhGUl042kw', 'expanded_url': 'https://bit.ly/Best_Wordle_C', 'display_url': 'bit.ly/Best_Wordle_C'}], 'hashtags': [{'start': 136, 'end': 145, 'tag': 'Wordaily'}, {'start': 146, 'end': 170, 'tag': 'DesafioDiariodePalabras'}]}",,,,
1521549476678230018,1521549476678230018,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #117 5/6

🟨⬛⬛⬛🟨
⬛🟨⬛🟨⬛
⬛🟩⬛⬛🟩
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩
 https://t.co/hxsXVz61Sn","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1191561674,False,2022-05-03T17:57:18.000Z,Twitter for Android,en,everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/hxsXVz61Sn', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521549475986108416,1521549475986108416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","One good thing about today 

Wordle 318 2/6

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",17331954,False,2022-05-03T17:57:18.000Z,Twitter for iPhone,en,everyone,,,,,
1521549448983236609,1521549448983236609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛🟨⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",31664571,False,2022-05-03T17:57:12.000Z,Twitter for iPhone,en,everyone,,,,,
1521549418733920256,1485643245266817028,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 318 6/6

⬛🟩🟨⬛⬛
⬛🟩🟨⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",64442479,False,2022-05-03T17:57:05.000Z,Twitter for iPhone,en,everyone,,"[{'type': 'replied_to', 'id': '1521134023283810304'}]",64442479,,
1521549407514099712,1521549407514099712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 318 4/6

⬛🟩⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1458162838816509954,False,2022-05-03T17:57:02.000Z,Twitter for iPhone,en,everyone,,,,,
1521549407497248770,1521549407497248770,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
⬛🟨🟩⬛🟨
🟨🟨🟩⬛⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",54014921,False,2022-05-03T17:57:02.000Z,Twitter for Android,en,everyone,,,,,
1521549401092943872,1521549401092943872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 5/6

⬜🟨🟨⬜🟨
⬜⬜⬜⬜🟨
🟩⬜🟨🟩⬜
⬜⬜⬜⬜🟩
🟩🟩🟩🟩🟩

Gross","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",1474457314279124993,False,2022-05-03T17:57:00.000Z,Twitter for Android,en,everyone,,,,,
1521549391852539904,1521549391852539904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 319 2/6

🟩⬛⬛🟨⬛
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",137923271,False,2022-05-03T17:56:58.000Z,Twitter for Android,en,everyone,,,,,
1521549376627384321,1521549376627384321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 318 4/6

🟩⬜⬜⬜⬜
⬜🟨🟨🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩","[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",51540918,False,2022-05-03T17:56:55.000Z,Twitter Web App,en,everyone,,,,,
