,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,pinned_tweet_id,entities
52104926,Yorkshire,🌻Martine🌻,False,,False,"{'followers_count': 53, 'following_count': 30, 'tweet_count': 6236, 'listed_count': 2}",#IStandWithUkraine 🌻🇺🇦,https://pbs.twimg.com/profile_images/1497307395764150273/8K-4Fqmy_normal.jpg,TheLastMrsFitz,,,"{'description': {'hashtags': [{'start': 0, 'end': 18, 'tag': 'IStandWithUkraine'}]}}"
16525439,"Melbourne, Victoria",Tash Roberton,False,https://t.co/onlizAYMiO,False,"{'followers_count': 452, 'following_count': 2530, 'tweet_count': 7692, 'listed_count': 8}",I write words for money but my feelpinions are free.,https://pbs.twimg.com/profile_images/1273779987053756417/k7AsSzf7_normal.jpg,TashR,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/onlizAYMiO', 'expanded_url': 'http://chiefly.com.au', 'display_url': 'chiefly.com.au'}]}}"
1091393779704217600,kwt,kobe,False,,False,"{'followers_count': 253, 'following_count': 386, 'tweet_count': 9345, 'listed_count': 3}",Mr Morale & The Big Steppers,https://pbs.twimg.com/profile_images/1516192701741518852/GwzDFHfi_normal.jpg,menacekobe,,1521117743965167617,
1451694189943611392,,Yodalı💚,False,,False,"{'followers_count': 4, 'following_count': 107, 'tweet_count': 170, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1514997023845535745/qXzMxKSN_normal.jpg,birdeliyoda,,,
287327767,En todas partes,J crachs 🏴‍☠️🇪🇸❤️🇺🇦,False,,False,"{'followers_count': 42, 'following_count': 266, 'tweet_count': 1379, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1038803639626870785/um9k-MPA_normal.jpg,j_carlos2011,,,
263453405,"Woodstock, Ga.",Jas🏐n Hanes,False,,False,"{'followers_count': 205, 'following_count': 261, 'tweet_count': 13545, 'listed_count': 3}",Director of Sports Information and Promotions at Berry College / USAV Official / Freelancer for Triple Crown Sports in Mexico / No Longer Mostly Bored,https://pbs.twimg.com/profile_images/850145228208173056/Xqb7iQwP_normal.jpg,jhaneshisway,,,
888894163709681668,"Santa Clarita, CA",Deanna Whitestone,False,,False,"{'followers_count': 31, 'following_count': 105, 'tweet_count': 563, 'listed_count': 0}",Attorney and Super Aunt,https://pbs.twimg.com/profile_images/1001620091308462081/O3nVfzZ0_normal.jpg,Dday91617,,,
163451095,Ibaraki Japan,みにー💉💉💉,False,,False,"{'followers_count': 472, 'following_count': 508, 'tweet_count': 129070, 'listed_count': 33}",プリン好き,https://pbs.twimg.com/profile_images/1445354114418831360/Qs9BGb75_normal.jpg,mini13ii,,,
1352235322655055873,France,_𝕊𝕒𝕦𝕣𝕦 𝔻. 𝔸𝕝𝕔𝕒𝕣𝕚𝕟_,False,https://t.co/1Y6xWGbyHp,False,"{'followers_count': 1064, 'following_count': 1304, 'tweet_count': 5427, 'listed_count': 2}",Lvl 35 - Twitch Streamer 🎙️🎥/Afiliado en Twitch🏆/Gamer🎮 /Ingeniero Informático👨‍💻/Diseñador y programador de videojuegos⌨🖱👾/ y un frikazo muy adorable😘,https://pbs.twimg.com/profile_images/1395736421277831169/tUPw1a3A_normal.jpg,sauru_d,,1427962431880536065,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1Y6xWGbyHp', 'expanded_url': 'https://linktr.ee/Sauru_d', 'display_url': 'linktr.ee/Sauru_d'}]}}"
394099891,,いまの,False,,False,"{'followers_count': 34, 'following_count': 352, 'tweet_count': 3832, 'listed_count': 1}",結婚 is not 逆転ホームラン,https://pbs.twimg.com/profile_images/378800000578490669/9039382584646658ff0eda10a1d2eab7_normal.jpeg,imano_h,,,
4672906399,"Beirut, Lebanon",Rita,False,,False,"{'followers_count': 205, 'following_count': 179, 'tweet_count': 3362, 'listed_count': 0}",Spread love and happiness everywhere you go. 💗,https://pbs.twimg.com/profile_images/1463547763375972353/a79NJKVs_normal.jpg,Rita_ElHajj_,,,
1443725784284385281,,K1NTR,False,,False,"{'followers_count': 0, 'following_count': 58, 'tweet_count': 680, 'listed_count': 0}",Sport mad !,https://pbs.twimg.com/profile_images/1443726156595871747/utNAL8Oh_normal.jpg,BHAK1952,,,
762337492926394368,,fenerist,False,,False,"{'followers_count': 35, 'following_count': 307, 'tweet_count': 844, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1099735387868680193/969KggGt_normal.jpg,olcakya,,878044817384755201,
1187366178731282432,Istanbul,sevde villas-boas,False,,False,"{'followers_count': 184, 'following_count': 811, 'tweet_count': 4848, 'listed_count': 0}",it's all gonna make sense one day 💆🏻‍♀️ ender gelişen osasuna atakları,https://pbs.twimg.com/profile_images/1502937236135989253/SOLy2GW5_normal.jpg,boas_sevde,,1361315530829889537,
146591124,"Boise, ID",Scott Ledlin,False,,False,"{'followers_count': 105, 'following_count': 568, 'tweet_count': 13792, 'listed_count': 3}",I don't need to fight to prove I'm right. I don't need to be forgiven.,https://pbs.twimg.com/profile_images/727253830761488384/FIEKhRwS_normal.jpg,zeppeledlin,,959979982532444160,
1325618240974811136,"Melbourne, Victoria",Colby_mack01,False,,False,"{'followers_count': 587, 'following_count': 1722, 'tweet_count': 7736, 'listed_count': 0}",Unapologetic hard-left feminist,https://pbs.twimg.com/profile_images/1446349828275855366/PucgEOcN_normal.jpg,Colby_mack01,,,
1137946111,,らいあ☝︎,False,https://t.co/kCVSpLWncN,False,"{'followers_count': 977, 'following_count': 160, 'tweet_count': 75729, 'listed_count': 8}",ポケモンGO、MARVEL、特撮,https://pbs.twimg.com/profile_images/1521656968737296385/UFEW4Stx_normal.jpg,raia0415,,1412039638223495169,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kCVSpLWncN', 'expanded_url': 'https://www.instagram.com/raia089/', 'display_url': 'instagram.com/raia089/'}]}}"
23158363,"Auckland, New Zealand",Carmen Adaire,False,https://t.co/fMrKLKQBPO,False,"{'followers_count': 275, 'following_count': 582, 'tweet_count': 21865, 'listed_count': 10}",33. Lover. Dreamer. Sporadic raver. Let me pet your dog. she/her 💗💜💙  IG= carmenadaire SC= carmen.adaire,https://pbs.twimg.com/profile_images/1395238389138395136/ewIP1fvS_normal.jpg,CarmenAdaire,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fMrKLKQBPO', 'expanded_url': 'http://raineradaire.tumblr.com/', 'display_url': 'raineradaire.tumblr.com'}]}}"
1506863585737441283,,chooseyourpoison,False,,False,"{'followers_count': 0, 'following_count': 8, 'tweet_count': 37, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1506863722647945216/-5SVYQT6_normal.jpg,chooseurpoison1,,1508417827547783168,
3248152623,,Mar 🐖,False,,False,"{'followers_count': 107, 'following_count': 566, 'tweet_count': 2564, 'listed_count': 0}","→me gustan los cerditos 🐖🐖🐖





























→antes odiaba Twitter pero ahora ya me gusta 🐣💙",https://pbs.twimg.com/profile_images/1505659472676597770/NycNQu_U_normal.jpg,marbalinas,,1322696596648271879,
2372741353,"Málaga, España",FuckSociety,False,,False,"{'followers_count': 231, 'following_count': 454, 'tweet_count': 7851, 'listed_count': 0}","Prefiero estar solo que ser uno más. 


 Web Developer
Instagram: @iamnikiyo",https://pbs.twimg.com/profile_images/1386066486112948226/NVEm0J7x_normal.jpg,iamnikiyo,,1280608390675341312,"{'description': {'mentions': [{'start': 66, 'end': 76, 'username': 'iamnikiyo'}]}}"
1493310009379278857,,Cher Noel,False,,False,"{'followers_count': 5, 'following_count': 79, 'tweet_count': 333, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1493310565640544261/Dq2a3xsR_normal.jpg,CherNoel14,,,
1084204829654818818,SAUERLAND,Mary Poppins 🏠,False,,False,"{'followers_count': 31, 'following_count': 81, 'tweet_count': 824, 'listed_count': 0}",Krimi-Fan😊,https://pbs.twimg.com/profile_images/1521587423247015939/DZRb2VoA_normal.jpg,MaryPop09790263,,,
1955611586,,good luck✨,False,https://t.co/oihchhaZIX,False,"{'followers_count': 20, 'following_count': 113, 'tweet_count': 7848, 'listed_count': 3}",20 🇲🇽 L☹️VE she/her. click the link in my bio for Black Lives Matter centered resources,https://pbs.twimg.com/profile_images/1517884260736143361/meBa4WiO_normal.jpg,daicxx,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oihchhaZIX', 'expanded_url': 'http://www.pb-resources.com/', 'display_url': 'pb-resources.com'}]}}"
3342101652,Wurundjeri & muwinina country,Susan Dodds,False,https://t.co/0R4Pr5wmtX,False,"{'followers_count': 1593, 'following_count': 1254, 'tweet_count': 12372, 'listed_count': 33}","Feminist, bioethicist, political philosopher. Research & Industry Engagement @latrobe Sometime Tasmanian. Animal person. Views my own; She/her",https://pbs.twimg.com/profile_images/799106203930402816/SRD0piLM_normal.jpg,ProfSDodds,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0R4Pr5wmtX', 'expanded_url': 'http://www.latrobe.edu.au', 'display_url': 'latrobe.edu.au'}]}, 'description': {'mentions': [{'start': 77, 'end': 85, 'username': 'latrobe'}]}}"
1461370428329390081,"Mesa, AZ",Ramble Dog,False,https://t.co/yKaaJ0M5JV,False,"{'followers_count': 0, 'following_count': 8, 'tweet_count': 58, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1504927536358182912/VTHo_Dyy_normal.jpg,ramble_dog,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yKaaJ0M5JV', 'expanded_url': 'https://rambledog.com', 'display_url': 'rambledog.com'}]}}"
266874794,,SIrie,False,,False,"{'followers_count': 6, 'following_count': 90, 'tweet_count': 156, 'listed_count': 0}",茨城生まれ。ほぼ関東育ち。,https://pbs.twimg.com/profile_images/1648527634/for_twitter_normal.jpg,sirie107,,,
261239092,"Perth, Scotland",James Holmes,False,,False,"{'followers_count': 32, 'following_count': 61, 'tweet_count': 675, 'listed_count': 1}","Soldier, Mechanic👨‍🔧, Husband, Father to five beauts. Not in any particular order. Love Dundee F.C.",https://pbs.twimg.com/profile_images/1173196466590015488/S97pSxlU_normal.jpg,holmsey266,,1522915924000612354,
1471564034033991686,,Jasmine,False,,False,"{'followers_count': 6, 'following_count': 9, 'tweet_count': 7, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1513164405697036294/-eYyEPWN_normal.jpg,jaym1ne,,,
1166328386790125568,,Mr.Cool,False,,False,"{'followers_count': 11, 'following_count': 557, 'tweet_count': 341, 'listed_count': 0}","Hello,Welcome to my cool profile 😎",https://pbs.twimg.com/profile_images/1474837620689543171/fiy9DBco_normal.jpg,Thats_PogChamp,,,
871774518,黒衣森,しらたき,False,,False,"{'followers_count': 160, 'following_count': 414, 'tweet_count': 19072, 'listed_count': 3}","14はじめました（Air Bellum＠chocobo）
ポケカ / ウマ娘 / グラブル / プリコネ / アズレン",https://pbs.twimg.com/profile_images/873335491390656512/bQI7PiQs_normal.jpg,bellutaki,,,
1032280460,Ordu / İstanbul,Sertaç Akkaya,False,,False,"{'followers_count': 219, 'following_count': 490, 'tweet_count': 1182, 'listed_count': 7}",the wheel weaves as the wheel wills,https://pbs.twimg.com/profile_images/1424307976890986502/_ynJvwDw_normal.jpg,sertacakkaya,,,
1390995521871908870,,dotorri114,False,,False,"{'followers_count': 5, 'following_count': 122, 'tweet_count': 2672, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1391032280726999040/maf1YBoU_normal.jpg,dotorri114,,1392053484778713094,
16422633,"Franklin, NJ",The Shady Dame from Seville,False,,False,"{'followers_count': 353, 'following_count': 169, 'tweet_count': 7871, 'listed_count': 15}",The hardest part of the Zombie Apocalypse will be pretending I'm not excited about it,https://pbs.twimg.com/profile_images/1243337353160245248/OeFpOk40_normal.jpg,Brigid_Fitch,,1492005435401977856,
812694251066814465,,🇬🇩,False,https://t.co/mD7TExN1be,False,"{'followers_count': 198, 'following_count': 337, 'tweet_count': 5982, 'listed_count': 0}",avid music listener,https://pbs.twimg.com/profile_images/1392567458012274690/5eOhWqP0_normal.jpg,shhanniie_,,1219239084582981632,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mD7TExN1be', 'expanded_url': 'http://instagram.com/shansxshots', 'display_url': 'instagram.com/shansxshots'}]}}"
774304911634882561,"Trollhättan, Sweden",Ekremsi,False,https://t.co/hpArlm9A2o,False,"{'followers_count': 82, 'following_count': 465, 'tweet_count': 1745, 'listed_count': 0}","#Adamlık #Eskişehirspor 
K7AÜ
Bilgisayar yazılımcısı",https://pbs.twimg.com/profile_images/1363159925728378881/Rsj5xxFT_normal.png,ce_eqo,,819178197875048448,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hpArlm9A2o', 'expanded_url': 'http://www.mynet.com.tr', 'display_url': 'mynet.com.tr'}]}, 'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Adamlık'}, {'start': 9, 'end': 23, 'tag': 'Eskişehirspor'}]}}"
183786438,Polo Europeo,Jordi Garriga Ⓩ🇪🇸🇷🇺🇨🇳,False,https://t.co/aywcGPDyqX,False,"{'followers_count': 3424, 'following_count': 3506, 'tweet_count': 66540, 'listed_count': 14}","Consejo de redacción de Nihil Obstat / Colaborador en @MediterraneoDGT , La Emboscadura , Metainfos / Miembro fundador del IEG / ANTILIBERAL.",https://pbs.twimg.com/profile_images/1519059595985133570/Wt79YKhB_normal.jpg,Jordigave,,1506966169185619974,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aywcGPDyqX', 'expanded_url': 'https://vk.com/jgarriga', 'display_url': 'vk.com/jgarriga'}]}, 'description': {'mentions': [{'start': 54, 'end': 70, 'username': 'MediterraneoDGT'}]}}"
123776026,灰被り県,おいなり@シンオウ地方,False,https://t.co/Icz1MvUUki,False,"{'followers_count': 124, 'following_count': 213, 'tweet_count': 61542, 'listed_count': 5}",腐と夢どっちもイケる30↑　いずな、おいなり、etc好きなように呼んで下さい。漫画・アニメと競馬が好きだけど日常系も垂れ流す。,https://pbs.twimg.com/profile_images/1198483796649103365/hwQ6KUmU_normal.jpg,Izuna_OINARI,,1166260600315367424,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Icz1MvUUki', 'expanded_url': 'http://twpf.jp/Izuna_OINARI', 'display_url': 'twpf.jp/Izuna_OINARI'}]}}"
809911160761942016,19 they/them,not bean 🍂,False,,False,"{'followers_count': 240, 'following_count': 254, 'tweet_count': 14113, 'listed_count': 3}",a monster in paris enthusiast,https://pbs.twimg.com/profile_images/1522472473303957504/_MrtNLcD_normal.jpg,ultdykn,,1515323006888853517,
1254339626808025090,"NRW, Germany",Pinkie 🦋,False,,False,"{'followers_count': 143, 'following_count': 388, 'tweet_count': 4922, 'listed_count': 1}","level 32 | She/Her - bi | Musicals | BTR, Måneskin, The Wanted | Falling in love is CRAP",https://pbs.twimg.com/profile_images/1338078096281448448/FLNQXUE9_normal.jpg,_obsessedwu,,1255039922886586368,
1336766194049830912,,ami,False,https://t.co/TCiybFP09m,False,"{'followers_count': 29, 'following_count': 239, 'tweet_count': 31, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1521831905569746945/hvFWVkoa_normal.jpg,nuvoolere,,1343648726850662400,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TCiybFP09m', 'expanded_url': 'https://www.instagram.com/hoshirasan/', 'display_url': 'instagram.com/hoshirasan/'}]}}"
43260268,Michigan USA,Dave Wahr,False,https://t.co/TcQnT0I791,False,"{'followers_count': 365, 'following_count': 690, 'tweet_count': 6493, 'listed_count': 19}","Higher education  professional by day - blogger, thespian, traveler, unfit fitness enthusiasts, etc. by night! Instagram: davewahr",https://pbs.twimg.com/profile_images/1324299966/Headshot_w_glasses_normal.jpg,dwahr,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TcQnT0I791', 'expanded_url': 'https://www.davidpwahr.com', 'display_url': 'davidpwahr.com'}]}}"
189023237,Mumbai,Manish Kamdar,False,https://t.co/uaifrkpWle,False,"{'followers_count': 1313, 'following_count': 134, 'tweet_count': 17022, 'listed_count': 30}",Proud Father of Kavya | Weight challenged | Diabetic | Cyclist | Grammar Nazi | R D Burman and Kishore Kumar fan | Entrepreneur | Yoga student for over 12 years,https://pbs.twimg.com/profile_images/1325112083734650880/GqVoEN9T_normal.jpg,manish_kamdar,,1235658107247714304,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uaifrkpWle', 'expanded_url': 'http://manishkamdar.wordpress.com', 'display_url': 'manishkamdar.wordpress.com'}]}}"
858433665025490944,"Washington, USA",Matt Harrington,False,,False,"{'followers_count': 142, 'following_count': 1590, 'tweet_count': 4953, 'listed_count': 0}",Proud Dad of four.  Married up!,https://pbs.twimg.com/profile_images/1383640305312796678/slq34bwn_normal.jpg,MattHarsoccer6,,,
233668945,,me,False,,False,"{'followers_count': 78, 'following_count': 346, 'tweet_count': 9642, 'listed_count': 9}",Just using Twitter to get my opinions out there.,https://pbs.twimg.com/profile_images/1189370517695926273/cNyzA_cC_normal.jpg,apricotpeach11,,,
364867012,sirsa,sameer taneja,False,,False,"{'followers_count': 27, 'following_count': 114, 'tweet_count': 148, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/914464343529594881/PAqfUayF_normal.jpg,sameertaneja1,,,
613239075,"Tucson, AZ",Rosalind Garcia,False,,False,"{'followers_count': 28990, 'following_count': 23963, 'tweet_count': 43935, 'listed_count': 12}","MARRIED, mother, educator, M.Ed, J.D., 15 years in youth ministry, amateur political observer, obsessed with gardens #RESIST; #VOTEBLUE; #dodgers; No DMs",https://pbs.twimg.com/profile_images/1137426205274124288/4QZoiAdJ_normal.jpg,GarciaRosalind,,1484186908628447239,"{'description': {'hashtags': [{'start': 117, 'end': 124, 'tag': 'RESIST'}, {'start': 126, 'end': 135, 'tag': 'VOTEBLUE'}, {'start': 137, 'end': 145, 'tag': 'dodgers'}]}}"
19761341,,Igor Makarov,False,,False,"{'followers_count': 210, 'following_count': 210, 'tweet_count': 7309, 'listed_count': 7}",iOS @moovit. Spacebar heater maker. Static CDN wrangler. PBX Delenda Est. Tax the rat farms. He/him ꙮ,https://pbs.twimg.com/profile_images/810269730653302784/GJzdhcTj_normal.jpg,igormaka,,,"{'description': {'mentions': [{'start': 4, 'end': 11, 'username': 'moovit'}]}}"
1377719648,"Bristol, England",Sean Breddy,False,https://t.co/LizCAhdvje,False,"{'followers_count': 146, 'following_count': 682, 'tweet_count': 1358, 'listed_count': 2}",👨🏻‍💻#ModernWorkspace Consultant ☁️ #Microsoft365 #MSExchange #ITPro | #F1 #LH44 | #BCFC #COYR,https://pbs.twimg.com/profile_images/1402336672503709699/8xjluQgK_normal.jpg,SeanBreddy,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LizCAhdvje', 'expanded_url': 'https://linktr.ee/seanbreddy', 'display_url': 'linktr.ee/seanbreddy'}]}, 'description': {'hashtags': [{'start': 4, 'end': 20, 'tag': 'ModernWorkspace'}, {'start': 35, 'end': 48, 'tag': 'Microsoft365'}, {'start': 49, 'end': 60, 'tag': 'MSExchange'}, {'start': 61, 'end': 67, 'tag': 'ITPro'}, {'start': 70, 'end': 73, 'tag': 'F1'}, {'start': 74, 'end': 79, 'tag': 'LH44'}, {'start': 82, 'end': 87, 'tag': 'BCFC'}, {'start': 88, 'end': 93, 'tag': 'COYR'}]}}"
281940583,山形県 肘折温泉,蕎麦P,False,,False,"{'followers_count': 71, 'following_count': 88, 'tweet_count': 544, 'listed_count': 2}","肘折温泉の蕎麦屋「そば処寿屋」。
ポッドキャスト「湯治場ラジオ」を配信しています。",https://pbs.twimg.com/profile_images/1141537718230384640/SuhyO1OK_normal.png,ryu1hysk,,,
16029283,"Berkeley, CA",Baron von Chop,False,https://t.co/FKCl1Eqw1m,False,"{'followers_count': 48, 'following_count': 85, 'tweet_count': 9745, 'listed_count': 2}","Ice cream fiend. he/him. 30's. Cohost of @DoctorWatcher podcast, where @kage23 watches Doctor Who and tells me about it. Icon by @shingworks",https://pbs.twimg.com/profile_images/1477482271842045953/znk_XLkB_normal.jpg,BaronVonChop,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FKCl1Eqw1m', 'expanded_url': 'https://archiveofourown.org/users/BaronVonChop', 'display_url': 'archiveofourown.org/users/BaronVon…'}]}, 'description': {'mentions': [{'start': 41, 'end': 55, 'username': 'DoctorWatcher'}, {'start': 71, 'end': 78, 'username': 'kage23'}, {'start': 129, 'end': 140, 'username': 'shingworks'}]}}"
198761038,"Melbourne, Australia",Lynette Russell AM,False,,False,"{'followers_count': 1487, 'following_count': 505, 'tweet_count': 4018, 'listed_count': 17}","Always was, always will be. ARC Laureate Professor. Tweets are my own views. Retweets are often ironic. Historian and political junkie. 
@MonashUni",https://pbs.twimg.com/profile_images/1450313711139233793/EEN3x4o6_normal.jpg,lynetterussell,,,"{'description': {'mentions': [{'start': 137, 'end': 147, 'username': 'MonashUni'}]}}"
900867087115079681,依頼受付中,花雪/依頼募集中,False,https://t.co/xC5atIC1Ji,False,"{'followers_count': 1173, 'following_count': 1078, 'tweet_count': 2457, 'listed_count': 21}",映像 / 3DCG / プログラミング アイコンは原之先生 ダークな雰囲気が得意 ご依頼はメールかDMにお願いします。 ■ ポートフォリオ: https://t.co/43kHXY23cs ■BOOTH: https://t.co/JkexoHOwHH ■mail:yukiworks432@gmail.com,https://pbs.twimg.com/profile_images/1125267768884862978/u5Eo3P_Y_normal.png,YuK1_Works,,1519240291861299200,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xC5atIC1Ji', 'expanded_url': 'https://youtube.com/channel/UCo3ZsRr67OJi11qJQW3sFjQ', 'display_url': 'youtube.com/channel/UCo3Zs…'}]}, 'description': {'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/43kHXY23cs', 'expanded_url': 'https://bit.ly/3r6UgZI', 'display_url': 'bit.ly/3r6UgZI'}, {'start': 103, 'end': 126, 'url': 'https://t.co/JkexoHOwHH', 'expanded_url': 'https://bit.ly/3CNFngZ', 'display_url': 'bit.ly/3CNFngZ'}]}}"
872073558205374464,"İstanbul, Türkiye",ÖMER FARUK,False,,False,"{'followers_count': 27, 'following_count': 163, 'tweet_count': 61, 'listed_count': 0}","R10''
.
Herşey Güzel Olacak..🙄",https://pbs.twimg.com/profile_images/872103178678009856/LKUJPo3l_normal.jpg,Omerinyo7,,,
1441004425305329664,"Murcia, Spain",🦋Tuki💙,False,,False,"{'followers_count': 51, 'following_count': 81, 'tweet_count': 1128, 'listed_count': 0}","🧚🏻‍♀️Tu virgo de confianza ♍                                       🏳️‍🌈💗                                       
😎Tractor🚜           
      🍅ETSIA~UPCT🥕",https://pbs.twimg.com/profile_images/1501238249263702021/J9EoP6XD_normal.jpg,martabrgz,,1445517773900185607,
1924758744,"Ankara, Türkiye",Fatma,False,https://t.co/sDIat8mbD7,False,"{'followers_count': 287, 'following_count': 192, 'tweet_count': 3813, 'listed_count': 0}",• biri.,https://pbs.twimg.com/profile_images/1517931393547919361/-ZwsxDTV_normal.jpg,birazkekik,,1499129538135089152,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sDIat8mbD7', 'expanded_url': 'http://instagram.com/birazkekik', 'display_url': 'instagram.com/birazkekik'}]}}"
754661593095352320,おふとん,むっく,False,https://t.co/yNfxa0HI1C,False,"{'followers_count': 91, 'following_count': 209, 'tweet_count': 145661, 'listed_count': 0}","F外失(TLに流れてきたものをふぁぼる系ふぁぼ魔)
グラブルと幻獣物語2とポカチェと推しの話をする人です。
プラチナとダイヤとかクラス5と6を行ったり来たりしてます。",https://pbs.twimg.com/profile_images/1520996270974058496/tQBodI52_normal.jpg,mumucccc,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yNfxa0HI1C', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/1O9IEF3TWDRG3?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}}"
264557567,茨城県つくば市,nori,False,,False,"{'followers_count': 90, 'following_count': 196, 'tweet_count': 1276, 'listed_count': 3}","もはやこれまでか…
2015年度TOEIC戦績
L495/R435 → L485/R465 → L495/R465",https://pbs.twimg.com/profile_images/1481065876/P1010092_normal.JPG,10robi,,,
59096683,,真顔,False,https://t.co/CucHffA0mW,False,"{'followers_count': 7320, 'following_count': 414, 'tweet_count': 37649, 'listed_count': 127}",,https://pbs.twimg.com/profile_images/1417941739852111872/c3jkYg7Z_normal.jpg,ajicogrico,,1502351288688070656,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CucHffA0mW', 'expanded_url': 'https://ajicogrico.tumblr.com', 'display_url': 'ajicogrico.tumblr.com'}]}}"
200638764,United States,Blonde with a PhD,False,,False,"{'followers_count': 166, 'following_count': 290, 'tweet_count': 4891, 'listed_count': 6}",I read vampire romance novels,https://pbs.twimg.com/profile_images/1368175990132908037/TPSNqiq1_normal.jpg,PhdBlonde,,,
958136945867096066,,her şeyden ortaya karışık 🤠,False,,False,"{'followers_count': 580, 'following_count': 1322, 'tweet_count': 12256, 'listed_count': 2}",İzlediğim her şey için hakarete kaçmadan yorum yapabilirim bunun içinde kimseye hesap vermem,https://pbs.twimg.com/profile_images/1335334544887717890/uCHAG9t2_normal.jpg,birmnimmeglence,,1356512217999540224,
6371142,"Somewhere, with you",いくた♥️なお Featuring トリシティ155,False,https://t.co/ceeTkOnukN,False,"{'followers_count': 2062, 'following_count': 2227, 'tweet_count': 270695, 'listed_count': 177}","成人済み https://t.co/5fI306oL3G 量産型肉食暗号研究者/CISSP。研究者かつオタク。アマチュア小説家(自称)。BL,GL,NL雑食です&レイヤー。分野は鉄道、アニメ、漫画、ゲーム、ミリタリ等 最近はヤマト、プリキュア中心。好きな艦は二連三段空母",https://pbs.twimg.com/profile_images/1354385234226102274/ijIg5pvN_normal.jpg,ikutana,,1355873739112517633,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ceeTkOnukN', 'expanded_url': 'http://www3.4bn.ne.jp/blog/', 'display_url': 'www3.4bn.ne.jp/blog/'}]}, 'description': {'urls': [{'start': 5, 'end': 28, 'url': 'https://t.co/5fI306oL3G', 'expanded_url': 'http://twpf.jp/ikutana', 'display_url': 'twpf.jp/ikutana'}]}}"
1481341843669495808,"Houston, TX",Susan Daily,False,,False,"{'followers_count': 12, 'following_count': 128, 'tweet_count': 497, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1512780770896666624/C3t7ApmZ_normal.jpg,susankldaily,,,
52684858,Athens,Mi Kapa,False,,False,"{'followers_count': 275, 'following_count': 437, 'tweet_count': 8825, 'listed_count': 2}",I was born. I live. I will die.,https://pbs.twimg.com/profile_images/2402771932/6bcylzeohowziktzyrk5_normal.png,t4gg3r,,1343852729773547526,
263013487,駐車場の金網(修羅の国),変態貴公子 菓子作りの騎空士,False,,False,"{'followers_count': 114, 'following_count': 493, 'tweet_count': 39627, 'listed_count': 8}",格闘ゲームは最近触らなくなりました その代わりグラブルワーフリガッツリやってます 筋トレ勢,https://pbs.twimg.com/profile_images/1156145552892891136/Q6V10Lwd_normal.png,FullRamd,,,
548732266,,Odradek,False,,False,"{'followers_count': 40, 'following_count': 267, 'tweet_count': 1836, 'listed_count': 0}",diletante,https://pbs.twimg.com/profile_images/2070253119/Mark-Wallinger_Mark-Wallinger-07_normal.jpg,odradek____,,,
