,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,pinned_tweet_id,entities
145903964,Faisalabad Pakistan,Muhammad Talha,False,https://t.co/2tKvEK37cm,False,"{'followers_count': 151, 'following_count': 137, 'tweet_count': 516, 'listed_count': 0}","HalaMadrid.


Pml-N",https://pbs.twimg.com/profile_images/1401509071069630465/YB78UwRH_normal.jpg,MTALH4,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2tKvEK37cm', 'expanded_url': 'http://instagram.com/MTALH4', 'display_url': 'instagram.com/MTALH4'}]}}"
3072392608,"Pennsylvania, USA",Jackie_Wood,False,,False,"{'followers_count': 69, 'following_count': 148, 'tweet_count': 2226, 'listed_count': 0}",mother of 2 who is obsessed with all things true crime.,https://pbs.twimg.com/profile_images/1341959959085522945/zAvLDc_2_normal.jpg,jlw2180,,,
80529388,Melbourne,Chas Dean,False,https://t.co/AcMay8RiRq,False,"{'followers_count': 193, 'following_count': 633, 'tweet_count': 5439, 'listed_count': 6}",Trying to be funny. He/him/that boy there.,https://pbs.twimg.com/profile_images/1439362279279980546/gJUjRPSG_normal.jpg,misterchas,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AcMay8RiRq', 'expanded_url': 'https://www.facebook.com/iamchasdean/', 'display_url': 'facebook.com/iamchasdean/'}]}}"
1110281460286672896,GoHomeGota🏴🇱🇰,Emmz 🫧🤍,False,https://t.co/njeoX8oYnI,False,"{'followers_count': 1703, 'following_count': 1028, 'tweet_count': 84552, 'listed_count': 9}","""Light upon light"" Quran 24:35🤍| In order to be merciful, you have to understand what it means to be human| 🇵🇸ꜰʀᴇᴇ ᴘᴀʟᴇꜱᴛɪɴᴇ🇵🇸 | Allah loves you🤍| 🍱🌊",https://pbs.twimg.com/profile_images/1518264690110992384/P-m8MuVw_normal.jpg,Pineapples911x,,1442089797896441861,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/njeoX8oYnI', 'expanded_url': 'http://saveuyghurs.carrd.co/', 'display_url': 'saveuyghurs.carrd.co'}]}}"
478656096,West Yorkshire,John Halstead 🇺🇦,False,,False,"{'followers_count': 237, 'following_count': 570, 'tweet_count': 5061, 'listed_count': 0}","Mountain Rescue Team member, fell walker, aviation anorak.",https://pbs.twimg.com/profile_images/1319975606721892353/3iW1Jwqp_normal.jpg,johnwmrt,,,
4334687428,,Jo 💙,False,,False,"{'followers_count': 281, 'following_count': 760, 'tweet_count': 11574, 'listed_count': 2}","Wife, Mum, Daughter, Sister. Proud Nurse. RETIRED NHS DIRECTOR, CHIEF NURSE. Love to cook & bake. All views are my own.",https://pbs.twimg.com/profile_images/671499427836780544/ngfy-pQX_normal.jpg,Pollard1Jo,,1507404179203293185,
1202233010864525312,"Hilo, HI",suwiez,False,,False,"{'followers_count': 6, 'following_count': 447, 'tweet_count': 104, 'listed_count': 0}","live in Hilo, Hawaii",https://pbs.twimg.com/profile_images/1488771689655648256/JpECYInt_normal.jpg,suwiezzz,,,
631241623,,Diana M.,False,,False,"{'followers_count': 165, 'following_count': 944, 'tweet_count': 5349, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1447588194359332867/Y_PbXBRz_normal.jpg,DianaXCIV,,,
938206365448781825,,Velome,False,,False,"{'followers_count': 19, 'following_count': 55, 'tweet_count': 986, 'listed_count': 0}","Escribo y dibujo un cómic: ¡KI113R5! 

¡Léelo en su blog!: https://t.co/slqt3sfgr9",https://pbs.twimg.com/profile_images/1168744332419051520/YoFtzhb8_normal.jpg,Velome_,,1355602415588945921,"{'description': {'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/slqt3sfgr9', 'expanded_url': 'https://killerscomic.blogspot.com/', 'display_url': 'killerscomic.blogspot.com'}]}}"
1131734426566574080,,ひと(つよいきもち),False,,False,"{'followers_count': 32, 'following_count': 90, 'tweet_count': 2768, 'listed_count': 2}",ただいま〜！睡眠睡眠すいみ〜ん！ アイコンははよねほ@cloxx_ku00,https://pbs.twimg.com/profile_images/1507345508024864769/vWuQEnkM_normal.jpg,gambaranaizo1,,,"{'description': {'mentions': [{'start': 26, 'end': 37, 'username': 'cloxx_ku00'}]}}"
599458910,"Lahore, Pakistan",Zeb Bilal,False,,False,"{'followers_count': 907, 'following_count': 825, 'tweet_count': 6211, 'listed_count': 2}",Textile designer/ design educator /researcher. History and museum buff. wishing for an ideal world.,https://pbs.twimg.com/profile_images/1496224177984004097/J6JQbH5u_normal.jpg,zebtariq,,,
4865918189,,Madelyn,False,,False,"{'followers_count': 244, 'following_count': 111, 'tweet_count': 4552, 'listed_count': 0}",it is well with my soul.,https://pbs.twimg.com/profile_images/1517342875763290114/HQByRmZE_normal.jpg,Madzbxox,,,
1061788622549073920,Gijón-Serendipity,patriciagijon,False,,False,"{'followers_count': 408, 'following_count': 767, 'tweet_count': 9568, 'listed_count': 1}",Gijonesa por el mundo que decidió volver a casa 💚Literally asturian. Cierra al salir🚪,https://pbs.twimg.com/profile_images/1376490019544764424/wyq1_ONz_normal.jpg,patriciagijon,,,
216203354,主に屋内  Tokyo,ogawa_takahito@🇵🇸FREE🇵🇸PALESTINE🇵🇸,False,,False,"{'followers_count': 80, 'following_count': 197, 'tweet_count': 2430, 'listed_count': 2}",お酒を買ったり飲んだり、ご飯を作ったり食べたり、本を作ったり読んだりしています……。仕事に関係することや、役に立つことなどはほとんどつぶやきません。 ※アイコン画像は東村アキコ先生に描いていただいたモノです。,https://pbs.twimg.com/profile_images/959359801078640640/HPSaCmTi_normal.jpg,tkht1972,,,
251542492,Delhi,Suraj Verma,False,,False,"{'followers_count': 39, 'following_count': 191, 'tweet_count': 291, 'listed_count': 0}",Android Developer,https://pbs.twimg.com/profile_images/1025358352870776834/qTBfFhiS_normal.jpg,surazverma,,,
10596092,,KATSEYES,False,,False,"{'followers_count': 173, 'following_count': 346, 'tweet_count': 10031, 'listed_count': 2}",Sólo quiero ser un unicornio libre y feliz 🦄,https://pbs.twimg.com/profile_images/37951592/44c54baab6b6456e9b0369e35d95bd9e_normal.jpg,KATSEYES,,,
1354191697442299904,New Zealand,S.C. Mae,False,https://t.co/q0pajsGIFP,False,"{'followers_count': 224, 'following_count': 17, 'tweet_count': 3229, 'listed_count': 2}","Author. Scifi mainly, plus poor puns. Likes cats. And baseball.

Bookage stuffs: https://t.co/TwfLNseOFL…",https://pbs.twimg.com/profile_images/1357228600882171905/rybo2Rcj_normal.jpg,SCMae2,,1511408407756275712,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/q0pajsGIFP', 'expanded_url': 'https://www.justgoodfiction.com/', 'display_url': 'justgoodfiction.com'}]}, 'description': {'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/TwfLNseOFL', 'expanded_url': 'http://books2read.com/ap/n6zA7D/SC-M', 'display_url': 'books2read.com/ap/n6zA7D/SC-M'}]}}"
429769093,¯\_(ツ)_/¯,Paul,False,https://t.co/fB3kP9t2e4,False,"{'followers_count': 2714, 'following_count': 2749, 'tweet_count': 166949, 'listed_count': 229}","Doing a bit of this, a bit of that. Wondering why and often getting lost. Primary Industries Dabbler.",https://pbs.twimg.com/profile_images/1284027935981285376/eIc5MViQ_normal.png,davispg,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fB3kP9t2e4', 'expanded_url': 'http://medium.com/@pgdavis', 'display_url': 'medium.com/@pgdavis'}]}}"
1431654474,"Washington, DC",☠️Local Socialist Pirate 🏴‍☠️,False,,False,"{'followers_count': 393, 'following_count': 2494, 'tweet_count': 17120, 'listed_count': 0}","DC based Actor, Writer, Bartender, Scenic Carpenter, Props Designer, and Sasquatch Impersonator

he/him/his",https://pbs.twimg.com/profile_images/1447607951150174212/5xcS3X9__normal.jpg,PjM_42,,1022325506467930114,
173880637,"Nassau, Bahamas",K,False,,False,"{'followers_count': 135, 'following_count': 227, 'tweet_count': 8838, 'listed_count': 2}","Travel, beach, island living, CPA",https://pbs.twimg.com/profile_images/1490676928650620931/bcNVYacH_normal.jpg,cw_kara,,1479649686399205382,
110545057,,Scott Watts,False,,False,"{'followers_count': 99, 'following_count': 1191, 'tweet_count': 2288, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1346793348246302721/BM4NzO8X_normal.jpg,iceybloop,,,
1694050153,"Tamil Nadu, India",Sudarsanam SASIDHARAN,False,,False,"{'followers_count': 254, 'following_count': 2316, 'tweet_count': 3446, 'listed_count': 1}","Chief Bulletin Editor News18, SPL Corr, Dinamalar, Chief Reporter, The Hindu Tamil,Ppl Correspondent, D.Chronicle,SPL correspondent,Dinathanthi,Dinamani (2001)",https://pbs.twimg.com/profile_images/1390990645293056002/hUPppnRm_normal.jpg,Su_sassi,,1510101294794817538,
87984674,"Tokyo, Japan",Andie (またの名はPonta),False,,False,"{'followers_count': 446, 'following_count': 315, 'tweet_count': 36760, 'listed_count': 17}","Contents:多発性硬化症, Multiple Sclerosis, 医療&福祉系の情報, 大人のやり直し英語｜今の目標:英検準1級合格とTOEIC900超",https://pbs.twimg.com/profile_images/543610062564888578/8MAqg6h1_normal.png,pontahitorigoto,,1405677414710005762,
4074138979,,⭐️彡 びんご ミ⭐️,False,https://t.co/NbzELdwtzN,False,"{'followers_count': 37, 'following_count': 250, 'tweet_count': 191052, 'listed_count': 0}",こうせいのう automatic picture sharing system プラスチックもやります,https://pbs.twimg.com/profile_images/1522132862358929412/7qxQo3UO_normal.jpg,no_c_no,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NbzELdwtzN', 'expanded_url': 'https://obingomemo.hatenablog.com/', 'display_url': 'obingomemo.hatenablog.com'}]}}"
17902873,"Onigashima (鬼ヶ島), California ",Rodger Hau 🍜,False,https://t.co/FonRjBlzcD,False,"{'followers_count': 1292, 'following_count': 1127, 'tweet_count': 69156, 'listed_count': 67}","Blocked by @ChineseEmbinUS. Connoisseur of egg fried rice. I wear my sunglasses at night. Slappin' da bass, mon. (dude/dood) #FreeHongKong #TaiwanIsACountry",https://pbs.twimg.com/profile_images/981399552967282688/ir9JwtCt_normal.jpg,catholiclawyer,,1455917614920654854,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FonRjBlzcD', 'expanded_url': 'https://gettr.com/user/catholiclawyer', 'display_url': 'gettr.com/user/catholicl…'}]}, 'description': {'hashtags': [{'start': 125, 'end': 138, 'tag': 'FreeHongKong'}, {'start': 139, 'end': 156, 'tag': 'TaiwanIsACountry'}], 'mentions': [{'start': 11, 'end': 26, 'username': 'ChineseEmbinUS'}]}}"
16368290,Japan,sori,False,https://t.co/3ufsa84qDz,False,"{'followers_count': 1758, 'following_count': 97, 'tweet_count': 660720, 'listed_count': 0}","春困秋乏夏打盹 睡不醒的冬三月
HafH community",https://pbs.twimg.com/profile_images/1450255918407421956/SXTC0A7a_normal.jpg,sori_ja,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3ufsa84qDz', 'expanded_url': 'http://yuki.photos', 'display_url': 'yuki.photos'}]}}"
806223575610953729,"Indianapolis, IN",Joe Steward,False,,False,"{'followers_count': 25, 'following_count': 51, 'tweet_count': 784, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1434202223546884103/l1FbpQzY_normal.jpg,STEWDOOD55,,,
1216005189120839682,日本　東京,𝚜𝚊𝚒𝚝𝚘𝚑𝚢,False,,False,"{'followers_count': 84, 'following_count': 106, 'tweet_count': 4699, 'listed_count': 1}","𝙸 𝚕𝚘𝚟𝚎 𝚜𝚊𝚔𝚎, 𝙸𝙿𝙰, 𝙱𝚒𝚌𝚢𝚌𝚕𝚎, 𝚈𝚘𝚐𝚊 𝚊𝚗𝚍 𝙼𝚛. 𝚁𝚎𝚐𝚎𝚗𝚝. 日本酒と𝙸𝙿𝙰と自転車とヨガとリーゼント君が好き。",https://pbs.twimg.com/profile_images/1216242787789590529/p8P8POqq_normal.jpg,yukaichi5,,,
310273069,"Bonn, Germany",megantho_ 🇬🇧🇪🇺🇮🇪,False,,False,"{'followers_count': 74, 'following_count': 383, 'tweet_count': 630, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1459116363046432773/VzXsBVHP_normal.jpg,247sylvia,,,
400598330,"Mumbai, India",गणेश सुर्वे,False,,False,"{'followers_count': 8, 'following_count': 47, 'tweet_count': 101, 'listed_count': 0}",Infoscion,https://pbs.twimg.com/profile_images/494746459300843526/hqPQsdVG_normal.jpeg,ganesh_s718,,,
720193021468213248,my safe space,c 🌷,False,,False,"{'followers_count': 98, 'following_count': 99, 'tweet_count': 9284, 'listed_count': 1}",brain dump | stressed tired year med student | 23 • she/her | lmvc ♡,https://pbs.twimg.com/profile_images/1513154207528136704/rDX8f-j5_normal.jpg,weakpotato_,,786016023161937920,
1686074174,any pronoun is fine,Peach 🏴‍☠️ Renew Our Flag Means Death,False,,False,"{'followers_count': 34, 'following_count': 341, 'tweet_count': 8415, 'listed_count': 2}",🍑 Artist | 30 | ISTP-T | Mostly anime but Our Flag Means Death has me by the balls right now so feel free to follow 🍑,https://pbs.twimg.com/profile_images/1520971985127280640/Aff97mtI_normal.png,2amCryptid,,,
411691777,"Peterborough, Ontario, Canada",Heather Cuthbert,False,,False,"{'followers_count': 45, 'following_count': 94, 'tweet_count': 627, 'listed_count': 2}","Chemistry teacher, food lover, avid baker, Canadian, Psych-O,",https://pbs.twimg.com/profile_images/1637342233/IMG_8627_-_Copy_normal.JPG,HezCuthbert,,,
1171456165,,ShahRukh Sahi,False,,False,"{'followers_count': 317, 'following_count': 108, 'tweet_count': 15821, 'listed_count': 2}","Pragmatist, hypocrite, survivor. Slave to the idiot box. Minion of the incumbent. Views strictly personal, do not represent any organisation.",https://pbs.twimg.com/profile_images/1419022332064980994/-GrfSRh0_normal.jpg,ShahRukhSahi1,,1334968507285561347,
227760605,"Málaga, España",Marián Pino,False,,False,"{'followers_count': 199, 'following_count': 760, 'tweet_count': 11018, 'listed_count': 16}","Periodista. Futura historiadora del Arte. El fútbol, mi pasión. Socia del MálagaCF. Aprendiendo de Consumo // Cinéfila. Y loca por un onubense.",https://pbs.twimg.com/profile_images/1015928303172059136/_buTiR1j_normal.jpg,MaRiaN_pc,,,
29358106,"Bay Area, California",—,False,https://t.co/JdXU9PNFT8,False,"{'followers_count': 558, 'following_count': 140, 'tweet_count': 21761, 'listed_count': 35}","dude, wait … what ?",https://pbs.twimg.com/profile_images/582222032739266561/GVZk2caU_normal.jpg,johndoe,,913424053683216385,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JdXU9PNFT8', 'expanded_url': 'http://johnkdoe.wordpress.com/', 'display_url': 'johnkdoe.wordpress.com'}]}}"
235766068,,Caroline 💙44 #GoBlue #SaveTheUSPS📬📭 #FireDeJoy,False,,False,"{'followers_count': 29008, 'following_count': 29027, 'tweet_count': 45204, 'listed_count': 7}","💙#44Obama💙▪#DESPISEtrumpLockHimUp ▪#FBR ▪#Biden2020  
▪#FTVA   ▪#FireDeJoy ▪#SaveTheUSPS📬 ▪#PRU ▪#IntegrityMatters  
▪#GoBlue🏈🏀 ▪#MICHIGAN🏈🏀 ▪#Lions🏈",https://pbs.twimg.com/profile_images/1504949028601176065/WebtDFsD_normal.jpg,RR02Caroline,,915660238753288192,"{'description': {'hashtags': [{'start': 1, 'end': 9, 'tag': '44Obama'}, {'start': 11, 'end': 33, 'tag': 'DESPISEtrumpLockHimUp'}, {'start': 35, 'end': 39, 'tag': 'FBR'}, {'start': 41, 'end': 51, 'tag': 'Biden2020'}, {'start': 55, 'end': 60, 'tag': 'FTVA'}, {'start': 64, 'end': 74, 'tag': 'FireDeJoy'}, {'start': 76, 'end': 88, 'tag': 'SaveTheUSPS'}, {'start': 91, 'end': 95, 'tag': 'PRU'}, {'start': 97, 'end': 114, 'tag': 'IntegrityMatters'}, {'start': 118, 'end': 125, 'tag': 'GoBlue'}, {'start': 129, 'end': 138, 'tag': 'MICHIGAN'}, {'start': 142, 'end': 148, 'tag': 'Lions'}]}}"
116474634,,木三甫,False,,False,"{'followers_count': 179, 'following_count': 245, 'tweet_count': 20938, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/1539802101/icon3_normal.jpg,7t1s4,,,
16691663,Chicago,Gary Taylor,False,https://t.co/JatNhrRcb0,False,"{'followers_count': 706, 'following_count': 1222, 'tweet_count': 3699, 'listed_count': 14}","Dog lover (esp. APBTs), retired but driving. Iowa Hawkeyes make my list, too. MSJ from NU. Retweets ≠endorsements.",https://pbs.twimg.com/profile_images/1519892998942859265/yNqvWfDT_normal.jpg,evanstoneditor,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JatNhrRcb0', 'expanded_url': 'http://about.me/evanstoneditor', 'display_url': 'about.me/evanstoneditor'}]}}"
1152391576779276289,17 ┊she/her ┊multi ┊anti ┊ifb,kayla ψ 24 41,False,https://t.co/NpFwKkRsHn,False,"{'followers_count': 4030, 'following_count': 3462, 'tweet_count': 27838, 'listed_count': 49}","✎ take my hand, now and forever ༉‧₊˚✧",https://pbs.twimg.com/profile_images/1509673748500156422/_1LUzh0N_normal.jpg,babybluebandito,,1397725593236652034,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NpFwKkRsHn', 'expanded_url': 'http://babybluebandito.carrd.co', 'display_url': 'babybluebandito.carrd.co'}]}}"
225837819,"Manila, Philippines",J2,False,https://t.co/b3m9GVw9Ac,False,"{'followers_count': 450, 'following_count': 390, 'tweet_count': 7970, 'listed_count': 1}",In the pursuit of the Dream. Member of @TeamStar9irls.,https://pbs.twimg.com/profile_images/1193509071/DSC_0927_normal.JPG,J2dmax,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/b3m9GVw9Ac', 'expanded_url': 'https://docs.google.com/spreadsheets/d/1lziaD4qw3G8Fv4Kax_45yAjU8RwO0o6eP8YN7KtAuKs/edit?usp=sharing', 'display_url': 'docs.google.com/spreadsheets/d…'}]}, 'description': {'mentions': [{'start': 39, 'end': 53, 'username': 'TeamStar9irls'}]}}"
123544732,,irfan,False,,False,"{'followers_count': 33, 'following_count': 193, 'tweet_count': 210, 'listed_count': 0}",SİGARAYA HAYIR...AMA ANTİDEPRASANADA HAYIR.!,https://pbs.twimg.com/profile_images/755987847/avniler1bv4_normal.jpg,ifocan,,,
540640674,"Seattle, WA",「Ｂｅｈｅｍｏｔｈ」,False,https://t.co/JNYSab7CVH,False,"{'followers_count': 433, 'following_count': 613, 'tweet_count': 150481, 'listed_count': 11}",Web designer/developer | A huge nerd | He/him | Stuck in a fish dream. | FFXIV: Cynefrith Oaks @ Lamia,https://pbs.twimg.com/profile_images/1455229908116926464/qKP7j5Wa_normal.jpg,Beigemoth,,1347255647776120832,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JNYSab7CVH', 'expanded_url': 'https://www.rtvgilder.com/', 'display_url': 'rtvgilder.com'}]}}"
1491229460691042305,,Word Nerdle,False,https://t.co/g8Pq3FgSFo,False,"{'followers_count': 305, 'following_count': 33, 'tweet_count': 1077, 'listed_count': 1}",Word nerd #DeSo #tiktok,https://pbs.twimg.com/profile_images/1491242660027318274/mR47taYp_normal.jpg,WordNerdle,,1508273557654040577,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/g8Pq3FgSFo', 'expanded_url': 'http://wordnerdle.com', 'display_url': 'wordnerdle.com'}]}, 'description': {'hashtags': [{'start': 10, 'end': 15, 'tag': 'DeSo'}, {'start': 16, 'end': 23, 'tag': 'tiktok'}]}}"
393627476,Kansas City,Trevor,False,,False,"{'followers_count': 54, 'following_count': 694, 'tweet_count': 3765, 'listed_count': 0}",a guy who’s never met a contradiction he couldn’t fully inhabit,https://pbs.twimg.com/profile_images/378800000860525286/iJ0AH4j9_normal.jpeg,TlaurenceY,,,
117835518,"Tauranga, Aotearoa",Nillabear McHuggles,False,https://t.co/YUdGl9dbwE,False,"{'followers_count': 910, 'following_count': 807, 'tweet_count': 98032, 'listed_count': 21}","Polyamorous life partner of @getcaughtliving , father, jujitsu practitioner, philosopher, artist. Love is life. I love to love therefore I love to live (He/Him)",https://pbs.twimg.com/profile_images/684105483808997376/BIfpaXUz_normal.jpg,jluvs2luv,,1179079110360027136,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YUdGl9dbwE', 'expanded_url': 'http://www.planetlovemore.com', 'display_url': 'planetlovemore.com'}]}, 'description': {'mentions': [{'start': 28, 'end': 44, 'username': 'getcaughtliving'}]}}"
3119858747,,Nekosto,False,,False,"{'followers_count': 69, 'following_count': 305, 'tweet_count': 292, 'listed_count': 0}",投資家見習い。ちょっとWordleハマり気味。あかでみあ属性あり？,https://pbs.twimg.com/profile_images/605787680203407360/CdZ2NFx3_normal.jpg,Nekostock,,,
1497014407238504450,,Yiobaniboltruci,False,,False,"{'followers_count': 95, 'following_count': 797, 'tweet_count': 1715, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1497065400428900353/ra6uiWyf_normal.jpg,Yiobaniboltruc1,,1521606917621227520,
1383863161456005126,,Tashfiya,False,,False,"{'followers_count': 383, 'following_count': 3961, 'tweet_count': 2146, 'listed_count': 14}","👽 ""Sphinx of black quartz, judge my vow"" 🦂",https://pbs.twimg.com/profile_images/1399844992479203329/uaS2-xob_normal.jpg,Tashfiyazm,,1511799959917834241,
996406064085020672,"Phoenix, AZ",Tyler,False,,False,"{'followers_count': 11, 'following_count': 116, 'tweet_count': 185, 'listed_count': 0}",asu,https://pbs.twimg.com/profile_images/1439994809695891457/gdKL5UNQ_normal.jpg,tyjude01,,,
942226471,SHE/HER,Sara ♡༄,False,https://t.co/ppusBfhXTN,False,"{'followers_count': 129, 'following_count': 415, 'tweet_count': 56485, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1203225425218015232/vpOQe4rh_normal.jpg,saribarifari,,1183820942608392193,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ppusBfhXTN', 'expanded_url': 'http://avadakedavrayourlife.tumblr.com', 'display_url': 'avadakedavrayourlife.tumblr.com'}]}}"
1114022977,"San Fernando, Pampanga 🇵🇭",Rion,False,,False,"{'followers_count': 452, 'following_count': 363, 'tweet_count': 16668, 'listed_count': 0}",Checkmate | @httpallyyyy,https://pbs.twimg.com/profile_images/1500917048855052291/2K3eH52d_normal.jpg,TheJmLozano,,1363208650643316736,"{'description': {'mentions': [{'start': 12, 'end': 24, 'username': 'httpallyyyy'}]}}"
364621145,"25, she/her, black",deja⁷ seeing skz & tbz,False,https://t.co/rdU7KfLBs8,False,"{'followers_count': 11393, 'following_count': 4411, 'tweet_count': 447473, 'listed_count': 159}","multi ! jimin, chan, jacob, wooyoung, hanse, yedam☆",https://pbs.twimg.com/profile_images/1518814452371570689/c4XD5Nix_normal.jpg,pjmskz,,1507109367765774343,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rdU7KfLBs8', 'expanded_url': 'http://jiminskz.carrd.co', 'display_url': 'jiminskz.carrd.co'}]}}"
531018653,Earth,Alex ¦ Smirnoff Problems,False,https://t.co/HAivqw3dHs,False,"{'followers_count': 1324, 'following_count': 706, 'tweet_count': 34049, 'listed_count': 2}","grammar, diction, punctuation, and substance | | UPM - Biochemistry | @KingKhrushchev's nerd | #KayLeniNaUs",https://pbs.twimg.com/profile_images/1521746502674423810/qLqlvl5j_normal.jpg,ycpizzaplease,,1388756381465907204,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HAivqw3dHs', 'expanded_url': 'http://thebordrlineirrational.blogspot.com', 'display_url': 'thebordrlineirrational.blogspot.com'}]}, 'description': {'hashtags': [{'start': 95, 'end': 107, 'tag': 'KayLeniNaUs'}], 'mentions': [{'start': 70, 'end': 85, 'username': 'KingKhrushchev'}]}}"
1481986200311316487,,Aamir,False,,False,"{'followers_count': 0, 'following_count': 33, 'tweet_count': 466, 'listed_count': 0}",نہ گل نغمہ ہوں نہ پردۂ ساز ۔۔۔۔ میں ہوں اپنی شکست کی آواز,https://pbs.twimg.com/profile_images/1481994715830657025/URLIYH43_normal.jpg,iwrite986,,,
216580014,"Land O Lakes, FL",Deborah S. Bowen,False,,False,"{'followers_count': 3629, 'following_count': 2019, 'tweet_count': 74030, 'listed_count': 81}",Artisanal insights. Disney Parks planDisney alum. Assistant Professor of PR Instruction. Insubordinate and churlish. Math averse. Short. She/her,https://pbs.twimg.com/profile_images/1389284190642966531/UgVFmOde_normal.jpg,DisneyDeborah,,789149750192906240,
451112414,yay areaaaaaaaaaaaaaaaaa,MarcusAntonio.,False,https://t.co/XOBUJv0vAJ,False,"{'followers_count': 696, 'following_count': 708, 'tweet_count': 181532, 'listed_count': 8}",I just believe in kindness,https://pbs.twimg.com/profile_images/1516133148781735938/mtI05K7W_normal.jpg,SauceyDuh,,1474142705848500243,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XOBUJv0vAJ', 'expanded_url': 'http://instagram.com/sauceyduh', 'display_url': 'instagram.com/sauceyduh'}]}}"
1305514031881412609,22/7 公式HP↓,ら,False,https://t.co/2nKx4gJ1B0,False,"{'followers_count': 159, 'following_count': 222, 'tweet_count': 35003, 'listed_count': 5}",オンゲキ(500)とナナニジとVの者🌽。#切り抜きサンゲキ こちらからのフォローは無し,https://pbs.twimg.com/profile_images/1520978971432976384/f02XKRwn_normal.jpg,4rK3FBK_58,,1514563961076989953,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2nKx4gJ1B0', 'expanded_url': 'https://nanabunnonijyuuni.com/s/n129/?ima=2028', 'display_url': 'nanabunnonijyuuni.com/s/n129/?ima=20…'}]}, 'description': {'hashtags': [{'start': 20, 'end': 29, 'tag': '切り抜きサンゲキ'}]}}"
389415241,,F.A.Kamal,False,,False,"{'followers_count': 11, 'following_count': 108, 'tweet_count': 950, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1482787403920199690/mFQT_Ljl_normal.jpg,FAKamal1,,,
784823602377916416,not here,Constance,False,,False,"{'followers_count': 82, 'following_count': 456, 'tweet_count': 7219, 'listed_count': 1}",she/her/hers,https://pbs.twimg.com/profile_images/1513730803112554499/_2MnuQfW_normal.jpg,_itsconstance,,1398412162494877698,
60473804,,Kelly Mehorczyk,False,,False,"{'followers_count': 8, 'following_count': 68, 'tweet_count': 264, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1278310357/image_normal.jpg,kmehor,,,
761389970959560704,,Neal Wyatt,False,,False,"{'followers_count': 22, 'following_count': 164, 'tweet_count': 130, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NealWyatt9,,,
1414932160000135169,BTS . ,Jungkook.Being.Baby,False,,False,"{'followers_count': 208, 'following_count': 235, 'tweet_count': 10969, 'listed_count': 1}",Find out WHY JUNGKOOK IS A BABYYY! 🤗😍 #BTS #OT7 is life 💜 #BangtanGirlForever 💜 #Kooked 💜,https://pbs.twimg.com/profile_images/1452665415092490240/sR06ztyC_normal.jpg,SushieBts,,1452703718726463489,"{'description': {'hashtags': [{'start': 38, 'end': 42, 'tag': 'BTS'}, {'start': 43, 'end': 47, 'tag': 'OT7'}, {'start': 58, 'end': 77, 'tag': 'BangtanGirlForever'}, {'start': 80, 'end': 87, 'tag': 'Kooked'}]}}"
137614871,"Mumbai, India",MojoJojo420,False,,False,"{'followers_count': 47, 'following_count': 157, 'tweet_count': 219, 'listed_count': 0}",Curious about too many things and full of self-deprecating humor 💃🏻,https://pbs.twimg.com/profile_images/1488679613035589633/6Wx_cTts_normal.jpg,mohinijain204,,,
