,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,location,pinned_tweet_id,entities
1088396780696293376,Heather Machin,False,,False,"{'followers_count': 13, 'following_count': 53, 'tweet_count': 475, 'listed_count': 0}","Triple vaxxed
Member of Waitaki Living Wage",https://pbs.twimg.com/profile_images/1320466582733139968/1V5Gvu3D_normal.jpg,MachinHeather,,Oamaru New Zealand,,
19669626,Family Studies,False,https://t.co/Am9tgDe780,False,"{'followers_count': 347, 'following_count': 351, 'tweet_count': 11537, 'listed_count': 19}",Professor. Mother. Human Being. Not necessarily in that order.,https://pbs.twimg.com/profile_images/474934046246457344/7y8CGH5m_normal.jpeg,childdevprof,,"Ohio, USA",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Am9tgDe780', 'expanded_url': 'http://www.uakron.edu/cfs', 'display_url': 'uakron.edu/cfs'}]}}"
753678477522415616,Ross Green,False,,False,"{'followers_count': 369, 'following_count': 476, 'tweet_count': 6145, 'listed_count': 2}","Husband, father, and @stedwardsu alum; ELAR and PK Coordinator, @CleburneISD; sports and non-fiction fan; repping @runningpunks from America. Views mine. #DTID",https://pbs.twimg.com/profile_images/1412204864046878721/trYiIUsz_normal.jpg,VRossGreen,,"Cleburne, TX",1478186722311745536,"{'description': {'hashtags': [{'start': 154, 'end': 159, 'tag': 'DTID'}], 'mentions': [{'start': 21, 'end': 32, 'username': 'stedwardsu'}, {'start': 64, 'end': 76, 'username': 'CleburneISD'}, {'start': 114, 'end': 127, 'username': 'runningpunks'}]}}"
22825964,Kathryn Moody 💙,False,,False,"{'followers_count': 370, 'following_count': 1793, 'tweet_count': 7003, 'listed_count': 0}","Hard working wife of one and mum of two who aspires to be witty via Twitter. And usually fails. The views are mine, the pleasure is all yours.",https://pbs.twimg.com/profile_images/569610722267508736/s-ZgegGI_normal.jpeg,kathrynmoody,,"South Northamptonshire, UK",,
1489022018,BigTunaSays,False,,False,"{'followers_count': 350, 'following_count': 321, 'tweet_count': 6670, 'listed_count': 5}","The Official Twitter Account Of the One, the Only Big Tuna™ 
Kean Ocean 2020",https://pbs.twimg.com/profile_images/1476256404352684033/UgATNssx_normal.jpg,BigTunaSays,,,1478014060444663809,
883171918970540035,Marty King,False,,False,"{'followers_count': 408, 'following_count': 104, 'tweet_count': 6531, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1471540425328582666/7jJuOfOP_normal.jpg,MKing7403,,,,
630577907,Dennis/Shangar48,False,,False,"{'followers_count': 72, 'following_count': 564, 'tweet_count': 711, 'listed_count': 1}","NTFD Retired E6....Sabres and Yankees fan. NMS  ,PC + Xbox. Shangar48",https://pbs.twimg.com/profile_images/1159105314840621059/vCpEzEWH_normal.jpg,djprosabre48,,"North Tonawanda, New York",,
1222650727,jacob,False,,False,"{'followers_count': 133, 'following_count': 239, 'tweet_count': 2247, 'listed_count': 1}","En la oscuridad de un futuro pasado, el mago quiso ver una posibilidad para salir de entre dos mundos. Fuego camina conmigo.",https://pbs.twimg.com/profile_images/930785375190241281/h1Vap2Cj_normal.jpg,Jacobodv98,,,1129442457647816705,
1475834338327646208,Kim Brothers,False,,False,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 20, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,KimBrot86495335,,,,
438864749,Peter Reilly,False,https://t.co/tvT3oVjp8a,False,"{'followers_count': 7742, 'following_count': 7460, 'tweet_count': 46625, 'listed_count': 185}","That things are not so ill with you and me as they might have been, is half owing to the number who lived faithfully a hidden life, and rest in unvisited tombs.",https://pbs.twimg.com/profile_images/1163281246471905280/7BMXMktr_normal.jpg,peterreillycpa,,North Oxford Mass,1511097632298573829,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tvT3oVjp8a', 'expanded_url': 'https://yourtaxmatterspartner.com/#', 'display_url': 'yourtaxmatterspartner.com/#'}]}}"
478871284,Shweta V.,False,,False,"{'followers_count': 69, 'following_count': 108, 'tweet_count': 382, 'listed_count': 0}",MD | Neurologist | Epileptologist,https://pbs.twimg.com/profile_images/1511446616745594886/aq8zNvQX_normal.jpg,ShwetaVarade,,Toronto,,
1214201768915042304,Felipe,False,,False,"{'followers_count': 122, 'following_count': 488, 'tweet_count': 466, 'listed_count': 0}","Católico, Derecho UC, YNWA",https://pbs.twimg.com/profile_images/1438477355375267843/7buxERmU_normal.jpg,galiofficiel,,,1490511434341515264,
278091610,🚫,False,,False,"{'followers_count': 382, 'following_count': 0, 'tweet_count': 180, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1421667643463962624/V7_bk9RA_normal.jpg,MomieTRae,,,1211774986467389441,
38955878,Phylemon,False,,False,"{'followers_count': 186, 'following_count': 106, 'tweet_count': 15423, 'listed_count': 9}",I'd rather be reading a comic book. I try to follow the simple ABC's of tweeting: Always Be Civil.,https://pbs.twimg.com/profile_images/1490792928633106436/TOgpMViP_normal.jpg,phylemon,,,,
1282054851036360704,Gakula🇺🇦,False,,False,"{'followers_count': 44, 'following_count': 212, 'tweet_count': 11187, 'listed_count': 1}",Floridian dog lover.,https://pbs.twimg.com/profile_images/1412215405305905157/VCenwpRP_normal.jpg,Gakula42,,"South Miami, Florida",,
619483,Lola,False,http://t.co/5020ACarUK,False,"{'followers_count': 383, 'following_count': 156, 'tweet_count': 22643, 'listed_count': 15}","Likes: cats, TMBG, geeky stuff, cooking, TV, crafts, art, design, music. Dislikes: numbers, weather, driving.",https://pbs.twimg.com/profile_images/18516912/XangaPic_normal.jpg,LolaGeek,,,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/5020ACarUK', 'expanded_url': 'http://www.lolageek.com', 'display_url': 'lolageek.com'}]}}"
35457460,Arvind Gupta,False,,False,"{'followers_count': 165, 'following_count': 654, 'tweet_count': 223, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1558938544/My_Photo_normal.JPG,kukkoo,,New Delhi,,
1086337801694507008,Dan Eidell,False,https://t.co/s0DtQpWsxp,False,"{'followers_count': 200, 'following_count': 936, 'tweet_count': 813, 'listed_count': 3}",Early stage VC @ SaaS Ventures // @emoryuniversity BA / @chicagobooth MBA // RTs not endorsements. Views and opinions my own.,https://pbs.twimg.com/profile_images/1246437976403398656/qqI0Ad1i_normal.jpg,Eidell_Thoughts,,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/s0DtQpWsxp', 'expanded_url': 'http://www.saasventurecapital.com', 'display_url': 'saasventurecapital.com'}]}, 'description': {'mentions': [{'start': 34, 'end': 50, 'username': 'emoryuniversity'}, {'start': 56, 'end': 69, 'username': 'chicagobooth'}]}}"
1459009942581620747,Kyle ❤️‍🔥,False,,False,"{'followers_count': 3, 'following_count': 344, 'tweet_count': 186, 'listed_count': 0}","Swiftie first, human second 🏳️‍🌈",https://pbs.twimg.com/profile_images/1515113854673604608/5LorNr_Z_normal.jpg,cowboylikekyle,,He/him,,
2420644688,ernest,False,,False,"{'followers_count': 203, 'following_count': 667, 'tweet_count': 6309, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1386841810518040578/-Vw4Nclg_normal.jpg,ErnestJR_217,,"Lubbock, TX",1012924608914313216,
265727522,Dark Knight,False,https://t.co/5W1yetZgDi,False,"{'followers_count': 254, 'following_count': 240, 'tweet_count': 60571, 'listed_count': 2}",Musician • Ghostwriter • Roaming Freely • Everything Musical • Jack of all trades • Master of 5 • Krypto •,https://pbs.twimg.com/profile_images/1329962701393698816/ATMCmS-d_normal.jpg,OneKryptoKnight,,Africa,1331686731087810562,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5W1yetZgDi', 'expanded_url': 'https://song.link/kjXgdz3BjFw8k', 'display_url': 'song.link/kjXgdz3BjFw8k'}]}}"
128907630,やみー@がんばらない,False,,False,"{'followers_count': 82, 'following_count': 260, 'tweet_count': 2695, 'listed_count': 4}",ポケモンとアイマスとラノベが大好物です。,https://pbs.twimg.com/profile_images/749048127324196864/MGxWTG48_normal.png,mimori_towa,,青木昆陽のお墓の近く,1173289531841236992,
45444113,👩🏽‍💻✨,False,,False,"{'followers_count': 389, 'following_count': 349, 'tweet_count': 69026, 'listed_count': 6}","I have the nerve to walk my own way, however hard, in my search for reality, rather than climb upon the rattling wagon of wishful illusions- ZNH",https://pbs.twimg.com/profile_images/1133746227068264448/U8bkpTb5_normal.jpg,JOY_NtheMorning,,Somewhere being AWESOME,,
1352499152807096321,galette,False,,False,"{'followers_count': 1, 'following_count': 9, 'tweet_count': 55, 'listed_count': 0}",good,https://pbs.twimg.com/profile_images/1355055258628550658/Gw3qlj7q_normal.jpg,e_ttela_g,,,,
12134692,Mike Madden,False,https://t.co/C9E3voCjSw,True,"{'followers_count': 22110, 'following_count': 4824, 'tweet_count': 33632, 'listed_count': 1097}",Washington economics editor at the @washingtonpost. Former deputy editor of @PostOutlook and editor of @wcp.,https://pbs.twimg.com/profile_images/1520012556475248644/anlKtJRy_normal.jpg,MikeMadden,,"Washington, D.C.",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C9E3voCjSw', 'expanded_url': 'http://www.washingtonpost.com/us-policy/', 'display_url': 'washingtonpost.com/us-policy/'}]}, 'description': {'mentions': [{'start': 35, 'end': 50, 'username': 'washingtonpost'}, {'start': 76, 'end': 88, 'username': 'PostOutlook'}, {'start': 103, 'end': 107, 'username': 'wcp'}]}}"
1196870293987450880,bon sens PhD,False,,False,"{'followers_count': 14, 'following_count': 187, 'tweet_count': 3398, 'listed_count': 0}","supporter of meritocracy, human decency and empathy for the downtrodden . Loves golf, reading Times, and gym.",https://pbs.twimg.com/profile_images/1259598490302324739/iZI7dJG5_normal.jpg,Uncommoncommon1,,,,
1522020665544507392,Nana,False,,False,"{'followers_count': 40, 'following_count': 153, 'tweet_count': 72, 'listed_count': 0}",Nana to five beautiful grandchildren. Every child is a miracle. Not looking for follows.  Here for the information.,https://pbs.twimg.com/profile_images/1522021359932657665/qhOlj48a_normal.jpg,NanatoMy5,,,,
158066520,jaimee,False,,False,"{'followers_count': 105, 'following_count': 99, 'tweet_count': 3705, 'listed_count': 2}",wooloo enthusiast,https://pbs.twimg.com/profile_images/1336732996276264963/y-tbhjNT_normal.jpg,srslyjaimee,,"Moncton, New Brunswick",1482516125065875460,
1323677942766014466,Elmo Lesto,False,https://t.co/X2KOTDXcUg,False,"{'followers_count': 126, 'following_count': 303, 'tweet_count': 4116, 'listed_count': 1}","Hincha de River, Perón y de Charly                                    Fundamentalista de Spinettalandia y sus Amigos",https://pbs.twimg.com/profile_images/1430206035390775303/HGOf0Ouy_normal.jpg,MuymalEh,,mendoza ,1502688543604420610,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/X2KOTDXcUg', 'expanded_url': 'https://open.spotify.com/user/212v7dyrszexticmpw5zkvwba?si=OA1vydZGQ3SFqgmsp9UrWA&utm_source=copy-li', 'display_url': 'open.spotify.com/user/212v7dyrs…'}]}}"
342673310,constantin,False,https://t.co/u527CWxuXb,False,"{'followers_count': 156, 'following_count': 83, 'tweet_count': 76790, 'listed_count': 8}",Who can deny this perfect symmetry?,https://pbs.twimg.com/profile_images/1052383435593940993/xhQzwtd3_normal.jpg,odanizer,,,1123893371460816896,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u527CWxuXb', 'expanded_url': 'https://twitter.com/idunwhchsay', 'display_url': 'twitter.com/idunwhchsay'}]}}"
725210550901174272,สมี,False,,False,"{'followers_count': 67, 'following_count': 89, 'tweet_count': 99349, 'listed_count': 1}",ทำทุกอย่างยกเว้นประโยชน์,https://pbs.twimg.com/profile_images/1457284549184942083/4Or_fC-a_normal.jpg,kikkapooo,,,1327530119326355457,
73253776,Dennis M. Burns Jr.,False,,False,"{'followers_count': 22, 'following_count': 170, 'tweet_count': 977, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1099718683159654400/3JxHIjaT_normal.jpg,dburns2020,,"Ephrata, Pennsyltucky",,
1006944872,Otaco of Mayhem🔫💣,False,,False,"{'followers_count': 423, 'following_count': 508, 'tweet_count': 57546, 'listed_count': 5}","He aguantado 480 horas siendo abstemio,ahora me paso enfermo o borracho la mayor parte del tiempo. 
IG del minote https://t.co/9aYmWsvBPP",https://pbs.twimg.com/profile_images/1436450632408473636/F01AQFQP_normal.jpg,Pinpicotres,,,1395387874137321474,"{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/9aYmWsvBPP', 'expanded_url': 'https://www.instagram.com/pinpicotres/', 'display_url': 'instagram.com/pinpicotres/'}]}}"
61909877,Seth Stohs,False,http://t.co/c24kkQuArJ,False,"{'followers_count': 12563, 'following_count': 1785, 'tweet_count': 182460, 'listed_count': 552}","Proud #GirlDad. A bit of a Twins fan, founder/writer of/at @TwinsDaily, Twins Prospect Handbooks, Twins talk on radio.",https://pbs.twimg.com/profile_images/1268046100482658306/hnfK_8zX_normal.jpg,SethTweets,,Minnesota,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/c24kkQuArJ', 'expanded_url': 'http://www.TwinsDaily.com', 'display_url': 'TwinsDaily.com'}]}, 'description': {'hashtags': [{'start': 6, 'end': 14, 'tag': 'GirlDad'}], 'mentions': [{'start': 59, 'end': 70, 'username': 'TwinsDaily'}]}}"
1146495374858883076,Everything Weather & Movies,False,https://t.co/TQJLSI2f2D,False,"{'followers_count': 1438, 'following_count': 1966, 'tweet_count': 11124, 'listed_count': 13}",I have loved weather since I was 8. Aspiring meteorologist. I love movies as well! I do impressions too. | NVU 2026 | 17 years old | ❤️ @Dandeesaturn |,https://pbs.twimg.com/profile_images/1522053900525883393/V_K6Uo5n_normal.jpg,EW_2021,,"Norwalk, Connecticut, USA",1451308807133581312,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TQJLSI2f2D', 'expanded_url': 'https://youtube.com/channel/UCOCbZPEKf8BLeW5wXh0UESQ', 'display_url': 'youtube.com/channel/UCOCbZ…'}]}, 'description': {'mentions': [{'start': 136, 'end': 149, 'username': 'Dandeesaturn'}]}}"
361568627,Troy Pool 🇺🇦,False,,False,"{'followers_count': 454, 'following_count': 619, 'tweet_count': 4687, 'listed_count': 7}",Husband. I.T. Professional. Green Bay Packers fan. Amateur Photographer. Avid Reader. Proud Mitch Rapp Ambassador,https://pbs.twimg.com/profile_images/1507835017489170434/OnXX54k3_normal.jpg,TroyPool,,"Sheboygan Falls, WI",1413486264595230721,
57954465,Pete,False,,False,"{'followers_count': 456, 'following_count': 1008, 'tweet_count': 14127, 'listed_count': 18}",🐿 Mostly harmless. ✊🏽🇺🇦,https://pbs.twimg.com/profile_images/2653673763/c336e77d40ce5732008f70e374558649_normal.jpeg,petenoc,,Europe,,
14643632,iyacyas,False,,False,"{'followers_count': 1, 'following_count': 52, 'tweet_count': 36, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/671960477618929664/rcABgcyB_normal.jpg,iyacyas,,,,
63869534,Sarah B,False,,False,"{'followers_count': 122, 'following_count': 61, 'tweet_count': 8929, 'listed_count': 7}","Writer, graphic designer, kitty mom, creator of worlds, New Romantic, Monty Python sense of humor!",https://pbs.twimg.com/profile_images/1471089993305272321/_ytB970a_normal.jpg,SarahB1863,,NW Ohio,,
744404780,Jennifer Vasquez,False,https://t.co/LcxxImMZfZ,False,"{'followers_count': 245, 'following_count': 204, 'tweet_count': 1972, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/820124320764727296/HncvIN9F_normal.jpg,vasqjenn,,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LcxxImMZfZ', 'expanded_url': 'https://linktr.ee/jennvasquez1', 'display_url': 'linktr.ee/jennvasquez1'}]}}"
450982508,Alex Munch,False,,False,"{'followers_count': 18, 'following_count': 168, 'tweet_count': 324, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/2317437821/IMG00114-20111105-0931_normal.jpg,amunch1029,,,,
1015652326076440576,keva 👾,False,https://t.co/Kj0Z7kGdt1,False,"{'followers_count': 546, 'following_count': 437, 'tweet_count': 994, 'listed_count': 0}","PhD candidate in Ethnic Studies @ UCSD • researching race, U.S. empire, militarism, and Cold War science & knowledge production || they/them",https://pbs.twimg.com/profile_images/1483254369088798722/BlOylYEE_normal.jpg,outrageous_keva,,"San Diego, CA",1485681225452777473,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Kj0Z7kGdt1', 'expanded_url': 'http://kevaxbui.com', 'display_url': 'kevaxbui.com'}]}}"
2573650178,✨ lydia ✨,False,,False,"{'followers_count': 280, 'following_count': 413, 'tweet_count': 1257, 'listed_count': 1}","writer. musician. occupational therapy life. kinda nerdy, always dorky. really into trivia and tweeting about Jeopardy 🌹 (she/her)",https://pbs.twimg.com/profile_images/1449785316001423365/roFJ1BgO_normal.jpg,lydia_ski,,"Connecticut, USA",,
74270962,💙💛Alpha💛💙,False,,False,"{'followers_count': 368, 'following_count': 701, 'tweet_count': 15584, 'listed_count': 4}",Just trying to figure it all out,https://pbs.twimg.com/profile_images/1455190735175700483/_TT0Vm4W_normal.jpg,doggysmama,,Chicago-ish,,
24777516,Ginger Mundy (she/her),False,,False,"{'followers_count': 1698, 'following_count': 4501, 'tweet_count': 9947, 'listed_count': 61}",Advocate for democracy & social justice. #UFPIC @UFCJConline #PublicLeadershipCredential @Kennedy_School | Volunteer @LWVOC @LWVFlorida | Opinions my own.,https://pbs.twimg.com/profile_images/1499376852409978888/4_6FJg8G_normal.jpg,GingerMundy,,"Orlando, FL",,"{'description': {'hashtags': [{'start': 41, 'end': 47, 'tag': 'UFPIC'}, {'start': 61, 'end': 88, 'tag': 'PublicLeadershipCredential'}], 'mentions': [{'start': 48, 'end': 60, 'username': 'UFCJConline'}, {'start': 89, 'end': 104, 'username': 'Kennedy_School'}, {'start': 117, 'end': 123, 'username': 'LWVOC'}, {'start': 124, 'end': 135, 'username': 'LWVFlorida'}]}}"
